Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.161417e+02,-5.010702e+02,-4.695103e+02,-3.660950e+02,-2.463645e+02,-1.876446e+02,-1.734991e+02,-1.748416e+02,-1.724959e+02,-1.676293e+02,-1.613038e+02,-1.611168e+02,-1.623943e+02,-1.669161e+02,-1.645811e+02,-1.679531e+02,-1.673331e+02,-1.665950e+02,-1.614795e+02,-1.557728e+02,-1.618700e+02,-1.637863e+02,-1.623212e+02,-1.718846e+02,-1.639161e+02,-1.442272e+02,-1.317902e+02,-1.162904e+02,-9.154057e+01,-8.653848e+01,-1.184923e+02,-1.667985e+02,-2.197708e+02,-2.965655e+02,-3.887202e+02,-4.508217e+02,-4.866270e+02,-4.986620e+02,-4.980520e+02,-4.975757e+02,-4.984010e+02
5.094214e+01,6.184275e+01,5.700545e+01,4.177962e+01,8.109985e+01,9.951111e+01,8.953578e+01,7.089806e+01,6.019056e+01,6.316698e+01,6.374274e+01,5.911406e+01,5.847135e+01,5.937694e+01,6.087193e+01,5.577782e+01,5.444641e+01,5.697206e+01,5.684206e+01,5.491347e+01,5.357245e+01,5.513535e+01,5.354118e+01,5.081362e+01,5.035882e+01,4.293290e+01,3.341047e+01,3.751261e+01,4.582612e+01,4.975418e+01,5.798072e+01,8.035390e+01,9.516829e+01,1.033152e+02,1.122677e+02,9.818835e+01,7.237756e+01,6.190756e+01,6.349805e+01,6.463539e+01,6.518750e+01
2.269668e+01,1.791171e+01,4.747812e+00,-8.100777e+00,-1.494348e-01,-7.994133e+00,-6.986805e+00,-5.659058e+00,-3.208903e+00,1.919985e+00,5.128953e+00,1.526399e-01,7.566370e-01,3.163124e+00,5.318409e+00,4.292317e+00,5.553696e+00,5.584662e+00,1.460221e+00,-5.657964e+00,-9.570681e+00,-5.870657e+00,-4.981400e+00,3.505886e+00,2.886189e+00,-3.936382e+00,-1.217638e+01,-2.321735e+01,-3.039148e+01,-3.932581e+01,-3.586317e+01,-2.842864e+01,-2.624221e+01,-1.740106e+01,-7.349600e+00,1.528913e+00,1.056022e+01,1.150332e+01,1.490056e+01,1.738020e+01,1.971960e+01
1.083137e+01,3.696126e+00,-5.643210e+00,-1.079649e+01,-1.503748e+01,-2.519691e+01,-2.126687e+01,-2.161287e+01,-2.669486e+01,-3.057536e+01,-2.525332e+01,-2.492344e+01,-2.616047e+01,-2.654237e+01,-2.734342e+01,-2.395029e+01,-2.279922e+01,-2.363322e+01,-2.564310e+01,-2.584639e+01,-2.469852e+01,-2.849754e+01,-2.831404e+01,-1.950142e+01,-2.019060e+01,-2.047662e+01,-1.732240e+01,-2.050172e+01,-2.140949e+01,-2.375749e+01,-2.499045e+01,-1.797202e+01,-2.039662e+01,-3.053771e+01,-3.024663e+01,-2.438239e+01,-1.080749e+01,-4.565164e+00,-2.012721e+00,1.534849e+00,2.795314e+00
1.514662e+01,1.318528e+01,9.677110e+00,1.167599e+01,2.489736e+00,-7.405766e+00,-1.745041e+01,-2.359282e+01,-2.093290e+01,-2.177264e+01,-2.091987e+01,-2.177292e+01,-1.973149e+01,-1.654418e+01,-1.319333e+01,-9.627974e+00,-1.024962e+01,-1.018003e+01,-7.779405e+00,-7.711297e+00,-9.968928e+00,-1.304274e+01,-1.531684e+01,-1.102175e+01,-1.139836e+01,-1.199601e+01,-1.495435e+01,-1.369284e+01,-1.479916e+01,-1.659466e+01,-1.802346e+01,-7.311685e+00,7.845850e+00,9.468260e+00,5.391995e+00,-8.930773e-01,3.397042e+00,1.013143e+01,8.317618e+00,1.090879e+01,9.857723e+00
1.557292e+01,1.638082e+01,2.722482e+01,4.978585e+01,4.560965e+01,4.639334e+01,4.584575e+01,4.545599e+01,4.387585e+01,4.328745e+01,4.529015e+01,4.507484e+01,4.907826e+01,5.125225e+01,4.870440e+01,4.890820e+01,4.917513e+01,4.828888e+01,4.666441e+01,4.626091e+01,4.831728e+01,5.188539e+01,4.934351e+01,4.651953e+01,4.831953e+01,5.114600e+01,5.381989e+01,5.506899e+01,5.184087e+01,4.987262e+01,4.885174e+01,4.404866e+01,3.846550e+01,3.140239e+01,1.679660e+01,8.001663e+00,1.141102e+01,1.782742e+01,1.408322e+01,1.496672e+01,1.326570e+01
6.667275e+00,8.988417e+00,-5.417734e+00,-2.882155e+01,-4.501051e+01,-4.197216e+01,-3.974179e+01,-3.765370e+01,-3.750393e+01,-3.416137e+01,-3.635850e+01,-3.872667e+01,-3.832836e+01,-4.021721e+01,-4.024685e+01,-3.915559e+01,-4.110590e+01,-4.607312e+01,-4.673694e+01,-5.084458e+01,-5.267267e+01,-4.241235e+01,-4.081128e+01,-4.782835e+01,-5.097930e+01,-5.013311e+01,-4.996381e+01,-4.671702e+01,-4.492928e+01,-4.486237e+01,-4.290591e+01,-3.738955e+01,-2.655354e+01,-1.923226e+01,-1.138293e+01,2.577489e+00,6.874822e+00,9.000070e+00,7.477540e+00,8.937223e+00,9.206203e+00
1.020833e+00,2.315588e+00,8.723387e+00,1.597312e+01,1.361641e+01,1.723820e+01,2.391676e+01,2.941202e+01,2.810279e+01,3.100095e+01,3.244591e+01,3.092216e+01,2.885278e+01,3.145716e+01,3.559856e+01,3.524415e+01,3.942876e+01,4.107222e+01,4.064952e+01,3.994092e+01,4.224064e+01,5.177832e+01,4.735310e+01,4.330755e+01,3.648254e+01,3.902556e+01,3.954781e+01,4.186789e+01,4.666155e+01,4.647494e+01,4.816840e+01,4.808865e+01,4.240108e+01,3.217117e+01,1.727678e+01,9.396671e+00,7.699355e+00,1.827604e+00,1.649785e+00,4.905983e+00,7.083269e+00
4.787918e+00,-7.498544e-02,3.344368e+00,4.957266e-01,2.592427e+00,2.739251e+00,-4.914566e-01,1.798253e+00,-1.246035e-01,-1.462250e+00,-8.995025e-01,-3.477438e+00,-5.655066e+00,-6.490872e+00,-5.533759e+00,-7.315965e+00,-1.172435e+01,-1.486052e+01,-1.022370e+01,-9.428089e+00,-1.139952e+01,-1.099025e+01,-1.453358e+01,-1.301515e+01,-1.431781e+01,-1.673665e+01,-1.540646e+01,-1.285505e+01,-1.315861e+01,-1.290196e+01,-1.266359e+01,-5.089960e+00,-7.758406e+00,-1.149213e+01,4.485445e+00,1.258124e+01,1.238677e+01,3.690136e+00,2.549392e+00,5.565098e+00,8.056881e+00
9.054235e+00,3.690048e-01,-2.269250e+00,-1.312763e+00,-8.727880e+00,-9.143219e+00,-2.544583e+00,6.259553e+00,6.055646e+00,2.171371e+00,2.210389e+00,6.886940e+00,9.036549e+00,6.779622e+00,8.907267e+00,1.432563e+01,1.153884e+01,9.087090e+00,1.647232e+01,1.579424e+01,1.170438e+01,1.137742e+01,1.462429e+01,1.654462e+01,1.913704e+01,2.493073e+01,2.917167e+01,2.718938e+01,1.846932e+01,1.155692e+01,3.952140e+00,-4.606251e-01,-4.915601e+00,-5.076754e+00,-3.792139e-01,1.952385e+00,6.774281e+00,3.215585e+00,4.629819e+00,6.748977e+00,8.543211e+00
5.506635e+00,1.033027e+00,1.450145e+01,1.926155e+01,4.965849e+00,-4.449606e-01,-5.199061e+00,-7.042145e+00,-8.912443e+00,-1.389688e+01,-1.729667e+01,-1.737098e+01,-1.391614e+01,-1.378435e+01,-1.125152e+01,-5.949078e+00,-1.198351e+01,-1.254826e+01,-1.035040e+01,-1.619963e+01,-1.326149e+01,-1.255151e+01,-9.391445e+00,-8.454802e+00,-8.891080e+00,-1.088651e+01,-1.034210e+01,-1.165820e+01,-1.426227e+01,-1.610770e+01,-1.897855e+01,-1.877927e+01,-1.676747e+01,-1.602127e+01,-9.685941e+00,-7.560510e+00,-7.727637e+00,-6.350288e+00,3.878438e-01,4.370884e+00,5.583400e+00
-2.061334e+00,-9.538499e-01,-6.871503e+00,-1.306721e+01,-1.352178e+01,-9.941286e+00,-1.118111e+01,-6.524270e+00,-3.557322e+00,-6.112255e+00,-9.269903e+00,-1.226416e+01,-7.111534e+00,-4.434029e+00,-2.916403e+00,-2.392782e+00,-6.978076e+00,-2.277809e+00,1.186152e-01,-2.451178e+00,1.458763e+00,1.058112e+00,-3.441736e+00,-2.535197e+00,-2.657345e+00,-9.416900e+00,-1.430806e+01,-2.125504e+01,-2.337322e+01,-2.265487e+01,-2.099843e+01,-2.245080e+01,-2.460838e+01,-2.506711e+01,-1.958293e+01,-1.234521e+01,-1.616298e+01,-1.398877e+01,-7.321922e+00,-1.129255e+00,-4.824241e-01
-4.574514e+00,-2.108589e+00,3.239350e-01,1.322253e+00,-6.119995e+00,-1.139917e+01,-1.351332e+01,-7.781390e+00,-7.976958e+00,-1.077649e+01,-8.589873e+00,-4.920267e+00,-3.891633e+00,-9.412743e+00,-8.493866e+00,-6.624813e+00,-1.063985e+01,-9.520512e+00,-9.221889e+00,-1.256264e+01,-1.750590e+01,-1.608913e+01,-1.435576e+01,-9.680297e+00,-1.399243e+01,-1.992793e+01,-2.906750e+01,-3.419411e+01,-3.712889e+01,-3.445506e+01,-2.451553e+01,-1.900784e+01,-2.662834e+01,-2.777562e+01,-1.432585e+01,-1.048476e+01,-1.068628e+01,-7.373092e+00,-6.724773e+00,-2.608423e+00,-2.950114e+00
