Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38
-5.339895e+02,-5.130005e+02,-5.125916e+02,-5.130198e+02,-5.016316e+02,-4.479554e+02,-3.437242e+02,-2.794411e+02,-2.393843e+02,-2.293175e+02,-2.568231e+02,-2.835111e+02,-2.901724e+02,-2.930389e+02,-2.943199e+02,-2.860077e+02,-2.783274e+02,-2.629182e+02,-2.231209e+02,-1.762473e+02,-1.586858e+02,-1.470652e+02,-1.226573e+02,-8.533245e+01,-6.904280e+01,-7.838237e+01,-1.140141e+02,-1.591431e+02,-2.223374e+02,-3.171561e+02,-3.976849e+02,-4.693158e+02,-5.071483e+02,-5.092679e+02,-5.111688e+02,-5.106665e+02,-5.123691e+02,-5.291797e+02
4.915598e+01,6.542847e+01,6.572224e+01,6.584510e+01,7.219576e+01,8.269164e+01,1.206811e+02,1.425143e+02,1.366571e+02,1.305678e+02,1.315002e+02,1.381106e+02,1.420632e+02,1.439613e+02,1.462975e+02,1.360870e+02,1.291740e+02,1.245028e+02,1.064798e+02,9.975964e+01,9.735239e+01,8.716148e+01,7.476228e+01,7.081084e+01,7.317286e+01,7.127115e+01,8.009508e+01,1.074162e+02,1.344569e+02,1.484935e+02,1.332809e+02,9.535569e+01,6.540494e+01,6.709798e+01,6.553026e+01,6.284173e+01,5.982092e+01,4.813351e+01
2.272404e+01,1.621795e+01,1.585918e+01,1.714060e+01,1.274919e+01,4.086080e+00,3.856522e+00,-1.038011e+01,-3.204805e+01,-3.327547e+01,-1.945716e+01,-1.435116e+01,-1.386580e+01,-4.893799e+00,-3.217081e+00,-9.548968e+00,-1.459032e+01,-1.416179e+01,-1.990889e+01,-3.422910e+01,-4.276747e+01,-4.751600e+01,-5.554092e+01,-7.418498e+01,-8.138200e+01,-8.193272e+01,-7.741817e+01,-6.656998e+01,-5.510986e+01,-3.524119e+01,-2.428465e+01,-8.939904e-01,6.640890e+00,1.385978e+01,1.417911e+01,7.158418e+00,3.402596e+00,9.932278e+00
8.118429e+00,-4.680513e+00,-5.233203e+00,-4.356886e+00,-3.799781e+00,1.235652e+01,1.616621e+01,7.681319e+00,6.622168e+00,6.762845e+00,-3.612451e+00,-9.920923e+00,-9.602285e+00,-1.688371e+01,-2.476150e+01,-1.776550e+01,-1.051463e+01,-1.462705e+01,-1.669572e+01,-1.493818e+01,-1.409417e+01,-1.623472e+01,-2.328593e+01,-2.500517e+01,-3.019339e+01,-2.113438e+01,-1.841978e+01,-1.888020e+01,-2.795870e+01,-3.873905e+01,-3.444575e+01,-2.614321e+01,-9.204713e+00,-4.159459e+00,-3.676743e+00,-8.577793e+00,-1.099364e+01,-4.440361e+00
9.670107e+00,5.892963e+00,6.283502e+00,5.067573e+00,1.231055e+01,1.957262e+01,1.026466e+01,2.004380e+00,-7.735581e+00,-1.129088e+01,-1.283313e+01,-6.194933e+00,-1.129175e+00,-2.777358e+00,-9.047372e-01,-3.521259e+00,-2.429543e+00,-5.216520e+00,-1.154825e+01,-1.484705e+01,-1.335166e+01,-1.445325e+01,-1.801790e+01,-1.975017e+01,-2.188986e+01,-2.181782e+01,-2.407026e+01,-2.260575e+01,-1.258114e+01,-1.013525e+00,5.299927e+00,3.505698e+00,1.061613e+01,1.085543e+01,9.177134e+00,9.271412e+00,1.034128e+01,5.604916e+00
1.385786e+01,1.618923e+01,1.744752e+01,1.510533e+01,2.046231e+01,1.079896e+01,-6.223760e+00,-1.938134e+00,5.400825e+00,1.121612e+01,1.647166e+01,2.015824e+01,1.902331e+01,2.058130e+01,2.064294e+01,2.610916e+01,2.711405e+01,2.422531e+01,3.071316e+01,4.173617e+01,4.665942e+01,4.747180e+01,5.156162e+01,5.222143e+01,5.524104e+01,5.794560e+01,5.213445e+01,4.275220e+01,2.639788e+01,8.194250e+00,8.121099e+00,2.149461e+01,2.205382e+01,2.023928e+01,1.608252e+01,1.653444e+01,1.988642e+01,1.387228e+01
1.250647e+01,1.291113e+01,1.302804e+01,1.204737e+01,1.274742e+01,2.170321e+01,-1.687805e-01,-2.070926e+01,-2.816744e+01,-2.444759e+01,-2.371674e+01,-1.648238e+01,-1.337699e+01,-1.626331e+01,-1.955997e+01,-2.202751e+01,-2.721701e+01,-2.916731e+01,-3.763963e+01,-4.258752e+01,-3.986633e+01,-4.080170e+01,-3.994970e+01,-3.928302e+01,-3.946491e+01,-3.912672e+01,-3.662933e+01,-2.772444e+01,-2.182829e+01,-9.168114e+00,2.190026e+00,1.982391e+01,1.595581e+01,1.341221e+01,9.576733e+00,7.370209e+00,9.667099e+00,1.229683e+01
9.377752e+00,8.284912e+00,6.255625e+00,6.736223e+00,4.665543e+00,3.978454e-01,1.315211e+01,2.305137e+01,2.327451e+01,2.581223e+01,2.595984e+01,2.274593e+01,1.982495e+01,2.000321e+01,2.580233e+01,2.572302e+01,2.141230e+01,2.341597e+01,3.236478e+01,3.725941e+01,4.309193e+01,4.015244e+01,3.644341e+01,3.627885e+01,3.886715e+01,3.378737e+01,3.104844e+01,2.680349e+01,2.309900e+01,2.062076e+01,1.489172e+01,1.901979e+01,1.059297e+01,6.830050e+00,6.895914e+00,5.685363e+00,6.242250e+00,1.183386e+01
7.995806e+00,8.575382e+00,6.574338e+00,6.097090e+00,4.531269e+00,-8.806561e+00,-1.450854e+01,-1.094710e+01,-3.899779e-01,3.309940e+00,5.313190e+00,3.616019e+00,7.271899e+00,7.396650e+00,6.134763e+00,4.390775e+00,-1.941583e-01,-2.858531e+00,-8.712585e+00,-1.105857e+01,-9.758701e+00,-1.042341e+01,-1.594142e+01,-1.853791e+01,-1.885140e+01,-2.381077e+01,-2.467002e+01,-1.794827e+01,-1.012708e+01,-8.673025e+00,5.995426e+00,1.326878e+01,8.466074e+00,5.244126e+00,9.388269e+00,1.243634e+01,1.313553e+01,1.325353e+01
6.240438e+00,6.719040e+00,6.840678e+00,4.250648e+00,3.533170e+00,1.316649e+01,8.756567e+00,8.963409e+00,1.309729e+01,1.314587e+01,1.140305e+01,1.058740e+01,1.149287e+01,1.505161e+01,1.631526e+01,1.256405e+01,8.559506e+00,1.222528e+01,2.040818e+01,1.855728e+01,1.623753e+01,1.585251e+01,2.007194e+01,1.784720e+01,1.477335e+01,9.077250e+00,3.877185e+00,1.382204e+00,-3.806410e+00,-9.419919e+00,-1.268419e+01,-5.278007e+00,-3.703374e-02,5.746847e-01,5.316455e+00,1.035138e+01,1.101996e+01,7.252414e+00
2.729803e+00,7.703632e-01,1.400882e+00,-1.791556e+00,-4.873888e+00,-1.555237e+01,-9.766366e+00,-9.461316e-01,-3.008980e+00,-6.094312e+00,-8.412315e+00,-1.186399e+01,-9.881685e+00,-1.320399e+01,-1.329994e+01,-7.631556e+00,-5.486263e+00,-1.274313e+01,-2.069507e+01,-2.618324e+01,-2.520037e+01,-2.197593e+01,-1.842158e+01,-1.636556e+01,-1.874312e+01,-1.939317e+01,-1.848997e+01,-1.433588e+01,-1.581203e+01,-1.617328e+01,-1.673526e+01,-1.764293e+01,-8.153555e+00,-6.011655e+00,-3.613041e+00,3.458755e-01,-1.083000e+00,-3.575969e+00
-6.065466e-01,-3.025692e+00,-4.360438e+00,-6.160883e+00,-9.046030e+00,-2.146196e+01,-2.622534e+01,-1.991414e+01,-1.904831e+01,-1.740727e+01,-1.396188e+01,-7.785940e+00,-3.558195e-02,2.169618e+00,-5.547007e+00,-1.185805e+01,-1.152377e+01,-8.392171e+00,-8.441506e+00,-1.050886e+01,-1.015611e+01,-1.111622e+01,-1.752228e+01,-1.612252e+01,-1.710944e+01,-2.176340e+01,-1.901132e+01,-8.984649e+00,-2.724028e-02,7.070229e-01,-1.118195e+01,-1.123108e+01,-5.045218e+00,-6.840166e+00,-6.836456e+00,-3.821165e+00,-6.984314e+00,-7.335895e+00
-2.319163e+00,-3.030035e+00,-5.071774e+00,-4.611951e+00,-2.361320e+00,2.547187e+00,-1.833872e+01,-2.204494e+01,-2.705043e+01,-3.026027e+01,-2.393589e+01,-1.299406e+01,-1.230336e+01,-1.338955e+01,-1.492918e+01,-1.724345e+01,-1.794864e+01,-1.681191e+01,-1.608892e+01,-1.846030e+01,-1.903218e+01,-2.265579e+01,-2.615571e+01,-2.330301e+01,-1.766879e+01,-1.277439e+01,8.169440e-01,1.902896e+01,2.027577e+01,1.128218e+01,4.337363e+00,-8.186346e-01,1.955962e+00,-3.094878e+00,-3.906062e+00,-1.284439e+00,-4.206973e+00,-3.227844e+00
