Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.806455e+02,-4.648029e+02,-4.725864e+02,-4.766918e+02,-4.765560e+02,-4.586030e+02,-3.943538e+02,-1.660663e+02,-6.883707e+01,-4.308702e+01,-5.802776e+01,-3.192882e+01,2.368654e+00,-2.058667e+01,-9.176794e+01,-1.721501e+02,-2.696292e+02,-3.470160e+02,-4.220534e+02,-4.658291e+02,-4.724948e+02,-4.722833e+02,-4.731130e+02,-4.763812e+02,-4.751564e+02,-4.834347e+02
7.048328e+01,8.220686e+01,8.029239e+01,7.730061e+01,7.673218e+01,9.813261e+01,1.105230e+02,9.280134e+01,6.452763e+01,3.150218e+01,2.137222e+01,2.029399e+01,3.907112e+01,6.936894e+01,1.002903e+02,1.194377e+02,1.405000e+02,1.396033e+02,1.087907e+02,8.011855e+01,7.574469e+01,8.003999e+01,8.004686e+01,7.786760e+01,8.004170e+01,7.296813e+01
1.391121e+01,1.163139e+01,1.598791e+01,1.583809e+01,1.561237e+01,2.896737e+01,3.081812e+01,-1.143796e+00,-1.169826e+01,-1.236086e+01,-9.119001e+00,-3.687897e+01,-6.677582e+01,-6.360059e+01,-4.761100e+01,-3.175676e+01,-2.128513e+01,-2.115794e+01,-8.284180e+00,2.713345e+00,4.731786e+00,1.310061e+01,1.524866e+01,1.733377e+01,2.001175e+01,1.919135e+01
3.540859e+00,3.332611e+00,1.768627e-01,-1.543543e+00,2.082039e-01,9.614857e+00,1.605843e+01,1.803791e+01,7.210622e+00,3.001180e+00,-4.839364e+00,-2.277327e+01,-4.878742e+01,-5.721067e+01,-4.556661e+01,-3.082030e+01,-1.655359e+01,-1.381319e+01,-1.709265e+01,-1.052795e+01,-1.025519e+01,-5.461005e+00,-2.125680e+00,1.453261e+00,4.155367e+00,3.823030e+00
9.741988e+00,1.633123e+01,1.514649e+01,1.267494e+01,1.406498e+01,2.486847e+01,2.978409e+01,-2.223970e+01,-3.003411e+01,-2.013180e+01,-3.380853e+00,7.674045e+00,4.565507e+00,6.161525e+00,6.209363e+00,-2.685572e+00,1.929022e+00,1.824787e+01,2.009202e+01,1.436725e+01,1.112676e+01,1.186122e+01,1.504858e+01,1.573469e+01,1.800916e+01,1.826967e+01
4.291598e+00,8.821791e+00,1.582168e+01,1.476416e+01,1.446917e+01,2.403980e+01,2.308583e+01,9.147737e+00,6.688845e+00,1.511176e+01,3.069578e+01,5.078323e+01,5.246228e+01,5.303919e+01,5.186497e+01,4.200736e+01,2.906780e+01,1.994580e+01,1.940216e+01,1.811209e+01,1.666276e+01,1.933380e+01,2.085377e+01,1.641141e+01,1.636143e+01,2.024269e+01
5.369946e+00,4.174373e+00,5.731867e+00,3.675156e+00,3.912675e+00,7.432355e+00,-1.857926e+00,-4.246334e+01,-4.261460e+01,-3.431890e+01,-2.622638e+01,-3.228413e+01,-3.983900e+01,-4.697507e+01,-4.586908e+01,-3.960517e+01,-2.249878e+01,-2.732514e+00,5.508474e+00,7.082291e+00,7.257534e+00,1.199810e+01,1.096670e+01,5.708040e+00,1.764626e+00,5.143168e+00
1.183955e+01,7.494618e+00,2.021481e+00,-9.343978e-01,-1.026033e-01,-1.642814e+00,1.900753e+01,2.362267e+01,2.665874e+01,3.179801e+01,3.614415e+01,3.468909e+01,3.505415e+01,4.049072e+01,4.060664e+01,3.533292e+01,2.139742e+01,1.205716e+01,7.830590e+00,4.594531e+00,1.737047e+00,4.311463e+00,2.682091e+00,3.456892e+00,-1.383868e+00,-2.625962e+00
9.378124e+00,4.807291e+00,2.412814e+00,2.872072e+00,1.199932e+00,-4.064328e+00,-2.545074e+01,-4.733311e+01,-4.590491e+01,-3.312988e+01,-2.713319e+01,-2.476832e+01,-2.258954e+01,-1.845857e+01,-1.473675e+01,-1.513807e+01,-1.284386e+01,-4.552943e+00,5.456202e+00,4.858085e+00,-6.260138e-01,1.144227e-01,8.007158e-01,5.957086e+00,5.273047e+00,3.225387e+00
5.208571e+00,4.464148e+00,4.612873e+00,7.604557e+00,2.542268e+00,-7.202446e+00,9.110224e-01,1.290986e+01,2.211481e+01,2.512200e+01,1.561150e+01,8.319916e+00,8.792959e+00,3.819281e+00,3.686975e+00,4.990034e+00,-1.399035e+00,-8.417204e+00,2.363694e+00,2.742830e+00,-1.469595e+00,-3.304179e-01,2.066321e+00,3.984372e+00,7.664007e+00,7.999378e+00
