Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.035124e+02,-4.904163e+02,-4.854297e+02,-4.192375e+02,-3.146156e+02,-2.602396e+02,-2.265518e+02,-2.106718e+02,-2.101028e+02,-2.139446e+02,-1.686725e+02,-1.345934e+02,-1.066445e+02,-7.325977e+01,-6.858247e+01,-1.128344e+02,-1.851586e+02,-2.529530e+02,-3.251619e+02,-3.948678e+02,-4.345695e+02,-4.442283e+02,-4.426347e+02,-4.474833e+02,-4.613421e+02
5.074655e+01,6.252380e+01,6.910454e+01,3.430772e+01,-2.469807e+01,-5.472598e+01,-6.202444e+01,-7.067890e+01,-7.343581e+01,-7.461922e+01,-2.876925e+01,3.630622e+01,7.045701e+01,6.079918e+01,8.021320e+01,1.288990e+02,1.791385e+02,1.926722e+02,1.785793e+02,1.401047e+02,1.068330e+02,8.864203e+01,8.430708e+01,8.077512e+01,7.301930e+01
8.540199e+00,9.751757e+00,1.299013e+01,2.899980e+01,3.597752e+01,4.390771e+01,5.161575e+01,5.685316e+01,5.697023e+01,5.230170e+01,4.326484e+01,1.146405e+01,-3.403782e+01,-6.205055e+01,-6.942287e+01,-7.009903e+01,-6.253613e+01,-3.542915e+01,-1.914397e+01,-1.476860e+01,-9.732668e+00,-2.741207e+01,-3.908255e+01,-3.717682e+01,-2.535288e+01
-3.189737e+00,-3.818145e+00,-5.938178e+00,-6.098884e+00,1.356241e+01,1.548753e+01,1.502473e+01,1.988632e+01,2.482920e+01,2.704202e+01,3.221064e+01,2.705331e+01,9.211015e+00,-8.890996e+00,-2.930492e+01,-4.822826e+01,-6.776978e+01,-8.165165e+01,-7.766769e+01,-6.336817e+01,-4.824287e+01,-4.498259e+01,-4.871171e+01,-4.690203e+01,-3.307223e+01
6.654863e+00,9.924147e+00,7.489676e+00,-6.206574e+00,-2.342587e+01,-3.282349e+01,-3.773426e+01,-3.461022e+01,-2.866060e+01,-2.236333e+01,-2.185252e+01,-2.723462e+01,-3.988771e+01,-3.937511e+01,-4.051454e+01,-3.729357e+01,-1.660225e+01,-3.355819e+00,-2.249386e+00,-9.225845e+00,-7.526285e+00,1.870084e+01,2.936629e+01,2.552383e+01,2.401357e+01
5.697408e+00,1.030035e+01,1.374421e+01,1.373617e+01,2.451168e+01,2.071918e+01,1.844715e+01,1.983733e+01,1.850480e+01,1.711043e+01,-9.621532e-01,-6.560256e+00,2.032860e+01,4.466734e+01,5.827663e+01,6.404034e+01,5.956372e+01,5.515723e+01,3.761782e+01,3.020054e+01,2.641129e+01,4.619472e+01,5.680987e+01,4.989005e+01,3.868571e+01
-1.838219e+00,1.220603e+00,7.513708e+00,1.754468e+01,1.616298e+01,1.530284e+01,1.484046e+01,1.753430e+01,1.896643e+01,1.416493e+01,-9.152167e+00,-1.474853e+01,-2.915909e+01,-2.883802e+01,-3.125261e+01,-3.867678e+01,-2.749004e+01,-1.033148e+01,8.605398e+00,1.631944e+01,1.890609e+01,8.760881e+00,5.812348e+00,2.863037e+00,-8.405614e-01
4.766262e+00,5.398094e+00,7.495780e+00,-3.091313e+00,-1.398663e+00,-1.376357e-01,-1.084384e+00,-2.959482e+00,4.916519e+00,3.417521e+00,-1.803505e+01,-1.394049e+01,1.459257e+00,2.001293e+01,2.462004e+01,1.908450e+01,7.351856e+00,-8.974084e+00,-1.125811e+01,-3.577642e-01,2.752294e+00,-2.053218e+01,-2.980811e+01,-2.691875e+01,-1.976114e+01
1.581194e+01,1.297429e+01,1.210540e+01,1.216918e+01,1.461880e+00,5.019295e+00,7.604226e-01,-4.418487e+00,-6.135199e-01,-4.659915e-01,-2.190911e+01,-1.091089e+01,2.996551e+00,8.016963e+00,6.443964e+00,1.642506e+00,-1.063918e+00,-4.610625e+00,-2.225196e+00,5.182532e+00,1.763264e+00,-2.285004e+00,-3.771471e+00,7.067869e-01,7.160348e+00
9.049495e+00,4.583269e+00,6.772856e+00,8.418679e+00,1.301413e+01,1.209487e+01,8.969204e+00,5.216215e+00,5.755110e+00,6.124987e+00,-9.491307e+00,-2.123732e+00,9.701107e+00,1.269007e+01,9.851208e+00,3.666362e+00,4.115708e+00,4.508423e+00,4.547842e+00,1.040136e+01,5.262458e+00,2.120371e+01,2.718671e+01,2.953072e+01,2.935575e+01
