Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-4.404894e+02,-4.181900e+02,-4.078711e+02,-4.149864e+02,-4.211853e+02,-4.199755e+02,-4.297389e+02,-4.291922e+02,-4.348524e+02,-4.340478e+02,-4.299780e+02,-4.299784e+02,-4.338248e+02,-4.338848e+02,-4.378211e+02,-4.301129e+02,-4.297565e+02,-4.342398e+02,-3.366668e+02,-1.791239e+02,-9.970926e+01,-7.602317e+01,-6.797620e+01,-7.409927e+01,-8.068559e+01,-6.072887e+01,-4.916088e+01,-6.439030e+01,-1.193212e+02,-2.034811e+02,-2.827117e+02,-3.484430e+02,-3.895986e+02,-4.190034e+02,-4.328809e+02,-4.306814e+02,-4.272571e+02,-4.299007e+02,-4.187762e+02,-4.115039e+02,-4.042048e+02,-4.092816e+02
4.009529e+01,5.784551e+01,6.176445e+01,5.652156e+01,5.378062e+01,5.444445e+01,4.770977e+01,4.991301e+01,4.264146e+01,4.127030e+01,4.675665e+01,4.759809e+01,4.473080e+01,4.450808e+01,4.068233e+01,4.677302e+01,4.681393e+01,4.141779e+01,8.898386e+01,9.166514e+01,7.145079e+01,4.773791e+01,3.804845e+01,3.369964e+01,3.300262e+01,2.901140e+01,4.544837e+01,6.469835e+01,8.598560e+01,1.146300e+02,1.304081e+02,1.172978e+02,8.988934e+01,6.055381e+01,4.443688e+01,4.629366e+01,4.760138e+01,4.526612e+01,4.831709e+01,4.660089e+01,5.197612e+01,5.269855e+01
1.950402e+01,1.558295e+01,9.279798e+00,1.069540e+01,1.360898e+01,1.161488e+01,1.564037e+01,1.930140e+01,1.414371e+01,9.695362e+00,1.352797e+01,1.547262e+01,1.774548e+01,1.682207e+01,1.562602e+01,1.427592e+01,1.313469e+01,1.030570e+01,1.167756e+01,9.260034e+00,7.385774e+00,9.868206e+00,8.821274e+00,9.047325e+00,1.488444e+01,1.875711e-01,-9.833551e+00,-3.432152e+00,1.090315e+01,1.657164e+01,9.913248e+00,2.536491e+01,2.782351e+01,2.172021e+01,1.384349e+01,1.350544e+01,9.850849e+00,9.987983e+00,1.995053e-01,-1.326741e+01,-1.459377e+01,-5.577397e+00
6.562201e+00,-5.922335e-01,7.411404e-01,2.765254e+00,8.967156e-01,-1.918836e+00,2.911011e+00,4.869051e+00,3.103204e+00,-5.040741e-02,3.849688e-01,1.693724e+00,6.735567e+00,4.887278e+00,3.852473e+00,2.288817e+00,2.957941e-01,-2.964330e-01,-1.296755e+01,-9.707205e+00,-9.465124e+00,-5.827394e-01,4.952261e+00,1.680689e+00,5.674970e-01,2.764861e+00,8.928382e-02,6.345584e-01,1.209067e+01,1.653101e+01,-1.331678e+00,-1.027883e+01,-8.130014e+00,-3.891391e-01,5.578349e-01,6.660054e-01,-1.766687e+00,-1.577372e+00,7.051259e-01,9.029381e-01,9.533221e-01,1.998915e+00
5.545481e+00,8.507293e+00,1.496013e+01,1.529341e+01,1.047887e+01,1.099267e+01,1.032222e+01,1.020668e+01,1.181867e+01,1.065693e+01,8.247277e+00,7.585833e+00,1.105262e+01,9.457678e+00,7.345574e+00,1.077059e+01,9.836050e+00,8.778339e+00,-4.926254e+01,-7.036903e+01,-6.788176e+01,-6.361985e+01,-6.658035e+01,-6.754518e+01,-6.382509e+01,-6.963506e+01,-7.072116e+01,-7.553101e+01,-6.883178e+01,-4.468779e+01,-2.114684e+01,-1.349095e+01,-1.170452e+01,-1.386737e+00,6.864575e+00,1.083425e+01,1.338022e+01,1.047746e+01,2.416342e+01,3.926856e+01,4.369353e+01,3.513023e+01
7.934623e+00,1.554783e+01,1.626215e+01,1.566408e+01,1.465765e+01,1.654810e+01,1.552808e+01,1.742388e+01,1.961910e+01,1.626191e+01,1.388133e+01,1.182498e+01,1.184703e+01,1.177518e+01,1.045020e+01,1.530825e+01,1.708093e+01,1.458346e+01,-3.258993e+00,4.236981e-02,6.153148e+00,1.612350e+01,2.333554e+01,2.389125e+01,2.941930e+01,3.313125e+01,2.635791e+01,2.009876e+01,2.178560e+01,1.710480e+01,-8.342463e-01,-1.199090e+01,-1.035097e+01,-7.446915e-03,1.284018e+01,1.868236e+01,2.242117e+01,1.747346e+01,1.687405e+01,1.926206e+01,2.166790e+01,2.144405e+01
7.362553e+00,1.077869e+01,1.043365e+01,9.018065e+00,7.488810e+00,4.554198e+00,9.314624e+00,1.545262e+01,1.552054e+01,9.248034e+00,8.771454e+00,6.635906e+00,4.357566e+00,5.192887e+00,6.266541e+00,7.807567e+00,1.086183e+01,9.994440e+00,-3.385273e-01,-5.797636e+00,-9.930580e+00,-7.102097e+00,-6.871839e+00,-1.190500e+01,-8.843431e+00,-7.679949e+00,-2.207904e+01,-3.301324e+01,-3.509712e+01,-3.257994e+01,-1.940409e+01,-2.204347e+01,-1.276777e+01,-2.909651e+00,8.884037e+00,9.997665e+00,1.044400e+01,8.159176e+00,-5.296230e+00,-2.270708e+01,-2.666625e+01,-1.214174e+01
4.524463e+00,2.197984e+00,4.755592e+00,4.774070e+00,-8.694613e-02,-5.917601e+00,1.078792e+00,7.399274e+00,6.843616e+00,2.795948e+00,3.292989e+00,1.536139e+00,-1.174141e+00,-1.075356e+00,1.151829e+00,8.078350e-01,1.730007e+00,4.708414e+00,-8.926654e+00,-1.704737e+01,-1.048085e+01,-3.424398e+00,-5.479046e+00,-2.814276e+00,-4.699558e+00,-4.294141e+00,-5.746475e+00,-1.215298e+01,-1.184408e+01,-1.443827e+01,-1.491037e+01,-1.575116e+01,-8.763514e+00,-1.808131e+00,2.761182e+00,-3.141568e+00,-4.969710e+00,-2.777195e+00,-3.700524e-01,-1.253244e+01,-1.973741e+01,-6.332845e+00
1.087395e+00,-4.525243e+00,-4.829992e+00,-5.625501e-01,-1.455946e+00,-3.024428e+00,-1.312878e+00,-5.097563e-01,1.027783e+00,2.640326e+00,2.071462e+00,2.094174e-01,-1.003063e+00,-2.119767e+00,-1.081522e+00,4.738789e-01,-1.401712e+00,2.514094e+00,1.679224e+01,1.138259e+01,1.146251e+01,1.498224e+01,1.540488e+01,1.460959e+01,9.189886e+00,9.811167e+00,1.001683e+01,4.837452e+00,2.343589e+00,7.820033e+00,7.030753e+00,3.505147e+00,6.168418e-01,3.745421e+00,1.613852e+00,-6.102294e+00,-6.957791e+00,-3.944412e+00,1.567977e+01,2.164945e+01,1.546121e+01,1.675781e+01
-2.577520e+00,-8.385559e+00,-1.097478e+01,-4.471299e+00,-1.004662e+00,9.931216e-01,-4.501966e-01,-5.091155e+00,-2.987465e+00,1.570911e+00,-1.218464e+00,-3.613254e+00,-1.564588e+00,-3.055290e+00,-3.546477e+00,-1.611843e-01,-1.728295e+00,-9.455985e-01,1.309537e+01,2.503926e+01,2.640039e+01,2.465802e+01,2.465356e+01,2.530030e+01,2.275637e+01,2.038592e+01,2.268187e+01,2.160348e+01,1.429406e+01,9.011613e+00,7.809970e+00,7.905955e+00,4.948864e+00,4.490729e+00,2.537916e+00,-1.574710e+00,-1.218300e+00,-1.052384e+00,5.484594e+00,1.309452e+01,9.591404e+00,7.916819e+00
