Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.922560e+02,-4.889642e+02,-4.879969e+02,-4.879735e+02,-4.880843e+02,-4.924641e+02,-4.959131e+02,-4.959131e+02,-3.998353e+02,-1.813062e+02,-1.076533e+02,-1.273101e+02,-1.563789e+02,-1.178982e+02,-1.211908e+02,-1.670966e+02,-2.143713e+02,-2.618856e+02,-3.050141e+02,-3.443980e+02,-3.747803e+02,-4.171029e+02,-4.673139e+02,-4.941616e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02,-4.959131e+02
3.104017e+00,5.559894e+00,5.861022e+00,6.169809e+00,5.760243e+00,2.352104e+00,0.000000e+00,0.000000e+00,9.766464e+01,1.782253e+02,1.671283e+02,1.513955e+02,1.475548e+02,1.553151e+02,1.831161e+02,2.102160e+02,2.124733e+02,2.004134e+02,1.744781e+02,1.452950e+02,1.227510e+02,8.388145e+01,3.389875e+01,2.157041e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.112398e+00,-2.446941e+00,-3.447915e+00,-3.138308e+00,-2.827820e+00,-1.657691e+00,0.000000e+00,0.000000e+00,2.623346e+01,-4.034167e+01,-5.457919e+01,-7.005423e+01,-9.292473e+01,-9.343220e+01,-8.343109e+01,-7.087194e+01,-3.969498e+01,-6.676836e+00,5.267802e+00,1.350367e+01,2.473795e+01,2.552650e+01,1.903750e+01,1.308183e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-4.055836e+00,-7.197511e+00,-8.000592e+00,-8.431738e+00,-6.126244e+00,-3.078298e+00,0.000000e+00,0.000000e+00,-1.497003e+01,-1.948983e+01,-2.081341e+01,-2.358936e+01,-2.104834e+01,-4.346139e+01,-6.269081e+01,-6.974530e+01,-8.072794e+01,-7.875429e+01,-6.880859e+01,-5.518732e+01,-3.620968e+01,-1.587167e+01,5.799983e+00,2.218730e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-4.146179e+00,-7.264686e+00,-7.712735e+00,-8.379385e+00,-6.003068e+00,-2.944595e+00,0.000000e+00,0.000000e+00,-1.436831e+01,-4.339567e+01,-4.936558e+01,-4.840950e+01,-4.611000e+01,-4.698766e+01,-5.462254e+01,-5.325891e+01,-4.974129e+01,-5.201967e+01,-4.021455e+01,-3.402969e+01,-2.932965e+01,-1.678110e+01,5.676086e-01,-7.389271e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.533754e+00,-3.173341e+00,-3.442746e+00,-3.457974e+00,-3.601913e+00,-1.745364e+00,0.000000e+00,0.000000e+00,-1.952956e-01,-9.620438e+00,-8.548275e+00,-1.219213e+01,-1.109293e+01,-6.052417e+00,-1.168880e+01,-2.175336e+01,-1.991798e+01,-7.414052e+00,2.611306e+00,7.380216e+00,4.222583e+00,4.206625e+00,1.726517e+00,-1.274295e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.354539e+00,4.073799e+00,5.120355e+00,5.391364e+00,3.485714e+00,1.838286e+00,0.000000e+00,0.000000e+00,2.302370e+00,2.341368e+00,-2.427789e+00,-5.814896e+00,-1.116009e+01,-3.445757e+00,4.211246e+00,8.525585e+00,2.137548e+00,5.066029e+00,7.400956e+00,1.334583e+01,1.527916e+01,1.366149e+01,3.171628e+00,-1.256307e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.539828e+00,8.808014e+00,1.098229e+01,1.102467e+01,9.185425e+00,4.769544e+00,0.000000e+00,0.000000e+00,-6.662416e+00,-1.252868e+01,-1.109779e+01,-1.531113e+01,-2.539325e+01,-2.692113e+01,-2.845295e+01,-2.837590e+01,-2.511843e+01,-2.378909e+01,-1.309903e+01,-8.666143e+00,-2.209594e+00,4.730200e-01,1.135943e+00,-7.710933e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.863520e+00,5.545539e+00,6.483665e+00,6.770643e+00,5.109876e+00,2.819108e+00,0.000000e+00,0.000000e+00,-1.623561e+01,-2.388582e+01,-2.873941e+01,-2.829351e+01,-2.072053e+01,-2.941353e+01,-3.177724e+01,-3.396511e+01,-3.000942e+01,-2.731037e+01,-2.284083e+01,-2.637993e+01,-2.257364e+01,-1.833482e+01,-2.914887e+00,-7.872570e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.077302e+00,-2.178350e+00,-3.229685e+00,-2.670718e+00,-3.676090e+00,-1.445325e+00,0.000000e+00,0.000000e+00,-1.335519e+01,-1.962230e+01,-1.135852e+01,-7.378171e+00,-7.144585e+00,2.096116e+00,3.696706e+00,-2.094690e+00,-7.126922e-01,-4.667670e+00,-1.472934e+01,-2.334002e+01,-2.593796e+01,-2.325940e+01,-5.390211e+00,4.928085e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-3.722597e+00,-6.699511e+00,-8.175917e+00,-8.275331e+00,-7.452626e+00,-3.179151e+00,0.000000e+00,0.000000e+00,-6.209796e-01,7.480945e+00,1.981462e+00,2.644301e+00,1.021253e+01,7.127860e+00,7.992620e+00,3.647360e+00,-5.474549e+00,-5.095202e+00,-2.060737e+00,-6.512810e+00,-1.473206e+01,-1.457345e+01,-5.184554e+00,6.780283e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
