Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.070730e+02,-4.845551e+02,-4.824320e+02,-4.870471e+02,-4.980207e+02,-5.010190e+02,-5.042619e+02,-5.031993e+02,-5.017885e+02,-4.341727e+02,-2.688079e+02,-1.942553e+02,-1.745737e+02,-1.629757e+02,-1.458820e+02,-1.263867e+02,-1.420508e+02,-1.699202e+02,-1.861358e+02,-1.948071e+02,-1.986403e+02,-1.975425e+02,-1.813289e+02,-1.495477e+02,-1.229898e+02,-1.093203e+02,-9.344905e+01,-6.707884e+01,-5.738145e+01,-6.720287e+01,-9.968852e+01,-1.619149e+02,-2.199432e+02,-3.048505e+02,-3.940659e+02,-4.565507e+02,-4.864917e+02,-4.944499e+02,-4.873650e+02,-4.856221e+02,-4.891899e+02,-4.987100e+02
5.250769e+01,6.876988e+01,7.275275e+01,7.273184e+01,7.654834e+01,7.846602e+01,7.587169e+01,7.682876e+01,7.846233e+01,9.485487e+01,1.164351e+02,1.327662e+02,1.435684e+02,1.565749e+02,1.621453e+02,1.574422e+02,1.422661e+02,1.362134e+02,1.346954e+02,1.335767e+02,1.271629e+02,1.269909e+02,1.289342e+02,1.333533e+02,1.357482e+02,1.351559e+02,1.358619e+02,1.333504e+02,1.399665e+02,1.483661e+02,1.311505e+02,1.223719e+02,1.275127e+02,1.428741e+02,1.425552e+02,1.060306e+02,8.404721e+01,8.117349e+01,8.631976e+01,8.645895e+01,8.518217e+01,7.869357e+01
1.343125e+01,1.168442e+01,1.338764e+01,1.132514e+01,1.683600e+01,2.212435e+01,1.989492e+01,2.086495e+01,2.251582e+01,-3.601092e+01,-9.921661e+01,-1.097308e+02,-9.792917e+01,-6.861823e+01,-6.497934e+01,-7.369661e+01,-6.037054e+01,-4.153118e+01,-3.750235e+01,-3.910954e+01,-3.512447e+01,-2.878574e+01,-4.008741e+01,-6.647461e+01,-8.577635e+01,-9.616807e+01,-1.021469e+02,-1.195224e+02,-1.233496e+02,-1.253216e+02,-9.102993e+01,-4.468997e+01,-2.457397e+01,-1.623362e+01,-1.135590e+01,-3.079441e-01,8.741135e+00,1.619859e+01,1.695685e+01,1.702235e+01,1.986952e+01,2.079238e+01
2.097350e+01,1.772669e+01,1.874264e+01,9.899862e+00,2.545424e+00,7.252554e+00,3.933290e+00,3.368091e+00,5.407697e+00,-9.649062e-02,5.045089e+00,4.008311e+00,9.519521e+00,4.157112e+00,-1.280328e+01,-1.753288e+01,-9.144535e+00,1.191587e-01,4.524278e+00,2.408502e+00,7.418168e+00,7.062604e+00,6.594785e+00,1.631662e+00,-3.800763e+00,-7.702576e+00,-1.105205e+01,-1.306180e+01,-1.461908e+01,-1.752690e+01,-2.503060e+01,-2.899789e+01,-3.210722e+01,-3.435415e+01,-3.235728e+01,-1.728734e+01,-2.097115e+00,3.516776e+00,3.724364e+00,5.563160e+00,7.635817e+00,7.891064e+00
5.784339e+00,2.039638e+00,5.368290e+00,4.964624e+00,9.244227e+00,1.746537e+01,1.639453e+01,9.943212e+00,1.259169e+01,4.555745e+01,2.827805e+01,1.582831e+01,7.720072e+00,-5.796159e+00,-1.877810e+01,-2.447073e+01,-2.291829e+01,-2.407215e+01,-1.936107e+01,-1.337369e+01,-1.259512e+01,-1.151988e+01,-1.474530e+01,-1.410038e+01,-1.629395e+01,-1.896994e+01,-1.814706e+01,-1.748526e+01,-2.209743e+01,-1.670112e+01,-2.661320e+00,1.158305e+01,1.469958e+01,7.365133e+00,6.128448e+00,1.345428e+01,1.975346e+01,2.026324e+01,1.703022e+01,1.806432e+01,1.987525e+01,1.712679e+01
2.257661e+01,2.020972e+01,1.679529e+01,1.857842e+01,1.863325e+01,2.075115e+01,2.037320e+01,1.236265e+01,1.566813e+01,1.737910e+01,1.495807e+01,1.056530e+01,1.444368e+01,2.533781e+01,4.136520e+01,4.829440e+01,4.572775e+01,4.122755e+01,4.071926e+01,4.292736e+01,4.801532e+01,5.162200e+01,5.511122e+01,5.906572e+01,5.983974e+01,6.064178e+01,6.003767e+01,5.658786e+01,5.873373e+01,5.968254e+01,5.507140e+01,4.406190e+01,3.002154e+01,1.544560e+01,1.137641e+01,2.654943e+01,2.714841e+01,2.586851e+01,2.157673e+01,2.294839e+01,2.450823e+01,1.878538e+01
2.205863e+01,2.262317e+01,1.780940e+01,1.825110e+01,1.919086e+01,1.406793e+01,1.437346e+01,1.430550e+01,1.564615e+01,1.863366e+00,-2.039625e+00,-4.235448e+00,-9.476727e+00,-1.248322e+01,-1.197032e+01,-1.568100e+01,-1.850216e+01,-1.631760e+01,-1.602118e+01,-1.388428e+01,-1.609837e+01,-2.157408e+01,-2.446516e+01,-2.757685e+01,-2.723814e+01,-2.641418e+01,-2.534191e+01,-2.348400e+01,-1.866161e+01,-2.230877e+01,-2.013041e+01,-1.841727e+01,-2.058038e+01,-9.981830e-01,2.045083e+01,2.430056e+01,2.206684e+01,1.896907e+01,1.773569e+01,1.858893e+01,1.880022e+01,1.507428e+01
-4.730987e+00,-4.325950e+00,-2.618541e-01,4.359645e+00,1.196115e+01,7.522276e+00,1.067054e+01,1.651533e+01,1.568909e+01,1.168815e+01,-5.227828e-02,-9.622918e-01,-5.809123e+00,-9.152344e+00,-3.334642e+00,4.550276e+00,6.217215e+00,7.839385e+00,1.078690e+01,1.208589e+01,1.392219e+01,1.607706e+01,1.080104e+01,9.725067e+00,1.322072e+01,1.978333e+01,2.400949e+01,2.540058e+01,2.636019e+01,2.190688e+01,2.944578e+01,3.691073e+01,3.027065e+01,1.896660e+01,1.376467e+01,1.728133e+01,1.396512e+01,1.042537e+01,1.232134e+01,1.396276e+01,1.567003e+01,1.446145e+01
1.408176e+01,1.362034e+01,1.554021e+01,1.704905e+01,1.338578e+01,7.658866e+00,9.466230e+00,1.331574e+01,1.263712e+01,1.441567e+01,1.589790e+01,1.274144e+01,1.580589e+01,2.039804e+01,2.019163e+01,2.080510e+01,1.770398e+01,1.771398e+01,1.492096e+01,1.293654e+01,1.288268e+01,1.041622e+01,1.302423e+01,1.594069e+01,2.199240e+01,2.290114e+01,1.638741e+01,1.016931e+01,8.405747e+00,7.644427e+00,-2.070881e+00,-1.048963e+01,-7.185258e+00,-6.029924e-01,8.568213e+00,8.556112e+00,8.987394e+00,9.777735e+00,1.150033e+01,1.353082e+01,1.466073e+01,1.253489e+01
1.312816e+01,1.204618e+01,8.879766e+00,9.293473e+00,1.112128e+01,7.524924e+00,7.163454e+00,1.086222e+01,8.540588e+00,1.219715e+01,1.184073e+01,1.114622e+01,7.021798e+00,5.670733e+00,5.562682e+00,1.063739e+01,1.434543e+01,1.960945e+01,1.697105e+01,1.395631e+01,1.456002e+01,1.474992e+01,1.341072e+01,1.233995e+01,8.980234e+00,2.924061e+00,1.564231e+00,3.451084e+00,-3.343825e+00,-1.197310e+01,-5.612559e+00,2.531371e-01,-7.852677e+00,-9.662516e+00,-4.818301e+00,4.482439e-01,6.914243e+00,1.256953e+01,1.062049e+01,8.182955e+00,6.029562e+00,5.948626e+00
