Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.161578e+02,-4.987467e+02,-4.985053e+02,-4.952636e+02,-4.905347e+02,-4.801017e+02,-3.616045e+02,-2.225448e+02,-1.643431e+02,-1.408170e+02,-1.453488e+02,-1.571891e+02,-1.589646e+02,-1.497659e+02,-1.412106e+02,-1.356292e+02,-1.319838e+02,-1.340334e+02,-1.278443e+02,-1.101806e+02,-8.739480e+01,-6.116986e+01,-4.714461e+01,-5.423923e+01,-7.819463e+01,-1.329778e+02,-2.210005e+02,-3.063721e+02,-3.755530e+02,-4.351823e+02,-4.768061e+02,-4.961312e+02,-5.012322e+02,-5.009024e+02,-5.006972e+02,-5.009110e+02,-5.020712e+02,-4.994605e+02,-4.983789e+02,-5.100392e+02
6.055755e+01,7.573638e+01,7.850677e+01,8.045773e+01,8.428496e+01,9.814565e+01,9.361208e+01,1.109221e+02,1.163541e+02,1.022055e+02,8.748915e+01,7.650153e+01,6.284920e+01,6.486260e+01,6.320730e+01,5.940643e+01,5.870329e+01,5.700292e+01,5.595173e+01,5.006232e+01,4.606013e+01,4.711380e+01,4.724496e+01,5.234810e+01,7.196335e+01,9.125513e+01,1.047267e+02,1.173565e+02,1.259110e+02,1.120027e+02,8.715865e+01,7.558345e+01,7.264807e+01,7.291766e+01,7.428088e+01,7.293275e+01,6.959120e+01,7.184142e+01,7.489233e+01,6.595435e+01
2.128236e+01,2.171082e+01,2.777750e+01,2.562858e+01,2.554225e+01,3.809231e+01,1.951325e+01,-2.799843e+00,-1.396222e+01,-1.972482e+01,-1.355462e+01,2.761723e+00,1.208284e+01,1.210495e+01,6.166035e+00,2.085672e-01,6.238357e-01,-5.129264e-01,-6.353630e+00,-1.906449e+01,-3.702171e+01,-5.089964e+01,-5.452972e+01,-5.643700e+01,-6.651721e+01,-6.483536e+01,-4.552397e+01,-1.507915e+01,-1.518218e+01,-8.042214e+00,4.852421e+00,1.595395e+01,1.902597e+01,1.811974e+01,2.080075e+01,1.951492e+01,1.471470e+01,1.533274e+01,1.940787e+01,2.063430e+01
7.679149e+00,5.984852e+00,1.018451e+01,7.576969e+00,7.452962e+00,2.048557e+01,2.124532e+01,-5.751518e+00,-1.106247e+01,-5.545476e+00,-1.076281e+01,-7.433982e+00,-5.776032e+00,-1.222878e+01,-1.639676e+01,-2.317511e+01,-2.504114e+01,-2.120749e+01,-1.850847e+01,-1.750485e+01,-1.640062e+01,-1.809874e+01,-1.485241e+01,-1.613236e+01,-1.314925e+01,-1.136211e+01,-1.325233e+01,-1.482230e+01,-1.775226e+01,-1.946159e+01,-1.344424e+01,1.524724e-01,2.879516e+00,-1.365308e-01,9.099844e-01,3.100464e+00,2.689548e+00,2.412781e+00,3.537087e+00,3.503404e+00
1.762981e+01,2.163227e+01,2.041916e+01,1.944147e+01,2.101662e+01,3.567384e+01,3.621824e+01,8.667090e+00,-6.202099e+00,-1.982093e+01,-2.157282e+01,-1.683160e+01,-1.409952e+01,-1.297595e+01,-1.493259e+01,-1.344381e+01,-1.201245e+01,-6.576544e+00,-5.692259e+00,-4.173243e+00,-3.426305e+00,-6.939013e+00,-1.358547e+01,-1.298224e+01,-8.665238e+00,-4.917114e+00,1.066406e+00,4.697286e+00,8.913379e+00,1.335541e+01,1.080660e+01,1.838810e+01,1.822169e+01,1.419383e+01,1.172668e+01,1.665335e+01,2.361895e+01,2.148824e+01,1.857439e+01,1.346032e+01
2.146328e+01,2.522744e+01,2.218140e+01,2.130285e+01,2.352456e+01,3.812213e+01,6.681693e+01,5.769160e+01,5.278555e+01,5.817989e+01,5.759280e+01,5.370195e+01,5.698923e+01,5.956814e+01,5.817620e+01,5.711890e+01,5.708736e+01,5.379876e+01,5.234074e+01,5.598022e+01,5.378206e+01,5.401353e+01,5.188990e+01,5.615387e+01,5.247945e+01,5.186633e+01,4.390461e+01,3.091757e+01,2.258512e+01,1.616100e+01,1.763569e+01,2.328338e+01,2.323271e+01,2.036369e+01,1.732801e+01,2.093018e+01,2.913779e+01,2.662901e+01,2.349810e+01,2.064904e+01
1.051206e+01,8.894126e+00,8.976137e+00,8.581520e+00,1.046649e+01,2.240171e+01,-1.225707e+01,-3.565031e+01,-4.427331e+01,-4.664970e+01,-4.197376e+01,-3.704790e+01,-3.570121e+01,-3.912246e+01,-3.832586e+01,-4.177861e+01,-4.534840e+01,-4.687312e+01,-4.683733e+01,-4.389145e+01,-4.397717e+01,-4.027670e+01,-4.004530e+01,-3.813405e+01,-3.571390e+01,-2.810493e+01,-1.701543e+01,-8.181046e+00,1.963795e+00,8.692097e+00,1.079926e+01,1.131843e+01,1.089423e+01,9.642478e+00,9.377554e+00,9.150471e+00,1.231726e+01,1.096365e+01,1.270864e+01,1.588855e+01
-5.511571e-01,-3.880838e+00,-4.380145e-01,1.931322e+00,2.866716e+00,1.104865e+01,1.365786e+01,2.185191e+01,2.777441e+01,3.809618e+01,4.149981e+01,3.810038e+01,3.637047e+01,2.962069e+01,2.657542e+01,3.109513e+01,3.042219e+01,3.112350e+01,3.719012e+01,4.344334e+01,4.225604e+01,4.633564e+01,4.721902e+01,4.805565e+01,4.961037e+01,4.385598e+01,3.600581e+01,2.815693e+01,1.670186e+01,1.298748e+01,1.381357e+01,6.874062e+00,2.871012e+00,2.641318e+00,4.136465e+00,5.297655e-01,3.589734e-01,-1.153084e+00,4.913782e+00,9.678001e+00
-2.531049e+00,-2.983686e+00,1.733346e+00,4.537010e+00,3.100365e+00,8.954803e+00,1.586873e+01,6.765505e+00,1.514103e+00,-7.901245e-01,-3.501142e+00,-7.455561e+00,-9.797189e+00,-1.912653e-02,4.917483e+00,3.983028e+00,1.835342e+00,-6.094147e-01,9.765157e-01,1.440678e-01,9.719594e-01,-1.719282e+00,-2.824973e+00,-8.785771e+00,-1.419464e+01,-1.318315e+01,-8.475666e+00,1.673701e+00,1.138922e+01,1.224753e+01,1.490200e+01,9.159580e+00,4.766184e+00,5.796497e+00,6.777102e+00,2.857170e+00,2.204662e+00,1.004504e+00,4.601109e+00,6.912109e+00
1.699075e-01,2.573720e+00,6.691790e+00,4.797925e+00,-2.154839e-01,5.525062e+00,5.792852e+00,8.509339e+00,1.110121e+01,1.574606e+01,1.543507e+01,1.419686e+01,1.187135e+01,1.642571e+01,1.835209e+01,1.225329e+01,1.035957e+01,3.036647e+00,2.192924e+00,7.611788e+00,1.056524e+01,1.073650e+01,9.111640e+00,-2.812989e-01,-9.453264e+00,-7.403420e+00,-8.119095e+00,-6.505953e+00,-2.479586e+00,-1.015731e-01,1.085627e+00,4.056683e+00,6.318927e+00,7.864187e+00,7.761987e+00,7.001260e+00,5.412361e+00,5.134218e+00,3.278726e+00,4.765288e+00
