Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.797795e+02,-4.791932e+02,-4.820807e+02,-4.823697e+02,-4.800192e+02,-4.798663e+02,-4.822372e+02,-4.805120e+02,-4.759962e+02,-3.656079e+02,-2.407614e+02,-1.899861e+02,-1.650856e+02,-1.562767e+02,-1.817197e+02,-1.737928e+02,-1.322580e+02,-1.156657e+02,-1.357338e+02,-1.714167e+02,-2.194873e+02,-2.807778e+02,-3.296314e+02,-3.662961e+02,-3.967870e+02,-4.399631e+02,-4.711622e+02,-4.781771e+02,-4.803054e+02,-4.817239e+02,-4.816448e+02,-4.813950e+02,-4.810785e+02,-4.778110e+02,-4.777407e+02,-4.795135e+02,-4.816063e+02,-4.811971e+02,-4.821785e+02,-4.821767e+02,-4.817027e+02,-4.802951e+02,-4.810959e+02,-4.826119e+02,-4.807776e+02,-4.813811e+02,-4.761260e+02
1.607973e+01,1.628605e+01,1.313132e+01,1.273617e+01,1.427900e+01,1.496317e+01,1.314669e+01,1.512473e+01,1.974077e+01,1.122288e+02,1.241901e+02,1.123655e+02,1.227869e+02,1.248863e+02,1.177298e+02,1.167805e+02,1.381832e+02,1.599195e+02,1.681548e+02,1.722339e+02,1.769018e+02,1.772829e+02,1.597808e+02,1.319997e+02,1.027790e+02,5.590700e+01,2.284774e+01,1.697839e+01,1.543258e+01,1.404985e+01,1.372965e+01,1.388114e+01,1.398370e+01,1.842457e+01,1.875641e+01,1.673442e+01,1.401738e+01,1.420386e+01,1.272087e+01,1.243179e+01,1.353701e+01,1.482499e+01,1.370909e+01,1.253271e+01,1.440605e+01,1.336417e+01,2.055766e+01
1.394136e+01,1.289635e+01,1.154998e+01,1.114267e+01,9.595767e+00,1.143430e+01,1.209102e+01,1.306863e+01,1.389320e+01,8.141081e+00,6.779993e-01,-2.494903e+00,-1.511742e+01,-2.095127e+01,-9.171139e+00,-1.080504e+01,-3.028249e+01,-2.478889e+01,-9.422899e+00,5.767489e+00,2.338247e+01,3.820365e+01,4.810291e+01,5.033051e+01,4.239994e+01,2.250761e+01,9.843237e+00,1.236113e+01,1.347235e+01,1.335497e+01,1.208500e+01,1.183768e+01,1.112758e+01,1.511202e+01,1.595195e+01,1.497203e+01,1.297907e+01,1.310845e+01,1.056717e+01,9.624724e+00,1.165089e+01,1.140527e+01,1.034755e+01,1.128349e+01,1.152041e+01,1.008151e+01,1.658923e+01
1.218364e+01,1.036906e+01,9.754023e+00,9.392513e+00,6.894941e+00,9.875610e+00,1.087413e+01,1.110647e+01,9.221776e+00,-4.903023e+01,-4.577323e+01,-3.412689e+01,-2.981141e+01,-2.745288e+01,-2.931750e+01,-2.893243e+01,-4.199039e+01,-4.974150e+01,-5.228961e+01,-4.902394e+01,-3.493972e+01,-2.526299e+01,-2.196492e+01,-1.322259e+01,-1.049506e+01,-8.234146e+00,-4.020107e-01,8.421147e+00,1.166554e+01,1.232098e+01,1.035793e+01,9.906973e+00,8.446585e+00,1.190397e+01,1.311132e+01,1.284551e+01,1.185118e+01,1.127133e+01,8.630337e+00,7.115073e+00,9.678963e+00,8.373282e+00,7.438664e+00,9.917749e+00,8.790678e+00,7.099128e+00,1.256798e+01
1.167547e+01,9.968321e+00,8.403936e+00,8.160888e+00,6.970028e+00,1.027956e+01,9.849030e+00,1.005591e+01,8.396471e+00,-3.445892e+01,-4.939994e+01,-5.587955e+01,-7.161891e+01,-7.430489e+01,-7.553914e+01,-8.141597e+01,-9.167155e+01,-9.995753e+01,-9.848924e+01,-9.220716e+01,-7.815878e+01,-5.741011e+01,-4.581983e+01,-3.804985e+01,-3.510247e+01,-2.475755e+01,-2.344331e+00,6.879169e+00,1.056497e+01,1.107260e+01,9.283642e+00,8.970490e+00,7.323479e+00,1.037891e+01,1.150290e+01,1.103205e+01,1.076997e+01,1.033949e+01,8.047601e+00,6.295182e+00,8.322705e+00,7.449223e+00,6.734008e+00,8.971569e+00,7.724448e+00,6.139898e+00,1.037736e+01
1.180478e+01,1.061958e+01,7.511189e+00,7.561943e+00,7.835541e+00,1.041636e+01,8.992724e+00,9.614975e+00,1.030769e+01,1.062345e+01,3.772884e+01,4.670185e+01,4.959690e+01,5.215838e+01,5.771605e+01,5.706139e+01,5.181303e+01,4.587485e+01,3.680561e+01,2.883394e+01,1.344143e+01,-1.110608e+01,-1.708406e+01,-1.372478e+01,-1.837069e+01,-1.625175e+01,3.941926e+00,7.978681e+00,9.615388e+00,9.705054e+00,8.932760e+00,8.844898e+00,7.705706e+00,1.050665e+01,1.114771e+01,9.777081e+00,9.562363e+00,9.308910e+00,8.800040e+00,7.054420e+00,7.536428e+00,8.410866e+00,8.027245e+00,8.525404e+00,8.444929e+00,7.196510e+00,1.020034e+01
1.112938e+01,1.036255e+01,6.766205e+00,7.142698e+00,8.355492e+00,9.758150e+00,7.978042e+00,8.734247e+00,1.148975e+01,1.549600e+01,-1.762284e+01,-3.175351e+01,-3.800839e+01,-3.379526e+01,-2.784594e+01,-3.350583e+01,-3.548204e+01,-3.862572e+01,-4.562676e+01,-3.647502e+01,-2.011185e+01,-9.236786e+00,-6.363448e-01,6.075879e+00,2.404315e+00,-8.547851e-01,1.107575e+01,8.463483e+00,7.977064e+00,8.272103e+00,8.704727e+00,8.570408e+00,8.272381e+00,1.075747e+01,1.089919e+01,8.805191e+00,8.208145e+00,8.867468e+00,9.753349e+00,7.990330e+00,6.754860e+00,9.344296e+00,9.374609e+00,8.177523e+00,9.644242e+00,8.582800e+00,1.049464e+01
8.838150e+00,8.266398e+00,5.766688e+00,6.301951e+00,8.337467e+00,9.005445e+00,6.506202e+00,6.673053e+00,9.296488e+00,1.593882e+01,2.609918e+01,2.862175e+01,2.857687e+01,2.749844e+01,2.793887e+01,1.743494e+01,1.280103e+01,9.979171e+00,3.563501e+00,2.018869e+00,-4.795064e-01,-6.067903e+00,-1.635884e+00,5.249583e+00,9.075499e+00,1.036027e+01,1.397833e+01,6.682633e+00,5.548375e+00,6.806582e+00,7.823918e+00,7.324313e+00,7.566872e+00,9.396637e+00,9.437492e+00,7.590057e+00,6.899549e+00,7.561425e+00,9.555464e+00,7.540001e+00,5.403753e+00,8.267758e+00,8.709558e+00,7.371649e+00,9.588713e+00,8.272422e+00,9.262489e+00
5.601332e+00,5.014209e+00,4.579660e+00,4.797706e+00,6.626951e+00,7.351495e+00,4.611118e+00,3.755446e+00,3.966109e+00,9.547026e+00,2.464897e+00,1.655538e+00,7.283388e+00,1.071355e+01,9.009412e+00,5.302795e+00,8.609024e+00,1.067428e+01,7.403843e+00,1.080595e+01,2.125433e+01,2.194726e+01,1.061403e+01,5.330028e+00,9.134199e+00,1.653153e+01,1.186594e+01,3.636832e+00,3.069697e+00,5.348564e+00,5.955333e+00,5.110550e+00,5.145232e+00,5.932345e+00,6.377195e+00,5.787786e+00,5.679304e+00,6.235655e+00,7.693256e+00,5.142192e+00,3.284205e+00,4.788332e+00,5.533582e+00,5.834662e+00,7.419001e+00,5.486118e+00,5.638671e+00
2.984327e+00,2.156234e+00,3.467797e+00,2.952934e+00,2.526024e+00,3.761647e+00,2.676420e+00,1.131755e+00,-1.791300e+00,8.194891e+00,5.175350e+00,2.025836e+00,-1.185349e+01,-1.689516e+01,-1.609017e+01,-1.293009e+01,-1.347519e+01,-1.043036e+01,-1.306850e+01,-1.721983e+01,-1.625835e+01,-8.551885e+00,-1.876274e+00,-6.085693e+00,-3.444733e+00,8.826313e+00,5.308562e+00,4.937970e-01,1.349126e+00,3.953828e+00,3.476783e+00,2.673916e+00,1.877630e+00,1.572533e+00,2.617230e+00,3.528752e+00,4.387044e+00,4.320924e+00,4.895598e+00,1.661992e+00,7.265203e-01,4.444455e-01,1.323877e+00,3.802143e+00,3.782933e+00,1.307549e+00,5.955850e-01
