Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.430992e+02,-5.045754e+02,-4.922258e+02,-4.990845e+02,-4.991257e+02,-5.043225e+02,-5.260602e+02,-5.402045e+02,-5.440098e+02,-5.388842e+02,-5.350193e+02,-5.361491e+02,-5.437538e+02,-4.918548e+02,-3.203554e+02,-2.348416e+02,-2.127811e+02,-1.987270e+02,-1.968107e+02,-2.069610e+02,-2.091690e+02,-1.993904e+02,-1.802815e+02,-1.588587e+02,-1.436176e+02,-1.239071e+02,-1.043519e+02,-9.070070e+01,-6.714729e+01,-8.016006e+01,-1.530940e+02,-2.539255e+02,-3.333204e+02,-4.147900e+02,-4.740607e+02,-5.217302e+02,-5.412272e+02,-5.445857e+02,-5.434202e+02,-5.410776e+02,-5.401218e+02,-5.373751e+02,-5.381548e+02,-5.409618e+02,-5.430379e+02,-5.423996e+02,-5.570348e+02
6.523924e+01,8.233915e+01,8.575542e+01,8.270667e+01,8.535060e+01,8.886992e+01,8.232488e+01,6.894672e+01,6.281273e+01,6.946632e+01,7.481796e+01,6.536320e+01,5.891208e+01,8.824632e+01,1.180037e+02,1.042621e+02,7.829610e+01,5.721177e+01,5.694523e+01,6.308123e+01,5.981776e+01,5.291611e+01,5.242131e+01,5.376353e+01,5.385233e+01,5.427619e+01,5.747079e+01,4.959672e+01,5.864677e+01,8.165754e+01,1.124315e+02,1.263758e+02,1.169468e+02,1.176312e+02,1.043341e+02,7.821803e+01,6.935518e+01,6.561095e+01,6.476689e+01,6.895164e+01,7.208730e+01,7.296062e+01,7.181046e+01,7.194669e+01,7.001850e+01,6.982362e+01,5.816541e+01
1.874976e+01,9.824751e+00,3.242962e+00,2.919047e+00,9.659422e+00,1.757923e+01,2.254222e+01,1.391348e+01,6.761463e+00,1.073151e+01,1.902232e+01,2.452008e+01,2.218309e+01,-1.516759e+01,-2.212453e+01,-7.212152e+00,9.654874e+00,8.194843e+00,6.805202e+00,4.010275e+00,4.939434e-01,1.237242e+00,-5.999034e+00,-1.422174e+01,-2.359875e+01,-3.941788e+01,-5.065389e+01,-6.200719e+01,-7.796931e+01,-8.937968e+01,-8.731284e+01,-5.978292e+01,-4.640046e+01,-4.451206e+01,-2.971380e+01,-9.861848e-01,1.412873e+01,1.262169e+01,9.722784e+00,1.457152e+01,1.905096e+01,1.572657e+01,1.331162e+01,1.846889e+01,1.843841e+01,1.682437e+01,1.888812e+01
-2.983004e+00,-1.154074e+01,-1.021216e+01,-8.947345e+00,-6.260942e+00,-3.987672e+00,1.742928e+00,1.526279e+00,-4.860720e+00,-5.651335e+00,1.419241e-01,-3.489677e+00,-8.263861e+00,-9.664158e+00,-1.093229e+01,-1.822311e+01,-2.838044e+01,-2.911652e+01,-3.287061e+01,-3.649868e+01,-3.756713e+01,-3.455273e+01,-3.781667e+01,-4.225152e+01,-4.446109e+01,-4.597461e+01,-4.562694e+01,-3.720459e+01,-4.819244e+01,-5.793334e+01,-5.211543e+01,-3.848447e+01,-3.803066e+01,-3.920559e+01,-3.462486e+01,-1.206057e+01,-3.381437e+00,-3.496863e+00,-2.885724e+00,2.812323e-01,1.480964e+00,-1.903245e+00,-5.662017e+00,-2.579604e+00,-1.904385e+00,-3.262590e+00,9.985529e-01
8.384180e+00,6.784418e+00,1.026500e+01,1.065967e+01,1.423363e+01,1.451030e+01,1.455111e+01,1.592590e+01,1.249240e+01,8.680794e+00,1.316578e+01,1.357017e+01,6.831234e+00,2.669006e+01,2.467590e+01,1.422228e+01,5.645800e+00,2.867032e+00,2.874727e+00,8.611822e-01,-6.423398e+00,-4.633081e+00,-6.861829e+00,-4.297095e+00,2.926406e+00,2.934229e+00,7.220297e+00,7.538383e+00,2.730274e+00,-8.487034e-01,2.382549e+00,1.609908e+01,2.060110e+01,1.933361e+01,1.951758e+01,1.736849e+01,9.986465e+00,9.766270e+00,1.402741e+01,1.435369e+01,1.151421e+01,1.027159e+01,8.413443e+00,7.361676e+00,7.078887e+00,5.669650e+00,5.922280e+00
1.337310e+01,8.744003e+00,9.950641e+00,1.056601e+01,9.479810e+00,1.037717e+01,1.443731e+01,1.619590e+01,1.597433e+01,1.410898e+01,1.615743e+01,1.588485e+01,1.325887e+01,6.399239e+00,2.798210e+00,1.672190e+01,3.042135e+01,4.686576e+01,5.153599e+01,5.285317e+01,5.081760e+01,5.353839e+01,5.203023e+01,5.043590e+01,4.780708e+01,4.933361e+01,4.748881e+01,4.476533e+01,4.884219e+01,4.525865e+01,4.392602e+01,3.071811e+01,1.886500e+01,1.794170e+01,2.020775e+01,2.190444e+01,1.566594e+01,1.586561e+01,1.874552e+01,1.721734e+01,1.448782e+01,1.491572e+01,1.581517e+01,1.521393e+01,1.355405e+01,1.003877e+01,9.591129e+00
7.679577e+00,8.332479e+00,1.019777e+01,1.351937e+01,1.110355e+01,3.303768e+00,4.746466e+00,7.060399e+00,7.244765e+00,8.950430e+00,8.569138e+00,7.611094e+00,8.326283e+00,-7.127419e+00,-4.572051e+01,-5.275029e+01,-4.895129e+01,-4.898833e+01,-4.994072e+01,-4.565510e+01,-4.273826e+01,-4.107134e+01,-4.185867e+01,-4.659572e+01,-4.988573e+01,-4.608058e+01,-4.184473e+01,-4.656440e+01,-4.507390e+01,-4.617185e+01,-4.467029e+01,-3.774284e+01,-2.645789e+01,-6.704415e+00,1.792660e+00,8.934800e+00,9.147560e+00,1.016008e+01,1.038253e+01,9.023294e+00,8.279625e+00,9.009922e+00,9.329760e+00,1.123609e+01,8.320908e+00,4.346671e+00,4.660698e+00
6.279388e+00,1.212612e+01,1.169756e+01,1.089313e+01,1.272702e+01,1.252131e+01,7.059955e+00,6.591105e+00,4.009806e+00,5.727055e+00,5.759902e+00,8.112736e+00,7.182109e+00,1.375676e+01,1.797392e+01,1.507797e+01,2.174221e+01,3.008561e+01,3.218770e+01,3.435064e+01,3.736401e+01,4.264106e+01,4.290042e+01,4.126246e+01,4.405582e+01,4.955717e+01,5.129603e+01,4.929585e+01,4.761103e+01,4.044593e+01,3.647274e+01,3.231897e+01,2.282382e+01,1.468662e+01,8.288382e+00,6.455568e+00,5.992981e+00,5.833045e+00,6.107682e+00,6.365344e+00,5.566096e+00,4.510385e+00,3.214607e+00,5.659748e+00,1.620013e+00,1.898368e+00,2.920542e+00
1.390869e+00,-2.574985e+00,-4.872090e+00,-3.093593e+00,1.554758e+00,5.333619e+00,6.584723e+00,8.850138e+00,4.912942e+00,4.418080e+00,4.036630e+00,-1.401547e+00,-3.154850e+00,1.169529e+01,-2.679165e+00,-9.612777e-01,-3.969554e+00,-2.940246e+00,-2.570767e+00,3.341913e-02,-5.526072e+00,-6.406564e+00,-5.325832e+00,-7.119373e+00,-9.500281e+00,-1.143853e+01,-1.266348e+01,-1.552620e+01,-2.438060e+01,-2.668102e+01,-2.240536e+01,-1.462446e+01,-1.135041e+01,1.128063e+00,8.060079e+00,5.444019e+00,5.948487e+00,4.832639e+00,5.889429e+00,6.706763e+00,5.538528e+00,3.660624e+00,2.523536e+00,4.120536e+00,1.159328e-01,4.580731e+00,8.285967e+00
4.794621e+00,7.215697e+00,7.482740e+00,4.953724e+00,6.889672e+00,9.586695e+00,6.904696e+00,6.780228e+00,6.392709e+00,5.184962e+00,4.185211e+00,8.992092e+00,6.614568e+00,-6.562219e+00,1.531836e+00,6.540327e+00,1.930130e+01,2.085601e+01,1.562609e+01,1.444067e+01,1.564464e+01,1.076386e+01,1.381292e+01,1.382115e+01,1.681216e+01,1.564454e+01,1.744046e+01,1.610313e+01,-7.903099e-03,4.446532e-01,4.604239e+00,6.493032e+00,3.015512e+00,1.079607e+00,-4.983678e+00,-8.581118e-01,2.527187e+00,4.108552e+00,4.415553e+00,3.948658e+00,4.915958e+00,6.089616e+00,4.767672e+00,5.804868e+00,3.255363e+00,6.645514e+00,1.110278e+01
