Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-4.516830e+02,-4.442712e+02,-4.411804e+02,-4.096851e+02,-3.552961e+02,-3.129325e+02,-3.026651e+02,-3.023417e+02,-3.036436e+02,-2.672578e+02,-2.197399e+02,-1.970084e+02,-1.993134e+02,-1.959570e+02,-1.930709e+02,-1.910564e+02,-1.967278e+02,-1.992836e+02,-1.946099e+02,-1.923190e+02,-1.976992e+02,-2.087824e+02,-2.237970e+02,-2.577010e+02,-3.153262e+02,-3.817487e+02,-4.254506e+02,-4.371982e+02,-4.380535e+02,-4.403004e+02,-4.446803e+02
2.144477e+01,2.978461e+01,3.235870e+01,6.238680e+01,6.263026e+01,5.028423e+01,3.623339e+01,3.147990e+01,3.142143e+01,4.888150e+01,6.588753e+01,6.510206e+01,5.866029e+01,5.412243e+01,5.125845e+01,5.009367e+01,4.975784e+01,4.604654e+01,4.435743e+01,4.104897e+01,3.360344e+01,3.764497e+01,5.770094e+01,7.583080e+01,8.614735e+01,6.718501e+01,5.115693e+01,3.735464e+01,3.590121e+01,3.310957e+01,2.699923e+01
1.387898e+01,1.823162e+01,1.708811e+01,3.997915e+01,6.614148e+01,5.870893e+01,4.325206e+01,3.659698e+01,3.128522e+01,2.490739e+01,1.602026e+01,1.233452e+01,1.273119e+01,1.013179e+01,1.272301e+01,1.386101e+01,1.991369e+01,2.495863e+01,2.118386e+01,1.813283e+01,1.644469e+01,1.835412e+01,2.497933e+01,3.157339e+01,4.634523e+01,4.638896e+01,3.401535e+01,2.043065e+01,1.825574e+01,1.639840e+01,1.154197e+01
7.960463e+00,1.029688e+01,7.082928e+00,2.302616e+01,4.540275e+01,4.706752e+01,4.215828e+01,4.246309e+01,4.121017e+01,3.423437e+01,3.248556e+01,3.513430e+01,3.516982e+01,3.991367e+01,4.147085e+01,3.821737e+01,3.724841e+01,4.387580e+01,5.080381e+01,5.434087e+01,5.730824e+01,5.692277e+01,4.753434e+01,3.499275e+01,2.375580e+01,3.182928e+01,2.067662e+01,8.101624e+00,5.467837e+00,4.544468e+00,2.935354e+00
6.345330e+00,8.780695e+00,7.175431e+00,1.398583e+00,-2.452186e+01,-3.625407e+01,-3.956721e+01,-4.146944e+01,-4.359382e+01,-4.905190e+01,-4.393036e+01,-4.502354e+01,-4.438328e+01,-3.605632e+01,-3.807655e+01,-4.351477e+01,-4.542243e+01,-4.394971e+01,-4.030795e+01,-4.217173e+01,-4.460278e+01,-4.424188e+01,-4.742587e+01,-3.862157e+01,-1.852061e+01,-1.241364e+00,1.101867e+01,5.522891e+00,4.079505e+00,3.609142e+00,5.171587e+00
7.416363e+00,9.472069e+00,1.126521e+01,5.953866e+00,2.119558e+01,3.181717e+01,3.461423e+01,3.598294e+01,3.783444e+01,3.764439e+01,4.199659e+01,4.441824e+01,4.346990e+01,4.483598e+01,5.233604e+01,5.518865e+01,5.542504e+01,5.798380e+01,5.692549e+01,5.911697e+01,6.151767e+01,5.713574e+01,5.096664e+01,4.149593e+01,3.900214e+01,2.788892e+01,9.146641e+00,7.402486e+00,8.824847e+00,8.329737e+00,9.889599e+00
8.233078e+00,8.785851e+00,1.180486e+01,-7.570387e-01,-3.085426e+01,-4.793448e+01,-4.727283e+01,-4.128532e+01,-3.474790e+01,-4.004487e+01,-4.203767e+01,-4.406415e+01,-4.436263e+01,-4.807716e+01,-4.284245e+01,-3.709338e+01,-3.886892e+01,-4.281061e+01,-4.141719e+01,-3.595949e+01,-3.754633e+01,-4.324310e+01,-3.652089e+01,-2.715331e+01,-1.458642e+01,6.328000e+00,2.874413e+00,7.232876e+00,1.116689e+01,1.054318e+01,9.003416e+00
6.914934e+00,6.932437e+00,7.731033e+00,-1.561328e+01,-3.054834e+01,-2.643577e+01,-1.772580e+01,-1.501615e+01,-2.196438e+01,-2.190930e+01,-1.648610e+01,-1.251374e+01,-1.220814e+01,-1.068232e+01,-8.347240e+00,-7.013214e+00,-1.283982e+01,-1.500880e+01,-1.317135e+01,-1.252149e+01,-1.581810e+01,-2.041326e+01,-2.168981e+01,-2.482534e+01,-2.290039e+01,-1.276216e+01,-5.678407e+00,4.109801e+00,8.420942e+00,7.731593e+00,3.520321e+00
3.103984e+00,4.644371e+00,2.926914e+00,-1.039068e+01,-4.148333e+00,-6.394963e-01,-2.594694e-01,-1.896871e+00,-1.065172e+01,-1.178428e+01,-1.353138e+01,-1.053047e+01,-1.093950e+01,-1.052953e+01,-1.413715e+01,-1.706702e+01,-2.108820e+01,-1.756498e+01,-1.455989e+01,-1.612764e+01,-1.890780e+01,-1.526908e+01,-8.095581e+00,1.787754e-01,-8.294790e-01,6.322846e-01,-6.501496e+00,3.931482e-01,3.891474e+00,2.997739e+00,-7.343568e-01
-1.681109e+00,1.715646e+00,6.042200e-01,-1.581994e+01,-1.417886e+01,-1.207902e+01,-1.542765e+01,-2.291027e+01,-2.624812e+01,-2.160226e+01,-2.068788e+01,-1.520827e+01,-8.072289e+00,-5.413364e+00,-8.937532e+00,-9.054327e+00,-1.094453e+01,-1.046518e+01,-8.945284e+00,-1.242613e+01,-2.064148e+01,-2.597528e+01,-2.589001e+01,-2.028054e+01,-1.758788e+01,-1.371249e+01,-9.222446e+00,-2.721245e+00,1.199660e+00,-4.486885e-02,-1.176154e+00
