Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.694805e+02,-5.683472e+02,-5.672981e+02,-5.671077e+02,-5.661624e+02,-5.666754e+02,-5.658771e+02,-5.654418e+02,-5.651711e+02,-5.653595e+02,-5.671287e+02,-5.658828e+02,-5.651434e+02,-4.640591e+02,-2.796260e+02,-1.617464e+02,-9.790228e+01,-1.085608e+02,-1.142810e+02,-1.048184e+02,-1.100066e+02,-1.269867e+02,-1.790629e+02,-2.351603e+02,-2.913920e+02,-3.570599e+02,-4.219305e+02,-4.851101e+02,-5.301837e+02,-5.551915e+02,-5.614494e+02,-5.619872e+02,-5.653334e+02,-5.662626e+02,-5.651946e+02,-5.660712e+02,-5.670869e+02,-5.678977e+02,-5.693870e+02,-5.679220e+02,-5.657451e+02,-5.639540e+02,-5.653032e+02
8.222352e-01,2.287467e+00,3.337466e+00,3.685533e+00,5.236963e+00,4.643614e+00,5.642328e+00,6.054469e+00,6.753075e+00,6.304920e+00,4.047764e+00,5.819143e+00,6.936775e+00,8.052519e+01,1.208912e+02,1.104975e+02,8.661230e+01,6.558513e+01,7.420090e+01,1.097642e+02,1.303877e+02,1.314782e+02,1.357371e+02,1.483857e+02,1.518191e+02,1.571251e+02,1.312316e+02,7.818768e+01,3.771803e+01,1.675627e+01,1.131692e+01,1.107330e+01,6.659897e+00,5.198340e+00,6.247031e+00,5.261325e+00,3.903388e+00,2.947567e+00,5.909396e-01,2.908756e+00,6.026312e+00,8.571392e+00,6.703563e+00
7.968546e-01,1.914550e+00,1.995661e+00,3.485425e+00,5.119694e+00,4.521027e+00,5.465169e+00,5.886065e+00,6.756509e+00,5.707194e+00,3.767538e+00,5.777282e+00,6.854789e+00,-1.675717e+01,-6.509013e+01,-9.848557e+01,-1.075237e+02,-1.008439e+02,-9.942235e+01,-1.098276e+02,-1.108947e+02,-1.016668e+02,-8.643407e+01,-6.416956e+01,-4.287573e+01,-2.219994e+01,-6.788306e+00,-4.088147e+00,8.876859e-01,7.774942e+00,9.573419e+00,1.049185e+01,6.561540e+00,4.766546e+00,4.955387e+00,4.913356e+00,3.968199e+00,2.864690e+00,8.346891e-01,2.934739e+00,5.776982e+00,8.353436e+00,6.601988e+00
7.551658e-01,1.470419e+00,7.797261e-01,2.856855e+00,4.676581e+00,4.160686e+00,4.961601e+00,5.104443e+00,6.460697e+00,4.952811e+00,3.428013e+00,5.544440e+00,6.720366e+00,-3.026050e+01,-3.203430e+01,-3.265570e+01,-3.658240e+01,-3.691202e+01,-2.825025e+01,-3.796088e+01,-4.576219e+01,-4.486409e+01,-4.253481e+01,-4.551864e+01,-5.381236e+01,-7.263258e+01,-7.132791e+01,-4.718933e+01,-1.803258e+01,1.696824e+00,8.080147e+00,9.751846e+00,6.422375e+00,4.302615e+00,3.400859e+00,4.029983e+00,3.506286e+00,2.558551e+00,4.119800e-01,2.740116e+00,5.398970e+00,8.012601e+00,6.441913e+00
6.980727e-01,1.106949e+00,3.977230e-01,3.135775e+00,4.655866e+00,3.940252e+00,4.884424e+00,5.113307e+00,6.395526e+00,4.692243e+00,3.139594e+00,5.380239e+00,6.536112e+00,7.898682e-01,-2.636677e+01,-2.693015e+01,-2.552721e+01,-2.728954e+01,-2.377710e+01,-3.653743e+01,-5.721050e+01,-6.240629e+01,-6.253152e+01,-5.578578e+01,-4.184050e+01,-3.222801e+01,-3.304942e+01,-2.151652e+01,-5.129116e+00,3.104711e+00,7.999137e+00,9.431289e+00,6.264343e+00,4.033826e+00,2.576456e+00,3.548854e+00,3.551644e+00,2.320747e+00,7.055857e-01,2.739944e+00,4.941002e+00,7.579820e+00,6.235987e+00
6.268126e-01,8.862665e-01,8.630271e-01,3.076497e+00,4.333809e+00,3.585773e+00,4.671991e+00,4.778826e+00,6.057866e+00,4.715734e+00,2.949392e+00,5.044501e+00,6.304674e+00,1.672181e+01,4.464861e+01,5.473301e+01,5.373773e+01,5.330181e+01,5.920762e+01,6.292915e+01,6.268661e+01,6.468237e+01,6.653033e+01,5.610393e+01,4.916547e+01,3.615543e+01,2.806724e+01,2.868372e+01,2.025084e+01,9.338401e+00,8.822769e+00,9.202299e+00,6.097224e+00,3.993067e+00,2.334685e+00,2.820937e+00,3.168630e+00,1.912181e+00,3.879392e-01,2.546158e+00,4.457994e+00,7.093277e+00,5.999743e+00
5.429263e-01,7.582711e-01,1.527030e+00,3.422382e+00,4.222390e+00,3.427234e+00,4.826612e+00,5.119065e+00,5.933685e+00,5.096128e+00,2.823418e+00,4.791220e+00,6.028565e+00,2.999532e+00,-3.297632e-01,2.930942e+00,5.389699e+00,7.524892e+00,1.195512e+01,1.239725e+01,3.433168e+00,-3.062882e+00,1.755811e+00,1.461186e+01,1.940117e+01,2.928431e+01,4.049419e+01,4.787290e+01,3.127678e+01,1.386332e+01,9.560986e+00,9.075859e+00,5.913980e+00,4.062826e+00,2.640420e+00,2.588863e+00,3.284876e+00,1.618459e+00,7.582122e-01,2.543619e+00,4.001599e+00,6.594094e+00,5.749741e+00
4.482260e-01,6.139370e-01,1.613449e+00,2.856633e+00,3.602278e+00,3.138687e+00,4.611076e+00,4.739352e+00,5.500376e+00,5.156636e+00,2.682041e+00,4.387225e+00,5.710416e+00,-4.285407e+00,-6.993880e+00,-7.261020e+00,-8.094430e+00,-1.000888e+01,-6.606822e+00,-4.982437e+00,-3.839374e+00,-3.936185e+00,-7.806469e+00,-9.439795e+00,-8.489580e+00,-2.097400e+00,1.521258e+01,2.838686e+01,2.197565e+01,1.221788e+01,8.909782e+00,8.521784e+00,5.696531e+00,4.010522e+00,2.549325e+00,2.020011e+00,2.900937e+00,1.221217e+00,4.316729e-01,2.323051e+00,3.612370e+00,6.121634e+00,5.501623e+00
3.447465e-01,3.752178e-01,8.229984e-01,2.597682e+00,3.217198e+00,3.008784e+00,4.524375e+00,4.664611e+00,5.256795e+00,4.925231e+00,2.462309e+00,4.072735e+00,5.353558e+00,1.137190e+01,5.057991e+00,1.031725e+01,1.139632e+01,8.230152e+00,1.379023e+01,1.263190e+01,8.160727e+00,4.395241e+00,5.063685e+00,3.434506e+00,1.196001e+00,-2.940708e+00,7.404310e-02,4.433872e+00,6.644054e+00,5.956386e+00,7.067208e+00,7.803255e+00,5.428482e+00,3.711563e+00,1.981816e+00,1.799034e+00,2.904328e+00,9.816535e-01,7.117825e-01,2.270871e+00,3.315069e+00,5.709155e+00,5.268299e+00
2.347272e-01,5.862972e-02,-4.553471e-01,1.943694e+00,2.589459e+00,2.717981e+00,4.023277e+00,3.816790e+00,4.718362e+00,4.130456e+00,2.163740e+00,3.622427e+00,4.962393e+00,8.302710e+00,3.092309e+00,1.614833e+00,1.749997e+00,-4.425427e-01,3.485337e+00,3.416201e+00,7.247049e+00,6.818670e+00,6.633811e+00,7.432391e+00,1.330500e+01,1.137117e+01,2.457616e+00,-1.008959e+00,-1.627190e+00,8.006679e-02,4.894610e+00,6.924277e+00,5.107083e+00,3.183413e+00,7.163210e-01,1.194282e+00,2.379064e+00,6.987209e-01,2.837245e-01,2.002963e+00,3.117752e+00,5.380176e+00,5.058491e+00
