Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.072573e+02,-4.991758e+02,-5.012292e+02,-5.028224e+02,-4.548936e+02,-3.467885e+02,-2.153088e+02,-1.297461e+02,-9.339200e+01,-7.760375e+01,-8.191574e+01,-9.563464e+01,-7.248551e+01,-6.932948e+01,-8.205089e+01,-1.158285e+02,-1.773541e+02,-2.513822e+02,-3.374265e+02,-4.045281e+02,-4.567968e+02,-4.941335e+02,-5.047634e+02,-5.060431e+02,-5.055150e+02,-5.051856e+02,-5.032152e+02,-5.106751e+02
4.514511e+01,5.053436e+01,4.912675e+01,4.942928e+01,8.612881e+01,1.091234e+02,9.485960e+01,6.268441e+01,3.654256e+01,2.583201e+01,2.883040e+01,3.176989e+01,2.450845e+01,3.730962e+01,6.243961e+01,8.809673e+01,1.213064e+02,1.450209e+02,1.462294e+02,1.269515e+02,8.653143e+01,5.821643e+01,4.901742e+01,4.812157e+01,4.813838e+01,4.788253e+01,4.962298e+01,4.320777e+01
1.466892e+01,1.140318e+01,1.256856e+01,1.611822e+01,3.458919e+01,9.790039e+00,-2.887417e+01,-4.176025e+01,-5.145866e+01,-5.409411e+01,-4.976511e+01,-4.822595e+01,-6.354388e+01,-6.994162e+01,-6.905879e+01,-6.396143e+01,-4.828236e+01,-2.692683e+01,-3.887094e+00,1.615081e+00,7.023847e+00,1.814887e+01,1.852557e+01,1.942196e+01,1.819460e+01,1.746045e+01,1.676705e+01,1.713503e+01
1.563779e+00,-1.811716e+00,4.799679e-01,3.293548e+00,3.065585e+01,4.477687e+01,3.172551e+01,2.444255e+01,1.971531e+01,9.345305e+00,2.683085e+00,-4.070701e+00,-8.684101e+00,-1.429811e+01,-3.537989e+01,-4.223442e+01,-4.223756e+01,-3.811186e+01,-2.894286e+01,-2.490776e+01,-1.583761e+01,1.764582e+00,4.023114e+00,5.847571e+00,4.664219e+00,5.202168e+00,2.486269e+00,4.407477e+00
9.951576e+00,9.675589e+00,1.190641e+01,1.284719e+01,1.975321e+01,1.538873e+01,-4.796435e+00,-1.782917e+01,-2.196044e+01,-1.886942e+01,-1.094442e+01,-1.193165e+01,-1.695322e+01,-1.149327e+01,-1.188617e+01,-1.260120e+01,-8.662980e+00,4.943343e+00,1.972003e+01,1.538538e+01,1.285108e+01,1.184646e+01,9.666809e+00,1.113382e+01,1.188270e+01,1.301331e+01,1.031056e+01,1.002968e+01
2.057463e+01,1.835841e+01,1.966576e+01,2.035874e+01,1.218583e+01,2.947351e+00,1.806908e+01,3.153533e+01,4.332965e+01,5.167065e+01,5.595650e+01,5.766559e+01,5.717009e+01,5.286710e+01,5.550558e+01,5.032882e+01,4.280627e+01,3.349080e+01,3.144762e+01,2.958761e+01,2.735314e+01,1.967596e+01,1.558183e+01,1.661722e+01,1.970321e+01,1.834537e+01,1.746659e+01,1.735908e+01
2.044824e+01,1.508696e+01,1.307101e+01,1.318673e+01,6.242537e+00,1.138095e+01,-1.488883e+01,-2.973578e+01,-2.734635e+01,-2.508171e+01,-2.646709e+01,-3.338797e+01,-3.363389e+01,-3.114639e+01,-2.450413e+01,-2.075797e+01,-1.464204e+01,-8.096626e+00,-2.270272e+00,7.631852e+00,1.138280e+01,1.206838e+01,1.029250e+01,1.125739e+01,1.496653e+01,1.084868e+01,1.174959e+01,1.399381e+01
1.300463e+01,8.727695e+00,2.286584e+00,1.130217e+00,-8.669504e+00,4.009631e+00,1.718595e+01,2.582462e+01,3.358450e+01,3.331635e+01,2.780211e+01,3.022926e+01,2.578797e+01,2.358748e+01,2.190625e+01,1.957763e+01,1.564950e+01,8.936654e+00,-3.975802e-01,-4.240103e-01,1.502903e+00,2.956786e+00,2.992727e+00,2.549434e+00,4.701945e+00,1.807233e+00,3.522928e+00,5.896214e+00
6.333072e+00,4.520816e+00,-2.021183e+00,-3.506170e+00,-1.312713e+01,-1.408738e+01,-1.070776e+01,-1.184817e+01,-7.778102e+00,-6.679743e+00,-1.035488e+01,-9.323394e+00,-6.389685e+00,-3.114628e+00,-6.167846e+00,-1.294446e+01,-1.151951e+01,-7.283686e+00,3.128383e+00,1.629753e+01,9.794828e+00,3.075547e+00,3.438596e+00,-5.674083e-01,-5.649921e-01,2.188032e-01,2.893777e+00,3.989294e+00
3.368683e+00,2.688676e+00,1.401721e+00,-7.632166e-01,-1.985533e+01,-1.349883e+01,-8.651312e+00,5.637687e-01,5.581371e+00,4.363962e+00,5.652009e+00,8.776710e+00,1.359180e+01,2.302514e+01,2.755421e+01,2.376558e+01,2.125617e+01,1.354753e+01,1.620728e+01,1.607149e+01,1.140731e+01,4.396273e+00,6.315819e+00,-2.339718e-01,-1.271976e+00,6.293801e-01,4.746296e+00,7.516901e+00
