Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.294940e+02,-5.039272e+02,-4.940242e+02,-4.306020e+02,-2.966286e+02,-2.141051e+02,-1.613089e+02,-1.188165e+02,-1.084217e+02,-1.028839e+02,-9.076673e+01,-1.031212e+02,-1.351483e+02,-1.861034e+02,-2.641251e+02,-3.468382e+02,-4.243942e+02,-4.763950e+02,-4.970995e+02,-5.011649e+02,-5.037035e+02,-5.025310e+02,-4.979720e+02,-4.995035e+02,-4.905186e+02,-4.617151e+02,-4.509342e+02,-4.693050e+02
4.247169e+01,6.355270e+01,7.083647e+01,8.410082e+01,1.276130e+02,1.261142e+02,1.103967e+02,1.026048e+02,1.104658e+02,1.222188e+02,1.374282e+02,1.554485e+02,1.638845e+02,1.619795e+02,1.583038e+02,1.417141e+02,1.095973e+02,7.934009e+01,6.885384e+01,6.593098e+01,6.392980e+01,6.216169e+01,6.472495e+01,6.836909e+01,8.289796e+01,1.151642e+02,1.256988e+02,1.094120e+02
1.470553e+01,1.353876e+01,1.247791e+01,-1.818412e+01,-4.550928e+01,-5.625540e+01,-7.555219e+01,-1.022067e+02,-1.122927e+02,-1.158022e+02,-1.140222e+02,-1.026960e+02,-8.499480e+01,-5.784521e+01,-2.456284e+01,-1.465197e+01,-2.298497e+01,-6.466625e+00,9.941871e+00,1.244414e+01,1.255619e+01,8.458105e+00,9.227322e+00,1.640411e+01,3.087730e+01,4.796632e+01,5.334871e+01,5.167359e+01
3.815999e+00,-6.538419e-01,5.587445e-01,1.341495e+01,2.597544e+01,3.087441e+01,2.054264e+01,7.706548e+00,-7.204053e+00,-2.698253e+01,-3.636886e+01,-3.668799e+01,-3.731879e+01,-3.885645e+01,-3.763217e+01,-4.561449e+01,-5.000133e+01,-2.263018e+01,-9.043631e+00,-3.551107e+00,-1.875008e+00,-7.294829e+00,-6.996836e+00,2.069123e+00,1.142292e+01,1.945260e+01,2.534765e+01,2.838677e+01
9.905738e+00,1.037895e+01,1.484262e+01,1.047260e+01,1.861505e+00,-8.917327e+00,-1.839418e+01,-2.400437e+01,-2.247884e+01,-2.666776e+01,-3.316856e+01,-3.932290e+01,-4.270523e+01,-3.445885e+01,-2.243803e+01,-9.442354e+00,6.662943e-01,9.356495e+00,4.595622e+00,9.387612e+00,1.371477e+01,1.370428e+01,1.398713e+01,1.600776e+01,1.771100e+01,2.238442e+01,2.672987e+01,3.046955e+01
1.430898e+01,1.426346e+01,1.314392e+01,5.528832e+00,3.069282e+00,2.336836e+01,4.234788e+01,5.665141e+01,6.754268e+01,7.241945e+01,6.718624e+01,5.954182e+01,5.495066e+01,5.463158e+01,4.584562e+01,3.760231e+01,2.812593e+01,1.794020e+01,1.247970e+01,1.547200e+01,1.938376e+01,2.276391e+01,1.956753e+01,1.751734e+01,1.607241e+01,2.000957e+01,2.142811e+01,2.488679e+01
9.860130e+00,9.653032e+00,3.873679e+00,1.574206e+01,-1.602907e+01,-3.340871e+01,-3.207550e+01,-3.158318e+01,-3.687837e+01,-3.988427e+01,-3.141932e+01,-3.050662e+01,-3.010010e+01,-3.094365e+01,-2.765611e+01,-1.450397e+01,1.132673e+00,1.784139e+00,8.041977e+00,1.107442e+01,9.667495e+00,1.375222e+01,1.164306e+01,6.032724e+00,5.046154e+00,8.633167e+00,1.108643e+01,1.070945e+01
4.089589e+00,5.469637e+00,4.613363e+00,-1.940771e+00,-2.199800e+01,-9.833008e+00,8.569698e+00,1.307498e+01,9.944536e+00,5.074376e+00,7.149814e+00,4.929077e+00,4.310374e+00,1.447301e+01,1.587428e+01,1.073444e+01,3.070231e+00,-1.536655e+00,3.021546e+00,7.449449e+00,4.150062e+00,5.068055e+00,3.918998e+00,-3.094029e-01,-4.522486e-01,-7.276611e-01,3.018534e-01,-1.885428e+00
3.284177e+00,2.554377e+00,4.936899e+00,3.155614e+00,-8.807220e+00,-1.041726e+01,-8.539000e+00,-4.631680e-01,4.054648e+00,9.259933e+00,9.040640e+00,1.145386e+01,1.336881e+01,1.188016e+01,6.242102e+00,1.972699e+00,1.200648e+01,1.024593e+01,1.499132e+00,4.765022e+00,5.219778e+00,5.916630e+00,2.080490e+00,-2.901408e-02,-1.433997e+00,-6.556868e+00,-1.161284e+01,-1.204555e+01
4.498800e+00,2.101936e+00,-2.420700e+00,6.991436e+00,-2.122794e+01,-2.969467e+01,-2.015294e+01,-1.212322e+01,-1.191070e+01,-5.082325e+00,-2.074448e+00,-3.915124e+00,-3.467687e+00,-3.159758e+00,-5.197583e+00,-2.537062e+00,1.637190e+01,1.407987e+01,1.957507e+00,1.280939e+00,2.238098e+00,5.954599e+00,1.881013e+00,1.053870e+00,-3.641951e+00,-9.635435e+00,-1.630389e+01,-1.720028e+01
