Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47,Coeff 48
-5.573202e+02,-5.355793e+02,-5.289151e+02,-5.155267e+02,-5.105390e+02,-5.136035e+02,-4.911664e+02,-3.897822e+02,-2.736839e+02,-1.903925e+02,-1.549424e+02,-1.342787e+02,-1.143673e+02,-1.371447e+02,-1.675926e+02,-1.671340e+02,-1.603047e+02,-1.675634e+02,-1.789775e+02,-1.775800e+02,-1.752241e+02,-1.669686e+02,-1.638389e+02,-1.598902e+02,-1.545497e+02,-1.442297e+02,-1.379239e+02,-1.345991e+02,-1.130574e+02,-8.564544e+01,-5.096438e+01,-3.662567e+01,-2.461738e+01,-1.471738e+01,-4.337968e+01,-1.252293e+02,-2.270133e+02,-3.286112e+02,-4.315085e+02,-4.852206e+02,-5.120394e+02,-5.220042e+02,-5.262151e+02,-5.305362e+02,-5.348369e+02,-5.322310e+02,-5.283315e+02,-5.336756e+02
5.062761e+01,6.760597e+01,7.166461e+01,9.183224e+01,1.001417e+02,9.675767e+01,9.786481e+01,5.009605e+01,3.089849e+01,4.336925e+01,6.022167e+01,6.930353e+01,6.135785e+01,5.148235e+01,4.910022e+01,4.435114e+01,4.404216e+01,4.320346e+01,4.550204e+01,4.733763e+01,4.696655e+01,4.555677e+01,4.354430e+01,4.020151e+01,3.892662e+01,4.020414e+01,3.682632e+01,3.286138e+01,2.923842e+01,1.839701e+01,1.539356e+01,7.537050e+00,6.888666e+00,2.969594e+01,5.482662e+01,8.097289e+01,1.031209e+02,1.115582e+02,1.174788e+02,8.928716e+01,7.526398e+01,7.028485e+01,6.830329e+01,6.733305e+01,6.621391e+01,6.544804e+01,6.661967e+01,6.340737e+01
2.287962e+01,1.835889e+01,1.451084e+01,3.453357e+01,4.409481e+01,4.396149e+01,4.732797e+01,6.481462e+01,3.742117e+01,2.160959e+01,7.275923e+00,-1.868713e+01,-2.887837e+01,-1.625929e+01,-4.275830e+00,-5.914889e+00,-8.021297e+00,-5.897106e+00,-1.141695e+00,6.903079e-01,-5.739335e-01,-8.048491e+00,-1.170319e+01,-1.798822e+01,-1.814473e+01,-1.272203e+01,-1.509597e+01,-2.476959e+01,-3.477438e+01,-5.081268e+01,-6.917422e+01,-7.680826e+01,-7.958889e+01,-8.924268e+01,-9.231316e+01,-7.782180e+01,-5.666019e+01,-3.739721e+01,-3.159670e+01,-1.333602e+01,1.111208e+00,7.861835e+00,1.250933e+01,1.419967e+01,1.516058e+01,1.374742e+01,1.311016e+01,1.209797e+01
7.552743e+00,9.956813e-02,-3.291508e+00,1.195376e+01,1.953710e+01,2.337373e+01,1.459134e+01,9.955799e+00,1.476873e+01,9.137085e+00,-3.303678e+00,-9.792248e+00,-7.942267e+00,-7.096202e+00,-1.828273e+01,-2.348709e+01,-1.902956e+01,-1.901173e+01,-1.495031e+01,-1.350198e+01,-1.556586e+01,-1.965043e+01,-2.000072e+01,-1.835550e+01,-2.061885e+01,-2.125822e+01,-2.263141e+01,-2.074358e+01,-1.466273e+01,-1.396254e+01,-2.247105e+01,-2.602095e+01,-3.168930e+01,-4.184584e+01,-4.458690e+01,-4.180393e+01,-3.690955e+01,-3.348271e+01,-3.257800e+01,-1.753248e+01,-4.883268e+00,-3.143413e+00,-1.531637e+00,1.269607e-01,-6.173831e-01,-1.621792e+00,1.098428e+00,-1.100279e+00
9.653677e+00,1.088881e+01,1.260895e+01,2.298426e+01,2.731660e+01,3.173591e+01,4.216218e+01,4.332463e+01,3.853781e+01,1.499427e+01,-1.702639e+00,-1.583937e+01,-2.024041e+01,-1.679319e+01,-1.236583e+01,-1.517023e+01,-1.425968e+01,-1.461379e+01,-1.327611e+01,-6.285674e+00,-1.777974e+00,-4.669884e+00,-2.215091e+00,-2.324505e+00,-1.919982e+00,2.081353e+00,1.988755e+00,-2.281469e+00,-4.736473e+00,-1.636340e+00,-4.232394e+00,-6.412028e+00,-8.349740e+00,-1.113032e+01,-8.481215e+00,2.305563e-01,1.650005e+01,1.508407e+01,1.056533e+01,9.204976e+00,1.376904e+01,1.368435e+01,1.681129e+01,1.578189e+01,1.138900e+01,6.049200e+00,8.831198e+00,9.087347e+00
1.574639e+01,1.731341e+01,1.845854e+01,2.709657e+01,3.112714e+01,3.281624e+01,2.817773e+01,1.379004e+01,1.099625e+01,-5.687055e+00,-4.588984e+00,1.506404e+01,2.484278e+01,2.982921e+01,3.564216e+01,3.970631e+01,4.334073e+01,4.661814e+01,4.774067e+01,4.674154e+01,4.520084e+01,4.431493e+01,4.187162e+01,4.118020e+01,4.026225e+01,4.364223e+01,4.482062e+01,4.428686e+01,4.572737e+01,4.565145e+01,4.445814e+01,4.410692e+01,4.290451e+01,4.058141e+01,3.806541e+01,3.844746e+01,3.386037e+01,2.128826e+01,2.152801e+01,1.891365e+01,1.692604e+01,1.387803e+01,1.656421e+01,1.837509e+01,1.619968e+01,1.854625e+01,2.260757e+01,2.116724e+01
1.653058e+01,1.211982e+01,7.541835e+00,1.349613e+01,1.918872e+01,2.037769e+01,2.530556e+01,3.466713e+01,2.965997e+01,1.139164e+01,-7.846926e+00,-2.578753e+01,-2.746983e+01,-3.143777e+01,-3.272409e+01,-3.264209e+01,-3.035168e+01,-3.256028e+01,-4.188908e+01,-4.426432e+01,-4.759251e+01,-4.843048e+01,-4.614484e+01,-4.939901e+01,-5.107146e+01,-4.805748e+01,-4.694707e+01,-4.819019e+01,-4.645237e+01,-4.097898e+01,-3.486771e+01,-3.319366e+01,-3.332530e+01,-3.444983e+01,-3.254314e+01,-2.417635e+01,-1.921723e+01,-1.008548e+01,1.977234e+01,2.108721e+01,1.486238e+01,8.594929e+00,9.903086e+00,1.135627e+01,8.817734e+00,1.524586e+01,1.758817e+01,1.612564e+01
1.322365e+01,9.301527e+00,2.337347e+00,2.693755e+00,7.397228e+00,1.194668e+01,8.684120e+00,-7.739325e-01,-1.786671e+01,-1.088387e+01,8.092474e+00,2.256388e+01,2.947632e+01,2.552363e+01,2.283383e+01,2.410834e+01,2.877201e+01,3.085950e+01,3.397817e+01,3.774580e+01,4.003605e+01,4.621458e+01,4.619684e+01,4.583900e+01,4.616296e+01,4.956900e+01,4.818627e+01,4.430635e+01,4.770932e+01,4.616549e+01,4.279416e+01,4.231224e+01,3.852108e+01,3.445072e+01,3.025558e+01,2.814643e+01,1.370058e+01,1.752133e+01,1.375713e+01,1.058127e+01,8.900217e+00,3.303743e+00,2.860050e+00,2.955275e+00,2.620156e+00,2.392752e+00,-7.964111e-01,2.321822e+00
8.378452e+00,9.498425e+00,4.786713e+00,1.126089e+00,2.433076e+00,8.828123e+00,1.013985e+01,-1.173677e+00,-1.357627e+01,-1.833682e+01,-2.317997e+01,-1.315691e+01,-4.690106e+00,-5.554206e+00,-5.698362e+00,-2.313002e+00,1.205881e-01,-3.576248e-01,2.757452e+00,1.326626e+00,-8.971468e+00,-1.148718e+01,-1.303628e+01,-1.458738e+01,-1.648425e+01,-1.547141e+01,-1.351439e+01,-1.743931e+01,-2.031705e+01,-2.066528e+01,-2.451246e+01,-2.667934e+01,-2.809781e+01,-2.813191e+01,-2.909882e+01,-2.854453e+01,-2.660128e+01,-1.518271e+01,-4.123147e+00,-1.374780e+00,-6.559263e-02,3.921497e-01,4.538923e+00,1.548296e+00,1.495935e+00,6.179257e+00,5.402230e+00,5.520117e+00
3.211628e+00,5.396258e+00,1.667414e+00,-2.957608e+00,-2.821073e+00,1.458876e+00,2.142205e+00,1.158872e+01,1.219892e+01,1.223628e+01,6.449050e+00,7.361547e+00,1.468526e+01,1.202745e+01,1.166745e+01,1.186654e+01,1.135849e+01,1.381602e+01,1.328795e+01,1.433400e+01,1.344007e+01,1.922754e+01,1.891275e+01,1.328622e+01,1.181180e+01,1.614235e+01,1.960684e+01,1.602849e+01,1.658270e+01,1.714739e+01,1.226129e+01,4.644269e+00,4.047880e+00,6.418543e+00,1.713010e-01,-7.786877e+00,-1.738181e+01,-1.791945e+01,-1.006134e+01,-7.321755e+00,-5.261116e+00,-5.394069e+00,1.312618e+00,2.614278e+00,1.435474e+00,6.490726e+00,8.046909e+00,5.599599e+00
