Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.279263e+02,-5.111482e+02,-5.139133e+02,-5.144443e+02,-5.158173e+02,-4.717094e+02,-4.090987e+02,-3.588633e+02,-3.403719e+02,-3.428993e+02,-3.380821e+02,-2.454283e+02,-1.723541e+02,-1.307378e+02,-1.045664e+02,-9.077939e+01,-1.075359e+02,-1.382814e+02,-1.496092e+02,-1.554151e+02,-1.464192e+02,-1.256881e+02,-1.106648e+02,-1.018424e+02,-1.082189e+02,-8.862475e+01,-5.294123e+01,-4.435276e+01,-6.440267e+01,-8.654409e+01,-1.305040e+02,-1.938271e+02,-2.767083e+02,-3.694996e+02,-4.403850e+02,-4.944980e+02,-5.105862e+02,-5.147748e+02,-5.160615e+02,-5.169619e+02,-5.154379e+02,-5.144785e+02
4.536529e+01,6.001574e+01,5.768539e+01,5.742941e+01,5.440201e+01,3.753258e+01,5.433423e+00,-1.759927e+01,-1.582646e+01,-2.630400e+01,-2.275455e+01,3.142272e+01,4.412881e+01,4.444296e+01,4.381896e+01,4.250327e+01,3.963450e+01,4.411379e+01,4.564616e+01,4.273764e+01,3.866028e+01,3.019048e+01,2.530348e+01,2.751072e+01,3.779849e+01,3.885910e+01,3.203317e+01,3.107095e+01,3.314956e+01,4.727636e+01,7.943288e+01,1.097643e+02,1.414709e+02,1.414484e+02,1.032053e+02,6.944218e+01,5.946627e+01,5.507474e+01,5.439821e+01,5.505206e+01,5.695957e+01,5.887310e+01
1.596582e+01,1.578814e+01,1.563673e+01,1.483727e+01,1.844541e+01,4.807022e+01,7.262804e+01,6.880178e+01,6.214977e+01,6.416997e+01,7.044234e+01,4.371231e+01,1.611613e+01,-1.629384e+01,-2.891209e+01,-3.664512e+01,-3.260218e+01,-1.269653e+01,-8.592774e+00,-8.978239e+00,-1.294201e+01,-1.545013e+01,-1.875085e+01,-3.032668e+01,-4.500203e+01,-5.759649e+01,-6.656561e+01,-7.105982e+01,-7.039949e+01,-7.804745e+01,-8.249802e+01,-7.199104e+01,-5.889881e+01,-4.057594e+01,-2.224668e+01,4.612694e+00,1.366963e+01,1.138143e+01,1.298725e+01,1.602319e+01,2.006644e+01,2.366234e+01
1.116757e+00,-2.660043e+00,-2.800705e+00,-6.139109e+00,-2.494751e+00,-2.711954e+01,-3.364664e+01,-2.457563e+01,-2.296953e+01,-2.622489e+01,-3.183327e+01,-5.439113e+01,-5.199770e+01,-3.868973e+01,-3.834834e+01,-4.613389e+01,-4.673648e+01,-3.866220e+01,-3.367159e+01,-2.860719e+01,-2.764010e+01,-2.981978e+01,-2.688558e+01,-3.098842e+01,-3.821756e+01,-4.073221e+01,-3.573066e+01,-3.604909e+01,-3.689092e+01,-3.125433e+01,-3.235135e+01,-3.478721e+01,-4.359175e+01,-4.939502e+01,-4.079370e+01,-1.428254e+01,-3.434922e+00,-5.510829e+00,-2.881042e+00,-1.275011e+00,2.146698e+00,3.841442e+00
7.076103e+00,7.868699e+00,7.040218e+00,3.173042e+00,8.054161e+00,2.725743e+01,3.361800e+01,3.060720e+01,2.760854e+01,2.619762e+01,3.456226e+01,3.413796e+01,1.567549e+01,-4.730997e+00,-8.813989e+00,-1.243209e+01,-9.197117e+00,-6.523095e+00,-4.677781e+00,-4.291385e+00,-8.109705e+00,-1.643976e+01,-2.101557e+01,-2.289614e+01,-1.768862e+01,-1.807911e+01,-1.522635e+01,-1.947491e+01,-1.665334e+01,-6.761918e+00,-4.291255e+00,-3.180507e+00,7.543579e+00,1.173269e+01,4.738766e+00,6.134709e+00,1.013674e+01,8.683000e+00,9.889660e+00,7.708977e+00,6.091569e+00,5.972842e+00
1.672076e+01,1.843826e+01,1.741753e+01,1.682689e+01,1.628492e+01,4.674888e+00,4.332879e+00,-2.331214e+00,-5.916865e+00,-4.984397e+00,3.987105e+00,1.279271e+01,2.411450e+01,4.201907e+01,4.918472e+01,5.341151e+01,5.448016e+01,5.053600e+01,4.933099e+01,5.134568e+01,5.298669e+01,5.677415e+01,5.630333e+01,5.512421e+01,5.310083e+01,5.345461e+01,5.827619e+01,5.591456e+01,5.440543e+01,5.510080e+01,4.560129e+01,3.639945e+01,1.910931e+01,7.497766e+00,1.425815e+01,1.908202e+01,2.184007e+01,2.269892e+01,2.156573e+01,1.733449e+01,1.319454e+01,1.529671e+01
1.617225e+01,1.522314e+01,1.320451e+01,1.488736e+01,1.332271e+01,1.260204e+01,6.202189e+00,1.556805e+01,1.862819e+01,2.048019e+01,1.974038e+01,-2.385004e+01,-4.705386e+01,-4.921744e+01,-3.847762e+01,-3.359999e+01,-3.441802e+01,-3.608010e+01,-3.319574e+01,-3.556760e+01,-3.942139e+01,-4.234041e+01,-4.147552e+01,-3.917156e+01,-3.469814e+01,-3.490926e+01,-3.560283e+01,-3.453229e+01,-3.309019e+01,-2.740780e+01,-2.349987e+01,-2.895828e+01,-2.603583e+01,-1.480581e+01,1.930673e+00,1.604211e+01,1.598380e+01,1.717336e+01,1.537934e+01,1.256604e+01,9.570238e+00,1.151247e+01
8.507603e+00,7.524212e+00,5.001917e+00,4.721537e+00,1.749418e+00,9.461758e+00,1.756480e+01,2.005302e+01,1.629573e+01,1.579965e+01,1.132806e+01,9.510366e+00,4.262913e+01,6.372030e+01,6.434526e+01,5.977332e+01,5.636145e+01,5.366668e+01,5.111036e+01,5.248346e+01,5.578246e+01,5.966872e+01,6.028016e+01,5.979445e+01,5.562742e+01,4.859270e+01,4.887665e+01,4.974872e+01,4.355176e+01,3.873691e+01,3.692270e+01,3.689527e+01,2.706229e+01,9.570913e+00,6.905845e+00,1.264270e+01,3.740163e+00,2.709599e+00,2.543553e+00,2.927989e+00,5.791100e+00,7.276561e+00
1.943716e+00,2.721899e+00,3.454382e+00,9.742782e-01,-1.301733e+00,-6.945494e+00,-9.078405e+00,-1.261404e+01,-1.457825e+01,-1.249392e+01,-1.213633e+01,-1.242228e+01,-1.449648e+01,-2.051318e+01,-1.716238e+01,-1.545900e+01,-1.759241e+01,-1.557932e+01,-1.766720e+01,-2.226709e+01,-2.070936e+01,-1.815444e+01,-1.816778e+01,-1.989832e+01,-2.155497e+01,-2.441367e+01,-2.761200e+01,-2.667416e+01,-2.958316e+01,-3.029998e+01,-2.173078e+01,-1.794828e+01,-1.172730e+01,-3.171492e+00,5.269457e+00,7.666744e+00,-2.311835e+00,-3.107100e+00,-1.058290e+00,8.740718e-01,6.287413e+00,6.131814e+00
-2.286017e+00,-1.082436e+00,4.190433e+00,3.039135e+00,1.621787e-01,1.200710e+01,1.777626e+01,1.965944e+01,1.965439e+01,1.768581e+01,1.477835e+01,-9.300618e+00,-6.961683e+00,2.960964e+00,4.906644e+00,1.153960e+00,-2.256154e+00,-1.289274e-01,4.278644e+00,4.517342e+00,4.293794e+00,5.503469e+00,7.829132e+00,6.620536e+00,6.484231e+00,5.078456e+00,4.386641e+00,4.992873e+00,1.356222e+00,-6.873352e+00,-1.604369e+01,-1.993763e+01,-2.426103e+01,-2.071365e+01,-1.240745e+01,-2.337198e+00,-1.446730e+00,-3.100337e-01,2.897468e+00,3.834450e+00,6.425432e+00,4.592659e+00
