Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.582232e+02,-4.412865e+02,-4.405426e+02,-4.298284e+02,-4.208551e+02,-3.616673e+02,-2.233871e+02,-1.662204e+02,-1.564523e+02,-1.309113e+02,-8.369819e+01,-5.048788e+01,-4.638768e+01,-6.382109e+01,-7.287841e+01,-7.946688e+01,-8.576283e+01,-9.718370e+01,-1.216460e+02,-1.493062e+02,-1.855726e+02,-2.568040e+02,-3.386914e+02,-3.996191e+02,-4.363179e+02,-4.471222e+02
7.486560e+01,8.498247e+01,8.644431e+01,9.407523e+01,9.873726e+01,1.142806e+02,1.379880e+02,1.329469e+02,1.195706e+02,1.157930e+02,9.855908e+01,8.474019e+01,7.350735e+01,6.725224e+01,7.577605e+01,7.817785e+01,8.055370e+01,8.709776e+01,9.877798e+01,1.260276e+02,1.548546e+02,1.663864e+02,1.547613e+02,1.191276e+02,8.993848e+01,8.307672e+01
9.871016e+00,3.900845e+00,1.747072e+00,-2.272410e+00,-6.513010e+00,-1.563365e+01,-3.760214e+01,-4.586977e+01,-5.305506e+01,-6.008349e+01,-5.883720e+01,-5.473100e+01,-5.908302e+01,-5.556787e+01,-4.456180e+01,-3.947106e+01,-3.611480e+01,-3.284415e+01,-3.262285e+01,-2.492669e+01,-2.244017e+01,-2.189070e+01,-2.124288e+01,-6.086986e+00,5.398980e-01,5.077537e+00
-6.743011e+00,-8.005736e+00,-1.318079e+01,-1.901366e+01,-2.300115e+01,1.321938e+01,5.931770e+01,6.239437e+01,5.373673e+01,4.049665e+01,3.036461e+01,1.796787e+01,1.194096e+01,1.882391e+00,-1.012941e+01,-1.876259e+01,-2.174941e+01,-2.219653e+01,-2.625617e+01,-2.857448e+01,-3.113580e+01,-3.727122e+01,-4.529910e+01,-3.220388e+01,-1.608599e+01,-1.172349e+01
5.412233e+00,9.066908e+00,8.304815e+00,8.550178e+00,5.701563e+00,-9.178566e+00,-3.134936e+01,-4.072510e+01,-3.971877e+01,-4.028586e+01,-5.421669e+01,-5.442259e+01,-4.480458e+01,-4.011094e+01,-3.506071e+01,-2.985558e+01,-2.463787e+01,-2.328250e+01,-1.859315e+01,-1.570577e+01,-1.928444e+01,-1.488645e+01,-7.568876e+00,1.065117e+00,8.168371e+00,8.095004e+00
9.248350e+00,5.614236e+00,7.416884e+00,1.234569e+01,1.263733e+01,-2.765836e+01,-3.829739e+01,-2.690756e+01,-1.603840e+01,-1.679193e+01,-1.010207e+00,1.374545e+01,2.666451e+01,3.663469e+01,3.833992e+01,4.077382e+01,4.426295e+01,4.195644e+01,4.037344e+01,3.607786e+01,2.943138e+01,1.717435e+01,6.996604e+00,9.273180e+00,1.015055e+01,9.223539e+00
6.296547e+00,-6.262808e-01,1.684194e+00,3.669672e+00,6.038552e+00,6.007135e+00,6.496801e+00,7.259665e+00,7.360868e+00,4.788568e+00,-1.175936e+01,-2.711682e+01,-2.965133e+01,-3.118638e+01,-3.587458e+01,-4.157906e+01,-4.175475e+01,-4.225939e+01,-3.861766e+01,-3.318893e+01,-2.899148e+01,-1.847141e+01,-2.455199e+00,-1.847242e-01,2.518601e+00,2.428173e+00
1.008564e+01,8.359425e+00,1.138875e+01,5.156783e+00,3.195606e+00,-1.590235e+00,-6.791418e+00,-3.000199e+00,-3.733541e-01,3.659656e+00,2.307328e+01,3.299779e+01,3.220443e+01,3.303156e+01,2.574024e+01,1.979972e+01,2.113855e+01,1.794882e+01,1.354142e+01,5.911083e+00,2.417849e+00,-8.442891e-02,-1.559845e+00,1.147942e+00,6.920350e+00,8.925220e+00
1.457227e+01,1.525785e+01,1.333429e+01,4.521144e+00,1.630732e+00,-1.003221e+01,5.329163e-01,3.482488e+00,9.911088e-01,2.771988e+00,8.363474e+00,1.498017e+01,1.571247e+01,1.739355e+01,1.128331e+01,5.561246e+00,5.958911e+00,4.801502e+00,6.908451e+00,9.254234e+00,2.833365e+00,-1.067049e+00,7.744845e+00,6.423687e+00,8.577471e+00,1.272918e+01
6.763313e+00,4.209990e+00,-9.858476e-01,-3.034980e+00,-1.208999e+00,9.416440e-01,1.783413e+00,7.150093e+00,9.496414e+00,1.315409e+01,8.433804e+00,3.291102e+00,-3.060268e+00,4.594648e-01,6.061397e+00,6.966946e+00,1.157814e+01,1.253249e+01,8.561177e+00,1.145684e+01,1.427983e+01,1.237257e+01,9.921375e+00,6.586607e+00,2.655853e+00,4.745696e+00
