Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.167789e+02,-4.755168e+02,-4.417290e+02,-4.335612e+02,-4.235980e+02,-4.029182e+02,-4.106839e+02,-4.209386e+02,-3.837560e+02,-2.604298e+02,-1.796744e+02,-1.643341e+02,-1.524291e+02,-1.565652e+02,-1.899055e+02,-2.425605e+02,-2.634825e+02,-2.101444e+02,-1.600077e+02,-1.476277e+02,-1.870222e+02,-2.797553e+02,-3.886714e+02,-4.637820e+02,-5.191451e+02,-5.429510e+02,-5.432828e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02,-5.432877e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.608160e+01,8.459349e+01,1.088882e+02,1.049135e+02,1.035332e+02,9.901245e+01,8.964824e+01,7.874522e+01,6.917688e+01,1.283517e+02,1.756529e+02,1.934124e+02,2.211555e+02,2.364915e+02,2.339846e+02,2.142946e+02,2.107608e+02,2.217844e+02,2.246943e+02,2.341425e+02,2.363283e+02,2.120311e+02,1.514411e+02,8.689751e+01,3.017645e+01,4.482670e-01,6.741074e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.202293e+01,6.098958e+01,4.879325e+01,2.985986e+01,2.315255e+01,2.261484e+01,2.925131e+01,1.989998e+01,-3.459467e+00,-4.569310e+01,-8.552155e+01,-9.482966e+01,-9.779446e+01,-9.072563e+01,-6.413609e+01,-3.742291e+01,-1.589135e+01,-1.447005e+01,-3.105614e+01,-4.687285e+01,-4.744531e+01,-2.476965e+01,1.520431e+01,3.014584e+01,1.994969e+01,3.697557e-01,6.397455e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.578200e+01,4.028551e+01,2.325639e+01,1.479398e+01,2.650331e+01,5.028045e+01,6.295767e+01,6.197691e+01,3.924774e+01,4.599232e+00,-4.246733e+00,-1.446526e+01,-4.611372e+01,-5.951792e+01,-6.524084e+01,-6.072291e+01,-5.847362e+01,-5.779758e+01,-4.173944e+01,-4.564059e+01,-6.768231e+01,-9.254868e+01,-7.027679e+01,-1.748193e+01,7.323275e+00,2.539423e-01,5.837673e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.806730e+01,2.292882e+01,2.091138e+01,2.168932e+01,3.112085e+01,2.497932e+01,1.900086e+01,2.061847e+01,2.549975e+01,1.441216e+01,-4.286925e+00,-1.008918e+01,-2.015209e+01,-2.636309e+01,-3.393992e+01,-3.589124e+01,-4.946174e+01,-8.202187e+01,-9.250705e+01,-9.054874e+01,-8.298258e+01,-7.289817e+01,-6.184895e+01,-3.217209e+01,-4.026749e+00,1.201836e-01,5.081988e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.728981e+00,2.204796e+00,2.564449e+00,1.320916e+00,-3.872108e+00,-4.492712e+00,-7.215464e+00,-1.646057e+01,-1.715143e+01,-1.933413e+01,-1.895437e+01,-1.250685e+01,-1.101923e+01,-1.727919e+01,-1.125724e+01,-7.045245e+00,-1.097577e+01,-1.163416e+01,-2.020924e+01,-3.201655e+01,-4.376334e+01,-3.233167e+01,-1.797392e+01,-2.278617e+01,-1.211834e+01,-1.012616e-02,4.151940e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.643226e+00,-1.701157e+01,-2.228329e+01,-2.142672e+01,-2.715042e+01,-2.421048e+01,-1.554419e+01,-5.966289e+00,2.358337e+00,-1.887203e+01,-2.930674e+01,-2.735436e+01,-1.774868e+01,-1.443694e+01,-1.052690e+01,-3.838299e+00,6.291354e+00,-1.593582e+00,-7.510437e+00,-6.294024e+00,-4.052864e+00,-2.084034e+00,-6.441966e+00,-1.315042e+01,-1.642412e+01,-1.177126e-01,3.082948e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.404126e+00,-2.322850e+01,-2.225410e+01,-1.677066e+01,-1.631245e+01,-2.458053e+01,-2.527251e+01,-3.785177e+00,7.142293e+00,-2.224243e+01,-3.452827e+01,-3.798325e+01,-4.338229e+01,-4.267069e+01,-3.727828e+01,-3.094757e+01,-1.844452e+01,-1.661529e+01,-2.523220e+01,-3.109652e+01,-3.291743e+01,-3.110548e+01,-2.736511e+01,-1.466091e+01,-1.691492e+01,-1.890081e-01,1.909787e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.081732e+01,-1.838042e+01,-7.672902e+00,-2.496068e-01,4.278887e+00,1.042119e+01,4.442920e+00,-2.299559e+00,3.958367e+00,-4.035232e+00,-6.519177e+00,-1.161877e+01,-2.437532e+01,-2.700450e+01,-2.890317e+01,-3.495526e+01,-3.534401e+01,-3.828246e+01,-4.382510e+01,-4.429710e+01,-4.877250e+01,-5.006709e+01,-3.751810e+01,-1.954446e+01,-1.385650e+01,-2.184121e-01,6.720955e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.425980e+01,-1.651734e+01,-1.077212e+01,-2.815274e+00,4.335392e+00,3.462378e+00,-3.666328e+00,-2.141966e+01,-2.126926e+01,-7.626874e+00,-1.990893e+00,3.360140e-01,2.784095e+00,6.825554e-02,-7.748857e+00,-1.712760e+01,-2.154047e+01,-2.300191e+01,-2.281480e+01,-2.265163e+01,-2.035734e+01,-1.622532e+01,-1.892813e+01,-1.699423e+01,-8.452253e+00,-2.087945e-01,-5.883053e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
