Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-5.129429e+02,-5.129429e+02,-5.046298e+02,-4.522143e+02,-3.939739e+02,-3.548205e+02,-2.813388e+02,-1.866862e+02,-1.456655e+02,-1.033829e+02,-1.003749e+02,-1.280305e+02,-1.585719e+02,-2.087523e+02,-2.630164e+02,-3.237402e+02,-3.788881e+02,-4.513031e+02,-4.979414e+02,-5.117596e+02,-5.127939e+02,-5.129429e+02,-5.129429e+02,-5.129429e+02
0.000000e+00,0.000000e+00,1.145345e+01,6.391060e+01,7.299205e+01,6.150748e+01,8.884283e+01,1.160421e+02,1.193060e+02,1.281082e+02,1.618028e+02,1.952097e+02,2.069198e+02,2.089449e+02,1.905505e+02,1.577646e+02,1.198940e+02,5.969083e+01,1.143975e+01,2.076719e-01,-2.320912e-02,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,1.056287e+01,5.333495e+01,4.722100e+01,1.980585e+01,-2.919079e+00,-5.572320e+01,-9.231444e+01,-9.888377e+01,-9.811700e+01,-9.495274e+01,-6.835838e+01,-4.377861e+01,-2.450593e+01,-4.253814e+00,1.582433e+01,2.757095e+01,3.644972e+00,-8.671492e-01,-2.054511e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,9.139456e+00,5.126105e+01,7.484750e+01,8.228127e+01,7.840747e+01,7.548105e+01,7.094118e+01,2.141045e+01,-2.242958e+01,-4.492056e+01,-5.752272e+01,-6.777206e+01,-6.633158e+01,-5.354093e+01,-1.836583e+01,2.293676e+01,1.228476e+01,8.491987e-01,6.849945e-02,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,7.269959e+00,1.671133e+01,-1.332684e+01,-3.489601e+01,-5.480426e+01,-4.881440e+01,-2.981121e+01,-2.283223e+01,-4.006425e+01,-6.079663e+01,-6.774193e+01,-5.876456e+01,-4.660473e+01,-3.735793e+01,-1.690582e+01,9.723785e+00,1.304318e+01,1.393961e+00,1.903507e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,5.067200e+00,1.263072e+00,-1.245056e+01,-2.257931e+01,-3.279148e+01,-4.145467e+01,-4.098080e+01,-2.825051e+01,-1.723384e+01,-1.166008e+01,-1.184169e+01,-1.471905e+01,-1.572398e+01,-1.466953e+01,-1.191003e+01,-8.598376e+00,5.258290e-01,-5.235732e-01,-1.104610e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,2.662147e+00,-2.159156e+00,1.002329e+01,1.058846e+01,1.115597e+01,1.195467e+00,-1.270513e+01,-2.437714e+01,-2.267575e+01,-1.004268e+01,1.375284e-01,1.977322e+00,-1.899132e+00,-5.163833e+00,-5.209388e+00,-1.025440e+01,-1.605514e+00,-6.379898e-01,-1.660001e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,1.949415e-01,-2.277373e+01,-2.235054e+01,-1.691864e+01,-1.604891e+01,-2.790723e+01,-3.228039e+01,-3.250109e+01,-3.356506e+01,-4.901888e+01,-4.167715e+01,-2.993934e+01,-1.351607e+01,-2.765198e+00,-1.007988e+00,-4.774263e+00,5.533817e+00,1.164893e+00,1.470547e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-2.194577e+00,-2.718572e+01,-1.940776e+01,-3.930350e+00,2.785494e-01,-1.300543e+01,-2.068087e+01,-3.403877e+01,-3.222636e+01,-2.770445e+01,-3.079843e+01,-2.713308e+01,-2.319283e+01,-1.624071e+01,-1.054460e+01,-7.971348e+00,2.675525e+00,6.781533e-01,1.335853e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-4.376092e+00,-1.933595e+01,-1.411927e+01,-1.336241e+01,-9.319010e+00,-5.767151e+00,-1.010669e+01,8.660772e+00,1.075585e+01,-2.382524e+00,-1.264682e+01,-2.238276e+01,-2.857499e+01,-3.160071e+01,-2.664572e+01,-1.649507e+01,-4.368806e+00,-1.079927e+00,-1.765021e-01,0.000000e+00,0.000000e+00,0.000000e+00
