Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.970565e+02,-4.857441e+02,-4.746594e+02,-4.746995e+02,-4.857905e+02,-4.910602e+02,-4.908902e+02,-4.886740e+02,-4.888753e+02,-4.878822e+02,-4.215381e+02,-3.413856e+02,-2.900919e+02,-2.209792e+02,-1.553990e+02,-8.584118e+01,-8.659536e+01,-1.021862e+02,-1.049696e+02,-1.307333e+02,-1.682233e+02,-2.362040e+02,-3.175229e+02,-3.742506e+02,-4.205075e+02,-4.511536e+02,-4.751807e+02,-4.964659e+02,-5.026973e+02,-5.023886e+02,-5.018411e+02,-5.002188e+02,-4.989612e+02,-4.994864e+02
5.295204e+00,1.587775e+01,2.244689e+01,1.955005e+01,1.042794e+01,1.044321e+01,1.269477e+01,1.415949e+01,1.283403e+01,1.605978e+01,8.639238e+01,1.323571e+02,1.437823e+02,1.537557e+02,1.706138e+02,1.311049e+02,1.118522e+02,1.465014e+02,1.977122e+02,2.192882e+02,2.169564e+02,1.981161e+02,1.588710e+02,1.253150e+02,8.476453e+01,3.938309e+01,1.476458e+01,4.510257e+00,9.392707e-02,-1.310083e-01,1.615174e-01,2.211049e-01,9.575748e-01,9.035497e-01
-2.337261e-01,3.155921e+00,-1.160405e+00,-5.337472e+00,-4.579368e+00,2.454392e+00,5.975363e+00,3.973026e+00,1.557828e+00,7.502603e+00,3.378035e+01,-4.247761e+00,-4.325825e+01,-8.206799e+01,-1.014130e+02,-7.896623e+01,-6.985585e+01,-8.680289e+01,-8.671025e+01,-6.111063e+01,-3.993494e+01,-1.633575e+01,1.289842e+01,3.085410e+01,2.639326e+01,-3.665082e+00,-1.150773e+01,-8.472207e-01,7.118687e-03,-5.153365e-01,-6.467090e-01,-2.944911e+00,-3.485165e+00,-2.907674e+00
-3.881424e+00,-1.490583e+00,-2.593055e+00,-2.361145e+00,2.720005e-01,1.449800e+00,2.354459e+00,2.202719e-01,-5.391436e-01,5.024091e+00,4.014211e+00,-1.687338e+01,-1.303667e+01,5.589939e-01,1.471144e+00,-3.542105e+00,-1.577162e+00,-3.410907e+01,-4.753557e+01,-4.668605e+01,-4.681220e+01,-5.083628e+01,-3.461700e+01,-1.863724e+01,-5.501312e+00,1.443221e+00,6.651292e-01,3.738196e-01,-5.552856e-02,3.607458e-01,5.201745e-01,2.255039e-01,-2.741027e-02,1.000199e-01
-4.146019e+00,-4.320321e+00,-2.156058e+00,-2.329594e-01,1.032804e+00,-1.319432e+00,-1.304920e+00,1.669211e+00,4.099825e+00,6.942491e+00,-5.615348e+00,9.380091e+00,2.909307e+01,3.239024e+01,9.842449e+00,-2.173129e+00,-6.421356e+00,-4.065223e+01,-6.265386e+01,-7.569406e+01,-7.762033e+01,-6.714987e+01,-4.660728e+01,-3.052933e+01,-8.141584e+00,1.188191e+01,8.342130e+00,1.135348e+00,-1.075614e-01,3.432831e-01,3.830442e-01,2.068465e+00,2.028335e+00,2.197758e+00
-1.646207e+00,-8.717484e+00,-1.379038e+01,-1.367927e+01,-1.029957e+01,-7.514471e+00,-5.853229e+00,-9.138902e-01,2.307702e+00,4.011299e+00,-1.937532e+01,-2.227045e+01,-2.618618e+01,-3.028726e+01,-3.415536e+01,-1.491160e+01,-9.105920e+00,-1.086312e+01,-2.188331e+01,-2.565442e+01,-3.195101e+01,-3.215495e+01,-1.905326e+01,-1.362644e+01,-5.429194e+00,-5.531430e+00,-1.022604e+01,-3.047484e+00,-1.309195e-01,-5.033433e-01,-1.079226e+00,-1.656864e+00,-2.691909e+00,-1.914147e+00
1.459779e+00,-7.330173e+00,-1.608250e+01,-1.471104e+01,-9.539249e+00,-6.882922e+00,-7.082061e+00,-8.488470e+00,-7.896958e+00,-5.067480e+00,-3.154754e+01,-5.031750e+01,-5.266168e+01,-4.942297e+01,-4.783748e+01,-5.079258e+01,-4.263817e+01,-1.274218e+01,-1.829437e+00,9.832178e+00,1.996892e+01,2.666505e+01,2.608197e+01,7.576268e+00,-5.186695e+00,-1.339642e+01,-1.385209e+01,-4.252539e+00,-6.932724e-02,-1.088022e-01,-6.660568e-01,-2.405227e+00,-3.595631e+00,-3.731553e+00
1.904823e+00,-2.573959e+00,-4.274293e+00,-9.600883e-01,1.914683e+00,-1.726276e+00,-5.759005e+00,-1.185278e+01,-1.386290e+01,-1.109620e+01,-2.483724e+01,-2.536043e+01,-2.167900e+01,-2.494577e+01,-2.848700e+01,-1.394985e+01,-1.182866e+01,-2.116324e+01,-3.415285e+01,-3.384141e+01,-2.432300e+01,-9.522558e+00,-1.021855e+00,-6.986709e+00,-5.237889e+00,1.016642e+00,4.214601e+00,6.087813e-01,3.808024e-02,5.297711e-01,3.891339e-01,2.277721e+00,2.601463e+00,8.509634e-01
-5.023207e-01,-3.468292e+00,2.176306e-01,2.429620e+00,3.200532e+00,-1.860891e+00,-5.359987e+00,-6.994483e+00,-8.523829e+00,-8.773350e+00,-9.462217e+00,-1.479447e-03,-2.962082e-01,5.640292e+00,7.279366e+00,5.525459e-01,-7.902382e+00,-3.086769e+01,-3.910895e+01,-3.952200e+01,-3.996781e+01,-4.482634e+01,-3.594978e+01,-2.512469e+01,-6.572563e+00,5.830611e+00,8.189769e+00,3.589410e+00,9.928834e-02,-1.272582e-01,-2.551749e-01,2.909881e+00,3.943394e+00,2.811984e+00
-2.238739e+00,-7.015567e+00,-5.055497e+00,-3.091924e+00,-1.037840e+00,-4.169356e+00,-5.322035e+00,-2.418794e+00,-1.767994e+00,-5.061776e+00,-6.598223e+00,-1.074687e+01,-9.404922e+00,-5.261240e+00,-7.511355e+00,-3.616049e+00,2.976038e+00,1.072689e+01,4.081692e+00,-7.901621e+00,-1.383277e+01,-1.403602e+01,-1.496843e+01,-1.181450e+01,-8.385277e+00,-1.490797e+00,-1.377710e+00,1.616151e+00,1.109744e-01,-4.443407e-01,-5.795737e-01,-1.737187e+00,-1.713997e+00,-1.009408e+00
