Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.080587e+02,-4.910589e+02,-4.909728e+02,-4.740229e+02,-4.053578e+02,-3.427523e+02,-2.098060e+02,-1.426143e+02,-1.117846e+02,-9.228827e+01,-1.028994e+02,-1.252735e+02,-1.247968e+02,-1.076330e+02,-1.163416e+02,-1.836960e+02,-3.027376e+02,-3.711441e+02,-4.302459e+02,-4.826096e+02,-4.924493e+02,-4.927731e+02,-4.936872e+02,-4.951454e+02,-4.966623e+02,-4.953881e+02,-4.951325e+02,-4.991609e+02,-5.142819e+02
8.122055e+01,9.383139e+01,9.399107e+01,9.317795e+01,7.926324e+01,7.722710e+01,9.328760e+01,9.015462e+01,7.617197e+01,6.855717e+01,7.385735e+01,8.217949e+01,7.953075e+01,1.016184e+02,1.203184e+02,1.353930e+02,1.556141e+02,1.503036e+02,1.268705e+02,9.344128e+01,8.834065e+01,8.720765e+01,8.532251e+01,8.350417e+01,8.296128e+01,8.580661e+01,8.445055e+01,8.045547e+01,6.969379e+01
1.677254e+01,1.579935e+01,1.597576e+01,2.908926e+00,-6.625801e-01,-4.413900e+00,-2.638597e+01,-3.643559e+01,-3.946294e+01,-5.033562e+01,-5.160114e+01,-5.545546e+01,-6.817329e+01,-7.261250e+01,-6.716586e+01,-5.485433e+01,-4.140215e+01,-2.884495e+01,-1.800106e+01,-2.299228e+00,7.186757e+00,9.670913e+00,7.388143e+00,4.948486e+00,5.047185e+00,7.670112e+00,7.964927e+00,4.891661e+00,5.592810e+00
-3.217210e+00,-3.537181e+00,-3.328871e+00,-4.215170e+00,-6.569037e+00,-5.783325e+00,-4.817806e+00,3.897196e+00,8.039017e+00,1.415829e+01,1.174049e+01,-1.979233e+00,-7.386897e+00,-9.280282e+00,-1.556369e+01,-2.849844e+01,-3.274903e+01,-3.168535e+01,-3.179177e+01,-1.883261e+01,-7.097683e+00,-1.248997e+00,-1.225134e+00,-4.094986e+00,-6.261256e+00,-5.711994e+00,-4.365686e+00,-5.017275e+00,-5.596246e+00
1.028149e+01,1.100586e+01,1.001189e+01,1.864949e+01,2.164443e+01,1.538053e+01,-1.483086e+01,-3.397480e+01,-4.164067e+01,-4.597483e+01,-4.243710e+01,-3.260962e+01,-3.082555e+01,-2.990123e+01,-2.475108e+01,-1.187495e+01,6.982226e+00,1.285845e+01,1.394216e+01,1.244613e+01,1.411903e+01,1.249994e+01,1.522372e+01,1.542199e+01,1.326462e+01,1.204732e+01,1.045277e+01,1.430883e+01,1.246768e+01
1.407769e+01,1.424302e+01,1.097352e+01,9.414228e+00,1.261397e+01,1.426123e+01,6.358139e+01,8.213314e+01,9.470795e+01,1.007034e+02,9.867306e+01,9.617753e+01,9.737101e+01,8.984805e+01,8.515408e+01,7.846011e+01,4.788571e+01,2.911081e+01,2.542660e+01,2.401230e+01,1.758284e+01,1.121185e+01,1.244723e+01,1.555949e+01,1.570480e+01,1.036984e+01,7.130528e+00,1.029564e+01,1.169659e+01
3.949528e+00,7.585127e+00,5.133048e+00,4.129932e+00,8.072807e+00,-5.884342e-01,-3.358279e+01,-5.122534e+01,-6.737703e+01,-7.023131e+01,-6.979821e+01,-6.888140e+01,-6.528139e+01,-6.514836e+01,-6.434735e+01,-5.171516e+01,-2.323312e+01,-2.467060e+00,8.722170e+00,1.371082e+01,8.995523e+00,8.752525e+00,8.348886e+00,9.027521e+00,8.962637e+00,1.119826e+00,-2.724927e+00,-1.632240e+00,2.151410e+00
-3.652393e+00,-1.028419e+00,-5.937846e-01,4.720142e+00,1.418819e+01,1.479612e+01,-2.368563e+00,1.091230e+01,2.044836e+01,2.892760e+01,3.222038e+01,2.835666e+01,2.900679e+01,2.230442e+01,1.642807e+01,1.222062e+01,-3.267103e-01,-2.628706e+00,-4.246585e+00,2.493871e+00,3.468468e+00,4.680198e+00,6.817126e+00,4.337384e+00,1.499667e+00,-1.780228e+00,-1.119596e-01,1.975206e+00,3.769160e+00
-2.673481e+00,-5.740466e+00,-5.695790e+00,-8.294104e+00,-1.756749e+01,-2.372204e+01,-1.817588e+01,-1.578179e+01,-1.063734e+01,-5.451116e+00,-1.381313e+00,5.730076e-01,1.244389e+00,-7.426546e+00,-1.349454e+01,-1.378764e+01,-1.255387e+01,-5.355615e+00,-3.135461e+00,2.987396e-01,2.592728e+00,-8.106369e-02,2.111398e+00,9.762772e-01,-3.135440e+00,-1.697174e+00,1.390205e+00,4.876859e+00,6.300263e+00
3.896638e+00,-1.441782e-01,-1.684090e+00,2.590431e-01,1.447162e+01,2.115870e+01,6.769769e+00,1.096670e+01,1.399811e+01,1.380372e+01,1.860123e+01,2.205347e+01,2.629273e+01,2.343569e+01,1.929248e+01,8.220743e+00,-5.248957e+00,-9.083005e-01,6.732647e+00,3.523889e+00,3.317674e+00,3.565715e+00,3.516123e-01,6.593956e-01,-5.438920e-01,2.277124e+00,1.967463e+00,2.293992e+00,3.124469e+00
