Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-3.940508e+02,-3.502070e+02,-3.354867e+02,-3.424446e+02,-3.691385e+02,-3.612314e+02,-2.964284e+02,-2.120365e+02,-1.796079e+02,-1.714315e+02,-1.670359e+02,-1.566392e+02,-1.546992e+02,-1.684383e+02,-1.904862e+02,-2.020145e+02,-2.084941e+02,-2.285592e+02,-2.574020e+02,-2.923904e+02,-3.332486e+02,-3.775437e+02,-4.017384e+02,-4.179630e+02,-4.258690e+02,-4.464847e+02
8.674429e+01,8.604868e+01,8.359816e+01,8.598027e+01,8.078143e+01,7.555396e+01,1.030726e+02,1.395075e+02,1.461371e+02,1.489865e+02,1.468800e+02,1.466656e+02,1.443712e+02,1.396220e+02,1.428058e+02,1.496701e+02,1.563110e+02,1.546214e+02,1.418705e+02,1.282512e+02,1.085652e+02,9.690770e+01,9.794673e+01,9.559521e+01,9.491369e+01,8.755055e+01
1.809121e+00,-4.904717e+00,-1.029452e+01,-3.451368e+00,7.947433e-01,-5.915619e+00,-3.872967e+01,-5.751573e+01,-6.990147e+01,-7.827161e+01,-6.960115e+01,-6.127282e+01,-6.478210e+01,-6.735997e+01,-6.079385e+01,-4.429670e+01,-3.995517e+01,-4.865068e+01,-4.989252e+01,-4.668334e+01,-3.736940e+01,-2.053797e+01,-1.229419e+01,-4.681255e+00,-1.173901e+00,6.865520e+00
2.133328e+01,2.301358e+01,1.784068e+01,1.729667e+01,2.236000e+01,2.289956e+01,-1.366000e+01,-2.365098e+01,-1.467217e+01,-4.429518e+00,-2.024768e+00,-9.866399e+00,-1.796460e+01,-1.818709e+01,-1.115626e+01,-9.665783e+00,-1.179815e+01,-2.185452e+00,9.221000e+00,4.294525e+00,5.641681e+00,1.161671e+01,1.431600e+01,1.306139e+01,1.239647e+01,1.157679e+01
3.286313e+00,7.589036e+00,1.911040e+01,2.626799e+01,3.123491e+01,3.702741e+01,1.888344e+01,3.529207e+00,-3.677701e+00,-5.476380e+00,-3.112216e+00,-1.746843e+00,6.073930e+00,2.650180e+00,-2.009154e+00,-2.123754e+00,5.166889e-01,7.055948e-01,-2.329716e-01,1.124693e+01,2.168442e+01,2.978984e+01,3.046016e+01,3.059113e+01,3.295334e+01,3.515622e+01
2.463325e+01,2.480761e+01,1.801700e+01,1.870386e+01,2.059101e+01,1.071044e+01,1.670456e+01,3.019087e+01,4.260056e+01,4.976465e+01,5.143791e+01,4.555160e+01,4.099856e+01,3.487865e+01,3.285879e+01,3.234400e+01,2.845096e+01,2.181932e+01,1.781650e+01,2.430290e+01,2.695857e+01,2.462227e+01,2.699925e+01,2.649788e+01,2.488347e+01,2.681639e+01
1.695006e+01,1.447520e+01,8.403051e+00,1.156407e+01,1.938965e+01,1.893592e+01,2.509718e+01,8.190050e+00,3.872755e+00,6.663963e+00,7.134595e+00,7.177326e+00,5.274986e+00,-6.156077e-01,-6.859519e+00,-7.438169e+00,-5.637238e+00,3.151554e+00,1.239927e+01,1.926944e+01,1.889988e+01,1.620589e+01,1.441706e+01,1.438088e+01,1.121377e+01,1.003314e+01
1.716240e+01,1.543125e+01,1.183962e+01,1.318968e+01,1.520196e+01,1.685482e+01,1.684892e+01,-1.129974e+00,-6.491426e+00,-9.968235e+00,-4.939906e+00,9.400368e+00,1.256756e+01,1.029396e+01,6.734884e+00,3.554763e+00,9.678386e-01,-9.703667e+00,-1.125620e+01,-7.775812e+00,-9.009468e+00,-4.338439e+00,-1.133536e+00,2.636248e+00,6.161899e+00,1.064576e+01
1.823406e+01,1.196171e+01,9.845618e+00,1.257577e+01,6.537910e+00,5.688906e-01,5.105460e+00,6.058935e+00,9.458188e+00,1.184579e+01,5.323632e+00,1.039996e+00,-2.139557e+00,1.401057e+00,2.105929e+00,2.259099e+00,7.602884e+00,1.038840e+01,1.482947e+01,1.583496e+01,1.917656e+01,2.261586e+01,1.475164e+01,9.359829e+00,1.334162e+01,1.548214e+01
4.045668e+00,8.613953e+00,9.954678e+00,1.082106e+01,1.660326e+01,1.755000e+01,1.998180e+01,1.694709e+01,1.608855e+01,1.714217e+01,1.354454e+01,1.323709e+01,1.701540e+01,1.879564e+01,1.391987e+01,1.547267e+01,1.760092e+01,1.754860e+01,1.573811e+01,1.614073e+01,1.883409e+01,1.842230e+01,1.893033e+01,1.259134e+01,1.012267e+01,5.824435e+00
