Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.413790e+02,-4.956603e+02,-4.433400e+02,-4.015463e+02,-3.668957e+02,-3.554377e+02,-3.197250e+02,-1.596673e+02,-4.356804e+01,-1.039915e+01,-4.162525e+01,-5.934709e+01,-9.462221e+01,-2.045813e+02,-3.248341e+02,-4.113494e+02,-4.526564e+02,-4.961838e+02,-5.386716e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02,-5.459144e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.302640e+00,-3.488233e+01,-7.794516e+01,-1.067179e+02,-1.168289e+02,-1.185306e+02,-6.033571e+01,9.783343e+01,1.176685e+02,1.258176e+02,1.610803e+02,1.785715e+02,1.813467e+02,2.003145e+02,1.718041e+02,1.294724e+02,9.405666e+01,5.423943e+01,8.654670e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.582709e+00,-2.969601e+01,-3.877556e+01,-4.948359e+01,-6.527216e+01,-7.137718e+01,-4.732414e+01,-8.119897e+01,-9.809541e+01,-9.870084e+01,-9.991399e+01,-7.795256e+01,-5.182053e+01,-5.152884e+01,-1.294996e+01,1.479539e+01,1.834115e+01,1.948119e+01,4.603086e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.110125e+00,5.165539e+01,7.504652e+01,8.557794e+01,8.016651e+01,8.138828e+01,8.433249e+01,4.544011e+01,1.694728e+01,-1.337637e+01,-3.660380e+01,-4.137104e+01,-4.643253e+01,-4.530024e+01,-5.506414e+01,-4.463330e+01,-2.813642e+01,-7.615344e+00,-1.457677e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.631439e+00,-2.261815e+01,-2.699471e+01,-2.639593e+01,-2.095556e+01,-2.152368e+01,-4.222888e+01,-4.486267e+01,-3.728566e+01,-4.228971e+01,-7.094397e+01,-7.930059e+01,-7.349362e+01,-7.026265e+01,-4.907559e+01,-3.136753e+01,-2.384772e+01,-1.362382e+01,-3.677111e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.503965e-01,-1.107523e+01,-1.665727e+01,-1.816655e+01,-1.490806e+01,-1.470467e+01,-3.958567e+01,-3.864700e+01,-2.928376e+01,-2.142166e+01,-1.861594e+01,-2.159698e+01,-1.928013e+01,-2.195023e+01,-2.048451e+01,-3.526166e+00,-8.895276e-01,-6.356072e+00,-4.852433e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.863616e+00,1.970826e+01,1.549229e+01,1.416014e+01,1.310628e+01,1.285321e+01,-1.133401e+01,-4.047066e+01,-4.286531e+01,-3.525335e+01,-2.139071e+01,1.860517e+00,5.967757e+00,9.976453e+00,-1.488440e+00,2.557425e+00,7.584118e+00,-4.755412e-01,-3.753172e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.373461e-01,-1.316895e+01,-1.505699e+00,3.976177e+00,1.221505e+00,1.518415e+00,-2.052385e+01,-4.285117e+01,-2.720869e+01,-1.571785e+01,-1.303090e+01,-2.691375e+01,-2.415704e+01,-2.452470e+01,-1.362996e+01,-2.818475e+00,9.735935e-01,-1.174997e+00,-1.444862e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.321820e-01,7.144675e+00,1.055811e+00,-2.538766e+00,-2.098974e+00,-2.690039e+00,-1.501823e+01,-1.920062e+01,-1.984758e+01,-1.870235e+01,-1.523650e+01,-1.625066e+01,-1.954778e+01,-1.443878e+01,-1.583706e+01,-5.111154e+00,-4.883712e+00,-3.529257e+00,7.332124e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.697585e+00,-2.824623e+00,-3.392581e+00,-4.623215e+00,-5.774480e+00,-3.890492e+00,-9.800975e+00,-2.440714e+01,-7.617951e+00,2.060054e+00,6.478721e+00,-3.778889e+00,-8.239738e+00,-1.341127e+01,-4.190413e+00,-4.636276e+00,-3.347347e+00,-2.762831e+00,1.894010e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
