Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.098801e+02,-5.083863e+02,-5.072610e+02,-5.071938e+02,-5.084708e+02,-5.090007e+02,-5.086907e+02,-5.079683e+02,-5.088869e+02,-4.223698e+02,-2.505357e+02,-1.634145e+02,-1.579161e+02,-1.842729e+02,-1.547668e+02,-1.024608e+02,-8.546643e+01,-1.107611e+02,-1.598957e+02,-2.140758e+02,-2.710397e+02,-3.332057e+02,-3.890840e+02,-4.409403e+02,-4.880344e+02,-4.980476e+02,-4.996248e+02,-4.952727e+02,-4.969827e+02,-4.990848e+02,-4.965793e+02,-4.992168e+02,-5.020016e+02,-5.038428e+02,-5.065970e+02,-5.066905e+02,-5.083483e+02
1.655414e-01,2.274940e+00,3.864864e+00,3.946507e+00,2.154962e+00,1.407516e+00,1.844550e+00,2.852435e+00,1.561160e+00,7.472405e+01,9.614722e+01,6.980798e+01,4.128788e+01,3.951388e+01,4.535424e+01,7.655474e+01,9.643735e+01,1.071177e+02,1.188215e+02,1.279178e+02,1.321922e+02,1.348557e+02,1.247892e+02,8.011383e+01,2.965110e+01,1.672684e+01,1.455698e+01,2.060628e+01,1.822714e+01,1.529329e+01,1.877248e+01,1.512262e+01,1.125066e+01,8.672893e+00,4.794314e+00,4.668806e+00,2.327103e+00
1.651681e-01,2.265239e+00,3.850500e+00,3.893913e+00,2.143928e+00,1.402186e+00,1.835059e+00,2.802299e+00,1.534283e+00,-4.880672e+00,-4.107703e+01,-6.289289e+01,-6.106345e+01,-4.215014e+01,-4.880975e+01,-6.045158e+01,-4.637908e+01,-2.234223e+01,-2.860754e+00,1.412182e+01,3.180515e+01,4.427378e+01,4.700396e+01,4.379307e+01,2.633585e+01,1.623721e+01,1.422478e+01,1.996222e+01,1.769904e+01,1.488089e+01,1.817235e+01,1.475696e+01,1.108157e+01,8.581177e+00,4.756424e+00,4.645864e+00,2.312689e+00
1.645458e-01,2.249119e+00,3.826629e+00,3.811835e+00,2.125592e+00,1.393322e+00,1.819299e+00,2.720551e+00,1.490284e+00,-4.062077e+01,-2.646565e+01,-1.477506e+01,-1.190079e+01,-8.474890e+00,-1.122646e+01,-3.490283e+01,-4.603713e+01,-3.975824e+01,-2.515202e+01,-1.415935e+01,-1.842436e+01,-1.472526e+01,-4.611595e+00,1.849037e+01,2.287138e+01,1.549626e+01,1.368211e+01,1.891439e+01,1.683922e+01,1.421030e+01,1.720373e+01,1.416080e+01,1.080485e+01,8.429677e+00,4.706005e+00,4.607814e+00,2.288793e+00
1.636783e-01,2.226658e+00,3.793357e+00,3.707823e+00,2.100036e+00,1.380950e+00,1.797365e+00,2.609830e+00,1.430328e+00,-2.271522e+01,-5.078132e+01,-6.090924e+01,-5.388297e+01,-4.515396e+01,-4.545629e+01,-5.850812e+01,-6.904256e+01,-6.904513e+01,-5.717809e+01,-4.613908e+01,-4.072350e+01,-3.020280e+01,-3.896916e+00,1.429929e+01,2.008959e+01,1.456957e+01,1.294504e+01,1.750002e+01,1.567730e+01,1.330577e+01,1.591153e+01,1.335344e+01,1.042794e+01,8.220402e+00,4.652658e+00,4.554923e+00,2.255598e+00
1.625659e-01,2.197963e+00,3.750826e+00,3.590919e+00,2.067375e+00,1.365109e+00,1.769378e+00,2.473670e+00,1.355994e+00,-2.412140e+00,3.240463e+01,4.830824e+01,5.494473e+01,5.933584e+01,6.743094e+01,6.459328e+01,5.227595e+01,4.316794e+01,4.870469e+01,5.411837e+01,5.869658e+01,3.950128e+01,1.806607e+01,1.544121e+01,1.740860e+01,1.349034e+01,1.203516e+01,1.576887e+01,1.425288e+01,1.219959e+01,1.435391e+01,1.236073e+01,9.960777e+00,7.956116e+00,4.597845e+00,4.487576e+00,2.213357e+00
1.612139e-01,2.163166e+00,3.699226e+00,3.470392e+00,2.027753e+00,1.345848e+00,1.735504e+00,2.316328e+00,1.269205e+00,-1.467202e+01,-3.814153e+01,-4.154815e+01,-4.187309e+01,-3.812062e+01,-3.105286e+01,-2.555255e+01,-2.127690e+01,-2.487412e+01,-2.808152e+01,-2.076837e+01,-1.186190e+01,-4.843985e+00,2.056756e+00,5.681744e+00,1.408850e+01,1.225680e+01,1.097884e+01,1.378104e+01,1.261385e+01,1.093057e+01,1.259810e+01,1.121395e+01,9.415379e+00,7.640295e+00,4.534109e+00,4.406248e+00,2.162398e+00
1.596242e-01,2.122429e+00,3.638777e+00,3.354461e+00,1.981348e+00,1.323227e+00,1.695932e+00,2.142616e+00,1.172178e+00,-1.708908e+01,-1.669304e+01,-1.351186e+01,-1.505400e+01,-1.145968e+01,-1.355737e+01,-1.889442e+01,-1.876920e+01,-2.321266e+01,-3.733802e+01,-4.422518e+01,-3.618521e+01,-2.467630e+01,-2.114004e+01,-1.000092e+01,1.055829e+01,1.085952e+01,9.806185e+00,1.160432e+01,1.081434e+01,9.542209e+00,1.071588e+01,9.948494e+00,8.805314e+00,7.277070e+00,4.450772e+00,4.311519e+00,2.103113e+00
1.578011e-01,2.075947e+00,3.569746e+00,3.249162e+00,1.928363e+00,1.297315e+00,1.650886e+00,1.957687e+00,1.067337e+00,8.165867e-01,6.412823e+00,8.935116e+00,1.031375e+01,1.401770e+01,1.863169e+01,1.717191e+01,9.345383e+00,1.290490e+00,-3.148367e+00,-4.349759e+00,-7.168294e+00,-2.318668e+01,-3.097577e+01,-1.445036e+01,8.101959e+00,9.316779e+00,8.549913e+00,9.311251e+00,8.912383e+00,8.080643e+00,8.779008e+00,8.602362e+00,8.145153e+00,6.871142e+00,4.341960e+00,4.204052e+00,2.035956e+00
1.557537e-01,2.023926e+00,3.492424e+00,3.157547e+00,1.869037e+00,1.268193e+00,1.600624e+00,1.766810e+00,9.572448e-01,2.041914e+01,1.166555e+01,5.607654e+00,5.484968e+00,8.409941e+00,5.388797e+00,-2.685364e+00,-5.862819e+00,-8.431967e+00,-1.163781e+01,-1.495502e+01,-8.498854e+00,-8.548554e+00,-8.698069e+00,-2.834661e+00,7.275455e+00,7.690032e+00,7.244182e+00,6.976018e+00,6.967498e+00,6.592595e+00,6.855090e+00,7.214657e+00,7.449847e+00,6.427717e+00,4.211284e+00,4.084612e+00,1.961427e+00
1.534838e-01,1.966617e+00,3.407151e+00,3.079299e+00,1.803629e+00,1.235950e+00,1.545422e+00,1.575160e+00,8.444898e-01,1.013563e+01,2.045959e+01,2.423763e+01,2.158556e+01,2.046067e+01,2.525748e+01,2.762288e+01,2.819938e+01,2.441861e+01,2.890774e+01,2.910532e+01,2.332684e+01,2.971009e+01,1.954273e+01,1.093795e+01,7.044107e+00,6.067017e+00,5.923338e+00,4.671355e+00,5.038254e+00,5.123281e+00,5.004152e+00,5.823935e+00,6.734161e+00,5.952420e+00,4.069810e+00,3.954025e+00,1.880100e+00
1.509980e-01,1.904281e+00,3.314291e+00,3.010862e+00,1.732427e+00,1.200685e+00,1.485584e+00,1.387595e+00,7.316246e-01,-1.324908e+01,-2.224673e+01,-1.962667e+01,-1.806555e+01,-1.522100e+01,-1.142070e+01,-7.388047e+00,-8.795469e-01,-9.459632e-01,2.595919e+00,5.853024e+00,6.963110e-01,5.016944e+00,1.410645e+01,1.236390e+01,5.780996e+00,4.524234e+00,4.620703e+00,2.465573e+00,3.179922e+00,3.714499e+00,3.276172e+00,4.466761e+00,6.012099e+00,5.451193e+00,3.928783e+00,3.813197e+00,1.792580e+00
1.483051e-01,1.837204e+00,3.214241e+00,2.946017e+00,1.655745e+00,1.162508e+00,1.421439e+00,1.208472e+00,6.210720e-01,-1.471020e+01,-1.139678e+01,-7.748257e+00,-8.550257e+00,-6.424039e+00,-3.657152e+00,3.866101e+00,3.439256e+00,3.417473e+00,5.102859e+00,9.567816e+00,1.292144e+01,5.694934e+00,2.163739e+00,3.080050e+00,2.996165e+00,3.096577e+00,3.367447e+00,4.198677e-01,1.442358e+00,2.402951e+00,1.709661e+00,3.176322e+00,5.296422e+00,4.930202e+00,3.792253e+00,3.663093e+00,1.699520e+00
