Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.143903e+02,-4.898449e+02,-4.545470e+02,-4.030690e+02,-2.810143e+02,-1.988833e+02,-1.529989e+02,-1.340763e+02,-1.085603e+02,-9.138776e+01,-9.663856e+01,-1.018837e+02,-1.058234e+02,-8.527272e+01,-7.816842e+01,-8.841384e+01,-1.247815e+02,-1.900453e+02,-2.618518e+02,-3.358789e+02,-3.992370e+02,-4.635129e+02,-4.875823e+02,-4.914044e+02,-4.922422e+02,-4.921258e+02,-4.925368e+02,-5.035229e+02
2.189326e+01,5.066827e+01,8.966451e+01,1.196987e+02,1.296032e+02,1.178062e+02,8.820861e+01,6.384895e+01,4.108271e+01,3.262630e+01,3.417594e+01,3.793506e+01,3.763354e+01,3.030840e+01,4.354272e+01,6.926582e+01,1.029506e+02,1.301088e+02,1.321020e+02,1.313182e+02,1.129017e+02,6.781735e+01,4.695322e+01,4.364526e+01,4.098777e+01,4.164269e+01,4.185435e+01,3.119527e+01
1.742728e+01,3.380371e+01,5.353085e+01,2.668787e+01,-2.542488e+01,-1.865797e+01,-1.410185e+01,-1.592384e+01,-2.070552e+01,-3.035018e+01,-3.205070e+01,-3.585634e+01,-3.580638e+01,-4.354258e+01,-5.595118e+01,-6.257862e+01,-5.340823e+01,-3.327074e+01,-7.356469e+00,-6.212678e+00,-9.963129e-01,1.715954e+01,1.858473e+01,1.931402e+01,1.460167e+01,1.585833e+01,1.721706e+01,1.589439e+01
1.350193e+01,2.041913e+01,3.146052e+01,1.367314e+01,-1.774394e+01,-2.263775e+01,-2.146849e+01,-2.432844e+01,-2.239602e+01,-2.037485e+01,-2.212759e+01,-1.675710e+01,-1.837329e+01,-1.909671e+01,-2.050611e+01,-2.942559e+01,-4.219220e+01,-5.183047e+01,-4.268778e+01,-3.251901e+01,-2.643406e+01,-5.423609e+00,3.916092e+00,7.057760e+00,3.227768e+00,4.016449e+00,4.824428e+00,7.941846e+00
1.153427e+01,1.448925e+01,2.474186e+01,4.484792e+01,3.983403e+01,3.885968e+00,-1.480630e+01,-1.756079e+01,-1.775919e+01,-1.886762e+01,-1.748256e+01,-1.088538e+01,-7.128465e+00,-1.174560e+01,-1.736114e+01,-1.858741e+01,-9.721170e+00,3.745014e+00,4.557112e+00,9.397250e+00,2.762619e+00,1.404771e+00,8.224486e+00,1.159197e+01,1.077645e+01,1.049321e+01,9.115631e+00,9.312778e+00
1.045917e+01,1.032189e+01,1.425319e+01,3.165396e+01,3.407199e+01,3.882219e+01,4.015847e+01,4.364816e+01,5.389989e+01,6.007721e+01,5.784960e+01,5.686732e+01,5.280474e+01,5.652248e+01,5.393535e+01,4.826184e+01,3.815984e+01,3.543995e+01,2.721797e+01,1.530176e+01,4.148914e+00,6.811457e+00,1.527783e+01,1.802566e+01,1.833094e+01,1.785946e+01,1.522438e+01,1.103644e+01
8.708910e+00,2.997874e+00,-5.304382e+00,-1.367910e+01,-3.313053e+01,-4.899126e+01,-4.763281e+01,-3.819973e+01,-3.357597e+01,-3.368830e+01,-3.372549e+01,-3.348135e+01,-3.245831e+01,-3.306241e+01,-3.188007e+01,-3.362544e+01,-3.748713e+01,-3.879734e+01,-2.951833e+01,-1.776929e+01,-8.649527e+00,2.513854e+00,1.350339e+01,1.465318e+01,1.347441e+01,1.408853e+01,1.297642e+01,8.717300e+00
6.370501e+00,-5.485785e+00,-2.152945e+01,-2.589063e+01,-4.273653e+00,2.526611e+00,1.136328e+01,1.747878e+01,2.583535e+01,2.985944e+01,3.531709e+01,3.805994e+01,4.218773e+01,4.085227e+01,3.721508e+01,3.472551e+01,2.395805e+01,1.223958e+01,8.913939e+00,4.479685e+00,-6.655725e-01,4.043316e+00,7.629539e+00,5.421495e+00,4.153724e+00,6.031976e+00,7.457288e+00,6.673610e+00
4.878872e+00,-1.099224e+01,-2.552656e+01,-1.030591e+01,-8.873184e+00,-5.709101e-01,6.835098e+00,1.055094e+01,6.298431e+00,2.174918e+00,1.188903e+00,-2.886339e-01,6.925141e+00,9.881060e+00,6.073575e+00,1.169655e+01,8.503529e+00,1.075562e+01,8.799837e+00,4.513758e+00,1.217952e+01,1.435257e+01,5.340446e+00,1.608755e-01,1.960540e+00,4.243100e+00,5.685124e+00,7.386675e+00
4.854742e+00,-1.316061e+01,-2.136639e+01,-7.974499e+00,1.551255e+01,1.431964e+01,1.698584e+01,2.036019e+01,1.839973e+01,1.496589e+01,1.369319e+01,7.773511e+00,7.290679e+00,1.332295e+01,1.288321e+01,1.521498e+01,1.604227e+01,1.464406e+01,1.608542e+01,1.212817e+01,1.292928e+01,1.755540e+01,4.940920e+00,1.414085e+00,5.087895e+00,6.930315e+00,5.461569e+00,6.613305e+00
4.959476e+00,-1.397597e+01,-1.734148e+01,-2.285572e+01,-2.532315e+01,-2.203049e+01,-2.194507e+01,-1.976025e+01,-2.334275e+01,-2.991951e+01,-3.543319e+01,-4.153740e+01,-3.794228e+01,-3.894196e+01,-3.360349e+01,-2.220517e+01,-1.575156e+01,-1.188712e+01,-1.409125e+01,-9.430351e+00,8.053792e-01,5.846043e+00,1.248889e+00,4.107249e+00,4.775860e+00,5.968763e+00,2.460508e+00,1.879314e+00
3.257995e+00,-1.371669e+01,-1.578169e+01,-2.132900e+01,-1.324693e+01,-1.680701e+01,-2.509706e+01,-2.664278e+01,-2.374713e+01,-2.060909e+01,-1.657853e+01,-1.014906e+01,-1.150921e+01,-2.512794e+01,-3.167003e+01,-3.028396e+01,-2.167571e+01,-1.445731e+01,-1.719015e+01,-1.230575e+01,-1.025058e+01,-7.664821e+00,-3.824778e+00,3.682292e+00,2.282596e-02,9.886307e-01,-7.636745e-01,-1.872538e+00
-5.180928e-01,-1.157908e+01,-1.244058e+01,-1.309114e+00,-5.317806e+00,-1.480270e+01,-2.468418e+01,-2.934979e+01,-2.211682e+01,-2.030619e+01,-1.818658e+01,-1.041603e+01,-6.709261e+00,-1.431672e+01,-2.289017e+01,-2.562830e+01,-2.259833e+01,-1.828992e+01,-1.730003e+01,-1.919029e+01,-1.257479e+01,-8.331937e+00,-4.165209e+00,8.789889e-01,-2.820896e+00,-1.355650e+00,1.838679e-01,1.719111e-01
