Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47,Coeff 48
-6.054644e+02,-6.040975e+02,-5.981942e+02,-5.994689e+02,-6.057182e+02,-6.056233e+02,-6.055023e+02,-6.057406e+02,-5.494719e+02,-4.739217e+02,-4.411913e+02,-4.397249e+02,-4.676461e+02,-3.667055e+02,-2.262327e+02,-1.616284e+02,-1.762706e+02,-2.533379e+02,-2.516358e+02,-1.892499e+02,-1.330133e+02,-1.140125e+02,-1.594396e+02,-2.565394e+02,-3.778123e+02,-4.788751e+02,-5.414663e+02,-5.830817e+02,-5.980046e+02,-6.028998e+02,-6.051551e+02,-6.054137e+02,-6.058303e+02,-6.057916e+02,-6.060170e+02,-6.060387e+02,-6.060387e+02,-6.060387e+02,-6.059520e+02,-6.060350e+02,-6.057736e+02,-6.059239e+02,-6.059184e+02,-6.060387e+02,-6.060387e+02,-6.060387e+02,-6.060387e+02,-6.060387e+02
7.993671e-01,2.681819e+00,9.430267e+00,7.251436e+00,4.318461e-01,5.649275e-01,7.332816e-01,2.591873e-01,2.737401e+01,5.785138e+01,5.957920e+01,5.419017e+01,4.915871e+01,1.542143e+02,1.921039e+02,2.056201e+02,2.062092e+02,1.930598e+02,1.761458e+02,1.680854e+02,1.872423e+02,1.908888e+02,2.116915e+02,2.141661e+02,1.696274e+02,1.174779e+02,6.427620e+01,2.665062e+01,1.070070e+01,4.298087e+00,1.205962e+00,8.344890e-01,2.849529e-01,3.354279e-01,2.852082e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.194065e-01,4.769641e-03,3.657351e-01,1.603210e-01,1.583060e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.610769e-01,2.495427e+00,8.112369e+00,6.391767e+00,3.703102e-01,4.997852e-01,6.593084e-01,1.124752e-01,-2.477616e+01,-5.163489e+01,-6.699158e+01,-7.324719e+01,-7.022760e+01,-2.745909e+01,-8.231409e+01,-1.168679e+02,-1.249274e+02,-1.002218e+02,-9.662405e+01,-1.239644e+02,-1.436217e+02,-1.199970e+02,-1.068395e+02,-9.195975e+01,-4.442591e+01,5.990358e-02,1.063487e+01,1.386663e+01,8.954629e+00,3.895602e+00,1.080281e+00,7.025610e-01,2.564003e-01,2.945558e-01,2.224729e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.097887e-01,3.427247e-03,3.392489e-01,1.540093e-01,1.243207e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.986806e-01,2.198450e+00,6.233096e+00,5.234071e+00,2.763060e-01,3.993541e-01,5.422866e-01,2.205972e-01,-1.315955e+00,-2.496014e+00,-2.675496e+00,-7.489361e+00,-1.472304e+01,-1.876904e+01,-2.216092e+01,-2.527287e+01,-3.422409e+01,-4.015375e+01,-3.323957e+01,-2.326236e+01,-4.295596e+01,-6.399089e+01,-6.796762e+01,-7.925117e+01,-7.973952e+01,-5.634571e+01,-2.138429e+01,2.922031e+00,6.689054e+00,3.288924e+00,8.876907e-01,5.262952e-01,2.109147e-01,2.305867e-01,1.279141e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.435411e-02,1.461143e-03,2.991657e-01,1.436973e-01,7.299014e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.142442e-01,1.809991e+00,2.266822e+00,1.387786e+00,1.614286e-01,2.747405e-01,3.910536e-01,1.876400e-01,4.166301e+00,-1.163235e+01,-1.709827e+01,-1.927751e+01,-1.424021e+01,-2.409695e+01,-3.818700e+01,-4.030112e+01,-3.056190e+01,-1.082473e+01,-2.153126e+01,-4.542076e+01,-6.475124e+01,-6.449391e+01,-6.050777e+01,-4.447759e+01,-3.303127e+01,-3.030479e+01,-1.836853e+01,-2.133364e+00,4.462416e+00,2.562101e+00,6.507377e-01,3.419367e-01,1.514965e-01,1.492964e-01,1.507183e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.395934e-02,-7.696087e-04,2.508190e-01,1.296998e-01,1.149669e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.105727e-01,1.354170e+00,4.358041e-01,6.212327e-01,3.962471e-02,1.393979e-01,2.169514e-01,-7.022338e-02,-2.870181e+01,-4.349623e+01,-3.975256e+01,-3.559780e+01,-2.714407e+01,-3.345031e+01,-2.158498e+01,-1.137429e+01,-9.236992e+00,-8.405437e+00,1.410009e+01,2.152767e+01,1.579283e+01,-4.622257e-01,-6.996687e+00,-1.061156e+01,2.119951e+00,7.997758e+00,-6.040962e+00,-3.893324e+00,2.549561e+00,1.810943e+00,3.959779e-01,1.647876e-01,8.207543e-02,5.789994e-02,-9.992547e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.973381e-02,-2.860887e-03,2.003284e-01,1.124413e-01,-5.155610e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.910916e-01,8.578895e-01,-2.068460e+00,-1.480356e+00,-7.470149e-02,7.454641e-03,3.286290e-02,-1.047089e-01,-2.858223e+01,-2.480903e+01,-1.770605e+01,-9.850058e+00,-7.267110e+00,-4.396205e+01,-4.398455e+01,-3.045047e+01,-1.289418e+01,-2.503153e+00,4.760283e+00,1.088652e+01,7.885672e+00,4.658143e+00,5.148728e+00,6.907406e+00,4.562383e+00,7.114923e+00,-6.542943e+00,-5.856483e+00,9.103153e-01,1.126351e+00,1.500195e-01,-1.108990e-02,7.231861e-03,-3.568701e-02,-2.006414e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.301376e-02,-4.433095e-03,1.535019e-01,9.243628e-02,-1.073557e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.597463e-01,3.484706e-01,-4.561815e+00,-4.051115e+00,-1.686332e-01,-1.081154e-01,-1.478165e-01,3.964149e-02,3.529472e+00,-6.996989e+00,-1.177792e+01,-7.239365e+00,-2.782491e+00,-3.233149e+01,-3.914628e+01,-2.932165e+01,-1.843122e+01,-1.173137e+01,-1.496659e+01,-1.506796e+01,-1.767501e+01,-2.190429e+01,-2.652586e+01,-2.982605e+01,-2.852471e+01,-1.566064e+01,-1.379372e+01,-7.917240e+00,-6.065319e-01,5.791398e-01,-6.418492e-02,-1.956981e-01,-6.808920e-02,-1.236335e-01,-2.726555e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.734579e-03,-5.198439e-03,1.148791e-01,7.028089e-02,-1.481088e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.208528e-01,-1.485573e-01,-4.336003e+00,-3.376537e+00,-2.324540e-01,-1.970559e-01,-3.122559e-01,-6.813376e-02,1.556195e+01,1.101880e+01,1.269476e+01,1.270896e+01,6.509796e+00,-1.157533e+01,-1.147888e+01,-4.737181e+00,5.729991e-01,-1.219111e+01,-1.298711e+01,-7.700616e+00,-6.953182e+00,-1.489292e+01,-2.585119e+01,-3.621158e+01,-4.247240e+01,-2.571683e+01,-1.370404e+01,-8.227617e+00,-2.014792e+00,2.091900e-01,-2.302615e-01,-3.832902e-01,-1.389136e-01,-1.989545e-01,-3.057183e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.199590e-02,-5.015862e-03,8.693544e-02,4.663397e-02,-1.681410e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.104959e-02,-6.112745e-01,-5.256409e+00,-4.934227e+00,-2.608854e-01,-2.530386e-01,-4.492306e-01,-2.533365e-01,1.780156e+00,3.964072e+00,2.836451e+00,-2.534659e+00,-9.153736e+00,-1.165763e+01,-7.957652e+00,-1.023919e+01,-6.447693e+00,-8.860478e+00,-1.547179e+01,-1.033014e+01,-7.978528e+00,-5.504269e+00,-1.106214e+01,-1.270900e+01,-1.824897e+01,-2.207389e+01,-8.418060e+00,-6.908391e+00,-3.109952e+00,2.094591e-02,-3.400154e-01,-5.468884e-01,-2.005624e-01,-2.561339e-01,-2.950142e-02,0.000000e+00,0.000000e+00,0.000000e+00,-5.729990e-02,-3.930052e-03,6.978323e-02,2.220272e-02,-1.646688e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
