Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.066119e+02,-4.909561e+02,-4.939000e+02,-4.996818e+02,-5.004083e+02,-4.941548e+02,-4.825611e+02,-4.526581e+02,-4.091458e+02,-3.737974e+02,-2.727289e+02,-1.515504e+02,-1.005316e+02,-1.043365e+02,-1.355150e+02,-1.088720e+02,-9.018433e+01,-1.038958e+02,-1.353990e+02,-1.725194e+02,-2.067169e+02,-2.691072e+02,-3.474151e+02,-4.215976e+02,-4.697267e+02,-4.899678e+02,-4.944509e+02,-4.934548e+02,-4.949229e+02,-5.020528e+02,-5.087346e+02
4.135366e+01,5.637609e+01,5.493502e+01,4.924393e+01,4.929928e+01,5.425190e+01,6.831250e+01,9.175734e+01,1.028076e+02,1.106872e+02,1.358090e+02,1.260081e+02,1.071413e+02,8.834378e+01,9.179309e+01,9.711665e+01,1.083317e+02,1.128640e+02,1.199488e+02,1.293092e+02,1.387556e+02,1.422426e+02,1.373151e+02,1.067297e+02,7.044717e+01,5.627953e+01,5.138760e+01,5.480638e+01,5.384028e+01,4.728836e+01,4.023370e+01
1.275406e+01,1.453572e+01,1.861035e+01,1.904152e+01,1.966550e+01,1.762842e+01,2.733844e+01,3.974296e+01,1.884145e+01,-2.591914e+00,-2.283620e+01,-6.103646e+01,-8.590875e+01,-1.000987e+02,-8.960365e+01,-1.021535e+02,-1.174540e+02,-1.150094e+02,-9.359724e+01,-6.774123e+01,-5.541521e+01,-3.987143e+01,-2.038601e+01,-7.791655e+00,5.001832e+00,1.397158e+01,1.109449e+01,1.677677e+01,1.788899e+01,1.769129e+01,1.603566e+01
1.528398e+00,-3.397887e+00,3.331351e+00,8.829231e+00,7.872669e+00,3.076209e+00,9.761978e+00,3.742887e+01,5.521886e+01,5.817077e+01,4.763960e+01,4.336784e+01,4.291412e+01,3.948379e+01,2.370138e+01,1.881717e+01,9.523012e+00,-6.177181e+00,-1.423876e+01,-1.851648e+01,-3.308937e+01,-4.871147e+01,-4.748102e+01,-3.102518e+01,-1.128469e+01,3.325748e-02,-3.004614e+00,6.448327e-01,2.321464e+00,4.655149e+00,7.580992e+00
1.041386e+01,6.545811e+00,1.081965e+01,1.539217e+01,1.448553e+01,1.178420e+01,1.608719e+01,3.623347e+01,4.833404e+01,4.463670e+01,-1.990488e+00,-3.395390e+01,-3.714034e+01,-2.862193e+01,-1.788876e+01,-1.485629e+01,-1.207592e+01,-1.470249e+01,-1.859578e+01,-1.828470e+01,-1.343215e+01,-8.395396e-01,7.093789e+00,1.458456e+01,1.604224e+01,1.307534e+01,9.387997e+00,9.429468e+00,9.520512e+00,9.794878e+00,1.396137e+01
1.807747e+01,1.604166e+01,1.724905e+01,1.686868e+01,1.847477e+01,1.803727e+01,1.917838e+01,2.080464e+01,1.134568e+01,-3.190530e+00,-9.290065e+00,1.819715e+00,1.817704e+01,3.772049e+01,4.749411e+01,5.888027e+01,6.242084e+01,6.501375e+01,7.120736e+01,6.907755e+01,5.550761e+01,4.765302e+01,3.601919e+01,2.861338e+01,2.834971e+01,1.969376e+01,1.761950e+01,1.768647e+01,1.649610e+01,1.407829e+01,1.671624e+01
1.350720e+01,1.101336e+01,1.259086e+01,1.044854e+01,1.224911e+01,1.132633e+01,9.153653e+00,1.336568e+01,1.746447e+01,1.834576e+01,-1.008574e+01,-4.033640e+01,-4.898667e+01,-4.002417e+01,-4.454271e+01,-4.780949e+01,-4.545791e+01,-4.886238e+01,-4.358968e+01,-3.487930e+01,-3.925533e+01,-3.504609e+01,-1.667514e+01,1.365885e+00,1.063222e+01,9.921381e+00,1.041295e+01,1.326733e+01,1.318008e+01,1.027156e+01,1.059927e+01
7.415595e+00,4.275120e+00,6.317051e+00,7.190293e+00,6.158500e+00,3.020694e+00,-2.311287e+00,3.650321e+00,5.222836e+00,8.275497e+00,-8.131815e+00,2.022503e+00,1.710281e+01,3.026941e+01,3.263065e+01,3.284789e+01,3.430405e+01,2.847066e+01,2.394970e+01,2.449300e+01,2.434368e+01,1.657770e+01,-8.088307e-02,-9.856839e+00,-1.961324e+00,2.292003e+00,3.298830e+00,7.018181e+00,8.730821e+00,7.037129e+00,5.392984e+00
9.514933e+00,6.727070e+00,5.481256e+00,8.327670e+00,6.245345e+00,1.694403e+00,-6.659070e+00,-1.083438e+01,-1.511436e+01,-1.522117e+01,-3.976601e+00,-2.923638e+00,7.714234e+00,2.017693e+01,2.467190e+01,2.582854e+01,2.489526e+01,2.278939e+01,1.810574e+01,1.935027e+01,1.732109e+01,8.281682e+00,2.631385e+00,4.447964e+00,6.151949e+00,5.952757e+00,6.089379e+00,8.163606e+00,9.405987e+00,8.557316e+00,5.940437e+00
1.274434e+01,1.041915e+01,6.054758e+00,7.462341e+00,6.697386e+00,2.964941e+00,-6.608240e+00,-1.698628e+01,-1.547070e+01,-1.510508e+01,-1.423695e+01,-1.809053e+01,-1.911088e+01,-2.354778e+01,-2.216380e+01,-1.692436e+01,-1.416189e+01,-7.800350e+00,-5.904610e+00,-9.183915e-01,2.417187e+00,6.208217e+00,7.417712e+00,1.029892e+01,1.247475e+01,8.566023e+00,9.608145e+00,1.096797e+01,9.573943e+00,8.796280e+00,7.252428e+00
