Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.322773e+02,-3.955710e+02,-3.763156e+02,-3.793049e+02,-3.869454e+02,-3.631906e+02,-3.065735e+02,-1.942886e+02,-9.820602e+01,-7.233581e+01,-7.960113e+01,-8.019102e+01,-7.248222e+01,-8.380531e+01,-1.160556e+02,-1.484391e+02,-1.821876e+02,-2.412171e+02,-3.247804e+02,-3.933493e+02,-4.207855e+02,-4.204408e+02,-4.223703e+02,-4.301252e+02
8.366075e+01,1.006553e+02,1.084855e+02,1.048000e+02,1.084360e+02,1.354012e+02,1.511365e+02,1.567733e+02,1.469966e+02,1.255294e+02,1.117650e+02,1.134879e+02,1.290713e+02,1.485822e+02,1.503850e+02,1.493201e+02,1.665086e+02,1.721309e+02,1.520368e+02,1.281439e+02,1.129065e+02,1.126403e+02,1.103159e+02,1.063291e+02
-6.417115e+00,-2.065588e+01,-2.283037e+01,-2.119378e+01,-1.329786e+01,8.154077e+00,2.593292e+00,-1.363810e+01,-3.816024e+01,-5.050837e+01,-5.887624e+01,-6.615738e+01,-7.258003e+01,-7.046223e+01,-3.986050e+01,-1.853380e+01,-2.043348e+01,-2.119006e+01,-1.077715e+01,-1.734953e+01,-8.906545e+00,-6.989573e+00,-1.125113e+01,-8.058316e+00
2.340819e+01,1.153288e+01,8.056552e+00,1.113505e+01,1.707272e+01,3.895642e+01,5.504555e+01,5.415434e+01,4.467828e+01,3.157150e+01,1.792611e+01,2.783379e+00,-6.913157e+00,-2.033566e+01,-2.586966e+01,-2.482263e+01,-2.813111e+01,-2.813698e+01,-2.381538e+01,-2.151639e+01,-3.297128e+00,-7.958862e-01,-3.881359e+00,-2.637678e+00
-6.282232e+00,-6.229273e+00,-6.986432e+00,-5.807193e+00,1.451260e-01,1.251940e+01,2.126729e+01,-1.432298e+01,-4.200475e+01,-4.139574e+01,-2.967327e+01,-3.578493e+01,-4.010531e+01,-4.412511e+01,-4.242233e+01,-3.609995e+01,-2.738595e+01,-1.752392e+01,-1.342215e+01,5.476507e+00,1.454954e+01,1.542343e+01,1.333519e+01,1.196858e+01
1.566288e+01,1.211916e+01,8.121940e+00,7.941912e+00,9.981773e+00,6.662608e+00,4.553535e+00,2.249478e+01,2.459546e+01,2.919445e+01,4.617982e+01,6.838269e+01,8.033624e+01,7.950346e+01,7.486694e+01,6.527727e+01,5.368593e+01,3.488644e+01,1.989993e+01,1.913380e+01,8.857100e+00,7.106794e+00,8.173759e+00,6.502070e+00
2.111699e+01,2.827600e+01,3.150714e+01,2.777801e+01,2.162838e+01,2.157957e+01,1.878416e+01,-1.407367e+01,-3.905610e+01,-4.596419e+01,-4.183145e+01,-4.321673e+01,-3.714532e+01,-3.534996e+01,-3.807487e+01,-3.708464e+01,-3.900648e+01,-2.777554e+01,-5.178348e+00,1.526391e+01,1.571204e+01,1.250340e+01,1.834772e+01,1.904816e+01
-9.476250e+00,-1.170638e+01,-8.181417e+00,-8.047326e+00,-1.261471e+01,-1.008384e+01,4.379067e+00,4.019148e+00,1.474882e+01,2.300663e+01,2.802619e+01,2.317878e+01,2.026535e+01,1.237098e+01,1.691245e+01,2.006129e+01,7.477060e+00,3.691711e+00,3.651690e-01,-1.284779e+00,3.567299e+00,3.138078e+00,8.999611e+00,1.028408e+01
1.783698e+01,1.009942e+01,4.950191e+00,1.258295e+01,1.250907e+01,6.219326e+00,4.126802e+00,-2.034616e+00,-8.689150e+00,-1.618520e+00,8.202230e+00,5.402189e+00,-2.123425e-01,-1.311650e+00,-2.999278e-01,-2.614918e+00,-5.856338e+00,-6.500128e+00,-6.700255e+00,-6.707885e+00,4.448393e+00,1.055163e+01,9.455399e+00,7.495832e+00
1.314481e-01,-9.950941e-01,-6.838660e+00,-3.853822e+00,-7.197135e+00,-8.012669e+00,-1.090839e+01,-2.137696e+01,-1.846044e+01,-1.311855e+01,-8.207133e+00,-3.591506e+00,-1.117010e+00,-1.609091e-01,6.893031e+00,3.263607e+00,9.541969e-01,2.063339e+00,1.799414e+00,8.760170e-01,2.830199e+00,7.307187e+00,5.149800e+00,4.154184e+00
-8.693485e+00,-1.198328e+01,-1.328955e+01,-1.269098e+01,-1.996701e+01,-2.588395e+01,-2.803550e+01,-4.608716e+00,8.877041e+00,5.112395e+00,3.496569e+00,1.162320e+01,2.040159e+01,2.184066e+01,2.018741e+01,1.368209e+01,1.323462e+01,7.923433e+00,1.145363e+01,1.060542e+01,-1.611025e+00,-2.292342e+00,-4.108416e+00,-6.132785e+00
1.396560e+01,9.949886e+00,8.598066e+00,7.829954e+00,-5.641040e+00,-1.732012e+01,-9.422013e+00,-1.548840e+01,-1.486869e+01,-8.976238e+00,-9.286226e+00,-1.824687e+01,-2.276153e+01,-2.614668e+01,-2.610666e+01,-2.295651e+01,-3.266716e+01,-3.257648e+01,-1.246268e+01,2.570280e+00,-1.291855e+00,-4.155345e+00,-7.958746e+00,-9.641577e+00
-9.405070e+00,-5.903997e+00,-9.058117e+00,-9.952654e+00,-1.710991e+01,-2.289157e+01,-2.724205e+01,-1.779700e+01,-1.565874e+01,-1.075192e+01,-8.302554e-02,1.016106e+01,1.030985e+01,1.208575e+01,9.700590e+00,8.209599e+00,7.945561e+00,5.679847e+00,5.656943e+00,4.326811e+00,3.981613e-01,1.341203e-01,-2.339579e+00,1.049294e+00
