Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.023950e+02,-4.692424e+02,-4.345333e+02,-4.236414e+02,-3.705945e+02,-1.699601e+02,-9.913405e+01,-9.134726e+01,-9.544802e+01,-9.912058e+01,-7.372228e+01,-5.983773e+01,-7.778328e+01,-1.271850e+02,-1.889279e+02,-2.610725e+02,-3.524538e+02,-4.219143e+02,-4.697369e+02,-4.718868e+02,-4.681428e+02,-4.752923e+02,-4.781504e+02,-4.803564e+02,-4.811768e+02,-4.792720e+02,-4.772300e+02,-4.747785e+02,-4.809860e+02
5.126432e+01,8.165356e+01,1.074496e+02,1.175414e+02,1.514947e+02,1.538839e+02,1.213201e+02,7.761576e+01,5.068568e+01,4.876178e+01,5.309039e+01,7.082894e+01,9.952657e+01,1.218045e+02,1.438355e+02,1.659013e+02,1.526617e+02,1.169371e+02,7.610568e+01,7.390358e+01,7.802075e+01,7.304766e+01,7.063779e+01,7.082072e+01,7.043777e+01,7.076233e+01,7.314766e+01,7.611528e+01,7.243121e+01
1.332535e+01,1.887069e+01,2.023275e+01,2.629292e+01,2.531399e+01,-7.390532e+00,-7.029062e+00,1.371256e+00,8.160301e+00,8.027257e+00,-9.316505e+00,-2.545041e+01,-2.436602e+01,-1.575360e+01,-1.112147e+01,-8.963869e+00,2.425650e+00,8.746349e+00,1.095082e+01,1.160329e+01,1.265345e+01,1.674454e+01,1.543720e+01,1.571287e+01,1.792480e+01,1.681817e+01,1.831238e+01,1.923843e+01,1.951448e+01
-4.366823e+00,-2.542910e+00,-2.023873e+00,4.061949e+00,4.122353e-02,-2.803383e+01,-3.874615e+01,-3.983070e+01,-4.190151e+01,-3.800819e+01,-4.730024e+01,-5.836714e+01,-6.414634e+01,-5.868853e+01,-4.293669e+01,-2.621412e+01,-1.882264e+01,-2.030600e+01,-5.455731e+00,-1.365234e+00,-1.970102e+00,3.226179e+00,-5.055086e-01,-4.334455e+00,-1.981802e-01,1.089866e+00,1.896912e+00,1.138080e+00,-5.101181e+00
3.479816e+00,1.099440e+01,9.133371e+00,1.216698e+01,1.111833e+01,-2.130509e+01,-1.793516e+01,-1.566389e+01,-1.142684e+01,-5.958580e+00,-1.017692e+01,-1.065512e+01,-1.515896e+01,-2.021958e+01,-1.700764e+01,-3.005854e+00,4.993025e+00,2.596011e+00,9.107414e+00,1.331102e+01,1.363457e+01,1.147097e+01,7.919365e+00,7.565410e+00,8.776664e+00,1.030970e+01,1.115623e+01,1.071093e+01,-3.731185e-01
1.311564e+01,1.637810e+01,2.001242e+01,2.436713e+01,1.924657e+01,3.365658e+01,3.413725e+01,3.782430e+01,3.965901e+01,4.163866e+01,4.414321e+01,4.483134e+01,4.492679e+01,4.323999e+01,3.634049e+01,2.845044e+01,1.801673e+01,1.296554e+01,1.446697e+01,1.519477e+01,1.605510e+01,1.050946e+01,1.139547e+01,1.590394e+01,1.207523e+01,1.194529e+01,1.434098e+01,1.297349e+01,6.118690e+00
1.032394e+01,7.053327e+00,1.359575e+01,1.896431e+01,-3.188669e+00,-4.627032e+01,-4.979333e+01,-4.654688e+01,-4.084460e+01,-3.618829e+01,-3.589743e+01,-3.535397e+01,-3.562670e+01,-3.672364e+01,-3.182355e+01,-2.219335e+01,-4.386826e-01,7.545857e+00,7.118388e+00,6.019908e+00,8.435962e+00,6.754990e+00,7.984145e+00,1.238408e+01,8.057100e+00,7.551691e+00,1.188236e+01,8.485714e+00,5.507760e+00
3.747714e+00,1.031120e+00,-3.703271e+00,-1.682429e+00,-1.191570e+01,-9.881225e+00,-8.725892e+00,8.164104e-01,1.253510e+01,2.057630e+01,1.644231e+01,1.240179e+01,1.096406e+01,1.245837e+01,1.003838e+01,2.590103e+00,-1.796415e+00,6.838294e+00,2.574861e+00,3.175016e+00,7.159089e+00,7.080561e+00,6.174166e+00,1.004941e+01,8.795145e+00,7.160937e+00,1.206525e+01,8.854473e+00,5.944573e+00
3.436028e+00,-1.080196e+00,-7.112964e+00,-3.001520e+00,-8.258739e-01,-1.046775e+01,-7.847328e+00,1.632165e+00,5.068787e+00,5.629573e+00,8.408761e+00,1.063419e+01,6.394001e+00,1.702089e-01,-3.092681e+00,-1.745727e+00,3.441585e+00,1.258520e+01,7.912626e+00,9.108566e+00,9.260439e+00,7.584602e+00,9.040340e+00,1.077760e+01,1.064194e+01,8.227453e+00,1.248421e+01,9.920712e+00,8.797227e+00
5.329638e+00,-7.828749e+00,-1.517284e+01,-9.345966e+00,7.713758e+00,1.362002e+01,1.440935e+01,1.684718e+01,1.842135e+01,1.706990e+01,1.680581e+01,2.002652e+01,2.433609e+01,2.534414e+01,2.822759e+01,1.850988e+01,9.289476e+00,9.246187e+00,8.422672e+00,7.894047e+00,4.875951e+00,4.718251e+00,8.154537e+00,6.915237e+00,5.829195e+00,6.283170e+00,8.900351e+00,5.828030e+00,7.164520e+00
1.667935e+00,-1.462120e+01,-2.669828e+01,-2.391717e+01,-8.708864e+00,-1.357587e+01,-1.748859e+01,-1.607684e+01,-1.039991e+01,-1.286131e+01,-1.589510e+01,-1.499637e+01,-1.114305e+01,-7.924332e+00,-1.494293e+00,-2.145748e+00,-4.800602e+00,-3.822268e+00,-3.598013e+00,-3.963525e+00,-3.156497e+00,-1.474097e+00,-3.608735e-02,-1.005419e+00,-2.368979e+00,1.672120e+00,1.947827e+00,-1.389382e+00,1.603135e-01
-4.699396e+00,-1.410446e+01,-1.582399e+01,-1.502642e+01,-1.523097e+01,-7.590224e+00,-2.403193e+00,1.166705e+00,6.959808e-01,4.565654e-01,-2.518815e+00,-5.779713e+00,-8.059158e+00,-8.199930e+00,-1.280659e+01,-1.444585e+01,-1.130656e+01,-1.106236e+01,-1.040070e+01,-8.635916e+00,-5.694471e+00,-6.134633e+00,-6.285076e+00,-5.624540e+00,-6.968344e+00,-2.754996e+00,-4.331224e+00,-8.203101e+00,-6.037302e+00
-4.577860e+00,-9.003201e+00,-8.020284e+00,-1.167201e+01,-1.184297e+01,-1.794658e+01,-1.672028e+01,-1.655824e+01,-1.567448e+01,-1.812605e+01,-1.436778e+01,-1.346647e+01,-1.483345e+01,-1.690639e+01,-1.344956e+01,-8.875659e+00,-8.837646e+00,-1.095933e+01,-6.419861e+00,-4.034510e+00,-3.574567e+00,-6.023429e+00,-5.577517e+00,-3.846899e+00,-5.563879e+00,-4.344344e+00,-7.616630e+00,-1.115993e+01,-7.525788e+00
