Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-5.370584e+02,-5.229720e+02,-5.214523e+02,-5.191718e+02,-5.209328e+02,-3.388287e+02,-1.443015e+02,-1.016440e+02,-1.232766e+02,-1.221364e+02,-9.975687e+01,-8.998528e+01,-1.085181e+02,-1.410119e+02,-1.834209e+02,-2.251026e+02,-2.568954e+02,-3.131143e+02,-3.863540e+02,-4.477519e+02,-4.994221e+02,-5.160393e+02,-5.190861e+02,-5.253267e+02
3.861708e+01,5.176989e+01,5.274948e+01,5.615299e+01,5.443214e+01,7.750764e+01,6.766864e+01,5.687783e+01,4.939328e+01,5.385214e+01,5.300445e+01,6.660626e+01,8.340895e+01,9.366351e+01,1.014646e+02,1.104872e+02,1.256727e+02,1.488120e+02,1.488080e+02,1.086514e+02,6.934377e+01,5.800256e+01,5.529568e+01,5.206171e+01
1.459225e+01,1.727361e+01,1.727758e+01,2.002691e+01,1.892785e+01,-1.361011e+01,-3.687931e+01,-4.477180e+01,-4.757926e+01,-4.857355e+01,-6.759709e+01,-8.089294e+01,-7.033408e+01,-4.709550e+01,-2.726504e+01,-2.328402e+01,-1.982516e+01,-1.074760e+01,-6.943704e+00,-1.061164e+00,9.682892e+00,1.727069e+01,1.699145e+01,2.232609e+01
3.315428e+00,3.761025e+00,5.346933e+00,5.938922e+00,4.317115e+00,1.482838e+01,2.851170e+01,2.862069e+01,2.258624e+01,3.508280e+00,-5.884323e+00,-2.618348e+01,-3.171050e+01,-2.427001e+01,-2.281555e+01,-1.693426e+01,-2.212085e+01,-3.137455e+01,-3.603628e+01,-2.585086e+01,-8.594848e+00,1.378492e+00,1.330557e+00,8.141739e+00
9.415741e+00,1.169436e+01,1.393625e+01,1.305805e+01,1.268207e+01,-3.902647e+01,-6.518508e+01,-6.564452e+01,-5.138385e+01,-3.820988e+01,-3.564684e+01,-3.587127e+01,-3.949566e+01,-3.651243e+01,-4.006416e+01,-2.929752e+01,-2.209315e+01,-1.015019e+01,4.845747e+00,8.611902e+00,8.384054e+00,1.038008e+01,9.879940e+00,1.405909e+01
1.700776e+01,1.808046e+01,1.662325e+01,1.630749e+01,1.972520e+01,5.911956e+00,2.242386e+01,2.998658e+01,4.644815e+01,7.165586e+01,8.337181e+01,8.752621e+01,8.648595e+01,8.301624e+01,7.933635e+01,7.135382e+01,6.831924e+01,5.025685e+01,2.303825e+01,1.974378e+01,1.547433e+01,1.714862e+01,1.861836e+01,2.118748e+01
1.428878e+01,1.412989e+01,8.844772e+00,9.051010e+00,1.331024e+01,-1.779024e+01,-3.419001e+01,-4.301997e+01,-5.246954e+01,-6.007355e+01,-5.371446e+01,-5.062405e+01,-5.149467e+01,-4.789729e+01,-4.078099e+01,-4.356544e+01,-3.892815e+01,-3.027499e+01,-3.416151e+00,4.697370e+00,4.995260e+00,1.225759e+01,1.667695e+01,1.648385e+01
6.945349e+00,8.295837e+00,4.422889e+00,3.543705e+00,2.274998e+00,3.995354e+00,2.656211e+01,3.773164e+01,4.748202e+01,4.317856e+01,3.108019e+01,2.460932e+01,2.589546e+01,2.480333e+01,2.151524e+01,1.562751e+01,6.444179e+00,-4.679799e-01,-1.586958e+00,5.100046e-01,-6.092777e-01,5.107922e+00,9.386787e+00,5.710542e+00
4.757942e+00,5.987124e+00,5.285851e+00,3.836048e+00,-2.934245e+00,-1.350727e+01,-2.029940e+01,-2.046504e+01,-1.245296e+01,-1.887296e+00,-4.846287e+00,-6.958198e+00,-6.636348e+00,-6.007369e+00,-3.932886e+00,6.044319e-01,4.134809e+00,7.083108e+00,2.304058e+00,2.021971e+00,3.111794e+00,1.702282e-01,1.867497e+00,-2.293380e-01
5.904109e+00,3.420529e+00,1.748802e+00,2.214135e+00,-2.293613e+00,1.047866e+01,2.105000e+01,2.052465e+01,9.660822e+00,8.309978e+00,1.313995e+01,1.374826e+01,1.286240e+01,9.906673e+00,9.022637e+00,9.186707e-01,-3.833534e+00,-6.832293e+00,-5.169712e+00,-4.100411e+00,3.146102e+00,-4.442908e+00,-3.249407e+00,3.084804e-02
