Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.511152e+02,-5.346732e+02,-5.306923e+02,-5.253793e+02,-4.490133e+02,-3.672072e+02,-3.128876e+02,-2.672961e+02,-2.221925e+02,-1.979054e+02,-1.892026e+02,-1.721439e+02,-1.691773e+02,-1.691673e+02,-1.672550e+02,-1.643347e+02,-1.622129e+02,-1.545860e+02,-1.521857e+02,-1.456826e+02,-1.402885e+02,-1.227301e+02,-7.727311e+01,-4.900173e+01,-5.683022e+01,-7.007437e+01,-8.178314e+01,-1.264076e+02,-1.966223e+02,-2.837184e+02,-3.756666e+02,-4.540030e+02,-4.930044e+02,-4.967744e+02,-4.932686e+02,-4.902629e+02,-5.021025e+02
3.739631e+01,5.250534e+01,5.326366e+01,5.923428e+01,1.083996e+02,1.558340e+02,1.695850e+02,1.772877e+02,1.667943e+02,1.308203e+02,9.495221e+01,8.400522e+01,8.449084e+01,8.738882e+01,8.797952e+01,8.921898e+01,8.706586e+01,8.580525e+01,8.224850e+01,8.086064e+01,8.039902e+01,8.290556e+01,7.362243e+01,6.435402e+01,6.066475e+01,7.300355e+01,8.574435e+01,9.047846e+01,9.520805e+01,1.098012e+02,1.068247e+02,9.392856e+01,7.566859e+01,6.618413e+01,6.418941e+01,6.593555e+01,5.493498e+01
1.732529e+01,1.818303e+01,1.122699e+01,1.631843e+01,1.304749e+01,2.060919e+00,-1.042207e+01,-2.623251e+01,-4.322050e+01,-4.435745e+01,-3.100609e+01,-3.507780e+01,-3.505672e+01,-3.768983e+01,-3.819714e+01,-4.523560e+01,-4.707227e+01,-4.489384e+01,-5.202467e+01,-5.504318e+01,-5.931000e+01,-6.630624e+01,-7.501645e+01,-7.671021e+01,-7.500571e+01,-6.908282e+01,-7.064368e+01,-5.693536e+01,-3.652118e+01,-2.257133e+01,-2.625536e+01,-1.477071e+01,-1.517143e+00,4.906863e+00,7.255303e+00,8.976494e+00,1.149746e+01
9.631588e+00,5.397117e+00,-2.258848e+00,2.153603e+00,3.146902e+01,4.042707e+01,4.138818e+01,2.966091e+01,1.816671e+01,1.366902e+01,9.841867e-01,-8.158064e+00,-1.830466e+01,-2.087630e+01,-1.706933e+01,-2.408017e+01,-2.582578e+01,-2.137482e+01,-2.409766e+01,-2.064964e+01,-1.908356e+01,-2.343040e+01,-3.447337e+01,-4.312710e+01,-4.258317e+01,-4.393961e+01,-4.945991e+01,-4.544895e+01,-3.812437e+01,-2.976180e+01,-2.241316e+01,-2.111047e+01,-2.143007e+01,-2.193074e+00,7.907328e+00,7.768875e+00,1.252387e+01
1.533040e+01,1.476954e+01,1.188758e+01,1.023207e+01,3.035164e+01,4.390667e+01,3.334750e+01,1.161946e+01,-1.800459e+01,-4.485152e+01,-4.989122e+01,-4.282845e+01,-4.239883e+01,-3.982483e+01,-3.824167e+01,-4.171147e+01,-3.709105e+01,-3.580997e+01,-3.974704e+01,-3.422072e+01,-3.314719e+01,-3.337453e+01,-2.917009e+01,-3.011129e+01,-2.943292e+01,-3.167039e+01,-2.534829e+01,-1.674817e+01,-1.229375e+01,-1.195916e+01,-4.294887e+00,-2.391809e+00,-7.705357e+00,-6.943272e+00,-5.938004e+00,-1.017076e+01,-1.092653e+01
1.830897e+01,1.957245e+01,1.892470e+01,1.344004e+01,-2.300516e+01,-3.080633e+01,-2.361689e+01,-1.463459e+01,-6.902877e+00,1.129971e+01,3.278918e+01,5.011040e+01,5.252410e+01,5.544453e+01,5.148632e+01,4.829128e+01,5.029023e+01,5.063629e+01,5.034035e+01,5.772961e+01,6.089282e+01,6.107461e+01,4.913203e+01,4.256854e+01,4.191105e+01,4.443994e+01,4.761672e+01,4.990607e+01,4.127595e+01,1.875385e+01,9.012730e+00,1.793463e+01,1.404338e+01,1.601374e+01,1.891094e+01,1.437706e+01,1.348149e+01
1.084029e+01,9.182467e+00,7.094169e+00,8.592372e+00,-1.462057e+01,-4.106611e+01,-4.846259e+01,-4.652475e+01,-4.896025e+01,-4.989027e+01,-4.564447e+01,-4.130162e+01,-4.252940e+01,-4.123755e+01,-4.464309e+01,-4.577137e+01,-4.997314e+01,-5.377125e+01,-5.222896e+01,-5.045000e+01,-4.569128e+01,-4.913884e+01,-5.169883e+01,-4.719725e+01,-4.094550e+01,-3.844955e+01,-3.603115e+01,-2.846066e+01,-1.899651e+01,-8.128963e+00,7.272425e+00,1.058088e+01,1.103907e+01,1.640063e+01,2.202788e+01,1.928527e+01,1.839650e+01
1.843909e+00,-1.942646e+00,-4.250810e+00,3.141510e+00,1.612394e+01,1.219954e+01,1.384894e+01,1.150261e+01,1.512613e+01,2.078205e+01,2.782835e+01,3.099169e+01,3.111354e+01,3.455194e+01,3.491542e+01,3.761549e+01,4.080367e+01,4.148534e+01,4.264971e+01,4.354593e+01,4.735573e+01,5.097340e+01,4.717272e+01,4.121834e+01,3.926584e+01,3.957251e+01,3.483053e+01,2.932273e+01,1.941242e+01,4.057559e+00,-4.205106e+00,-1.617794e+00,1.497054e+00,-3.220979e+00,-5.485959e+00,-6.100517e+00,-3.116245e+00
2.544187e-01,-2.657805e+00,-3.292042e+00,-1.079195e+00,-1.785924e+01,-1.372288e+01,-1.057416e+01,-1.086687e+01,-5.071324e+00,-3.391295e+00,3.191961e+00,6.182160e+00,4.744375e+00,5.155678e+00,2.431525e+00,2.535108e+00,2.852084e+00,-2.955126e-01,-4.495814e+00,-6.732797e+00,-6.577889e+00,-9.943956e+00,-1.665910e+01,-2.063560e+01,-2.054763e+01,-1.789219e+01,-1.449289e+01,-1.201205e+01,-9.333424e+00,-4.516502e+00,8.386892e+00,1.476988e+01,1.296818e+01,1.663076e+01,1.416510e+01,1.490562e+01,2.300415e+01
3.026901e+00,1.118909e+00,3.247326e-01,-2.303193e+00,-3.110546e+01,-3.926518e+01,-4.587024e+01,-5.045229e+01,-3.855349e+01,-1.154486e+01,4.408286e+00,4.013092e+00,-2.636005e+00,-4.820568e+00,-6.538518e+00,-3.594284e+00,7.031313e-01,4.008853e+00,2.607586e+00,3.996830e+00,3.911383e+00,4.606412e+00,1.130528e+01,9.748915e+00,5.714565e+00,-1.176151e+00,-5.772801e+00,-1.155327e+01,-1.232532e+01,-7.378374e+00,-6.122376e+00,-2.336536e+00,2.791210e+00,5.069766e+00,5.536212e+00,4.358877e+00,5.647501e+00
