Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.271908e+02,-5.151171e+02,-5.141490e+02,-5.129213e+02,-5.113221e+02,-5.097766e+02,-5.072224e+02,-5.131584e+02,-4.472307e+02,-3.041201e+02,-1.986645e+02,-1.530834e+02,-1.597928e+02,-1.792023e+02,-1.443721e+02,-1.168744e+02,-1.074625e+02,-1.367189e+02,-1.853745e+02,-2.439328e+02,-3.311238e+02,-4.051913e+02,-4.683932e+02,-5.017873e+02,-5.076247e+02,-5.079140e+02,-5.106640e+02,-5.074931e+02,-5.103161e+02,-5.115547e+02,-5.147833e+02,-5.105486e+02,-5.223483e+02
3.617138e+01,4.840028e+01,4.904057e+01,5.021832e+01,5.348728e+01,5.447688e+01,5.431313e+01,4.920838e+01,6.541132e+01,9.458392e+01,1.278964e+02,1.194203e+02,1.070748e+02,1.087713e+02,1.046663e+02,1.038153e+02,9.006688e+01,8.556862e+01,9.648906e+01,1.047127e+02,1.189767e+02,1.133214e+02,8.097449e+01,6.027819e+01,5.484499e+01,5.568925e+01,5.145687e+01,5.532093e+01,5.497113e+01,5.219361e+01,4.583960e+01,4.956343e+01,4.129954e+01
1.473566e+01,1.898583e+01,1.850388e+01,1.878772e+01,2.267173e+01,2.204011e+01,1.589906e+01,1.659614e+01,-2.335564e+01,-6.039275e+01,-8.843599e+01,-9.682072e+01,-9.150047e+01,-8.502538e+01,-9.849921e+01,-1.007052e+02,-6.978100e+01,-3.902627e+01,-2.101097e+01,-1.220931e+01,-6.171407e+00,-6.714501e+00,3.456418e+00,1.815181e+01,1.763945e+01,1.968813e+01,1.603588e+01,1.825801e+01,2.350447e+01,2.250027e+01,2.021653e+01,2.209521e+01,2.208937e+01
3.037138e+00,5.223822e+00,5.115379e+00,5.261245e+00,6.873334e+00,6.536101e+00,-7.005435e-01,1.825585e+00,1.542291e+01,2.210473e+01,4.409182e+00,6.021871e+00,4.404922e+00,-6.860637e+00,-5.491543e+00,-1.696112e+01,-3.760643e+01,-3.916933e+01,-3.647937e+01,-3.244216e+01,-3.313842e+01,-3.818028e+01,-2.205727e+01,-1.966587e+00,1.942022e-01,2.651542e-01,-8.100517e-01,-3.416432e-01,5.329517e+00,3.752257e+00,2.370505e+00,4.799129e+00,8.663747e+00
5.375931e+00,9.706633e+00,1.135424e+01,1.204971e+01,1.113140e+01,1.178350e+01,6.892621e+00,6.615047e+00,2.894354e+01,5.886728e+00,-6.623570e+00,-1.628808e+01,-1.774689e+01,-1.617188e+01,-2.614489e+01,-2.271753e+01,-2.147311e+01,-2.855543e+01,-3.364582e+01,-2.395508e+01,-1.788598e+01,-1.536623e+01,-2.016822e+00,5.016136e+00,6.502675e+00,3.116424e+00,3.728801e+00,4.138240e+00,7.018664e+00,5.558510e+00,5.077971e+00,5.390610e+00,6.320758e+00
9.880245e+00,1.334457e+01,1.558716e+01,1.680107e+01,1.692398e+01,1.748212e+01,1.382273e+01,9.893148e+00,5.825933e+00,1.802410e+01,2.918139e+01,5.110593e+01,6.153833e+01,7.365074e+01,8.078417e+01,8.267421e+01,8.539140e+01,8.046205e+01,6.720387e+01,6.499768e+01,4.590347e+01,2.718685e+01,2.207631e+01,1.506479e+01,1.370000e+01,8.960688e+00,8.141931e+00,1.121478e+01,1.382564e+01,1.279570e+01,1.302066e+01,1.404941e+01,1.218865e+01
7.908569e+00,6.367682e+00,6.738257e+00,8.066133e+00,1.192154e+01,1.279692e+01,9.430196e+00,2.812396e+00,8.540101e-01,-1.156591e+00,-1.491191e+01,-2.740238e+01,-3.228999e+01,-2.950621e+01,-3.534214e+01,-4.012723e+01,-4.465405e+01,-4.444380e+01,-4.385201e+01,-3.999181e+01,-2.133947e+01,3.799184e+00,1.451986e+01,1.340107e+01,1.074437e+01,7.022882e+00,4.411086e+00,1.037476e+01,1.447282e+01,1.184693e+01,9.739883e+00,1.004741e+01,1.141281e+01
3.399960e+00,-2.454495e+00,-4.645243e+00,-3.327697e+00,2.842284e+00,6.120978e+00,4.193071e+00,-3.990203e+00,-6.690694e+00,-4.600998e+00,-4.878446e+00,-1.546925e+00,3.290501e+00,3.804007e+00,2.214595e+00,1.026435e+01,2.139650e+01,2.376878e+01,2.610954e+01,2.014238e+01,1.076515e+01,2.334903e+00,2.639006e+00,8.307837e+00,6.689595e+00,4.544208e+00,3.061823e+00,8.020349e+00,1.065574e+01,9.856909e+00,1.072293e+01,5.959348e+00,7.958499e+00
2.576856e+00,-3.297489e+00,-7.106313e+00,-5.240388e+00,-2.174280e-01,5.071387e+00,5.581090e+00,-1.126836e+00,-3.749406e+00,-1.493952e+00,2.125809e+00,1.282158e+01,2.553769e+01,2.849628e+01,2.511732e+01,2.068643e+01,1.038856e+01,5.325828e+00,4.096642e+00,5.316607e+00,1.352929e+01,2.142986e+01,1.247496e+01,7.315724e+00,6.828836e+00,6.377622e+00,7.419050e+00,8.079393e+00,6.757614e+00,6.957574e+00,6.213943e+00,8.943437e-01,5.951153e+00
3.809712e+00,1.210653e+00,-3.388636e+00,-4.841260e-01,1.479488e+00,4.847334e+00,7.966966e+00,5.989674e+00,9.108477e+00,1.276879e+00,-1.158054e+01,-1.560961e+01,-7.365976e+00,-4.981475e+00,-2.206704e+00,9.980282e-01,9.007845e+00,9.393738e+00,6.496713e+00,3.849036e+00,5.570949e+00,1.663249e+01,1.053793e+01,4.152761e+00,4.191388e+00,5.456376e+00,7.250341e+00,5.877047e+00,3.446326e+00,6.836735e+00,8.939085e+00,3.520505e+00,4.823015e+00
