Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.035960e+02,-4.846422e+02,-4.871176e+02,-4.806401e+02,-4.791837e+02,-2.971099e+02,-1.541043e+02,-1.050629e+02,-1.077887e+02,-9.665958e+01,-6.333276e+01,-4.104871e+01,-3.651070e+01,-5.262148e+01,-7.293481e+01,-8.735913e+01,-1.039016e+02,-1.513916e+02,-2.243271e+02,-3.230649e+02,-4.068175e+02,-4.590526e+02,-4.769302e+02,-4.819578e+02,-4.793803e+02,-4.746981e+02,-4.751973e+02,-4.847666e+02,-4.832274e+02,-4.774107e+02,-4.748887e+02
5.516856e+01,6.851926e+01,6.497075e+01,7.142397e+01,7.553252e+01,1.231917e+02,1.228308e+02,1.124853e+02,9.581905e+01,9.483060e+01,9.671716e+01,9.148598e+01,9.742749e+01,8.901611e+01,8.146049e+01,7.475937e+01,5.019921e+01,4.276210e+01,7.434129e+01,9.624078e+01,9.690452e+01,8.306166e+01,7.628677e+01,7.494572e+01,7.790240e+01,7.950916e+01,7.920691e+01,7.196338e+01,7.026773e+01,7.580203e+01,7.771572e+01
6.714670e+00,4.728724e+00,4.073781e+00,5.682565e+00,1.027204e+01,-6.406615e+01,-7.618009e+01,-7.563213e+01,-7.136449e+01,-6.980713e+01,-8.910204e+01,-1.018511e+02,-1.014460e+02,-9.413770e+01,-8.234366e+01,-6.324954e+01,-4.696946e+01,-4.699618e+01,-5.097754e+01,-4.882066e+01,-3.897311e+01,-5.186772e+00,1.101025e+01,1.494159e+01,1.559254e+01,1.087508e+01,1.235335e+01,1.347958e+01,7.712021e+00,7.396206e+00,6.619039e+00
-7.102917e+00,-4.773830e+00,-1.412635e+00,-3.011138e+00,-1.029859e+00,-4.435101e+01,-4.081316e+01,-3.236645e+01,-2.205645e+01,-1.900457e+01,-3.153897e+01,-3.860489e+01,-3.664380e+01,-3.154943e+01,-2.980637e+01,-2.502718e+01,-8.519417e+00,1.630757e-01,-2.053073e+00,-6.067571e+00,-1.590569e+01,-6.355927e+00,4.923287e+00,3.057367e+00,3.565077e+00,2.081167e-01,1.690662e+00,2.558536e+00,4.492694e-01,-2.416136e+00,-4.299891e+00
5.457630e+00,1.096302e+01,1.310310e+01,1.069804e+01,1.365462e+01,-1.423096e+01,-2.086630e+01,-1.486683e+01,-5.962179e+00,-3.977165e+00,-6.203123e+00,-1.145084e+01,-1.094140e+01,-7.037261e+00,1.036076e+01,1.964599e+01,1.279337e+01,1.951584e+01,2.708912e+01,2.995669e+01,2.762963e+01,2.104990e+01,1.984667e+01,1.413548e+01,1.740514e+01,1.751251e+01,1.523429e+01,1.404900e+01,1.666431e+01,1.642940e+01,1.499289e+01
8.881104e+00,7.477969e+00,7.552952e+00,7.033445e+00,1.103778e+01,2.858605e+01,3.697430e+01,4.380382e+01,5.010177e+01,5.197245e+01,5.881819e+01,6.421781e+01,6.158357e+01,5.397798e+01,4.855738e+01,4.020529e+01,3.336378e+01,3.260028e+01,3.056103e+01,3.141648e+01,1.545459e+01,1.350996e+01,1.173815e+01,1.162955e+01,1.338217e+01,1.396527e+01,1.088622e+01,1.158187e+01,1.336482e+01,1.407099e+01,1.403672e+01
1.130243e+00,1.137055e-01,9.388413e-01,2.031669e+00,3.051275e+00,-1.329260e+01,-1.933148e+01,-2.121283e+01,-2.842753e+01,-3.429988e+01,-3.463764e+01,-3.532452e+01,-3.272297e+01,-3.116924e+01,-3.269576e+01,-3.177301e+01,-3.478874e+01,-3.260744e+01,-2.388348e+01,-1.676386e+01,-5.608413e+00,-1.293463e+00,4.402832e-01,1.916810e+00,4.919613e-02,2.151724e+00,2.963596e+00,3.587280e+00,4.487116e+00,3.307874e+00,3.740822e+00
-1.590039e+00,4.273779e+00,2.962914e+00,2.908599e+00,3.440939e+00,-1.992924e+00,3.858814e+00,1.060227e+01,1.484912e+01,2.079092e+01,1.721408e+01,1.768121e+01,1.244373e+01,2.598185e+00,2.504791e+00,1.215600e+01,2.029139e+01,2.408841e+01,2.715010e+01,1.582719e+01,1.183331e+00,-1.289216e+00,2.612509e-01,-3.030475e+00,-4.212663e+00,1.436952e+00,4.395322e+00,6.177724e-01,3.232820e+00,2.342045e+00,8.476121e-01
-2.510604e-01,6.256398e+00,3.051613e+00,2.612517e+00,4.263109e+00,-4.711701e+00,-1.133760e+01,-1.261842e+01,-1.348759e+01,-1.896564e+01,-2.633473e+01,-2.519051e+01,-2.693018e+01,-3.363849e+01,-3.341857e+01,-3.976189e+01,-3.952696e+01,-3.363596e+01,-2.168621e+01,-1.058839e+01,-4.748088e-02,2.236991e+00,5.227211e-01,-1.395652e+00,-1.348356e+00,4.433231e+00,6.488754e+00,3.443696e-01,2.561246e+00,2.225306e+00,-3.999093e-01
-3.193512e+00,8.556100e-01,2.906530e+00,3.434449e+00,1.605752e+00,-1.478884e+01,-1.411929e+01,-1.162590e+01,-6.325954e+00,-2.758146e+00,1.406467e+00,5.091124e-01,-5.008926e+00,-1.172995e+01,-1.336977e+01,-5.743957e+00,8.567756e-02,4.589533e+00,7.399417e+00,4.365771e+00,1.547849e-02,2.021194e+00,-2.573532e+00,3.142495e-01,7.846630e-01,2.339299e+00,2.628167e+00,-5.604343e-01,8.755559e-02,-8.322430e-01,-1.485660e+00
