Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.216794e+02,-5.053600e+02,-5.005361e+02,-5.024596e+02,-5.006539e+02,-4.981540e+02,-4.978606e+02,-4.086048e+02,-3.116428e+02,-2.104235e+02,-1.346825e+02,-1.134360e+02,-9.834121e+01,-8.657750e+01,-8.541182e+01,-9.658371e+01,-8.899323e+01,-5.605900e+01,-3.660677e+01,-2.424221e+01,-3.333281e+01,-6.363488e+01,-1.256885e+02,-2.194702e+02,-3.019411e+02,-3.711222e+02,-4.275688e+02,-4.474581e+02,-4.600796e+02,-4.810351e+02,-4.960177e+02,-4.978885e+02,-5.086660e+02
3.793311e+01,5.167519e+01,5.867286e+01,5.681955e+01,5.830239e+01,6.122617e+01,6.021407e+01,1.657186e+01,-1.850944e+01,5.612593e+00,4.727155e+01,7.403949e+01,7.069836e+01,5.693681e+01,4.114893e+01,3.493587e+01,3.868515e+01,3.665117e+01,3.893768e+01,5.623526e+01,8.203697e+01,1.159755e+02,1.454975e+02,1.660845e+02,1.560175e+02,1.217430e+02,8.779000e+01,6.990033e+01,6.412485e+01,5.611406e+01,5.359746e+01,5.253553e+01,4.328107e+01
1.784456e+01,1.524091e+01,1.945360e+01,2.004751e+01,1.993941e+01,2.207696e+01,1.961573e+01,3.916781e+01,5.208059e+01,4.352752e+01,2.118082e+00,-4.560889e+01,-6.272022e+01,-7.641376e+01,-7.612961e+01,-6.908177e+01,-6.504279e+01,-7.941217e+01,-9.229856e+01,-1.030201e+02,-1.028864e+02,-9.657079e+01,-8.142230e+01,-5.263211e+01,-3.126810e+01,-6.016742e+00,4.220223e+00,4.349935e+00,8.167622e+00,1.327111e+01,1.851302e+01,1.813684e+01,1.413612e+01
9.642169e+00,1.318481e+00,-1.783556e+00,1.502614e+00,2.051359e+00,4.017633e+00,2.354361e+00,9.813877e+00,9.685019e+00,2.105012e+01,2.210486e+01,2.416019e+01,1.719573e+01,1.927548e+01,2.296305e+01,2.314173e+01,2.204174e+01,1.828801e+01,1.547507e+01,5.076760e+00,-2.847995e+00,-8.661646e+00,-3.374024e+00,-5.881077e+00,-7.592479e+00,9.117478e+00,1.442010e+01,1.505599e+01,1.386052e+01,1.009339e+01,9.055979e+00,8.368148e+00,5.020224e+00
1.203405e+01,9.118074e+00,1.504077e+00,5.317395e+00,8.206059e+00,9.676137e+00,8.603864e+00,-1.103377e+01,-1.904020e+01,-3.477240e+01,-4.600450e+01,-5.069998e+01,-3.125350e+01,-8.070175e+00,-3.525952e+00,5.531895e-01,3.083092e+00,-1.375277e+00,1.363466e-01,-2.220942e-01,-7.711476e+00,-2.232035e+01,-2.559689e+01,-1.391576e+01,-3.489195e+00,1.251072e-01,2.109658e-01,-3.683922e+00,-4.984898e+00,-3.002915e+00,2.855648e+00,2.516738e+00,2.543963e+00
1.182064e+01,1.431735e+01,1.048120e+01,1.221663e+01,1.479610e+01,1.556541e+01,1.458414e+01,4.932868e+01,4.758966e+01,7.652556e+00,-1.368006e+00,6.789184e+00,1.510798e+01,2.120820e+01,2.477330e+01,3.055723e+01,3.492678e+01,3.815455e+01,3.523545e+01,3.037541e+01,2.310564e+01,3.171646e+00,-1.011871e+01,-1.151307e+01,-4.633249e+00,-1.869845e+00,1.454948e+01,1.387568e+01,1.476269e+01,1.882061e+01,1.560313e+01,1.202071e+01,1.204160e+01
7.608240e+00,1.035452e+01,1.267066e+01,1.260513e+01,1.092429e+01,1.175055e+01,1.265391e+01,-7.914724e+00,-9.623974e+00,-2.684657e+01,-1.810787e+01,-1.410952e+01,-7.452303e+00,-1.271389e+01,-1.881285e+01,-1.971592e+01,-2.663709e+01,-2.877705e+01,-3.127394e+01,-2.776944e+01,-1.800831e+01,-1.755292e+01,-1.382629e+01,-8.178851e+00,-1.166512e+00,1.032880e+00,1.541222e+01,1.222038e+01,8.540514e+00,1.507918e+01,1.362764e+01,9.189600e+00,9.247000e+00
6.521873e+00,6.704068e+00,9.327635e+00,1.013351e+01,5.580961e+00,5.615299e+00,7.931520e+00,1.209455e+01,1.528916e+01,6.597771e+00,1.785004e+01,3.303373e+01,3.499233e+01,2.473907e+01,1.837913e+01,1.631911e+01,1.659689e+01,2.216327e+01,1.968292e+01,1.964718e+01,2.421695e+01,2.425005e+01,1.704681e+01,1.927484e+00,-4.111124e+00,-4.468661e+00,-6.134587e+00,-1.072585e+01,-1.435731e+01,-9.146278e+00,-4.382482e-01,-3.576363e-01,1.180166e+00
8.132841e+00,5.090411e+00,3.321623e+00,5.895369e+00,3.707329e+00,5.866798e-01,9.291155e-01,1.393347e+01,1.409656e+01,5.224571e+00,1.359946e+01,1.801095e+01,1.568576e+01,1.419964e+01,1.440451e+01,1.223504e+01,1.355756e+01,1.511593e+01,1.357788e+01,1.371316e+01,1.325080e+01,8.508286e+00,5.538524e+00,1.663794e+01,1.628255e+01,1.867349e+01,1.721461e+01,1.930615e+01,1.524267e+01,7.094791e+00,6.880557e+00,7.590573e+00,7.501270e+00
6.786889e+00,8.423773e-01,-3.047175e+00,-1.230150e+00,-3.826616e-01,-5.328480e+00,-6.470469e+00,-9.023783e+00,-7.733514e+00,3.478966e+00,7.449298e+00,8.987231e-01,-1.233770e+01,-2.032582e+01,-2.237333e+01,-2.050621e+01,-1.907407e+01,-1.922015e+01,-2.083358e+01,-2.212221e+01,-1.896922e+01,-1.074844e+01,-1.349186e+01,-1.564046e+01,-9.784442e+00,-7.499255e+00,-6.245350e+00,-4.966930e+00,-6.588345e+00,-7.402031e+00,-3.555041e+00,-3.110100e+00,3.363910e-01
