Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.065163e+02,-4.860941e+02,-4.835120e+02,-4.862265e+02,-4.822596e+02,-4.817973e+02,-4.613018e+02,-4.129333e+02,-3.891108e+02,-3.752195e+02,-2.455273e+02,-1.533784e+02,-1.037228e+02,-8.718511e+01,-5.338687e+01,-3.035435e+01,-3.797477e+01,-8.597892e+01,-1.822485e+02,-2.880617e+02,-3.675193e+02,-4.225676e+02,-4.255421e+02,-4.473934e+02,-4.756696e+02
3.423005e+01,5.165585e+01,5.436496e+01,5.119387e+01,5.468557e+01,5.546854e+01,5.172793e+01,4.562160e+01,4.464878e+01,6.137105e+01,6.943146e+01,5.540524e+01,2.300544e+01,1.392215e+01,2.723539e+01,4.913036e+01,6.952567e+01,8.428128e+01,1.088144e+02,1.210880e+02,1.084393e+02,7.457191e+01,6.457037e+01,6.417815e+01,5.915065e+01
1.513686e+01,1.581792e+01,1.429761e+01,1.128722e+01,1.176345e+01,1.288233e+01,1.462208e+01,2.773510e+01,3.461449e+01,3.864763e+01,2.451917e+01,-3.000268e-02,-2.629882e+01,-3.366526e+01,-6.137021e+01,-8.574307e+01,-8.617271e+01,-7.403586e+01,-6.559036e+01,-6.134532e+01,-4.491174e+01,-2.323954e+01,-1.475724e+01,-6.935934e+00,5.957304e+00
1.209723e+01,8.694415e+00,3.507335e+00,-8.729870e-01,-1.019307e+00,8.989949e-01,-5.592184e+00,-2.014886e+01,-2.657158e+01,-2.507397e+01,-1.215430e+01,-8.988673e+00,-1.290707e+01,-9.915128e+00,-1.247957e+01,-2.393130e+01,-2.756347e+01,-2.095118e+01,-2.422259e+01,-2.894099e+01,-3.029819e+01,-2.084871e+01,-1.905001e+01,-1.187214e+01,-7.866463e+00
1.405668e+01,1.250678e+01,8.605467e+00,4.667338e+00,4.445876e+00,7.940358e+00,1.814203e+01,3.311461e+01,4.142529e+01,3.316946e+01,-8.216354e+00,-2.733781e+01,-2.930194e+01,-2.759170e+01,-2.687038e+01,-2.942526e+01,-2.826168e+01,-2.213606e+01,-1.049534e+01,-2.814935e+00,1.245507e+01,2.527110e+01,2.549615e+01,1.644986e+01,7.458904e+00
1.494469e+01,1.583827e+01,1.151321e+01,9.803605e+00,9.512201e+00,1.496418e+01,6.319745e+00,-2.952805e+00,-4.982695e+00,-1.401326e+01,1.892968e-01,2.211726e+01,4.452425e+01,5.762317e+01,6.616302e+01,6.712680e+01,5.979871e+01,4.328779e+01,3.281600e+01,2.407940e+01,1.719240e+01,6.195917e+00,-7.460629e+00,1.774354e+00,1.282664e+01
1.256136e+01,1.523836e+01,8.225145e+00,6.590117e+00,7.561446e+00,1.348552e+01,2.301107e+01,2.096862e+01,2.008825e+01,6.078781e+00,-4.259103e+01,-4.538223e+01,-3.832973e+01,-3.555331e+01,-3.852256e+01,-4.344493e+01,-4.391222e+01,-4.171474e+01,-3.294284e+01,-1.228949e+01,-7.157249e-01,7.714971e+00,6.303330e+00,6.362231e+00,4.134841e+00
2.792691e+00,1.686368e+00,-2.488347e+00,-3.397843e+00,-1.785428e+00,1.028468e+00,2.983882e-01,2.924092e+00,2.649424e+00,-3.251904e+00,1.743147e+01,4.252203e+01,5.279802e+01,4.749104e+01,3.779031e+01,3.464096e+01,3.566593e+01,3.937067e+01,2.891622e+01,1.037714e+01,4.203735e+00,1.205041e+01,6.084198e+00,6.233783e+00,-1.055635e+00
-9.867318e-01,-7.020801e+00,-7.638758e+00,-4.722230e+00,-4.339891e+00,-6.070726e+00,1.339437e+00,-2.072062e+00,-7.450903e+00,-3.074736e+00,1.420309e+01,5.845390e+00,2.529159e-01,-6.638261e+00,-8.685669e+00,-5.780959e+00,-6.695247e+00,-6.504238e+00,-2.810201e+00,4.357853e+00,7.316337e+00,5.732094e+00,-6.036600e-01,-3.209707e+00,-3.917484e-01
5.272015e+00,-8.591810e-01,-1.998550e+00,1.843716e+00,1.353131e-01,-2.970628e+00,-6.723213e+00,2.148926e+00,5.770392e-01,-7.283681e-01,-1.137360e+01,-8.978045e+00,-1.095642e+01,-1.498434e+01,-1.912743e+01,-1.921801e+01,-2.126909e+01,-2.394102e+01,-2.532085e+01,-2.559336e+01,-1.697145e+01,-1.698645e+01,-1.935456e+01,-1.496561e+01,-2.789406e+00
