Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.441213e+02,-5.441213e+02,-5.441213e+02,-5.433185e+02,-5.144199e+02,-4.827206e+02,-4.652209e+02,-4.415415e+02,-4.300644e+02,-4.340224e+02,-4.327899e+02,-4.059221e+02,-2.641279e+02,-1.268332e+02,-3.976638e+01,-3.424814e+01,-8.083404e+01,-1.337967e+02,-1.971414e+02,-2.802607e+02,-3.366093e+02,-3.764659e+02,-4.135688e+02,-4.577632e+02,-5.069328e+02,-5.368284e+02,-5.438453e+02,-5.441213e+02,-5.441213e+02,-5.441213e+02,-5.441213e+02,-5.441213e+02,-4.047146e+02,-2.986645e+02,-2.830708e+02,-3.212987e+02,-3.862020e+02,-4.458756e+02,-4.903555e+02,-5.295344e+02,-5.404875e+02,-5.431794e+02
0.000000e+00,0.000000e+00,0.000000e+00,-3.274388e-01,-1.331942e+01,-2.552631e+01,-2.861026e+01,-2.602104e+01,-3.537920e+01,-4.777869e+01,-5.052303e+01,-2.115266e+01,9.486780e+01,1.124498e+02,1.196119e+02,1.557907e+02,1.962809e+02,2.219097e+02,2.211185e+02,2.074478e+02,1.833758e+02,1.546440e+02,1.262046e+02,8.981859e+01,4.286089e+01,9.128008e+00,3.501530e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.668819e+01,4.331874e+01,4.744540e+01,4.556009e+01,3.612148e+01,2.071321e+01,1.025037e+01,3.571494e+00,1.354256e+00,4.128235e-01
0.000000e+00,0.000000e+00,0.000000e+00,-9.446148e-01,-2.006852e+01,-4.522190e+01,-5.925085e+01,-6.320840e+01,-6.616150e+01,-6.180910e+01,-5.806829e+01,-4.725326e+01,-6.980994e+01,-1.043508e+02,-1.130751e+02,-1.054246e+02,-9.154472e+01,-8.371059e+01,-6.219353e+01,-2.904146e+01,-3.914785e+00,8.223454e+00,1.871171e+01,2.561523e+01,2.041813e+01,5.922176e+00,2.401263e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.946115e+01,-6.874429e+01,-8.270537e+01,-8.364704e+01,-6.712347e+01,-4.580668e+01,-2.759355e+01,-7.342925e+00,-2.082862e+00,-4.210587e-01
0.000000e+00,0.000000e+00,0.000000e+00,8.693120e-01,2.860587e+01,5.292524e+01,5.589408e+01,5.189118e+01,4.823066e+01,4.894496e+01,5.035897e+01,6.146367e+01,4.323537e+01,2.655174e+01,-1.657580e+01,-4.593875e+01,-5.290010e+01,-4.677119e+01,-6.386367e+01,-8.058494e+01,-7.454573e+01,-5.432637e+01,-3.364042e+01,-1.492617e+01,-9.696478e-01,1.632639e+00,8.855388e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.928743e+01,2.555787e+01,1.964581e+01,1.823201e+01,2.039886e+01,2.161566e+01,1.360526e+01,4.396783e+00,1.078401e+00,4.688949e-01
0.000000e+00,0.000000e+00,0.000000e+00,4.420870e-01,-5.197295e+00,-5.518604e+00,-3.354396e+00,-7.828902e+00,-1.387977e+01,-1.863715e+01,-2.002784e+01,-1.881669e+01,-3.279629e+01,-2.333284e+01,-2.935402e+01,-4.849303e+01,-7.507309e+01,-8.165773e+01,-7.030672e+01,-4.506154e+01,-4.148929e+01,-3.252317e+01,-2.302346e+01,-1.781660e+01,-1.240616e+01,-2.528019e+00,-6.673101e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.482746e+01,-2.289734e+01,-2.044503e+01,-1.399181e+01,-1.053511e+01,8.750427e-01,4.872055e+00,3.514906e+00,2.466272e+00,9.284681e-01
0.000000e+00,0.000000e+00,0.000000e+00,-1.118074e+00,-1.581983e+01,-2.497284e+01,-1.707003e+01,-1.466734e+01,-1.172777e+01,-8.130824e+00,-6.247207e+00,-1.560551e+01,-4.196918e+01,-3.014317e+01,-2.354101e+01,-2.297179e+01,-2.085755e+01,-2.475288e+01,-2.607591e+01,-1.298817e+01,-9.089871e+00,-9.885736e+00,-6.688551e+00,-9.258366e+00,-1.448709e+01,-5.462844e+00,-1.893491e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.399675e+01,-7.221241e+00,3.790097e+00,4.484689e+00,-7.464365e+00,-1.230362e+01,-6.885435e+00,-3.230147e+00,-1.722400e+00,-3.293201e-01
0.000000e+00,0.000000e+00,0.000000e+00,1.984310e-01,3.102805e+00,6.180426e+00,1.249957e+01,1.823601e+01,2.223063e+01,2.031123e+01,1.707566e+01,6.838486e+00,-1.744003e+01,-3.868600e+01,-3.067100e+01,-2.658960e+01,-1.541206e+01,-3.620931e+00,1.143432e+00,-7.641301e+00,-1.017878e+01,-1.087805e+01,-6.642447e+00,-8.657696e+00,-1.242266e+01,-6.528662e+00,-2.545773e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.249020e+01,-2.130561e+01,-1.197308e+01,1.075385e+00,7.581892e+00,9.651382e-01,-1.626718e+00,-2.868892e+00,-2.878631e+00,-9.268886e-01
0.000000e+00,0.000000e+00,0.000000e+00,1.000385e+00,5.814966e-01,-7.571612e+00,-1.480310e+01,-1.950491e+01,-1.635707e+01,-1.677465e+01,-2.057358e+01,-3.663589e+01,-4.266403e+01,-3.382050e+01,-2.115079e+01,-1.392255e+01,-2.709841e+01,-4.500101e+01,-4.174770e+01,-2.671974e+01,-1.837383e+01,-1.098895e+01,-7.200334e+00,-1.125745e+01,-9.717391e+00,-5.707978e+00,-2.556563e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.266788e+00,3.533923e+00,2.632522e+00,-8.302116e-02,-7.127600e-01,-4.343345e+00,-3.814163e+00,2.449918e-01,1.232630e+00,9.635763e-02
0.000000e+00,0.000000e+00,0.000000e+00,-7.689120e-01,3.762925e-01,2.942426e+00,3.282455e-01,-1.703283e+00,7.883660e-01,3.753505e+00,8.792069e-01,-1.692547e+01,-1.675579e+01,-1.768822e+01,-1.593120e+01,-1.311931e+01,-1.850929e+01,-1.307767e+01,-1.416459e+01,-1.813536e+01,-1.198522e+01,-6.817947e+00,-4.485572e+00,-8.659510e+00,-6.701816e+00,-3.564915e+00,-2.043885e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.379144e+01,3.628415e+00,7.495098e-01,1.982193e+00,7.243449e+00,5.437270e+00,3.340890e+00,1.967747e+00,1.681449e+00,2.552850e-01
0.000000e+00,0.000000e+00,0.000000e+00,-5.582065e-01,-1.170681e+01,-8.490265e+00,-4.311283e+00,-2.366340e+00,-2.135513e+00,2.230962e+00,4.907229e+00,-1.038586e+01,-3.603302e+01,-7.697553e+00,7.299530e+00,1.101618e+01,4.749161e+00,-7.810456e+00,-5.539326e+00,-1.978605e+00,-3.993526e+00,-8.610296e+00,-3.953882e+00,-1.861045e+00,-2.809472e+00,-1.012825e+00,-1.259973e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.638305e+00,5.374646e+00,6.241715e+00,-1.999008e+00,-8.546530e+00,-6.798317e+00,-5.420240e+00,-5.380756e+00,-2.890530e+00,-1.004311e+00
