Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.205389e+02,-5.041765e+02,-5.098544e+02,-5.110004e+02,-5.084094e+02,-5.105745e+02,-5.136813e+02,-5.062880e+02,-4.891560e+02,-4.623676e+02,-4.118321e+02,-3.120911e+02,-1.969238e+02,-1.567003e+02,-1.201081e+02,-1.075633e+02,-1.405660e+02,-1.390981e+02,-1.433366e+02,-1.524925e+02,-1.411615e+02,-1.268317e+02,-9.996165e+01,-8.255231e+01,-8.044244e+01,-8.666136e+01,-9.122308e+01,-1.003413e+02,-1.337167e+02,-1.979749e+02,-2.848553e+02,-3.570627e+02,-4.148494e+02,-4.597909e+02,-4.956454e+02,-5.013217e+02,-5.034857e+02,-5.082918e+02,-5.074191e+02,-5.096558e+02,-5.117021e+02,-5.174507e+02
4.313987e+01,5.708906e+01,5.359317e+01,5.132108e+01,5.331326e+01,5.338346e+01,5.039715e+01,5.852885e+01,7.854138e+01,8.775487e+01,7.953619e+01,7.139215e+01,9.029530e+01,8.553790e+01,7.602446e+01,6.244756e+01,4.808382e+01,4.340842e+01,4.129351e+01,3.970567e+01,3.778541e+01,3.663252e+01,3.046390e+01,3.313185e+01,3.350309e+01,3.950449e+01,3.847012e+01,4.359097e+01,6.460056e+01,8.541376e+01,9.883980e+01,1.072535e+02,1.068307e+02,8.779118e+01,6.314355e+01,6.077259e+01,5.942657e+01,5.364281e+01,5.535419e+01,5.350729e+01,5.218377e+01,4.828793e+01
1.781747e+01,1.583909e+01,1.863271e+01,1.654492e+01,1.590013e+01,1.951564e+01,2.085908e+01,2.539518e+01,3.714294e+01,4.225543e+01,3.701621e+01,4.208562e+01,2.095665e+01,9.723824e+00,2.535504e+00,4.958469e+00,1.386096e+01,1.526616e+01,2.163927e+01,2.223981e+01,1.168703e+01,8.521924e-01,-1.428488e+01,-3.028733e+01,-3.626608e+01,-3.338821e+01,-3.367657e+01,-4.560346e+01,-4.909430e+01,-2.839068e+01,-2.525110e+00,9.252357e+00,-8.072377e-01,6.375950e-01,1.294973e+01,1.763868e+01,1.963252e+01,1.631475e+01,1.864223e+01,1.900633e+01,1.998959e+01,2.250009e+01
5.836919e+00,-1.772862e+00,8.322108e-01,2.114748e+00,5.647269e-01,1.451563e+00,5.630595e+00,1.073266e+01,1.744500e+01,1.515937e+01,1.694683e+01,1.331754e+01,-1.926292e+01,-3.364171e+01,-4.769580e+01,-4.859830e+01,-4.284901e+01,-4.706923e+01,-4.468478e+01,-4.321774e+01,-4.216404e+01,-3.689989e+01,-3.174522e+01,-3.581702e+01,-3.832550e+01,-3.825898e+01,-3.509877e+01,-2.848746e+01,-1.969041e+01,-2.013093e+01,-2.347718e+01,-2.900962e+01,-2.955499e+01,-1.593518e+01,-4.126300e+00,-2.357887e+00,1.264977e+00,4.713385e-01,2.368885e+00,3.036539e+00,3.808264e+00,6.930446e+00
9.170160e+00,6.157123e+00,6.613192e+00,1.190147e+01,9.908043e+00,6.087177e+00,8.395966e+00,1.440751e+01,2.049162e+01,3.343228e+01,4.612009e+01,2.745050e+01,-2.927481e-01,-1.668392e+01,-3.379325e+01,-3.171958e+01,-1.833693e+01,-2.041484e+01,-1.845275e+01,-1.321339e+01,-1.593206e+01,-1.660720e+01,-1.594710e+01,-1.316609e+01,-1.655287e+01,-1.414886e+01,-1.640024e+01,-1.491048e+01,-2.030664e+01,-3.748689e+00,1.115074e+01,1.445167e+01,1.773264e+01,1.532305e+01,9.851072e+00,5.793227e+00,8.610518e+00,9.232625e+00,1.001801e+01,8.849130e+00,7.477807e+00,8.102671e+00
1.240184e+01,1.421659e+01,1.631256e+01,2.191158e+01,1.849898e+01,1.473556e+01,1.416188e+01,1.648494e+01,2.207186e+01,2.088602e+01,3.700543e+00,1.095689e+01,2.449043e+01,4.358053e+01,4.351559e+01,4.139423e+01,4.525675e+01,4.831876e+01,5.058902e+01,5.332815e+01,5.798442e+01,6.123006e+01,6.014817e+01,6.274534e+01,6.026054e+01,5.785120e+01,6.143666e+01,6.444439e+01,6.421124e+01,5.479826e+01,3.890350e+01,2.308086e+01,1.526663e+01,2.150747e+01,1.683117e+01,1.518683e+01,1.751689e+01,1.826463e+01,1.854264e+01,1.582166e+01,1.265253e+01,1.341078e+01
9.082352e+00,1.211533e+01,1.607162e+01,1.879713e+01,1.443039e+01,1.379029e+01,1.318867e+01,1.177913e+01,1.493216e+01,2.092846e+01,3.232215e+01,2.613556e+01,8.166577e-01,-2.242526e+01,-3.939331e+01,-4.187264e+01,-3.605843e+01,-3.114859e+01,-3.244491e+01,-3.590601e+01,-3.749678e+01,-3.563862e+01,-3.335852e+01,-3.677711e+01,-3.670611e+01,-3.857963e+01,-4.024577e+01,-4.290009e+01,-4.601314e+01,-3.382170e+01,-1.841914e+01,-5.574077e+00,4.557590e+00,2.501302e+00,6.235397e+00,1.150412e+01,1.528217e+01,1.530046e+01,1.558038e+01,1.378269e+01,9.779406e+00,1.159369e+01
5.857915e+00,7.951001e+00,1.048302e+01,1.150914e+01,7.814240e+00,8.760380e+00,1.081786e+01,8.089468e+00,8.990068e+00,1.357472e+01,1.181428e+01,1.642340e+00,-3.331239e+00,8.998762e+00,2.954864e+01,3.754160e+01,4.417184e+01,4.592696e+01,4.413522e+01,3.890039e+01,3.608230e+01,4.337768e+01,4.827415e+01,4.624736e+01,4.694599e+01,4.522258e+01,4.109895e+01,3.630759e+01,3.433797e+01,2.832162e+01,1.596231e+01,6.802415e+00,5.190840e-01,-2.333012e+00,-2.167982e+00,4.623686e+00,9.108667e+00,8.562297e+00,8.402803e+00,9.402425e+00,5.535655e+00,5.644051e+00
6.279760e+00,6.100771e+00,6.813232e+00,8.859638e+00,6.664927e+00,7.758218e+00,9.451662e+00,6.743346e+00,7.039664e+00,1.655454e+01,8.766833e+00,-2.041239e+01,-2.153475e+01,-1.635556e+01,-3.292183e+00,2.070246e+00,2.543655e+00,3.433760e+00,-1.352647e+00,-7.342407e+00,-1.302248e+01,-1.075743e+01,-1.213123e+01,-1.432322e+01,-1.159069e+01,-7.673399e+00,-6.525285e+00,-8.392137e+00,-1.021502e+01,-1.756130e+00,2.806803e+00,2.095211e+00,1.010326e+01,5.621823e+00,8.951102e-01,3.412566e+00,5.337446e+00,5.851843e+00,5.565608e+00,8.342121e+00,5.539817e+00,3.513306e+00
5.543450e+00,3.102174e+00,3.503174e+00,6.837244e+00,6.143224e+00,7.048139e+00,5.604668e+00,2.843937e+00,3.152767e+00,1.085113e+00,-5.236550e-01,-1.378658e+00,4.922037e+00,1.223773e+01,2.082427e+01,2.111783e+01,1.688147e+01,1.206468e+01,1.251171e+01,1.122028e+01,9.080238e+00,6.157679e+00,-1.550278e-01,-3.102478e+00,-2.474336e+00,2.143857e+00,1.048286e+00,-5.016918e+00,-6.282923e+00,-1.073781e+01,-1.736132e+01,-1.505864e+01,-7.179990e+00,4.442642e+00,4.832930e+00,3.816510e+00,2.432209e+00,5.147417e+00,6.116557e+00,8.150569e+00,5.753186e+00,4.858517e+00
