Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-4.869646e+02,-4.869646e+02,-4.866823e+02,-4.845479e+02,-4.858425e+02,-4.869646e+02,-4.866669e+02,-4.868471e+02,-4.869646e+02,-4.869646e+02,-4.868556e+02,-4.860702e+02,-4.868677e+02,-4.869646e+02,-4.865125e+02,-4.867841e+02,-3.827223e+02,-2.414944e+02,-1.783352e+02,-1.695926e+02,-1.614015e+02,-1.405897e+02,-1.441938e+02,-1.666507e+02,-2.070043e+02,-2.513081e+02,-2.739679e+02,-3.123064e+02,-3.671461e+02,-4.012170e+02,-4.152386e+02,-4.524246e+02,-4.828749e+02,-4.861773e+02,-4.863274e+02,-4.865606e+02,-4.869646e+02,-4.869646e+02,-4.869646e+02,-4.869646e+02
0.000000e+00,0.000000e+00,3.912051e-01,3.305575e+00,1.545911e+00,0.000000e+00,4.142858e-01,1.637244e-01,0.000000e+00,0.000000e+00,1.511252e-01,1.127802e+00,1.347512e-01,0.000000e+00,4.423698e-01,2.502028e-01,7.283597e+01,9.403304e+01,9.082268e+01,8.871887e+01,9.407874e+01,1.004537e+02,1.065536e+02,1.170639e+02,1.261955e+02,1.383527e+02,1.408072e+02,1.388385e+02,1.227944e+02,1.014500e+02,8.056622e+01,3.946438e+01,4.655096e+00,1.091672e+00,8.815695e-01,5.582803e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,3.675658e-01,2.979893e+00,1.435513e+00,0.000000e+00,3.944952e-01,1.565559e-01,0.000000e+00,0.000000e+00,1.423309e-01,8.106642e-01,1.278833e-01,0.000000e+00,-1.735201e-02,2.352443e-01,6.634399e+01,3.090723e+01,-7.895233e+00,-2.081329e+01,-2.349010e+01,-3.338831e+01,-2.894760e+01,-1.385204e+01,1.549936e+01,4.466177e+01,5.136679e+01,5.284518e+01,6.048627e+01,5.870506e+01,3.656188e+01,1.938825e+01,2.634859e+00,1.027515e+00,8.238196e-01,5.197156e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,3.292329e-01,2.470983e+00,1.284641e+00,0.000000e+00,3.622257e-01,1.448449e-01,0.000000e+00,0.000000e+00,1.280545e-01,5.218222e-01,1.166926e-01,0.000000e+00,-4.391755e-01,2.109815e-01,6.572858e+01,9.375988e+01,9.616335e+01,9.663373e+01,9.299832e+01,8.174831e+01,7.073441e+01,6.397307e+01,6.997440e+01,7.023017e+01,6.952596e+01,5.208062e+01,3.584798e+01,2.404919e+01,4.836106e+00,4.529901e+00,2.026511e+00,9.234593e-01,7.309374e-01,4.574228e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,2.777600e-01,1.825502e+00,1.119992e+00,0.000000e+00,3.185112e-01,1.289379e-01,0.000000e+00,0.000000e+00,1.088564e-01,4.212909e-01,1.015592e-01,0.000000e+00,-5.629617e-01,1.783881e-01,-1.432625e+01,-4.722150e+01,-6.125943e+01,-5.941516e+01,-5.020731e+01,-6.147448e+01,-8.038277e+01,-8.537892e+01,-6.905389e+01,-4.117684e+01,-2.089618e+01,9.685719e-01,1.763318e+01,1.073743e+01,9.477685e-01,2.874226e+00,3.060799e+00,7.836672e-01,6.077011e-01,3.742712e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,2.152316e-01,1.101014e+00,9.498041e-01,0.000000e+00,2.647676e-01,1.093071e-01,0.000000e+00,0.000000e+00,8.548847e-02,4.971755e-01,8.299550e-02,0.000000e+00,-3.424650e-01,1.387715e-01,1.591716e-02,6.335197e+00,9.982748e+00,1.221022e+01,2.487130e+01,2.951516e+01,2.186675e+01,7.434821e+00,2.413003e+00,1.185983e+01,1.322802e+01,1.643043e+01,1.395721e+01,7.964622e+00,9.927433e+00,8.173915e+00,3.635367e+00,6.137431e-01,4.603239e-01,2.740950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,1.441783e-01,3.594190e-01,7.618763e-01,0.000000e+00,2.027204e-01,8.653186e-02,0.000000e+00,0.000000e+00,5.886193e-02,5.786290e-01,6.162720e-02,0.000000e+00,4.072742e-02,9.371920e-02,-1.491140e+01,-1.729142e+01,-1.369977e+01,-6.328092e+00,-6.548853e+00,-4.746078e+00,9.534686e-01,2.620719e+00,5.742778e+00,9.740121e+00,1.146794e+01,1.540079e+01,3.591553e+00,8.672915e-01,9.455748e+00,8.755667e+00,2.133419e+00,4.204741e-01,2.959962e-01,1.615060e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,6.747326e-02,-3.399197e-01,5.369352e-01,0.000000e+00,1.343715e-01,6.128643e-02,0.000000e+00,0.000000e+00,3.001548e-02,4.750678e-01,3.817585e-02,0.000000e+00,3.238114e-01,4.503514e-02,-3.539032e+01,-4.371037e+01,-4.494473e+01,-4.393207e+01,-4.380492e+01,-4.454637e+01,-4.586219e+01,-4.812022e+01,-4.724131e+01,-5.387876e+01,-5.107372e+01,-3.948508e+01,-2.234546e+01,-1.258148e+01,-4.831691e+00,4.470980e-01,-4.129053e-01,2.115701e-01,1.224308e-01,4.168576e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-1.178579e-02,-9.465034e-01,2.677270e-01,0.000000e+00,6.191358e-02,3.431261e-02,0.000000e+00,0.000000e+00,7.426704e-05,1.315116e-01,1.343495e-02,0.000000e+00,3.527750e-01,-5.334046e-03,-2.134651e+01,-1.080221e+01,-5.206504e+00,-1.901531e+00,2.544113e+00,6.621093e+00,1.181921e+01,1.019984e+01,9.503691e+00,2.015046e+00,-5.808750e+00,-1.488213e+01,-2.183887e+01,-2.400292e+01,-1.978820e+01,-1.039186e+01,-1.663709e+00,-4.667960e-03,-5.261766e-02,-7.985856e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-9.040283e-02,-1.423717e+00,-3.002004e-02,0.000000e+00,-1.231793e-02,6.412841e-03,0.000000e+00,0.000000e+00,-2.979749e-02,-3.226437e-01,-1.175992e-02,0.000000e+00,1.734948e-01,-5.537767e-02,-1.909557e+01,-2.769389e+01,-2.800189e+01,-2.987795e+01,-2.586780e+01,-2.701908e+01,-2.250012e+01,-2.407013e+01,-2.065763e+01,-1.476699e+01,-1.474989e+01,-1.485630e+01,-1.953963e+01,-2.666906e+01,-2.354128e+01,-1.519876e+01,-1.023266e+00,-2.196841e-01,-2.217775e-01,-1.975566e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-1.652141e-01,-1.751855e+00,-3.227760e-01,0.000000e+00,-8.595015e-02,-2.160070e-02,0.000000e+00,0.000000e+00,-5.844105e-02,-6.701398e-01,-3.655779e-02,0.000000e+00,-3.456791e-02,-1.031023e-01,-2.638287e+01,-2.461510e+01,-2.606319e+01,-3.093628e+01,-3.520031e+01,-3.632938e+01,-3.105571e+01,-3.459413e+01,-3.911184e+01,-3.408612e+01,-3.407462e+01,-3.707720e+01,-2.544761e+01,-2.179716e+01,-1.698936e+01,-1.210977e+01,-3.618065e-01,-4.250062e-01,-3.784179e-01,-3.060130e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-2.332171e-01,-1.928986e+00,-5.770757e-01,0.000000e+00,-1.566254e-01,-4.890279e-02,0.000000e+00,0.000000e+00,-8.474734e-02,-7.717227e-01,-6.011968e-02,0.000000e+00,-1.166671e-01,-1.466124e-01,-2.440735e+01,-2.649804e+01,-3.123513e+01,-3.534350e+01,-4.800751e+01,-4.727511e+01,-3.392965e+01,-2.268260e+01,-1.866357e+01,-8.674736e+00,-1.310753e+00,-4.504335e-01,-1.104679e+01,-1.494608e+01,-8.521889e+00,-6.200396e+00,-1.473083e+00,-6.126084e-01,-5.168962e-01,-4.002794e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,-2.916924e-01,-1.969451e+00,-7.775679e-01,0.000000e+00,-2.220880e-01,-7.469845e-02,0.000000e+00,0.000000e+00,-1.077034e-01,-6.707295e-01,-8.164990e-02,0.000000e+00,-6.070707e-02,-1.841864e-01,1.717561e+00,4.227310e+00,1.127846e-01,-9.018074e+00,-1.893701e+01,-1.625089e+01,-1.170741e+01,-1.089057e+01,-1.432808e+01,-2.109917e+01,-1.385489e+01,-6.278265e+00,-1.094733e+01,-9.744833e+00,-4.082314e+00,-3.055258e+00,-3.657319e+00,-7.752184e-01,-6.326941e-01,-4.760673e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
