Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-4.673250e+02,-4.474835e+02,-4.435522e+02,-4.457261e+02,-4.513824e+02,-4.547545e+02,-4.535299e+02,-4.508570e+02,-4.529859e+02,-4.520429e+02,-4.446358e+02,-4.344859e+02,-2.681021e+02,-1.172432e+02,-3.944744e+01,-1.830594e+01,-3.687397e+01,-6.838801e+01,-9.244413e+01,-1.030191e+02,-1.318520e+02,-1.677004e+02,-1.855120e+02,-1.968892e+02,-2.095804e+02,-2.161544e+02,-2.341977e+02,-2.670663e+02,-3.060826e+02,-3.463862e+02,-3.714754e+02,-3.951972e+02,-4.231903e+02,-4.406778e+02,-4.482843e+02
4.549375e+01,6.195979e+01,6.444117e+01,6.314675e+01,5.929714e+01,5.620410e+01,5.644714e+01,5.523017e+01,5.265858e+01,5.460094e+01,6.128276e+01,7.069073e+01,1.094884e+02,9.506815e+01,8.578857e+01,8.718546e+01,9.618156e+01,9.497617e+01,7.471727e+01,6.358901e+01,5.604666e+01,5.355953e+01,5.205730e+01,5.482348e+01,6.478356e+01,7.741617e+01,8.667612e+01,9.722366e+01,1.104074e+02,1.190988e+02,1.123017e+02,9.435774e+01,7.948991e+01,6.728847e+01,5.960658e+01
1.902039e+01,1.768000e+01,1.615567e+01,1.728376e+01,2.201561e+01,2.107948e+01,1.790582e+01,1.016610e+01,1.043671e+01,1.380386e+01,1.362234e+01,1.166978e+01,-7.369731e+01,-9.223210e+01,-9.503481e+01,-8.588698e+01,-6.773874e+01,-4.194553e+01,-4.764466e+00,2.638462e+01,4.504868e+01,6.181372e+01,7.020844e+01,6.602228e+01,6.732617e+01,7.126146e+01,6.882736e+01,6.649180e+01,7.084566e+01,6.518097e+01,5.433208e+01,4.404567e+01,2.907302e+01,1.910264e+01,1.556000e+01
2.401713e+00,-1.591244e+00,-2.028102e+00,-7.259822e-01,8.569937e+00,7.262336e+00,1.874146e+00,-4.313885e+00,-8.242406e-01,4.050332e+00,5.155191e-01,-8.172246e+00,-1.431805e+01,-9.392284e+00,-1.309913e+01,-4.411695e+00,1.878028e+01,3.733960e+01,3.511316e+01,4.455195e+01,4.727391e+01,4.585176e+01,4.572348e+01,4.893068e+01,5.221000e+01,5.155242e+01,5.321959e+01,5.060228e+01,4.583508e+01,4.038341e+01,3.136292e+01,2.304476e+01,1.134724e+01,4.444143e+00,1.390643e+00
2.785262e+00,4.314020e+00,6.659928e+00,7.721910e+00,1.299947e+01,1.098040e+01,7.683878e+00,6.778882e+00,8.435705e+00,1.325943e+01,9.882992e+00,7.179105e+00,-4.027235e+00,-1.838845e+01,-2.285540e+01,-2.922314e+01,-4.578735e+01,-6.697217e+01,-6.549431e+01,-6.372478e+01,-5.778342e+01,-5.203410e+01,-5.661562e+01,-5.556745e+01,-5.246827e+01,-4.989775e+01,-4.730811e+01,-4.072315e+01,-2.295196e+01,5.404550e+00,1.410505e+01,1.614305e+01,1.261887e+01,1.420313e+01,1.162273e+01
1.034175e+01,1.061184e+01,1.212726e+01,1.329392e+01,1.112252e+01,1.037626e+01,1.222225e+01,1.379651e+01,1.173751e+01,1.306244e+01,1.021873e+01,1.785298e+01,8.761356e+00,1.311652e+01,8.996580e+00,7.719886e+00,6.843472e+00,1.537662e+01,3.273246e+01,3.241547e+01,3.769445e+01,4.680688e+01,5.678239e+01,6.278240e+01,6.031545e+01,5.342315e+01,5.463567e+01,5.250834e+01,4.768199e+01,3.876983e+01,2.749988e+01,2.929287e+01,2.377958e+01,1.581162e+01,1.535061e+01
1.526328e+01,1.071665e+01,9.310925e+00,9.038854e+00,4.386245e+00,5.181553e+00,9.862910e+00,1.125630e+01,1.003789e+01,7.150240e+00,5.294146e+00,1.495502e+01,1.382487e+01,-3.921823e-01,5.744814e-01,1.401943e+00,-5.727663e+00,-1.843097e+01,-2.709674e+01,-3.455536e+01,-3.897674e+01,-3.723858e+01,-4.196410e+01,-4.465379e+01,-4.413937e+01,-5.425623e+01,-5.675391e+01,-5.026444e+01,-3.332693e+01,-1.705474e+01,-1.350798e+01,-4.311942e+00,9.160788e+00,9.580050e+00,1.014796e+01
1.545470e+01,1.061204e+01,7.985329e+00,6.453922e+00,4.723115e+00,5.512585e+00,8.455115e+00,7.857094e+00,8.705141e+00,6.656840e+00,7.093448e+00,1.075274e+01,4.109331e+00,4.820616e+00,9.827988e+00,1.443709e+01,1.817916e+01,1.941531e+01,1.371068e+01,1.251897e+01,9.884151e+00,5.439719e+00,1.750890e+00,6.846229e+00,7.454391e+00,-1.538979e+00,-2.740980e+00,-1.489521e+00,-3.570592e+00,-1.055424e+01,-6.125069e+00,2.156635e+00,6.157743e+00,7.714130e+00,9.783632e+00
1.169130e+01,8.610817e+00,6.923639e+00,7.568417e+00,7.939622e+00,7.699657e+00,8.292304e+00,5.426372e+00,4.798567e+00,6.972510e+00,8.918270e+00,5.217822e+00,-2.632015e+00,-1.240263e+01,-1.191968e+01,-4.486400e+00,6.487720e+00,6.560536e+00,1.083495e+01,6.385191e+00,3.928013e+00,5.348981e+00,3.399917e+00,3.932297e+00,1.035183e+01,1.082416e+01,6.396576e+00,1.137036e+01,9.539960e+00,4.833241e-01,3.576230e+00,8.610249e+00,6.877495e+00,6.192879e+00,1.171369e+01
5.265180e+00,2.791566e+00,2.745102e+00,6.376833e+00,6.191203e+00,4.803702e+00,5.576678e+00,3.526452e+00,1.531147e+00,3.926007e+00,4.859326e+00,-3.284987e+00,5.539122e+00,4.306257e+00,7.948225e-01,-2.836849e+00,-2.498243e+00,-2.412086e+00,-5.264313e+00,-5.883937e+00,-6.894747e+00,-5.370415e+00,-7.078944e+00,-1.280996e+01,-1.427670e+01,-1.225331e+01,-2.107714e+01,-3.005058e+01,-2.868335e+01,-2.313773e+01,-1.550822e+01,-9.866009e+00,-8.504194e+00,1.818491e+00,7.471321e+00
