Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.841132e+02,-5.836913e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.414599e+02,-4.189832e+02,-2.993461e+02,-2.507845e+02,-2.411260e+02,-1.998989e+02,-1.043139e+02,-6.795989e+01,-9.161180e+01,-1.322645e+02,-1.682522e+02,-2.214551e+02,-2.931969e+02,-3.703217e+02,-4.279291e+02,-4.809839e+02,-5.228443e+02,-5.486061e+02,-5.669506e+02,-5.815448e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02,-5.841132e+02
0.000000e+00,5.451746e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.140356e+01,-4.532165e+01,2.303591e+01,6.591854e+01,1.167913e+02,1.511140e+02,1.476688e+02,1.630213e+02,1.872328e+02,2.201099e+02,2.248966e+02,2.248354e+02,2.143826e+02,1.926167e+02,1.614937e+02,1.145837e+02,7.465787e+01,4.662939e+01,2.337280e+01,3.591856e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,-5.864307e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.405785e+00,-3.525562e+01,-7.309914e+01,-9.480746e+01,-8.763437e+01,-1.060097e+02,-1.020970e+02,-9.448564e+01,-9.538425e+01,-9.698706e+01,-7.580927e+01,-6.058007e+01,-3.093709e+01,1.099720e+01,3.991783e+01,4.651472e+01,4.657628e+01,3.724387e+01,2.081788e+01,3.471927e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,-1.616586e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.258394e+01,2.812126e+01,2.371455e+01,2.510662e+01,3.458252e+01,1.472953e+01,-3.280399e+01,-5.106272e+01,-4.509298e+01,-3.106932e+01,-3.427139e+01,-4.718399e+01,-6.079743e+01,-6.140247e+01,-4.065482e+01,-7.437861e+00,1.906368e+01,2.531614e+01,1.699865e+01,3.275123e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,5.565212e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.227949e+01,-4.773210e+01,-4.379580e+01,-3.566856e+01,-2.160180e+01,-1.314415e+01,-2.726988e+01,-4.445048e+01,-6.245287e+01,-7.729676e+01,-7.347980e+01,-6.349027e+01,-5.198923e+01,-4.456045e+01,-4.083396e+01,-1.998266e+01,3.779617e+00,1.414608e+01,1.247400e+01,3.005990e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,2.631885e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.177034e+00,-1.382745e+01,-1.751933e+01,-2.233864e+01,-2.500040e+01,-2.043893e+01,-1.823847e+01,-2.429413e+01,-2.475616e+01,-1.967028e+01,-2.451973e+01,-3.206696e+01,-2.590004e+01,-7.764953e+00,-5.591328e+00,-5.689373e+00,3.142478e-01,5.666945e+00,7.852316e+00,2.670723e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,-5.078558e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.645630e+00,1.308010e+01,1.582531e+00,-8.186482e+00,-1.883942e+01,-3.092875e+01,-3.336482e+01,-2.811562e+01,-1.387323e+01,-6.972264e+00,2.624271e+00,1.194940e+01,1.236388e+01,9.448337e+00,7.386311e+00,5.183716e+00,9.434128e-01,2.824718e-01,3.669474e+00,2.277051e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,-3.555962e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.650600e+00,-2.636103e+00,-5.257114e+00,-6.892806e+00,-2.245095e+01,-1.930622e+01,-1.410143e+01,-2.004558e+01,-3.162517e+01,-3.461732e+01,-2.699305e+01,-2.277463e+01,-1.929557e+01,-1.620786e+01,-8.362378e+00,7.816632e-01,-9.524703e-02,-2.454666e+00,2.908145e-01,1.834017e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.421742e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.610052e+00,9.654968e+00,1.309953e+01,1.436659e+01,2.304150e+00,-3.405935e+00,-2.020503e+01,-2.696879e+01,-3.339457e+01,-3.110050e+01,-2.995306e+01,-3.472527e+01,-4.321134e+01,-3.525277e+01,-2.012231e+01,-7.968652e+00,-2.690971e+00,-3.255520e+00,-2.140771e+00,1.351791e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.357056e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.501173e+00,-7.574415e+00,1.557497e+00,5.763564e+00,-1.606307e+01,-1.891458e+01,7.067969e-01,4.870428e+00,-2.803433e+00,-1.967542e+01,-1.667941e+01,-1.080536e+01,-9.090302e+00,-1.091240e+01,-1.112338e+01,-8.810944e+00,-4.123164e+00,-2.995203e+00,-3.701000e+00,8.413944e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
