Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.792648e+02,-4.555540e+02,-4.590470e+02,-4.622596e+02,-4.624010e+02,-4.510211e+02,-3.691831e+02,-2.785448e+02,-2.128161e+02,-1.394158e+02,-7.455247e+01,-6.505309e+01,-7.871915e+01,-5.793228e+01,-2.813773e+01,-1.163728e+01,-3.298523e+01,-8.922272e+01,-1.524565e+02,-2.296566e+02,-3.151370e+02,-3.947797e+02,-4.515067e+02,-4.637959e+02,-4.612035e+02,-4.567257e+02,-4.635496e+02
8.240914e+01,1.004254e+02,9.867918e+01,9.577982e+01,9.518256e+01,1.095824e+02,1.329409e+02,1.361512e+02,1.258541e+02,1.104390e+02,8.308357e+01,6.450755e+01,6.046156e+01,5.444235e+01,5.416425e+01,7.586684e+01,1.005106e+02,1.204494e+02,1.434972e+02,1.677752e+02,1.737679e+02,1.481260e+02,1.057696e+02,9.220078e+01,9.188144e+01,9.625525e+01,9.183080e+01
7.061941e+00,5.314717e+00,5.150196e+00,5.367835e+00,6.597262e+00,2.019400e+01,2.003978e+01,2.665070e+00,-1.314246e+01,-2.382555e+01,-2.980909e+01,-2.907035e+01,-2.335184e+01,-3.387325e+01,-6.317859e+01,-7.823695e+01,-7.667772e+01,-6.132072e+01,-4.497584e+01,-2.621214e+01,-4.806498e+00,4.407390e+00,7.820359e+00,1.230991e+00,-6.226644e-01,2.619219e+00,5.192601e-01
-9.070564e+00,-9.551062e+00,-1.349856e+01,-1.318043e+01,-9.746591e+00,3.373199e+00,3.361031e+01,4.289500e+01,4.232590e+01,3.657760e+01,2.659148e+01,1.627088e+01,7.715941e+00,1.120297e+01,9.141072e+00,-3.843503e+00,-9.366373e+00,2.135542e+00,-6.761186e-01,-4.508906e+00,-8.134258e+00,-1.532743e+01,-1.259968e+01,-1.372779e+01,-1.214856e+01,-9.618221e+00,-1.037463e+01
5.968285e+00,1.059718e+01,6.841320e+00,3.811257e+00,4.476428e+00,1.404948e+01,2.588835e+00,-1.532672e+01,-1.929638e+01,-1.804417e+01,-1.833525e+01,-2.003297e+01,-2.214700e+01,-2.953857e+01,-3.540718e+01,-3.762703e+01,-3.565624e+01,-2.958926e+01,-2.523717e+01,-1.936385e+01,-5.235540e+00,7.592679e+00,6.952614e+00,8.094851e+00,1.189540e+01,1.347011e+01,1.837479e+01
6.674913e+00,8.029405e+00,8.497696e+00,5.534832e+00,5.199427e+00,1.149591e+01,1.213416e+01,7.206960e+00,1.162170e+00,1.222039e+01,2.512385e+01,3.263499e+01,3.627366e+01,4.104991e+01,4.042874e+01,4.214567e+01,4.477794e+01,4.000316e+01,3.571313e+01,2.715917e+01,1.213915e+01,6.414874e+00,1.175532e+01,1.091395e+01,1.482200e+01,1.850193e+01,2.218233e+01
2.515460e+00,8.023452e-01,8.457837e-01,2.949929e+00,7.995193e+00,8.616867e+00,1.523879e+01,1.360857e+01,-1.485538e-01,-2.399545e+01,-3.628349e+01,-3.799881e+01,-3.595718e+01,-4.014167e+01,-3.966647e+01,-3.602300e+01,-3.051972e+01,-2.866992e+01,-2.548164e+01,-1.640814e+01,-7.338356e+00,2.277864e+00,5.589705e+00,3.939523e+00,5.561073e+00,7.407163e+00,9.035191e+00
7.565351e+00,5.353635e+00,1.247296e+00,5.556046e+00,1.266632e+01,5.958316e+00,-1.193720e+01,-4.254802e+00,-3.237864e-01,1.272445e+01,2.354279e+01,2.823427e+01,3.137957e+01,2.651788e+01,2.473811e+01,2.604310e+01,3.036988e+01,2.513317e+01,1.469518e+01,3.675357e+00,-4.436418e+00,-1.007358e-01,1.283470e+00,2.706269e+00,4.692904e+00,1.324128e+00,2.251382e+00
1.079212e+01,9.493456e+00,5.960647e+00,7.779463e+00,1.026098e+01,5.002896e-01,-4.370342e+00,-4.752265e-01,-1.597458e+00,-1.845165e+00,-9.081141e+00,-7.533435e+00,-4.708881e+00,-3.136564e+00,7.582121e-02,5.535452e-01,2.608224e+00,2.544575e+00,3.242735e+00,3.103065e+00,3.962678e+00,3.090074e+00,4.738016e+00,7.496735e+00,8.018513e+00,3.931990e+00,3.259844e+00
2.644597e+00,5.193510e+00,5.133841e+00,4.865406e+00,5.060716e+00,-7.787445e+00,-5.480015e+00,1.992521e+00,1.503602e+00,3.864866e+00,5.587233e+00,8.006083e+00,6.519928e+00,1.657052e+00,3.353286e+00,4.242500e+00,8.050087e+00,9.858005e+00,9.420696e+00,-1.042155e+00,-1.255028e+00,2.388311e+00,7.324274e+00,9.819981e+00,6.936784e+00,5.021660e+00,2.605241e+00
-6.117873e+00,-3.145021e+00,-4.313862e+00,-5.796604e+00,-3.491909e+00,-1.753862e+01,-3.781232e+01,-3.337057e+01,-2.993020e+01,-3.105672e+01,-2.808544e+01,-3.101395e+01,-3.317106e+01,-3.158385e+01,-2.925228e+01,-2.440382e+01,-1.925566e+01,-1.635845e+01,-1.873015e+01,-1.370759e+01,-8.598596e+00,-1.152978e+01,-5.188367e-01,1.735945e+00,-1.207722e+00,-2.363351e+00,-2.679708e+00
-7.093073e+00,-1.018505e+01,-1.219236e+01,-1.350819e+01,-1.123963e+01,-2.075796e+01,-1.214216e+01,1.350258e+01,2.575993e+01,1.902363e+01,1.405079e+01,1.313637e+01,1.212557e+01,1.078700e+01,8.739214e+00,8.785203e+00,5.489588e+00,-8.300772e-01,-2.276255e+00,-8.650909e+00,-1.392564e+01,-1.266733e+01,-6.505148e+00,-6.827408e+00,-9.021169e+00,-1.049219e+01,-6.511364e+00
-8.236215e+00,-1.418129e+01,-1.260600e+01,-1.004970e+01,-9.520492e+00,-1.853446e+01,-2.426293e+01,-3.006398e+01,-2.924483e+01,-1.930433e+01,-1.410591e+01,-1.180446e+01,-1.653550e+01,-1.417210e+01,-7.742851e+00,-2.616854e+00,1.574676e-01,1.754997e+00,6.947216e+00,9.484926e+00,6.026222e+00,-2.996848e+00,-4.971993e+00,-5.143772e+00,-5.773754e+00,-8.354267e+00,-7.808827e+00
