Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.139521e+02,-4.957982e+02,-4.943898e+02,-4.907722e+02,-4.897500e+02,-4.902068e+02,-3.108952e+02,-1.191428e+02,-6.931852e+01,-8.674811e+01,-1.087277e+02,-1.198770e+02,-1.246671e+02,-1.270989e+02,-1.367006e+02,-1.312352e+02,-1.274290e+02,-1.251266e+02,-1.200490e+02,-1.029524e+02,-9.716704e+01,-9.502187e+01,-9.106099e+01,-7.961157e+01,-6.679210e+01,-6.750314e+01,-6.238522e+01,-5.978532e+01,-8.295856e+01,-1.500098e+02,-2.514125e+02,-3.408253e+02,-4.133081e+02,-4.597092e+02,-4.837190e+02,-4.875547e+02,-4.868265e+02,-4.893358e+02,-4.905066e+02,-4.895517e+02,-4.906849e+02,-5.050568e+02
4.246247e+01,5.974471e+01,5.756110e+01,6.007891e+01,6.134846e+01,6.037106e+01,1.096052e+02,1.077689e+02,9.183614e+01,7.000397e+01,6.182013e+01,6.228931e+01,5.963633e+01,5.768507e+01,5.966422e+01,5.687827e+01,5.312172e+01,5.192379e+01,5.165493e+01,5.360223e+01,5.788718e+01,5.789281e+01,5.685807e+01,5.729141e+01,5.312241e+01,5.394547e+01,7.505571e+01,9.443973e+01,1.005634e+02,1.162922e+02,1.361544e+02,1.415896e+02,1.120714e+02,7.955385e+01,6.506050e+01,6.188798e+01,6.231524e+01,5.975111e+01,6.165860e+01,6.390366e+01,6.094987e+01,4.875538e+01
2.003922e+01,2.154538e+01,1.506458e+01,1.413001e+01,1.345648e+01,1.303349e+01,1.625866e+01,-5.887162e+00,-1.246633e+01,-2.411109e+01,-2.136866e+01,-1.613733e+01,-1.607374e+01,-1.699664e+01,-1.192335e+01,-1.633403e+01,-1.933997e+01,-2.225827e+01,-3.097102e+01,-3.702235e+01,-3.580569e+01,-4.038832e+01,-4.417371e+01,-5.214851e+01,-6.548518e+01,-7.245915e+01,-8.172882e+01,-9.348177e+01,-8.956717e+01,-7.520099e+01,-4.742863e+01,-2.795829e+01,-1.267698e+01,-3.986975e-01,1.248414e+01,1.236105e+01,1.166665e+01,1.111555e+01,1.668399e+01,1.924072e+01,1.581831e+01,1.699209e+01
6.692091e+00,-8.256669e-02,-2.025402e+00,-1.985932e+00,-6.181856e+00,-4.464846e+00,1.864491e+01,1.403354e+01,-1.980817e-01,-2.320338e+01,-3.630198e+01,-3.268084e+01,-2.849521e+01,-2.772694e+01,-2.480224e+01,-2.554180e+01,-2.757099e+01,-2.776754e+01,-2.794695e+01,-3.361436e+01,-3.346470e+01,-3.115495e+01,-3.048645e+01,-2.836794e+01,-2.354742e+01,-2.068431e+01,-2.837669e+01,-3.459592e+01,-3.423975e+01,-3.171632e+01,-3.487809e+01,-3.448753e+01,-3.425392e+01,-1.980697e+01,-5.193782e+00,-4.628053e+00,-4.425810e+00,-3.320443e+00,-1.103350e+00,-1.690456e-01,-4.203763e-01,3.699330e+00
8.716139e+00,3.169202e+00,7.587692e+00,1.013498e+01,5.293299e+00,7.530841e+00,-4.235037e+01,-5.299229e+01,-4.560870e+01,-2.385609e+01,-1.456631e+01,-7.678438e+00,4.290905e-01,2.624774e+00,2.870141e+00,-2.907297e+00,-8.522974e+00,-5.935613e+00,-3.694344e+00,-6.394232e+00,-6.483999e+00,-8.195689e+00,-6.187795e+00,-3.904449e+00,-1.499398e+01,-1.454108e+01,-1.606576e+01,-1.712430e+01,-2.141007e+01,-1.764239e+01,-4.377028e+00,-1.628914e+00,3.643067e+00,5.203206e+00,8.285930e+00,7.451665e+00,1.047354e+01,1.276331e+01,1.034614e+01,1.084923e+01,1.235611e+01,1.094006e+01
1.522856e+01,1.295480e+01,1.624742e+01,1.738021e+01,1.618823e+01,1.573621e+01,4.527439e+00,8.032403e-01,2.198505e+00,1.889679e+01,3.221699e+01,3.850618e+01,4.506343e+01,4.782568e+01,4.736292e+01,4.714373e+01,4.593324e+01,4.857996e+01,5.123829e+01,5.292675e+01,5.682291e+01,5.238229e+01,5.673522e+01,5.744433e+01,5.837145e+01,6.416049e+01,6.404528e+01,6.100896e+01,5.936324e+01,5.467374e+01,3.662399e+01,1.489630e+01,2.376913e+01,2.289521e+01,2.002224e+01,1.661988e+01,2.051438e+01,2.361262e+01,2.108446e+01,2.275662e+01,2.132111e+01,1.734890e+01
1.495962e+01,1.450093e+01,1.369834e+01,1.094306e+01,1.283031e+01,1.031507e+01,-3.067995e+01,-3.925263e+01,-3.932006e+01,-2.469860e+01,-2.281223e+01,-2.506222e+01,-2.653370e+01,-2.950522e+01,-3.209589e+01,-3.250896e+01,-3.303528e+01,-3.140615e+01,-3.084064e+01,-3.603226e+01,-3.608273e+01,-3.411698e+01,-2.860781e+01,-2.615544e+01,-2.975544e+01,-2.953157e+01,-3.032150e+01,-2.900682e+01,-2.724944e+01,-2.425801e+01,-1.757234e+01,-4.072151e-02,1.592733e+01,1.677344e+01,1.571862e+01,1.354064e+01,1.623546e+01,1.905625e+01,1.755016e+01,1.871260e+01,1.532028e+01,1.394227e+01
8.561342e+00,9.483183e+00,8.948467e+00,5.214374e+00,6.870888e+00,6.172402e+00,6.267160e-01,1.493477e+01,2.332660e+01,3.440477e+01,3.044082e+01,3.385230e+01,3.377468e+01,3.171606e+01,3.252703e+01,3.267067e+01,2.871815e+01,3.115952e+01,3.289437e+01,3.376411e+01,3.596392e+01,3.581644e+01,3.757412e+01,3.735841e+01,3.777283e+01,3.847380e+01,3.337637e+01,2.935144e+01,2.878728e+01,2.426548e+01,9.053712e+00,1.521422e+00,7.169327e+00,6.927153e+00,7.139738e+00,8.910122e+00,9.283064e+00,1.138078e+01,9.781492e+00,8.775320e+00,8.733603e+00,9.878632e+00
3.228834e+00,4.305158e+00,5.291412e+00,4.229219e+00,5.457413e+00,7.566648e+00,-5.623919e+00,-1.251156e+01,-1.259776e+01,-3.341804e+00,-2.165079e+00,4.845360e-01,-1.729387e+00,-5.826178e+00,-5.285055e+00,-4.246927e+00,-7.524611e+00,-9.275829e+00,-8.042666e+00,-1.082015e+01,-1.409868e+01,-1.522690e+01,-1.330944e+01,-1.582041e+01,-1.851512e+01,-1.937138e+01,-1.900607e+01,-1.613050e+01,-1.608399e+01,-1.075975e+01,-7.765117e+00,1.568376e-01,1.540201e+01,1.018799e+01,7.138258e+00,7.496358e+00,3.793612e+00,6.998357e+00,6.727332e+00,3.805271e+00,7.342785e+00,9.807747e+00
1.792243e+00,1.174089e+00,9.529043e-01,2.487747e+00,3.996645e+00,5.318150e+00,3.822384e+00,6.105361e+00,9.156143e+00,6.165474e+00,2.738746e+00,4.204590e+00,5.135392e+00,7.848336e+00,1.172245e+01,1.328277e+01,1.002818e+01,1.318117e+01,1.815133e+01,1.831822e+01,1.387202e+01,1.623079e+01,1.704855e+01,1.384574e+01,1.242735e+01,1.306627e+01,9.217466e+00,4.219134e+00,9.020249e-01,-2.042711e+00,-2.634841e+00,-4.573263e+00,9.823542e+00,6.227970e+00,6.998068e+00,4.377400e+00,-5.929178e-01,4.746161e+00,6.277126e+00,7.047634e-01,3.024242e+00,7.303545e+00
