Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.180982e+02,-4.046766e+02,-2.913882e+02,-1.899715e+02,-1.502724e+02,-1.435128e+02,-1.550711e+02,-1.686913e+02,-1.745772e+02,-1.676539e+02,-1.421829e+02,-1.185777e+02,-1.360322e+02,-1.854655e+02,-2.315544e+02,-2.725737e+02,-3.121677e+02,-3.560730e+02,-3.944897e+02,-4.054595e+02,-4.094650e+02,-4.191294e+02,-4.282816e+02,-4.232462e+02,-4.193616e+02,-4.248488e+02,-4.481760e+02
7.434984e+01,7.998411e+01,1.060994e+02,1.113111e+02,1.159321e+02,1.181280e+02,1.193636e+02,1.210091e+02,1.323818e+02,1.501181e+02,1.591480e+02,1.503149e+02,1.462215e+02,1.566926e+02,1.637829e+02,1.536064e+02,1.361680e+02,1.078019e+02,7.683231e+01,6.616598e+01,6.521260e+01,6.093841e+01,5.618414e+01,6.041543e+01,6.166652e+01,5.518037e+01,3.815737e+01
4.920260e+01,3.457661e+01,3.303660e+01,1.447956e+01,-3.032347e+00,-9.748978e+00,-3.079495e+00,1.653687e+00,2.140763e+00,-7.251472e+00,-2.667438e+01,-3.720649e+01,-2.866221e+01,-1.778665e+01,3.740400e+00,2.482130e+01,3.102338e+01,1.887678e+01,4.214530e+00,1.302782e+00,4.767777e+00,1.001336e+01,1.603707e+01,1.646914e+01,1.182372e+01,1.055023e+01,1.474016e+01
3.155181e+01,1.840184e+01,1.071120e+01,8.836043e+00,-1.014859e+01,-3.485530e+01,-4.154872e+01,-3.997533e+01,-4.336720e+01,-4.465639e+01,-4.203317e+01,-2.203558e+01,-4.068081e-02,1.007535e+01,5.379580e+00,1.205554e+00,4.084491e+00,6.791936e+00,-9.827486e-01,-1.462004e+00,-3.172325e+00,-4.067726e+00,1.607291e+00,8.593523e-01,-3.775286e+00,1.848518e-01,5.048272e+00
1.324270e+01,1.404013e+01,-2.101795e+01,-1.957807e+01,-2.039573e+01,-2.252676e+01,-2.128815e+01,-1.918772e+01,-2.587270e+01,-3.324340e+01,-3.895398e+01,-4.196416e+01,-3.285704e+01,-1.658676e+01,-1.523100e+00,8.303964e-01,1.054555e+01,2.449848e+01,2.172678e+01,1.940697e+01,1.323425e+01,7.669674e+00,1.014317e+01,7.944366e+00,6.245108e+00,9.108294e+00,8.995502e+00
1.273294e+01,1.649790e+01,-1.026791e+01,4.033716e+00,1.939114e+01,2.898081e+01,3.328899e+01,3.269917e+01,3.743535e+01,3.696099e+01,2.854917e+01,1.392471e+01,8.544472e-01,-1.111390e+01,-1.930482e+01,-1.807028e+01,-6.564593e+00,8.296021e+00,1.737266e+01,1.251189e+01,1.185638e+01,1.177792e+01,1.445424e+01,1.274660e+01,1.312940e+01,1.363005e+01,1.140500e+01
7.266216e+00,8.888538e+00,-3.583738e+01,-5.242758e+01,-4.790685e+01,-3.839228e+01,-2.550053e+01,-2.022441e+01,-1.831728e+01,-2.038419e+01,-2.287226e+01,-2.289392e+01,-2.163555e+01,-1.097405e+01,-3.374063e+00,-3.445957e+00,-8.382278e+00,-3.255238e+00,4.031717e+00,-9.038203e-01,4.734406e+00,6.627100e+00,8.397856e+00,1.118982e+01,1.290091e+01,1.435140e+01,7.363463e+00
-7.311409e+00,-5.491938e+00,4.659149e+00,1.239865e+01,2.410704e+01,2.798400e+01,2.630511e+01,2.207204e+01,1.879550e+01,1.488650e+01,1.277079e+01,1.158462e+01,1.182962e+01,1.000107e+01,1.283119e+01,4.131032e+00,-6.218087e+00,-9.885400e-01,-5.943370e-01,-1.353554e+00,3.672247e+00,2.507729e+00,2.900047e+00,7.379941e+00,8.618355e+00,8.829415e+00,3.199212e+00
-7.418129e+00,-6.890402e+00,-1.818933e+01,-2.028994e+01,-1.370226e+01,-9.294271e+00,-1.062983e+01,-1.301551e+01,-2.081717e+01,-2.520346e+01,-1.461421e+01,-9.877104e+00,-1.291614e+01,-9.583685e+00,-7.771558e+00,-1.750852e+01,-1.746625e+01,-9.158267e+00,-5.684420e+00,-2.732486e+00,5.417483e-01,-4.037536e-01,9.408620e-01,2.567375e+00,1.884991e+00,-1.326691e+00,1.733668e+00
-1.324625e+01,-1.139610e+01,1.382058e+01,2.633370e+01,2.953839e+01,2.502351e+01,2.535323e+01,2.320252e+01,2.128873e+01,2.302411e+01,2.399621e+01,2.094574e+01,1.011738e+01,6.302305e-01,-3.465174e+00,1.487586e+00,1.069918e+00,-7.712216e+00,-8.016712e+00,-6.160473e+00,-2.529371e+00,-3.909822e+00,-2.198360e+00,-8.259714e-01,-2.040367e+00,-5.795378e+00,-6.832161e-01
-1.600245e+01,-1.312904e+01,1.024520e+01,1.275467e+01,6.801204e+00,4.190722e+00,6.310354e+00,3.368866e+00,1.396775e+00,1.989961e+01,1.475550e+01,9.159424e+00,8.349136e+00,1.460235e+01,5.040108e+00,2.923106e+00,-2.418051e+00,-7.648231e+00,-5.544430e+00,-5.920673e+00,-2.327661e+00,-6.360897e+00,-5.990243e+00,-3.108119e+00,-3.818212e+00,-7.287161e+00,-4.766231e+00
-5.084899e+00,-6.005182e+00,-1.212794e+00,-5.662627e-01,-1.170742e+01,-2.081215e+01,-1.899747e+01,-1.123995e+01,-1.313858e+01,-1.397863e+01,-2.474268e+01,-1.935570e+01,-8.609695e+00,-3.183889e+00,5.108271e+00,1.251620e+01,8.999493e+00,-1.423638e+00,-7.312139e+00,-7.727943e+00,-4.218871e+00,-5.202906e+00,-4.800262e+00,-4.880650e+00,-5.742052e+00,-8.604980e+00,-5.382159e+00
-7.126626e+00,-9.351973e+00,-5.415288e+00,-4.094848e+00,-1.022714e+01,-1.693578e+01,-1.830898e+01,-1.110045e+01,-7.438427e+00,-1.052527e+01,-6.320066e+00,-5.536199e+00,-1.691852e+00,-4.284121e+00,-1.785416e+01,-2.290836e+01,-1.615945e+01,-1.086791e+01,-8.088462e+00,-6.678452e+00,-4.211038e+00,-9.584484e-01,1.499902e+00,-3.085245e+00,-3.949022e+00,-2.438140e+00,-7.631153e-01
