Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.024405e+02,-4.853377e+02,-4.836309e+02,-4.835224e+02,-4.839905e+02,-4.851207e+02,-4.373842e+02,-3.556263e+02,-2.426278e+02,-1.195383e+02,-6.373357e+01,-5.317064e+01,-7.918106e+01,-9.959410e+01,-9.178823e+01,-7.323962e+01,-5.413847e+01,-5.486754e+01,-8.495417e+01,-1.486474e+02,-2.289741e+02,-3.191186e+02,-3.952935e+02,-4.527781e+02,-4.766695e+02,-4.821271e+02,-4.872466e+02,-4.747776e+02,-4.461075e+02,-4.279562e+02,-4.312503e+02
5.442599e+01,6.520348e+01,6.658903e+01,6.913918e+01,6.897048e+01,6.640740e+01,1.142514e+02,1.427130e+02,1.408070e+02,1.020160e+02,7.606194e+01,5.400396e+01,4.233393e+01,4.298147e+01,3.784119e+01,4.489856e+01,6.156606e+01,8.168127e+01,1.133425e+02,1.440957e+02,1.482485e+02,1.422873e+02,1.275156e+02,9.223920e+01,7.621544e+01,7.149222e+01,6.653635e+01,7.065117e+01,8.357152e+01,8.236107e+01,8.273689e+01
1.842976e+01,1.167934e+01,9.313574e+00,1.365880e+01,1.438478e+01,1.234567e+01,3.917584e+01,2.227023e+01,-2.898402e+01,-5.629552e+01,-7.061547e+01,-6.302436e+01,-3.530162e+01,-1.985710e+01,-2.242199e+01,-3.412407e+01,-5.197921e+01,-6.980632e+01,-7.146028e+01,-6.166824e+01,-3.310415e+01,-7.341636e+00,-5.460021e+00,4.031143e+00,1.569538e+01,1.578077e+01,1.473503e+01,4.501441e+00,-4.907581e+00,-9.757338e+00,-5.541232e+00
2.609890e+00,-1.149460e+00,-6.869089e+00,-7.450387e+00,-6.763334e+00,-4.503504e+00,1.491027e+01,2.620935e+01,2.814335e+01,2.364725e+01,1.691403e+01,1.264695e+01,-1.827526e+00,-1.606248e+01,-1.887116e+01,-1.520654e+01,-1.082862e+01,-1.784931e+01,-2.610094e+01,-2.924987e+01,-2.738991e+01,-1.983719e+01,-3.351067e+01,-2.227459e+01,-7.097358e+00,-6.849753e+00,-6.096156e+00,-7.356905e+00,-1.114454e+01,-6.732419e+00,-9.452137e-01
8.930447e+00,1.329900e+01,1.018109e+01,3.246658e+00,2.454459e+00,7.327509e+00,7.815478e+00,-5.386686e+00,-1.071866e+01,-2.715620e+01,-3.280413e+01,-2.711800e+01,-2.553194e+01,-2.236761e+01,-2.556730e+01,-2.354658e+01,-2.262504e+01,-1.856132e+01,-1.719016e+01,-1.526879e+01,-8.255178e+00,1.410702e+00,6.544472e+00,6.379913e+00,7.133290e+00,3.743101e+00,5.014033e+00,1.652287e+01,2.451723e+01,2.733238e+01,2.293851e+01
1.460811e+01,1.426745e+01,1.597305e+01,1.044145e+01,8.601810e+00,1.048107e+01,2.118103e+00,-9.101091e+00,-6.650104e+00,2.027586e+01,3.344089e+01,4.201036e+01,5.293716e+01,4.966015e+01,5.119348e+01,5.277286e+01,5.137309e+01,5.231783e+01,5.241607e+01,4.862693e+01,3.822486e+01,2.426186e+01,2.319649e+01,2.432458e+01,1.762189e+01,1.337523e+01,1.429276e+01,1.935537e+01,1.893470e+01,1.657377e+01,1.730379e+01
1.065277e+01,3.974565e+00,4.702734e+00,6.049897e+00,6.041171e+00,3.450879e+00,-2.956996e+00,7.134007e+00,-2.169184e+00,-2.964568e+01,-3.994079e+01,-4.093898e+01,-4.133222e+01,-4.011433e+01,-3.927174e+01,-3.860627e+01,-3.517812e+01,-3.489555e+01,-2.588898e+01,-2.076418e+01,-1.758347e+01,-5.493965e+00,1.078757e+01,1.240478e+01,1.146141e+01,1.072620e+01,8.244153e+00,3.519977e+00,-3.814659e-01,-1.454728e+00,-1.417059e-02
7.017848e+00,3.496429e+00,-7.229086e-01,1.960010e+00,5.464966e+00,1.368166e+00,-1.463233e+01,-1.706812e+01,-5.895237e+00,8.463269e+00,1.537973e+01,2.455302e+01,2.443743e+01,2.764695e+01,2.642246e+01,1.974258e+01,2.167998e+01,1.933242e+01,1.475148e+01,1.047084e+01,2.184070e+00,7.636690e-01,-1.571094e+00,-1.567019e+00,4.483725e+00,6.370875e+00,5.444811e-01,-1.929241e+00,-5.900651e-02,5.544803e+00,8.465649e+00
9.242507e+00,1.025437e+01,3.156924e+00,9.331554e-02,4.550257e+00,1.431289e+00,-1.675156e+01,-1.880431e+01,-1.119440e+01,-1.089272e+01,-1.292703e+01,-1.312723e+01,-1.653810e+01,-2.440126e+01,-2.772029e+01,-2.624829e+01,-2.412080e+01,-2.475715e+01,-2.560069e+01,-2.307155e+01,-2.181542e+01,-1.528968e+01,-6.244216e+00,-7.533509e-01,3.794611e+00,5.005117e+00,1.195850e+00,4.228693e+00,7.747650e+00,3.182981e+00,2.870466e+00
1.000187e+01,1.010838e+01,3.296040e+00,-2.313401e+00,-4.120647e-01,-1.408070e+00,-1.141197e+01,-1.936157e+00,-1.706950e+00,2.621937e+00,9.167101e+00,1.579416e+01,2.138027e+01,2.233859e+01,2.730239e+01,3.426805e+01,3.331562e+01,3.078270e+01,2.754924e+01,1.718414e+01,1.081106e+01,7.551911e+00,6.234196e+00,4.769099e+00,2.955869e+00,3.545120e+00,4.302072e+00,6.495802e+00,9.174101e+00,9.331503e+00,1.056904e+00
