Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-4.073575e+02,-3.886067e+02,-3.855014e+02,-3.817511e+02,-3.810765e+02,-3.848836e+02,-3.989815e+02,-4.082654e+02,-4.083050e+02,-4.132041e+02,-4.173998e+02,-3.375788e+02,-2.665083e+02,-2.353892e+02,-2.088316e+02,-1.845080e+02,-1.859884e+02,-1.902590e+02,-1.940381e+02,-1.936239e+02,-1.822121e+02,-1.845278e+02,-2.026701e+02,-2.082044e+02,-2.123789e+02,-2.250961e+02,-2.417116e+02,-2.400251e+02,-2.179855e+02,-2.222000e+02,-2.681432e+02,-3.401648e+02,-3.752439e+02,-3.893657e+02,-4.068560e+02
5.600364e+01,7.118633e+01,7.143050e+01,7.423451e+01,7.531019e+01,7.076444e+01,5.938440e+01,5.077811e+01,4.819131e+01,4.436715e+01,4.313049e+01,1.275923e+02,1.842133e+02,1.910814e+02,1.728495e+02,1.611691e+02,1.458656e+02,1.435054e+02,1.452427e+02,1.432036e+02,1.352589e+02,1.361222e+02,1.444783e+02,1.535201e+02,1.563445e+02,1.601328e+02,1.749627e+02,1.734692e+02,1.345427e+02,1.067185e+02,9.947881e+01,8.214148e+01,7.243103e+01,6.448033e+01,4.972161e+01
2.441075e+01,2.119317e+01,1.605593e+01,1.663821e+01,1.914678e+01,1.686749e+01,1.604171e+01,1.557045e+01,1.278243e+01,1.306969e+01,1.543605e+01,4.264525e+01,4.613434e+01,4.046291e+01,2.554940e+01,1.374229e+01,9.669836e+00,1.478314e+01,1.334960e+01,1.362265e+01,2.557843e-01,-3.324239e+00,5.000310e+00,1.534861e+01,2.227413e+01,3.084332e+01,4.094429e+01,3.737180e+01,2.504300e+01,1.583653e+01,1.046304e+01,1.006788e+01,8.438333e+00,1.124356e+01,1.281212e+01
4.492500e+00,-2.914949e+00,-7.498586e+00,-5.658899e+00,-2.460040e+00,-9.446477e-01,-1.705096e+00,9.561942e-01,4.351655e+00,4.746451e+00,4.830696e-01,-1.428606e+01,-2.299618e+01,-2.126446e+01,-2.241936e+01,-1.729924e+01,-8.243265e+00,7.285312e-01,-4.776334e+00,-8.860244e+00,9.121518e-01,5.550454e+00,-7.583146e+00,-1.170072e+01,-1.075984e+01,-1.104206e+01,-8.090408e+00,7.989415e+00,3.160642e+01,4.205043e+01,4.383258e+01,2.312531e+01,-7.045209e-01,-3.971611e+00,8.283369e-01
4.848162e+00,3.120630e+00,-1.166103e-01,2.115925e+00,2.853280e+00,7.371673e+00,7.916784e+00,7.924602e+00,1.320373e+01,1.280524e+01,4.022287e+00,-2.608013e+01,-3.561731e+01,-3.474374e+01,-4.162929e+01,-4.417056e+01,-3.792702e+01,-2.740482e+01,-2.504840e+01,-2.592397e+01,-2.480602e+01,-2.168035e+01,-2.245240e+01,-2.873898e+01,-3.666426e+01,-3.629520e+01,-2.491956e+01,-1.962206e+01,-1.517884e+01,-8.410365e+00,-5.283761e+00,5.805454e+00,1.237683e+01,7.947842e+00,6.055738e+00
1.147309e+01,9.950815e+00,5.108242e+00,6.583622e+00,6.519215e+00,1.030180e+01,1.598401e+01,1.314915e+01,1.365421e+01,1.305869e+01,1.130516e+01,-1.808534e+01,-2.044065e+01,-7.282763e+00,1.073460e+01,1.918854e+01,2.803326e+01,3.042246e+01,3.834306e+01,4.011166e+01,2.977913e+01,2.445768e+01,2.551877e+01,2.193021e+01,1.846099e+01,1.913782e+01,6.754074e+00,-9.701759e+00,-2.877447e+00,4.878960e+00,9.492717e+00,6.924591e+00,1.136553e+01,1.297154e+01,8.636301e+00
1.024823e+01,4.890043e+00,1.614718e+00,2.544167e+00,4.011550e+00,6.041451e+00,1.060518e+01,7.805334e+00,7.864860e+00,5.913452e+00,1.037279e+01,-9.999390e+00,-1.253770e+01,-1.084977e+01,-8.511769e+00,-1.174129e+01,-1.066577e+01,-9.859334e+00,-9.531765e+00,-2.026161e+01,-1.562423e+01,-7.691260e+00,-1.294130e+01,-1.434591e+01,-1.206791e+01,-8.885715e+00,-8.297157e+00,-9.076969e+00,-1.369405e+01,-9.657085e+00,1.592116e+00,7.826982e+00,7.927304e+00,1.131342e+01,9.509697e+00
2.052402e+00,-5.051642e-01,2.435083e+00,2.246277e+00,1.685695e+00,2.440482e+00,3.035266e+00,1.236185e+00,5.633384e+00,3.535488e+00,3.504297e+00,-6.647880e+00,-4.662675e+00,-8.020226e+00,1.819400e-01,1.731134e+00,1.570341e+00,2.784609e+00,-2.338741e+00,-2.967337e+00,-2.900695e-01,5.656712e+00,1.880567e+00,-5.215855e+00,-4.874540e+00,-3.041206e+00,-2.965289e+00,-1.344458e+01,-1.836768e+01,-1.985940e+01,-1.838940e+01,-8.256488e+00,9.820082e+00,1.158216e+01,1.212123e+01
-4.534011e+00,3.479282e-01,4.945721e+00,3.988200e+00,1.611156e+00,3.715028e-01,1.043935e+00,-8.732067e-01,3.263654e+00,3.569367e+00,-1.395071e+00,-9.947431e+00,-6.293725e+00,-4.691746e+00,-1.150290e+01,-1.858874e+01,-1.837191e+01,-1.241949e+01,-1.656438e+01,-1.753986e+01,-2.471000e+01,-2.067990e+01,-1.970454e+01,-2.568135e+01,-2.102145e+01,-1.036876e+01,-6.218137e+00,-2.417624e+00,6.231118e+00,4.944879e+00,7.400570e+00,1.129868e+01,7.626178e+00,7.946288e+00,1.093750e+01
-5.707037e+00,6.626168e-01,-9.796132e-01,-1.892267e+00,4.326070e-01,-9.118382e-02,9.657431e-01,-1.356640e+00,-6.864501e-01,4.690603e-01,-8.157777e-01,-1.563922e+01,-2.735857e+01,-2.511823e+01,-2.654127e+01,-3.102971e+01,-2.619028e+01,-1.399125e+01,-1.139277e+01,-1.375486e+01,-1.296765e+01,-1.428451e+01,-1.746976e+01,-1.937503e+01,-2.737336e+01,-2.207357e+01,-2.088660e+01,-1.633724e+01,-1.296257e+01,-8.752234e+00,-4.864166e+00,9.314784e+00,-1.452811e-01,8.720664e-02,4.284658e+00
