Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.301399e+02,-2.379087e+02,-1.393060e+02,-1.151385e+02,-1.283873e+02,-1.572124e+02,-1.954540e+02,-2.150867e+02,-1.932325e+02,-2.008254e+02,-2.536509e+02,-3.424183e+02,-4.303357e+02,-5.085284e+02,-5.322257e+02,-5.397448e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02,-5.505709e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.496343e+01,1.678057e+02,1.869920e+02,1.879166e+02,1.780469e+02,1.748516e+02,1.686228e+02,1.800461e+02,2.193398e+02,2.380075e+02,2.363604e+02,1.972558e+02,1.264875e+02,5.099575e+01,2.402388e+01,1.439376e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.504797e+01,-4.714254e+01,-8.330675e+01,-9.884697e+01,-8.996689e+01,-7.382420e+01,-5.799236e+01,-4.457624e+01,-3.749567e+01,-2.679547e+01,-8.593283e+00,1.863128e+01,3.129203e+01,2.993954e+01,1.869440e+01,1.181597e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.343896e+00,1.128130e+01,1.436701e+01,-2.280158e+00,-1.192029e+01,-1.684522e+01,-2.280673e+01,-4.045078e+01,-6.067865e+01,-7.306113e+01,-8.903168e+01,-8.571165e+01,-4.433748e+01,6.171023e+00,1.113097e+01,8.052898e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.082813e+00,-1.874839e+01,-3.278979e+01,-4.907750e+01,-6.274471e+01,-7.531217e+01,-7.867882e+01,-8.757237e+01,-9.827972e+01,-9.370274e+01,-8.946189e+01,-8.539005e+01,-6.047820e+01,-1.150902e+01,2.935067e+00,3.770453e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.077057e+01,-2.889127e+01,-1.724501e+01,-8.687692e+00,8.311790e+00,1.705442e+01,2.009553e+01,8.526409e+00,-8.979813e+00,-2.041458e+01,-2.735686e+01,-3.247252e+01,-3.659899e+01,-2.009475e+01,-4.288623e+00,-3.297167e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.070113e+01,-3.520729e+01,-3.649738e+01,-2.958040e+01,-1.442375e+01,1.639435e+00,8.435692e+00,7.834551e+00,-4.003017e-01,-7.273352e+00,-1.122515e+01,-9.006068e+00,-1.749886e+01,-2.194657e+01,-9.335206e+00,-3.664667e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.091352e+00,-2.433860e+01,-3.591782e+01,-4.214960e+01,-4.300103e+01,-4.793283e+01,-5.075985e+01,-3.858196e+01,-4.050387e+01,-4.471325e+01,-4.170131e+01,-2.950821e+01,-2.250302e+01,-2.081191e+01,-1.166784e+01,-5.885090e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.426755e+00,-1.021680e+01,-1.349244e+01,-1.943333e+01,-2.473123e+01,-2.849615e+01,-2.806700e+01,-2.213672e+01,-2.264399e+01,-2.752460e+01,-3.376392e+01,-4.033375e+01,-3.400017e+01,-1.853245e+01,-1.148144e+01,-6.923385e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.765663e+00,-1.803807e+01,-1.285893e+01,-6.278986e+00,-4.727819e+00,-1.201386e+01,-1.527140e+01,-2.272638e+01,-2.733463e+01,-2.946572e+01,-2.688115e+01,-3.342416e+01,-2.892612e+01,-1.500587e+01,-9.557132e+00,-6.967268e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
