Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.897876e+02,-4.824939e+02,-4.816719e+02,-4.748957e+02,-4.173984e+02,-2.839483e+02,-2.005991e+02,-1.663985e+02,-1.308586e+02,-1.025309e+02,-1.042895e+02,-1.095214e+02,-1.303447e+02,-1.156661e+02,-8.255904e+01,-7.471516e+01,-8.567941e+01,-1.180195e+02,-1.706032e+02,-2.314656e+02,-3.019393e+02,-3.739508e+02,-4.355730e+02,-4.751150e+02,-4.799486e+02,-4.751668e+02,-4.766368e+02,-4.797682e+02,-4.821357e+02,-4.876105e+02
8.928129e+00,1.720687e+01,1.821779e+01,2.502602e+01,3.868421e+01,5.073311e+01,5.306384e+01,5.659096e+01,4.435697e+01,2.741361e+01,2.307934e+01,3.109050e+01,4.469186e+01,3.000778e+01,2.955964e+01,5.075478e+01,8.217025e+01,1.028377e+02,1.180421e+02,1.241654e+02,1.257247e+02,1.065155e+02,5.898661e+01,2.558543e+01,1.823153e+01,2.366135e+01,2.368585e+01,2.035974e+01,1.712549e+01,1.119467e+01
8.076160e+00,1.232171e+01,1.284296e+01,1.417723e+01,2.581960e+01,1.675802e+01,-4.133445e+00,-2.710760e+01,-4.210610e+01,-5.433450e+01,-5.520467e+01,-4.967725e+01,-4.556355e+01,-5.024307e+01,-6.802638e+01,-8.041469e+01,-8.389281e+01,-7.263004e+01,-3.853838e+01,-1.142646e+01,-2.658870e+00,4.526317e+00,1.042019e+01,1.605592e+01,8.267975e+00,1.124100e+01,1.501248e+01,1.375357e+01,1.104113e+01,8.851809e+00
7.297782e+00,9.149321e+00,8.935612e+00,6.563938e+00,2.313937e+00,1.188505e+01,1.410029e+01,4.635535e+00,-2.295784e+00,6.301084e-01,-5.793518e+00,-1.245855e+01,-1.398605e+01,-1.048651e+01,-1.126257e+01,-2.419634e+01,-4.793825e+01,-5.158287e+01,-4.756481e+01,-5.280753e+01,-3.999129e+01,-2.590461e+01,-9.559673e+00,8.972271e+00,2.671596e+00,4.638972e+00,9.276491e+00,8.870022e+00,7.303882e+00,7.593066e+00
6.726242e+00,8.673101e+00,7.948317e+00,5.908395e+00,1.409551e+01,1.065542e+01,-1.329238e+01,-3.338817e+01,-3.772033e+01,-3.200864e+01,-3.474749e+01,-3.305201e+01,-2.723109e+01,-2.159422e+01,-2.161283e+01,-2.529106e+01,-3.142871e+01,-3.116431e+01,-2.111635e+01,-6.689805e+00,7.933952e+00,3.234269e+00,1.232305e+00,7.780411e+00,4.913215e+00,7.506526e+00,9.041849e+00,7.892612e+00,7.816920e+00,8.022167e+00
6.008430e+00,8.134520e+00,7.698483e+00,9.731112e+00,2.624586e+00,-7.901966e+00,5.678407e+00,2.258712e+01,3.513857e+01,4.545296e+01,4.849636e+01,4.993970e+01,5.427061e+01,5.991414e+01,5.635041e+01,4.586983e+01,4.221505e+01,3.698092e+01,2.709798e+01,1.893500e+01,1.594036e+01,1.221155e+01,1.070651e+01,9.507442e+00,9.988197e+00,1.243508e+01,1.010098e+01,8.461868e+00,9.575178e+00,8.696253e+00
4.866117e+00,5.299909e+00,5.929049e+00,1.166826e+01,1.372619e+01,-1.581087e+01,-2.466932e+01,-2.228756e+01,-1.853105e+01,-2.181292e+01,-2.320057e+01,-2.400534e+01,-2.164042e+01,-2.985452e+01,-3.295320e+01,-3.454614e+01,-2.897517e+01,-2.583000e+01,-2.505119e+01,-2.708436e+01,-1.653222e+01,1.027492e-02,7.490801e+00,9.368456e+00,1.119109e+01,1.118638e+01,7.462966e+00,7.068421e+00,8.876974e+00,8.137596e+00
3.541977e+00,1.583874e+00,3.148038e+00,8.144405e+00,8.967967e-01,9.999369e-01,1.631542e+01,3.734816e+01,4.102260e+01,3.601061e+01,3.129656e+01,2.971782e+01,3.125603e+01,3.142469e+01,3.193573e+01,3.146344e+01,2.686554e+01,2.104273e+01,1.256851e+01,7.583348e+00,5.142919e+00,2.069499e+00,5.336858e+00,5.988764e+00,7.073991e+00,4.184877e+00,1.375041e+00,2.945671e+00,5.392443e+00,6.471140e+00
2.544265e+00,-3.324556e-02,1.318810e+00,1.928630e+00,-1.714447e+01,-2.316343e+01,-1.296459e+01,-5.288606e+00,-9.033365e-01,3.287085e+00,5.362628e+00,1.937801e+00,1.861147e+00,-2.825927e+00,-3.139180e+00,2.312467e+00,6.331188e+00,1.446041e+01,1.253953e+01,1.704836e+00,6.204669e+00,1.159035e+01,7.787403e+00,1.641172e+00,1.211795e+00,-1.749066e+00,-3.614461e+00,-1.455835e+00,1.597463e+00,4.804867e+00
2.039351e+00,8.700798e-01,9.309298e-01,-3.284957e+00,7.929078e-01,-2.180961e+01,-2.209661e+01,-1.662566e+01,-1.047389e+01,-9.671738e+00,-1.286117e+01,-1.652082e+01,-2.285166e+01,-2.062788e+01,-1.582210e+01,-6.062661e+00,-6.677037e+00,-3.693713e+00,8.987859e-01,9.381100e+00,8.154608e+00,4.538009e+00,4.293529e+00,-1.096352e+00,-2.619812e+00,-2.474475e+00,-4.337801e+00,-3.250685e+00,-4.689621e-01,3.693809e+00
