Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.021857e+02,-4.452763e+02,-4.128636e+02,-3.782253e+02,-3.293995e+02,-2.580282e+02,-2.125533e+02,-1.597066e+02,-9.220174e+01,-7.925574e+01,-1.137428e+02,-1.660624e+02,-2.587074e+02,-3.425840e+02,-4.292450e+02,-5.016815e+02,-5.222834e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02,-5.240560e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.941895e+01,9.491129e+01,1.254084e+02,1.447415e+02,1.428119e+02,1.196870e+02,1.051708e+02,1.179842e+02,1.561089e+02,1.849733e+02,2.126547e+02,2.163003e+02,2.045237e+02,1.692239e+02,9.395155e+01,2.223381e+01,2.105608e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.517278e+01,5.598460e+01,5.706854e+01,4.503787e+01,1.914963e+01,-1.661193e+01,-5.456425e+01,-1.061652e+02,-1.304232e+02,-1.157895e+02,-1.073071e+02,-7.660059e+01,-2.252762e+01,1.195863e+01,1.247973e+01,2.386862e+00,1.112437e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.896628e+01,1.743344e+01,1.788253e+00,-7.663074e+00,1.198674e+01,5.282647e+01,6.918153e+01,4.751250e+01,-5.308004e+00,-4.706410e+01,-5.878086e+01,-6.119067e+01,-7.042813e+01,-6.512648e+01,-3.828564e+01,-1.152743e+01,3.735081e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.185327e+01,-4.046338e+00,-1.518101e+01,-2.621688e+01,-3.497969e+01,-5.777664e+01,-6.243087e+01,-4.492707e+01,-4.947891e+01,-5.089807e+01,-5.656662e+01,-5.148157e+01,-4.824720e+01,-4.517395e+01,-3.073815e+01,-1.136380e+01,-6.050995e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.892533e+00,-8.764492e+00,-4.445091e+00,-1.084263e+01,-2.396343e+01,-3.051674e+01,-4.268904e+01,-4.545950e+01,-3.094322e+01,-2.098938e+01,-9.822691e+00,-4.995511e+00,-3.655643e+00,2.533854e+00,1.249021e+00,-2.972596e+00,-5.843801e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.098746e+00,-8.780957e+00,3.102003e+00,9.631907e+00,1.710092e+01,1.870863e+01,1.173370e+01,-1.518501e+01,-1.688494e+01,-2.101168e+01,-4.045563e+00,1.495007e+01,1.870756e+01,1.759225e+01,1.479160e+01,2.999789e+00,-6.567314e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.690707e+00,-1.369140e+01,-9.546791e+00,-1.123498e+01,-1.625211e+01,-2.940591e+01,-3.024121e+01,-2.955315e+01,-2.170504e+01,-2.759917e+01,-3.276332e+01,-2.204342e+01,-3.040939e+00,1.067116e-01,4.674742e+00,2.720829e+00,5.162528e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.852348e+00,-2.216861e+01,-2.701925e+01,-3.079144e+01,-4.464869e+01,-3.724163e+01,-2.797975e+01,-6.691877e+00,-5.616523e+00,-1.147797e+01,-1.655424e+01,-1.400965e+01,-1.577436e+01,-1.073018e+01,-7.029779e+00,3.134869e-01,7.364187e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.084453e+01,-2.634196e+01,-2.937976e+01,-2.032606e+01,-1.402758e+01,-1.148463e+01,-1.213311e+01,-2.300296e+00,1.166018e+01,1.485318e+01,-1.852322e+00,-7.461684e+00,-6.028337e+00,-3.783977e+00,-7.694156e+00,6.222504e-02,4.363487e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.204948e+01,-2.234290e+01,-1.820145e+01,-1.374325e+01,-1.819528e+00,-1.996681e+00,-1.046488e+01,-8.376251e+00,-9.033854e-01,-3.630509e+00,4.517088e+00,2.284624e+00,5.145220e+00,-1.237768e+00,-4.212166e+00,1.020545e+00,-1.984948e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.280730e+01,-1.497733e+01,-7.331390e+00,-6.779937e+00,-1.674799e+01,-2.098722e+01,-2.425701e+01,-2.091099e+01,-1.953201e+01,-2.171335e+01,-2.400342e+01,-9.107676e+00,-6.669018e+00,-7.169549e+00,-4.729004e+00,-1.423346e-01,-7.813187e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.331605e+01,-1.215592e+01,-8.526175e+00,-5.556597e+00,-1.108245e+01,-8.816101e+00,-1.516767e+00,3.375373e+00,-1.252829e+00,-1.479842e+01,-2.681129e+01,-2.485337e+01,-1.297077e+01,-7.500474e+00,-7.330568e+00,-3.524228e+00,-9.886339e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
