Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47,Coeff 48
-5.713541e+02,-5.676642e+02,-5.668751e+02,-5.713541e+02,-5.642426e+02,-5.670327e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-4.052147e+02,-2.756987e+02,-2.472328e+02,-2.985895e+02,-3.268860e+02,-3.092750e+02,-3.027338e+02,-2.289336e+02,-1.633599e+02,-6.932288e+01,-3.723719e+01,-6.042861e+01,-1.266094e+02,-2.106501e+02,-3.159446e+02,-4.030496e+02,-4.750906e+02,-5.223052e+02,-5.601027e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02,-5.713541e+02
0.000000e+00,5.186552e+00,6.295627e+00,0.000000e+00,5.668285e+00,3.359052e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.774887e+01,7.198372e+01,2.271314e+01,-6.823438e+01,-1.041777e+02,-9.362981e+01,-8.338829e+01,4.021805e+01,1.231429e+02,1.531082e+02,1.624151e+02,1.777679e+02,2.087389e+02,2.211047e+02,1.994451e+02,1.605471e+02,1.036058e+02,5.728684e+01,1.447067e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,5.091943e+00,6.179955e+00,0.000000e+00,-3.455587e+00,-2.304729e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.369594e+01,-9.080608e+01,-8.965139e+01,-7.977008e+01,-7.501906e+01,-7.727583e+01,-7.559132e+01,-4.242790e+01,-9.762221e+01,-1.192592e+02,-1.088002e+02,-9.649118e+01,-9.309041e+01,-6.587462e+01,-7.703464e+00,2.470680e+01,3.487515e+01,2.940352e+01,1.072297e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.936176e+00,5.989600e+00,0.000000e+00,-9.061252e+00,-5.623009e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.603599e+01,-2.064868e+01,1.785055e+00,3.211618e+01,4.905062e+01,5.812183e+01,6.636801e+01,7.975027e+01,7.796900e+01,1.551697e+01,-2.184172e+01,-4.408955e+01,-4.321944e+01,-4.542657e+01,-4.987294e+01,-4.293671e+01,-1.594896e+01,3.138939e+00,6.099854e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.722103e+00,5.728120e+00,0.000000e+00,-6.487217e+00,-3.731433e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.261094e+00,-9.185336e+00,-1.791848e+01,-2.442598e+01,-3.139477e+01,-3.471281e+01,-3.223470e+01,-3.384149e+01,-2.632145e+01,-3.965454e+01,-4.703624e+01,-5.835329e+01,-6.564056e+01,-5.971151e+01,-5.034387e+01,-3.944865e+01,-2.354704e+01,-9.791889e+00,2.173290e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.453592e+00,5.400424e+00,0.000000e+00,1.228477e+00,1.241940e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.600148e+00,-6.511003e+00,-1.415522e+01,-2.252272e+01,-2.128521e+01,-2.456712e+01,-2.660219e+01,-4.873296e+01,-4.476619e+01,-3.601223e+01,-2.751897e+01,-2.289728e+01,-2.233764e+01,-2.914266e+01,-1.951825e+01,-9.141288e+00,-4.999972e+00,-1.039608e+01,-6.809309e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,4.135503e+00,5.012584e+00,0.000000e+00,6.719452e+00,4.480903e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.737082e+01,-2.687273e+01,-2.512113e+01,-1.038089e+01,6.926299e+00,3.132152e+00,4.962751e+00,-1.973363e+01,-3.182825e+01,-3.762273e+01,-3.974015e+01,-2.979522e+01,-7.272564e+00,1.566219e+01,1.885456e+01,1.389815e+01,8.395054e+00,-6.706480e+00,-5.775011e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,3.773518e+00,4.571769e+00,0.000000e+00,5.485291e+00,3.227565e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.677651e+01,-1.376979e+01,-1.120414e+01,-1.064197e+01,5.984355e+00,9.584113e+00,3.031867e+00,-2.258461e+01,-2.763298e+01,-2.010600e+01,-2.160076e+01,-2.503038e+01,-2.570341e+01,-1.711142e+01,5.320077e+00,8.925943e+00,3.781478e+00,-4.248598e+00,-1.161553e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,3.374061e+00,4.086027e+00,0.000000e+00,-2.519611e-01,-7.774956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.116004e+00,4.750987e+00,6.442617e+00,-2.271337e+00,-2.040997e+00,-2.804358e+00,-4.979618e+00,-1.945607e+01,-1.060403e+01,-1.627003e+01,-1.821445e+01,-2.629330e+01,-2.666081e+01,-2.008987e+01,-1.871706e+01,-8.707523e+00,-7.455426e+00,-3.186658e+00,2.244981e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,2.944153e+00,3.564152e+00,0.000000e+00,-4.451133e+00,-3.383150e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.478375e+01,1.984624e+01,1.670171e+01,3.189571e+00,-4.031129e+00,-3.920573e+00,-9.799702e+00,-4.226820e+01,-3.521872e+01,-4.409621e+00,7.247645e+00,5.253978e+00,-6.746521e+00,-1.100348e+01,-1.470454e+01,-1.089441e+01,-1.182317e+01,-2.446964e+00,-4.361508e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,2.491217e+00,3.015435e+00,0.000000e+00,-3.478505e+00,-2.271426e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.191476e+00,1.560763e+00,-2.053471e-01,-5.806168e+00,-6.712453e+00,-2.977185e+00,-5.270606e+00,-3.799082e+01,-2.488128e+01,-2.442790e+01,-9.456957e+00,5.194793e+00,1.110599e+01,5.685967e+00,7.820634e+00,-3.182515e+00,-1.054465e+01,-3.189446e+00,-2.399757e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,2.022968e+00,2.449506e+00,0.000000e+00,7.295998e-01,9.744161e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.188323e+01,9.816396e-02,9.194360e+00,1.884712e+01,2.040934e+01,2.080501e+01,1.686531e+01,-2.315417e+00,-1.373771e+01,-1.053951e+01,-7.111561e+00,-1.242819e+01,-1.342700e+01,1.995054e+00,4.902156e+00,-1.546324e+00,-1.061376e+01,-7.173282e+00,-5.298745e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.547227e+00,1.876095e+00,0.000000e+00,3.335081e+00,2.829607e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.631013e+00,-1.335098e+01,-1.337594e+01,-7.285608e+00,-1.251440e+01,-2.013552e+01,-2.290205e+01,-2.331631e+01,-6.719601e+00,-1.194905e+01,-1.999603e+01,-2.409713e+01,-2.519282e+01,-1.633731e+01,-7.331127e+00,-2.732571e+00,-1.290117e+01,-1.347023e+01,-8.273799e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
