Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.216069e+02,-5.021462e+02,-5.033304e+02,-4.670529e+02,-3.307828e+02,-2.535298e+02,-2.206643e+02,-2.088233e+02,-2.010451e+02,-2.030235e+02,-2.093035e+02,-2.016315e+02,-1.889594e+02,-1.579235e+02,-1.243628e+02,-1.160857e+02,-1.315220e+02,-1.583132e+02,-1.800282e+02,-1.809862e+02,-1.762157e+02,-1.708864e+02,-1.494026e+02,-1.241793e+02,-1.194464e+02,-1.063373e+02,-8.273035e+01,-5.776604e+01,-3.880325e+01,-5.427313e+01,-1.252676e+02,-2.576184e+02,-3.533038e+02,-4.278124e+02,-4.865790e+02,-5.055934e+02,-5.071214e+02,-5.086418e+02,-5.193468e+02
3.743571e+01,5.071231e+01,5.236192e+01,3.343283e+01,-3.501134e+01,-6.296481e+01,-8.855304e+01,-1.009904e+02,-1.042888e+02,-1.051363e+02,-1.118610e+02,-1.166036e+02,-1.105388e+02,-6.720579e+01,-6.591623e+00,4.547298e+01,8.284610e+01,8.953404e+01,9.239835e+01,9.311565e+01,8.741348e+01,7.864046e+01,7.884306e+01,7.237910e+01,6.543828e+01,5.745773e+01,5.689039e+01,5.770356e+01,7.665811e+01,9.824403e+01,1.148101e+02,1.452702e+02,1.459079e+02,1.117309e+02,6.588419e+01,5.177494e+01,5.342049e+01,5.318119e+01,4.375247e+01
1.889470e+01,1.612738e+01,1.681400e+01,1.542704e+01,2.573784e+01,4.001091e+01,5.119374e+01,5.534879e+01,5.403967e+01,5.873298e+01,6.192122e+01,6.190215e+01,5.176207e+01,4.877108e+01,3.586874e+01,-1.349540e+01,-4.907871e+01,-4.018384e+01,-3.315616e+01,-2.448376e+01,-1.875771e+01,-2.085390e+01,-2.242587e+01,-3.076555e+01,-3.471902e+01,-3.703754e+01,-4.181572e+01,-4.962764e+01,-6.455203e+01,-7.402676e+01,-6.684105e+01,-3.619087e+01,-1.404353e+01,-3.885955e+00,3.271852e+00,1.059765e+01,1.695493e+01,1.914605e+01,1.873523e+01
1.037455e+01,4.970522e+00,1.335110e+00,1.319895e+01,2.993776e+01,3.214211e+01,3.857820e+01,3.552877e+01,2.525571e+01,2.328426e+01,2.578080e+01,2.846126e+01,3.498061e+01,3.070668e+01,2.556813e+01,1.532749e+01,5.882373e-01,-1.672819e+01,-2.906885e+01,-3.693900e+01,-4.098740e+01,-4.636010e+01,-4.698499e+01,-4.464828e+01,-4.533817e+01,-4.314216e+01,-4.225058e+01,-4.496188e+01,-5.572475e+01,-5.767904e+01,-5.050438e+01,-4.583282e+01,-3.951590e+01,-3.074747e+01,-1.907543e+01,-5.808939e+00,-1.234474e+00,7.598603e-01,2.006530e+00
3.165153e+00,4.526890e-01,-3.417959e-01,-4.753440e+00,-2.078446e+01,-3.153439e+01,-3.615956e+01,-3.556569e+01,-2.789160e+01,-2.889332e+01,-3.408715e+01,-2.973017e+01,-2.564232e+01,-4.338682e+01,-5.040421e+01,-3.342693e+01,-2.675415e+01,-1.388363e+01,-2.912880e+00,1.770516e+00,4.104353e+00,-9.581508e+00,-1.252960e+01,-1.685377e+01,-1.938900e+01,-2.044839e+01,-1.745152e+01,-2.198808e+01,-3.020815e+01,-2.831432e+01,-2.323832e+01,-1.126686e+01,-2.741211e+00,-4.266807e+00,-2.654920e+00,2.385240e+00,3.313469e+00,4.795163e+00,2.575789e+00
9.552483e+00,1.593556e+01,1.453791e+01,6.406832e+00,1.081527e+01,1.124576e+01,1.123246e+01,1.283103e+01,1.887911e+01,1.618274e+01,1.480023e+01,1.259996e+01,7.828014e+00,-4.468120e+00,-9.195892e+00,-1.191404e+01,-2.953150e+00,1.564157e+01,3.606170e+01,4.656337e+01,5.002329e+01,4.696359e+01,5.377156e+01,5.683289e+01,5.777374e+01,5.584738e+01,5.585342e+01,5.177945e+01,4.634722e+01,4.288935e+01,4.200914e+01,2.125157e+01,1.450016e+00,1.594055e+00,1.450895e+01,1.163484e+01,1.247727e+01,1.453344e+01,1.108166e+01
1.586784e+01,1.939041e+01,1.386063e+01,2.579435e+01,2.225781e+01,1.479452e+01,1.208560e+01,2.228038e+01,2.651817e+01,2.713865e+01,2.696303e+01,2.496711e+01,2.199294e+01,1.147102e+01,1.334406e+01,-1.930021e+00,-2.290326e+01,-2.811558e+01,-3.777308e+01,-4.475402e+01,-4.915253e+01,-5.238355e+01,-5.058869e+01,-5.350611e+01,-5.727681e+01,-5.955880e+01,-5.465786e+01,-4.999187e+01,-4.545888e+01,-4.560871e+01,-3.940901e+01,-2.550994e+01,-1.755266e+01,2.834792e+00,1.971589e+01,1.301501e+01,1.328046e+01,1.545744e+01,1.418855e+01
9.972955e+00,4.099787e+00,-7.710696e-01,-1.504370e+01,-4.572022e+00,-6.552432e+00,-1.084313e+01,-8.410227e+00,-9.597017e+00,-1.221341e+01,-1.319564e+01,-7.716938e+00,-2.289488e-01,-1.191982e+01,-1.396920e+01,7.635035e+00,2.343707e+01,2.322078e+01,2.741486e+01,3.188984e+01,3.383851e+01,3.037369e+01,3.180230e+01,3.318277e+01,3.106289e+01,3.555658e+01,4.333668e+01,4.852202e+01,5.096245e+01,5.123670e+01,4.909370e+01,3.249154e+01,1.252175e+01,1.517153e+01,1.755509e+01,9.281528e+00,5.647853e+00,7.879194e+00,9.454165e+00
6.538738e+00,4.214220e+00,1.072426e+00,1.363034e+01,6.078033e+00,3.263011e+00,2.962093e+00,3.992051e-01,-3.316116e+00,-4.734834e+00,-3.593488e+00,-4.490186e+00,-7.457509e+00,-1.956097e+01,-2.108440e+01,-1.948389e+01,-2.150929e+01,-1.052183e+01,-4.735246e+00,-4.471129e+00,-7.168833e+00,-1.135529e+01,-6.589115e+00,-6.914177e+00,-1.014697e+01,-1.441366e+01,-1.837126e+01,-1.913424e+01,-1.501084e+01,-1.551426e+01,-1.413022e+01,-7.784130e+00,-6.807758e+00,6.670078e+00,7.915925e+00,3.336202e+00,-1.542578e+00,1.119614e+00,3.757141e+00
3.156598e+00,1.410935e+00,1.901510e+00,-3.038726e-01,-1.268381e+00,-1.866821e+00,-8.384486e-01,-1.280496e+00,-8.998303e-01,1.341712e-02,1.175605e+00,-2.008211e+00,-2.738231e+00,-4.480631e+00,-1.739119e+00,9.883591e+00,2.213540e+01,8.817745e+00,7.907764e+00,1.229510e+01,1.082480e+01,6.764187e+00,6.510952e+00,7.897038e+00,6.005585e+00,1.892051e+00,6.265123e-01,-9.677684e-01,-3.973310e+00,-1.199449e+01,-2.128302e+01,-3.531458e+01,-2.990770e+01,-1.762819e+01,-4.748009e+00,-6.051843e-01,-4.897299e-01,6.455696e-01,1.631278e+00
1.461569e+00,-1.977530e+00,5.948728e-01,-7.570384e+00,-1.017489e+01,-4.265959e+00,-1.153070e+00,8.950288e-01,2.100959e+00,2.782349e+00,3.200415e+00,-2.405658e+00,-3.471693e+00,-3.907031e+00,-5.119000e+00,-5.703096e+00,-1.749036e+01,-2.257739e+01,-2.573031e+01,-2.903428e+01,-3.046701e+01,-2.962685e+01,-2.767253e+01,-2.492441e+01,-2.261063e+01,-2.145182e+01,-1.865347e+01,-1.614420e+01,-1.274844e+01,-1.312663e+01,-1.591317e+01,-2.337094e+01,-2.407661e+01,-2.023262e+01,-1.083275e+01,-1.289794e+00,3.905516e+00,1.643037e+00,7.227533e-01
5.112883e+00,4.894768e+00,2.524358e+00,2.806873e+00,3.554863e+00,4.211185e+00,-3.706698e+00,-6.261478e+00,-5.459934e+00,-3.853308e+00,-3.268115e-01,2.727858e+00,1.740780e-01,-1.653244e+00,-2.347285e+00,9.024494e+00,2.479622e+01,1.943403e+01,1.262075e+01,1.338338e+01,1.037788e+01,1.138949e+01,1.230668e+01,1.280110e+01,1.439484e+01,1.065737e+01,9.878176e+00,9.133402e+00,1.169064e+01,1.771462e+01,1.561131e+01,3.276266e+00,-4.017041e+00,-6.618819e+00,-8.448949e+00,-1.504058e+00,2.612642e+00,-1.402473e+00,-1.821758e+00
