Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.045011e+02,-4.922767e+02,-4.948480e+02,-4.974519e+02,-4.951977e+02,-4.988343e+02,-4.921078e+02,-4.868150e+02,-4.882552e+02,-4.805837e+02,-4.593201e+02,-2.980227e+02,-1.935387e+02,-1.703204e+02,-1.794385e+02,-1.728538e+02,-1.625304e+02,-1.761731e+02,-1.825372e+02,-1.781888e+02,-1.724419e+02,-1.661301e+02,-1.551029e+02,-1.499041e+02,-1.383109e+02,-1.226482e+02,-1.171770e+02,-1.173960e+02,-1.161702e+02,-1.040527e+02,-8.531281e+01,-7.774287e+01,-5.739130e+01,-6.627680e+01,-1.257327e+02,-2.125782e+02,-3.143965e+02,-3.997968e+02,-4.538551e+02,-4.794666e+02,-4.886076e+02,-4.829378e+02,-4.851152e+02,-4.908935e+02,-4.906656e+02,-5.005533e+02
7.147975e+01,8.103137e+01,7.733639e+01,7.700269e+01,7.936670e+01,7.842969e+01,8.291167e+01,8.988313e+01,9.215247e+01,1.006419e+02,1.170023e+02,1.391507e+02,1.321057e+02,1.191717e+02,1.121490e+02,1.149840e+02,1.131948e+02,1.069458e+02,1.048521e+02,9.817057e+01,9.194934e+01,8.874751e+01,8.603447e+01,8.058514e+01,8.008025e+01,7.853830e+01,7.300192e+01,6.722466e+01,6.661644e+01,7.075633e+01,7.393239e+01,7.955466e+01,1.084245e+02,1.249135e+02,1.249158e+02,1.268774e+02,1.400234e+02,1.341312e+02,1.046219e+02,8.956265e+01,8.223926e+01,7.851775e+01,7.329718e+01,7.132832e+01,7.915041e+01,7.832042e+01
1.453072e+01,1.433783e+01,1.158063e+01,1.542711e+01,1.802997e+01,2.140514e+01,2.123422e+01,2.475899e+01,3.119812e+01,3.272561e+01,3.102705e+01,5.989511e+00,-1.058472e+01,-1.924535e+01,-2.802773e+01,-4.130276e+01,-4.594812e+01,-3.577524e+01,-2.472034e+01,-2.197769e+01,-2.681554e+01,-2.560704e+01,-2.132000e+01,-2.364716e+01,-2.833729e+01,-3.062028e+01,-3.646876e+01,-3.766477e+01,-4.121599e+01,-4.454642e+01,-5.375835e+01,-5.818106e+01,-8.109311e+01,-9.063711e+01,-6.853416e+01,-4.677979e+01,-3.383393e+01,-2.342580e+01,-5.015556e+00,7.617884e+00,1.001875e+01,9.714611e-02,-6.323821e+00,-2.798497e+00,8.259941e+00,1.898034e+01
6.410483e+00,5.203530e+00,2.924863e+00,5.311680e+00,7.467999e+00,9.841408e+00,1.370340e+01,1.522690e+01,2.021526e+01,1.692214e+01,1.496848e+01,4.633307e+01,5.853986e+01,5.478175e+01,3.879418e+01,2.230374e+01,1.900933e+01,1.171924e+01,1.280627e+01,1.558224e+01,2.332583e+01,2.625896e+01,2.212022e+01,1.700644e+01,1.013793e+01,5.515450e+00,-1.399863e+00,-3.644476e+00,-1.289764e+01,-1.824882e+01,-1.570630e+01,-2.098919e+01,-4.149516e+01,-4.216179e+01,-2.955319e+01,-2.232913e+01,-2.010083e+01,-2.228896e+01,-1.252106e+01,-1.393004e+00,3.956215e+00,8.482536e+00,2.374124e+00,9.696877e-02,4.026039e+00,6.757263e+00
1.685980e+01,1.608779e+01,1.457739e+01,1.332063e+01,1.354371e+01,1.729946e+01,2.488350e+01,2.629461e+01,2.888328e+01,2.955051e+01,3.228136e+01,-5.394031e+00,-2.545095e+01,-2.775610e+01,-1.667467e+01,-2.000826e+01,-2.660885e+01,-2.711903e+01,-2.658153e+01,-2.577437e+01,-2.644018e+01,-2.870756e+01,-2.836377e+01,-3.583968e+01,-3.700539e+01,-3.072104e+01,-2.105489e+01,-1.548718e+01,-1.449776e+01,-1.282844e+01,-8.931425e+00,-1.582601e+01,-1.621237e+01,-1.234235e+01,1.947308e+00,1.081511e+01,9.704985e+00,1.108231e+01,1.871661e+01,1.861287e+01,2.069739e+01,3.192770e+01,2.729057e+01,1.891847e+01,2.226871e+01,1.905803e+01
1.680305e+01,1.718494e+01,1.955601e+01,1.743067e+01,1.636303e+01,2.096947e+01,2.611439e+01,2.495832e+01,2.703398e+01,3.222012e+01,3.403696e+01,3.122005e+01,2.118408e+01,2.148240e+01,3.380897e+01,4.839970e+01,5.045763e+01,5.429939e+01,5.568934e+01,5.649531e+01,5.242735e+01,4.889370e+01,5.169892e+01,5.715734e+01,6.629192e+01,7.002412e+01,6.920642e+01,6.708330e+01,6.083917e+01,5.900382e+01,5.854622e+01,5.610323e+01,5.690919e+01,5.453625e+01,4.438223e+01,3.197892e+01,1.818481e+01,1.317230e+01,2.139537e+01,1.601713e+01,1.516087e+01,2.043711e+01,2.075846e+01,1.758051e+01,2.074769e+01,1.744429e+01
9.405363e+00,1.157054e+01,1.374175e+01,1.335258e+01,8.418202e+00,8.105022e+00,1.046173e+01,1.229385e+01,1.720795e+01,1.960333e+01,1.586560e+01,-2.749635e+01,-4.759394e+01,-5.410934e+01,-5.656359e+01,-5.640263e+01,-5.759856e+01,-5.102116e+01,-4.650235e+01,-5.148049e+01,-5.353058e+01,-5.019880e+01,-4.604575e+01,-4.157568e+01,-4.579714e+01,-5.535932e+01,-6.134496e+01,-6.085175e+01,-5.600494e+01,-4.951169e+01,-4.233469e+01,-3.709142e+01,-3.143427e+01,-2.808473e+01,-2.263866e+01,-1.461130e+01,6.962907e-01,1.324383e+01,1.254764e+01,5.775407e+00,4.123761e+00,4.071840e+00,3.229105e+00,7.389066e+00,7.317836e+00,6.132762e+00
2.757961e+00,2.211711e+00,-7.902085e-01,1.412754e+00,-3.354020e+00,-4.773675e+00,-3.566941e+00,1.425547e+00,8.150942e+00,6.680231e+00,-4.109763e+00,-3.239695e+01,-2.816110e+01,-1.170245e+01,1.498588e+00,4.295336e+00,1.052061e+01,2.030083e+01,2.469456e+01,2.209681e+01,1.925496e+01,2.417980e+01,2.257641e+01,1.799447e+01,1.297112e+01,1.480432e+01,2.264066e+01,2.793029e+01,3.442892e+01,3.573889e+01,3.413506e+01,2.995366e+01,2.499685e+01,2.277664e+01,2.104836e+01,1.734704e+01,1.284162e+01,4.877614e+00,5.744740e+00,3.421870e+00,3.871136e+00,5.291747e+00,1.382710e+00,-7.042027e-01,-2.025956e+00,2.961513e+00
7.288741e+00,4.528709e+00,9.992037e-01,4.363700e+00,4.222750e+00,3.964317e+00,1.826898e+00,3.555347e+00,7.955223e+00,6.681259e+00,-6.190583e-01,-7.579674e+00,-1.312314e+01,-1.806555e+01,-5.398180e+00,9.763748e+00,1.424583e+01,1.042438e+01,4.129268e+00,1.727637e+00,-1.113048e-01,-8.045492e+00,-5.744619e+00,1.944500e+00,1.742075e+00,3.578693e+00,7.763638e+00,3.894167e+00,-3.355609e+00,-8.510417e+00,-9.798106e+00,-1.298659e+01,-1.037286e+01,-7.213112e+00,-5.617582e+00,-4.245884e+00,5.257091e+00,5.473685e+00,1.722243e+00,-2.666291e-01,3.409666e+00,8.886309e+00,8.938595e+00,2.484159e+00,1.137662e-01,5.575579e+00
9.746018e+00,9.265396e+00,7.963873e+00,9.506971e+00,9.447132e+00,6.334221e+00,3.906181e+00,7.312586e+00,6.640347e+00,5.930543e+00,1.057538e+01,1.338260e+01,1.176023e+01,1.012186e+01,1.553474e+01,1.887852e+01,1.828984e+01,1.748401e+01,1.780947e+01,1.780431e+01,1.246721e+01,1.161903e+01,1.966186e+01,2.541998e+01,2.191512e+01,1.417171e+01,1.149744e+01,1.605860e+01,1.776477e+01,1.797230e+01,1.816174e+01,1.449377e+01,1.110780e+01,7.268345e+00,6.681993e-01,-5.102759e+00,-1.945634e-01,1.261778e+01,7.849309e-01,-4.142455e+00,-1.066837e+00,2.248242e-01,-3.588555e-01,2.705370e+00,2.990497e+00,1.785998e+00
