Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.849314e+02,-4.601567e+02,-4.613506e+02,-4.638112e+02,-4.672090e+02,-4.649965e+02,-4.627941e+02,-4.452059e+02,-2.766405e+02,-1.373956e+02,-7.882745e+01,-6.794538e+01,-9.076568e+01,-1.166649e+02,-1.325236e+02,-1.519094e+02,-1.747393e+02,-1.886679e+02,-2.092770e+02,-2.344729e+02,-2.453815e+02,-2.405310e+02,-2.171019e+02,-1.848926e+02,-1.614396e+02,-1.659810e+02,-2.026621e+02,-2.389979e+02,-2.806208e+02,-3.339065e+02,-3.889833e+02,-4.299016e+02,-4.603998e+02,-4.642463e+02,-4.623669e+02,-4.630311e+02,-4.606353e+02,-4.592806e+02,-4.634988e+02
3.358845e+01,5.451162e+01,5.516831e+01,5.400407e+01,5.262166e+01,5.409245e+01,5.225124e+01,6.064281e+01,1.178502e+02,1.161569e+02,1.030961e+02,8.944548e+01,8.279518e+01,8.880429e+01,9.890048e+01,1.101849e+02,1.226652e+02,1.388525e+02,1.410063e+02,1.375299e+02,1.390145e+02,1.354711e+02,1.285953e+02,1.215844e+02,1.218770e+02,1.254219e+02,1.326569e+02,1.443140e+02,1.470613e+02,1.471646e+02,1.269206e+02,8.858958e+01,5.735394e+01,5.596761e+01,5.900419e+01,5.865537e+01,5.864231e+01,5.980156e+01,5.467141e+01
7.352444e+00,7.895776e+00,1.071063e+01,1.239420e+01,1.525799e+01,1.601668e+01,1.079090e+01,6.714648e+00,-4.827711e+01,-6.016932e+01,-6.330637e+01,-5.241441e+01,-3.573341e+01,-2.200750e+01,-1.351824e+01,1.808727e-01,2.022047e+01,2.906477e+01,3.215974e+01,3.730508e+01,3.816893e+01,4.175584e+01,4.158442e+01,3.247491e+01,2.460057e+01,1.241183e+01,8.245453e+00,2.257590e+01,2.581805e+01,3.302297e+01,3.608277e+01,2.431730e+01,1.305155e+01,1.878866e+01,2.088116e+01,2.197995e+01,1.914544e+01,1.677012e+01,1.451505e+01
4.778737e-01,-1.204359e+00,6.285453e-01,2.280416e+00,2.236557e+00,3.352318e+00,3.411282e+00,6.764929e+00,-3.183398e+01,-4.459093e+01,-4.883006e+01,-4.404155e+01,-3.708067e+01,-4.775424e+01,-6.075779e+01,-6.705815e+01,-6.682547e+01,-6.009483e+01,-4.731176e+01,-2.634314e+01,-1.887884e+01,-2.072961e+01,-2.428455e+01,-2.226414e+01,-2.217533e+01,-2.120267e+01,-1.330430e+01,-5.993327e+00,-6.004512e-01,-1.210531e+00,-3.844234e+00,-4.730359e+00,-1.499961e+00,8.347048e+00,7.106157e+00,8.109715e+00,9.445847e+00,3.656145e+00,1.739088e+00
8.398525e+00,1.061711e+01,1.330577e+01,1.550263e+01,9.814138e+00,8.231358e+00,1.102661e+01,9.819655e+00,-1.167793e+01,-2.426330e+01,-2.728537e+01,-1.669153e+01,-7.995499e+00,-1.109448e+01,-1.605634e+01,-1.960948e+01,-2.731146e+01,-2.277848e+01,-1.799332e+01,-2.004751e+01,-2.001526e+01,-2.983368e+01,-3.714524e+01,-5.150935e+01,-6.194189e+01,-6.334222e+01,-5.578021e+01,-4.866406e+01,-3.768681e+01,-2.145660e+01,-1.000196e+01,-3.128625e+00,7.519680e+00,1.566087e+01,1.285635e+01,1.427803e+01,1.929424e+01,1.414498e+01,9.970551e+00
1.042246e+01,8.817780e+00,1.323128e+01,1.751524e+01,1.332632e+01,1.132927e+01,1.238151e+01,5.323249e+00,2.463991e+01,3.467418e+01,4.108832e+01,4.735114e+01,4.700080e+01,4.573917e+01,4.301060e+01,3.790437e+01,2.620171e+01,2.322506e+01,1.947629e+01,7.720876e+00,7.470825e+00,1.744816e+01,3.234861e+01,3.682296e+01,3.840414e+01,3.413534e+01,3.317311e+01,2.029155e+01,1.069170e+01,2.812497e+00,-8.925028e-01,5.138800e+00,1.253819e+01,1.401676e+01,1.295746e+01,1.659662e+01,1.787159e+01,1.739334e+01,1.528965e+01
4.010080e+00,-1.086020e-01,1.586946e+00,5.859283e+00,8.002352e+00,8.642075e+00,9.529371e+00,8.923538e+00,-2.525937e-01,-1.191559e+01,-1.339185e+01,-9.924176e+00,-1.244161e+01,-4.760187e+00,-4.974163e+00,-1.277280e+01,-1.418570e+01,-1.145810e+01,-1.578219e+01,-1.880698e+01,-2.199069e+01,-2.646626e+01,-3.046154e+01,-3.165284e+01,-3.543411e+01,-3.463213e+01,-2.341987e+01,-1.451858e+01,-1.101943e+01,-2.926100e+00,2.377227e+00,2.139053e+00,6.625317e+00,5.306381e+00,4.972973e+00,7.510568e+00,3.672502e+00,8.133293e+00,8.852991e+00
8.362644e-01,-3.083621e-01,-2.378514e+00,-2.330534e-01,3.605271e+00,2.713002e+00,3.731342e+00,6.240615e+00,-8.635023e+00,-2.445323e+00,8.877581e-02,1.770854e+00,-3.429890e+00,-6.607532e+00,-2.139709e+00,4.459840e+00,8.129942e+00,1.382599e+01,9.209393e+00,1.202278e+01,1.593832e+01,1.971268e+01,2.209952e+01,2.353200e+01,1.963971e+01,1.630224e+01,8.515440e+00,7.101280e+00,3.840910e+00,-3.495827e-01,-6.432122e+00,-7.442700e+00,-1.958558e-02,2.629776e+00,1.844772e+00,1.320970e+00,-1.474338e+00,3.250309e+00,4.704855e+00
5.217024e+00,3.057893e+00,9.272252e-01,1.808226e+00,3.191656e+00,4.633500e-01,6.418161e-01,1.127921e+00,7.051281e+00,5.698999e+00,4.483857e+00,3.531926e+00,8.591662e+00,1.165243e+01,1.396597e+01,7.394528e+00,1.119373e+00,-1.512540e+00,-3.948099e+00,-6.021307e+00,2.033064e+00,5.306517e+00,2.840647e-01,-3.613597e+00,-1.541450e+01,-1.678070e+01,-1.371985e+01,-8.234472e+00,-1.649970e+00,-9.011123e+00,-1.406447e+01,-1.312822e+01,-2.294693e+00,3.412843e+00,5.005683e+00,3.125411e+00,3.103104e+00,6.441427e+00,7.759799e+00
8.475460e+00,1.558001e+00,1.260171e-01,1.035541e+00,2.187442e+00,2.543436e+00,1.477548e+00,-7.815564e-02,-8.223279e+00,-8.875083e+00,-8.220924e+00,-8.481121e+00,-3.014622e+00,2.724960e+00,3.715784e+00,5.744639e+00,4.224718e+00,-9.298087e-01,-1.174403e+00,-2.462028e-01,-1.373121e-01,-1.179785e+01,-2.233557e+01,-2.450729e+01,-3.304734e+01,-3.939587e+01,-4.563735e+01,-4.098531e+01,-3.188636e+01,-2.858221e+01,-2.436356e+01,-1.889497e+01,-3.877535e+00,5.536667e-01,5.631985e+00,5.319076e+00,5.002287e+00,5.054047e+00,3.214526e+00
1.537153e+00,-4.152013e+00,-5.456651e+00,-4.427082e+00,-1.461720e+00,-9.520434e-02,-3.525820e+00,-7.881997e+00,3.132505e+00,1.497869e+00,-1.548838e+00,-5.922290e+00,-7.877798e+00,-1.453340e+00,8.157456e+00,1.218662e+01,8.377703e+00,1.303203e+00,-3.303293e+00,-4.022844e+00,4.978105e-01,-4.038763e+00,-1.163878e+01,-1.236565e+01,-1.114516e+01,-2.213689e+00,6.208061e+00,2.535372e+00,5.265593e+00,-2.465216e+00,-2.064717e+01,-1.617693e+01,-4.223393e+00,-3.305176e+00,1.330090e+00,2.315706e+00,1.948319e+00,-2.612570e+00,-4.591898e+00
-9.858578e+00,-9.042237e+00,-7.893242e+00,-7.194352e+00,-3.693096e+00,-5.381495e+00,-9.199553e+00,-1.541904e+01,-9.094852e+00,-4.196523e+00,-4.734994e+00,-5.604149e+00,-1.054299e+01,-1.132978e+01,-4.448625e+00,-6.538556e-01,-3.280149e+00,-6.150392e+00,-7.063783e+00,-8.342937e+00,-9.291752e+00,-1.806377e+01,-1.929156e+01,-1.573415e+01,-3.356348e+00,1.283318e+01,2.154678e+01,2.910512e+01,2.456920e+01,1.269597e+01,2.910740e-01,-3.983868e+00,-1.779991e+00,-3.176944e+00,-2.930979e+00,-4.792909e+00,-3.511658e+00,-7.165884e+00,-5.214037e+00
-1.111713e+01,-8.418114e+00,-4.177262e+00,-3.363943e+00,-5.399402e-01,-2.771957e+00,-3.335598e+00,-7.454546e+00,8.274550e+00,1.163636e+00,-5.485250e+00,-9.151814e+00,-1.936693e+01,-2.631390e+01,-2.214012e+01,-1.874170e+01,-3.058043e+01,-3.487316e+01,-3.716020e+01,-3.631730e+01,-3.149985e+01,-3.045806e+01,-3.103153e+01,-1.749027e+01,7.339925e+00,2.629532e+01,3.170533e+01,2.717009e+01,2.312343e+01,2.324001e+01,1.099568e+01,4.053906e+00,8.173096e-01,-5.306550e-01,-3.493573e+00,-6.894894e+00,-4.121355e+00,-4.491971e+00,-2.909218e+00
