Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.299294e+02,-5.148680e+02,-5.100291e+02,-5.078416e+02,-5.078648e+02,-4.984943e+02,-2.490269e+02,-1.461765e+02,-1.382466e+02,-1.637877e+02,-1.679159e+02,-1.700294e+02,-1.681936e+02,-1.657014e+02,-1.520068e+02,-1.505699e+02,-1.552488e+02,-1.588828e+02,-1.647676e+02,-1.728119e+02,-1.670675e+02,-1.516170e+02,-1.190690e+02,-9.198955e+01,-9.754530e+01,-1.190647e+02,-1.426441e+02,-1.386286e+02,-1.112721e+02,-1.055563e+02,-1.551845e+02,-2.318006e+02,-3.123275e+02,-4.020559e+02,-4.596994e+02,-4.877236e+02,-4.994567e+02,-4.996535e+02,-5.036001e+02,-5.065164e+02,-5.095169e+02,-5.116064e+02,-5.248323e+02
3.079131e+01,4.475267e+01,4.910497e+01,5.133232e+01,5.205206e+01,6.181552e+01,1.267382e+02,1.070062e+02,8.286044e+01,6.527447e+01,6.337986e+01,6.178082e+01,5.644111e+01,5.731407e+01,5.384560e+01,5.268687e+01,5.559848e+01,5.561517e+01,5.704912e+01,5.764949e+01,5.583269e+01,5.279202e+01,4.974786e+01,5.784369e+01,6.367379e+01,6.403747e+01,5.785615e+01,5.049581e+01,6.098287e+01,7.995521e+01,1.008714e+02,1.236501e+02,1.364529e+02,1.165799e+02,8.159462e+01,6.139352e+01,5.580943e+01,5.796565e+01,5.440829e+01,5.171606e+01,4.686095e+01,4.673890e+01,3.507842e+01
1.333759e+01,1.447079e+01,1.445818e+01,1.447940e+01,1.575647e+01,1.896178e+01,-7.529111e+00,-1.422759e+01,-1.531122e+01,-1.023651e+01,-1.353263e+01,-1.677851e+01,-1.807717e+01,-1.827505e+01,-2.505163e+01,-2.559886e+01,-2.316618e+01,-2.087622e+01,-2.132886e+01,-2.352171e+01,-2.907914e+01,-3.017085e+01,-5.231297e+01,-6.724825e+01,-7.060777e+01,-5.902274e+01,-4.952333e+01,-4.969949e+01,-7.396519e+01,-9.597009e+01,-9.590604e+01,-7.173253e+01,-5.964267e+01,-3.898161e+01,-1.181710e+01,-9.297888e-01,1.112793e+01,1.502156e+01,1.254695e+01,1.207308e+01,7.545961e+00,1.129638e+01,1.093400e+01
4.883285e+00,1.712415e+00,-1.337590e-01,-2.277348e+00,-1.912336e+00,-2.110434e+00,1.980695e+01,1.419679e+01,-2.248230e+00,-9.378965e+00,-1.828478e+01,-2.281849e+01,-2.413688e+01,-2.650646e+01,-2.790133e+01,-2.872379e+01,-2.882029e+01,-2.926588e+01,-3.126328e+01,-3.276544e+01,-3.514639e+01,-3.498731e+01,-3.553804e+01,-3.506610e+01,-3.557159e+01,-3.263862e+01,-2.841903e+01,-2.399520e+01,-3.342053e+01,-3.282588e+01,-3.078545e+01,-3.772542e+01,-4.857602e+01,-5.376625e+01,-2.983195e+01,-1.404118e+01,-6.784928e-01,-1.414909e+00,-6.174331e+00,-6.043429e+00,-7.578150e+00,-5.070478e+00,-3.161156e+00
7.553236e+00,8.542131e+00,6.895809e+00,4.389844e+00,4.626727e+00,4.560389e+00,-3.594884e+01,-4.220063e+01,-3.266541e+01,-1.079719e+01,-5.401422e+00,-4.526085e+00,-3.333612e+00,-4.978524e+00,-6.429110e+00,-6.467896e+00,-5.650886e+00,-3.952530e+00,-2.185533e+00,-4.860319e+00,-5.342065e+00,-7.534391e+00,-1.261644e+01,-1.316885e+01,-1.413659e+01,-1.452490e+01,-9.629986e+00,-7.657786e+00,-1.121203e+01,-1.350390e+01,-1.289796e+01,-8.397429e+00,6.266212e+00,5.808776e+00,7.833867e+00,1.005799e+01,1.116881e+01,5.693001e+00,1.715337e+00,1.466169e+00,2.532207e+00,6.862816e-01,-1.328662e+00
1.139321e+01,1.501821e+01,1.277282e+01,1.195383e+01,1.372266e+01,1.296842e+01,2.389469e+00,4.588490e+00,1.408368e+01,3.288920e+01,4.128858e+01,4.523512e+01,4.769684e+01,4.553651e+01,4.896768e+01,5.012714e+01,4.579155e+01,4.274163e+01,4.691107e+01,4.793885e+01,4.715233e+01,4.927149e+01,5.321500e+01,5.569298e+01,5.908273e+01,5.967075e+01,6.042768e+01,5.810273e+01,6.207599e+01,6.058776e+01,5.675422e+01,4.187844e+01,2.128648e+01,1.442543e+01,2.008997e+01,1.959220e+01,1.426379e+01,1.136420e+01,1.110019e+01,1.057588e+01,1.141424e+01,8.123581e+00,5.450405e+00
1.140562e+01,1.280818e+01,9.506964e+00,1.067917e+01,1.231765e+01,8.557844e+00,-3.521699e+01,-4.377834e+01,-4.132096e+01,-3.501737e+01,-3.061219e+01,-3.148051e+01,-3.540979e+01,-3.987869e+01,-4.243103e+01,-4.197241e+01,-4.328323e+01,-4.161451e+01,-4.058199e+01,-3.675531e+01,-3.636509e+01,-3.805642e+01,-3.725988e+01,-3.783946e+01,-3.390729e+01,-3.119339e+01,-3.607171e+01,-3.629127e+01,-3.455328e+01,-3.587008e+01,-3.191439e+01,-2.563023e+01,-2.020834e+01,-1.518756e+00,3.977053e+00,9.519753e+00,6.610663e+00,8.905143e+00,9.389013e+00,8.657351e+00,8.709620e+00,7.839255e+00,7.281673e+00
1.023305e+01,9.797488e+00,7.382761e+00,9.298938e+00,7.974052e+00,2.180869e+00,1.037128e+01,2.098052e+01,3.049641e+01,3.006747e+01,2.414543e+01,2.199820e+01,2.496155e+01,2.193190e+01,2.291643e+01,2.970875e+01,3.282083e+01,3.078352e+01,3.262334e+01,3.331932e+01,3.195545e+01,3.322475e+01,3.366770e+01,3.097126e+01,2.934184e+01,3.297035e+01,3.351828e+01,3.106642e+01,3.100803e+01,2.866315e+01,2.123138e+01,1.844120e+01,1.261705e+01,9.202908e+00,3.789440e+00,4.014918e+00,1.219231e+00,4.415319e+00,4.683084e+00,3.215372e+00,3.046565e+00,4.901927e+00,4.226526e+00
8.306063e+00,9.145378e+00,9.507177e+00,1.118855e+01,8.513664e+00,4.001699e+00,-1.222747e+01,-1.660924e+01,-1.010714e+01,8.360955e-01,2.501167e+00,-1.461274e+00,-6.169510e-01,-1.293657e-01,7.151389e-01,3.863232e+00,-1.634709e-01,-4.617057e+00,-1.472591e+00,-1.519118e+00,-6.152618e-02,-4.802411e+00,-1.466785e+01,-1.680174e+01,-1.279772e+01,-4.552408e+00,-9.986534e+00,-1.195445e+01,-1.321709e+01,-1.513558e+01,-1.297984e+01,-5.298758e+00,5.777637e+00,1.648031e+01,1.430889e+01,4.489608e+00,5.971017e-02,2.297989e+00,4.608815e+00,1.652633e+00,-1.017339e+00,1.742295e+00,4.695716e-01
3.329259e+00,5.394436e+00,7.777144e+00,9.069974e+00,9.134102e+00,7.239354e+00,1.997033e+00,8.545745e+00,1.151643e+01,1.146397e+01,1.196204e+01,9.030849e+00,8.746449e+00,9.809071e+00,1.151066e+01,1.181327e+01,1.067235e+01,1.163499e+01,1.106803e+01,8.432647e+00,1.069547e+01,8.816172e+00,9.867766e+00,8.914398e+00,5.689634e+00,5.290715e+00,5.090155e+00,9.481251e+00,7.219486e+00,1.448950e+00,-4.651269e+00,-7.463838e+00,-6.544335e+00,-7.415016e-01,5.528049e+00,8.076605e-01,5.811741e-01,2.579337e+00,5.116934e+00,2.064734e+00,-4.704567e+00,-2.343160e+00,-1.343468e+00
