Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-4.984065e+02,-4.835910e+02,-4.657208e+02,-4.488623e+02,-4.398688e+02,-4.340079e+02,-4.173420e+02,-3.480469e+02,-2.502881e+02,-2.165616e+02,-1.966862e+02,-1.870466e+02,-1.862470e+02,-1.790199e+02,-1.742922e+02,-1.705314e+02,-1.711867e+02,-1.668741e+02,-1.679284e+02,-1.636435e+02,-1.566468e+02,-1.491601e+02,-1.385251e+02,-1.333668e+02,-1.487042e+02,-1.973886e+02,-2.711427e+02,-3.418237e+02,-4.012110e+02,-4.455847e+02,-4.775488e+02,-4.831682e+02,-4.813137e+02,-4.835227e+02,-4.844559e+02,-4.842068e+02,-4.867474e+02
2.270876e+01,3.725977e+01,6.018483e+01,7.887077e+01,8.744850e+01,8.809447e+01,9.550156e+01,1.119764e+02,1.198717e+02,1.136011e+02,9.158600e+01,7.913430e+01,6.912148e+01,6.880341e+01,7.226010e+01,6.886867e+01,6.604448e+01,6.324028e+01,5.370645e+01,4.818269e+01,5.555515e+01,5.878178e+01,6.317786e+01,7.640364e+01,9.519577e+01,1.100585e+02,1.133138e+02,1.159066e+02,1.017506e+02,7.047235e+01,4.162569e+01,3.719059e+01,4.002097e+01,3.917587e+01,3.863118e+01,3.783036e+01,3.603976e+01
1.583452e+01,1.876144e+01,3.582336e+01,4.467160e+01,4.612979e+01,3.709968e+01,3.366757e+01,2.483426e+01,1.623169e+01,1.987814e+01,1.767140e+01,1.220106e+01,1.284899e+01,1.767504e+01,1.631633e+01,1.310402e+01,1.539519e+01,1.565656e+01,1.492551e+01,1.748594e+01,1.797133e+01,1.042005e+01,-2.748631e+00,-2.540199e+01,-3.490018e+01,-2.178582e+01,2.769537e+00,1.095108e+01,8.801702e+00,1.477745e+01,1.456971e+01,1.639944e+01,1.902776e+01,2.205359e+01,2.364040e+01,2.079142e+01,2.215882e+01
1.230960e+01,1.025536e+01,2.021135e+01,2.378635e+01,2.097565e+01,1.339726e+01,9.460810e+00,-6.790652e+00,-4.056604e+01,-5.218346e+01,-5.409385e+01,-4.986798e+01,-4.774905e+01,-5.498821e+01,-6.064554e+01,-6.041131e+01,-5.704985e+01,-5.614462e+01,-5.373528e+01,-5.624353e+01,-5.850740e+01,-5.644623e+01,-4.631480e+01,-4.493838e+01,-4.312666e+01,-3.920258e+01,-3.890448e+01,-3.329671e+01,-2.558332e+01,-8.827946e+00,1.278970e+00,5.027956e+00,6.011114e+00,9.969740e+00,1.372525e+01,1.065701e+01,1.274411e+01
1.327339e+01,1.338721e+01,1.636312e+01,2.166440e+01,1.957790e+01,2.009952e+01,2.597320e+01,9.922791e+00,-2.133415e+01,-2.636321e+01,-1.854578e+01,-9.602949e+00,-8.647067e+00,-5.142736e+00,-5.973814e-01,-4.045488e+00,-4.659139e+00,-4.668000e+00,-5.229993e+00,-7.705116e+00,-7.276237e+00,-1.359387e+01,-1.504153e+01,-1.424640e+01,-1.410271e+01,-1.342011e+01,-5.588359e+00,5.046378e+00,6.395633e+00,4.863157e+00,7.764751e+00,8.445733e+00,7.136911e+00,8.898470e+00,1.249389e+01,1.199112e+01,1.189224e+01
1.405215e+01,1.532836e+01,1.183608e+01,2.012225e+01,2.441105e+01,3.250719e+01,3.270850e+01,2.108541e+01,3.687734e+01,5.301936e+01,6.376133e+01,5.777303e+01,5.373304e+01,5.156606e+01,5.669321e+01,5.985268e+01,5.529047e+01,4.898596e+01,4.872239e+01,5.068664e+01,5.191816e+01,5.683997e+01,6.252374e+01,6.612934e+01,6.553320e+01,6.268478e+01,4.607416e+01,2.887590e+01,2.000747e+01,1.795464e+01,1.734943e+01,1.599697e+01,1.377061e+01,1.295744e+01,1.329975e+01,1.598784e+01,1.398047e+01
1.123201e+01,9.793989e+00,1.140098e+00,6.551506e+00,1.632387e+01,2.573224e+01,2.908395e+01,2.679733e+01,7.999070e+00,-1.372948e+01,-2.849978e+01,-3.244831e+01,-3.084179e+01,-2.810271e+01,-2.990293e+01,-3.493920e+01,-3.201626e+01,-3.171443e+01,-2.742784e+01,-2.163828e+01,-2.181005e+01,-2.434597e+01,-2.831253e+01,-2.968746e+01,-2.792237e+01,-2.741274e+01,-1.199179e+01,9.281926e+00,1.025039e+01,1.060241e+01,1.578624e+01,1.737866e+01,1.639413e+01,1.384910e+01,1.024425e+01,1.377168e+01,1.256092e+01
6.730862e+00,3.629323e+00,-7.479827e+00,-9.738606e+00,-4.879924e-01,6.297267e+00,9.780647e+00,-2.967290e+00,3.233785e+00,1.709652e+01,1.981884e+01,2.279532e+01,2.683855e+01,2.445459e+01,2.274445e+01,2.338843e+01,2.367792e+01,2.091653e+01,2.417594e+01,3.048429e+01,3.045521e+01,3.020201e+01,2.748386e+01,2.429568e+01,2.402724e+01,2.156477e+01,1.423799e+01,1.552473e+00,-4.202443e+00,-2.086737e+00,6.481552e+00,1.260158e+01,1.362792e+01,1.010794e+01,4.823529e+00,6.563745e+00,7.465067e+00
3.986648e+00,3.044794e+00,-7.386595e+00,-1.450820e+01,-9.908365e+00,-3.259250e+00,1.176273e+00,-9.439934e+00,-2.476661e+01,-2.953399e+01,-1.973733e+01,-1.201569e+01,-1.360448e+01,-1.789408e+01,-2.040115e+01,-2.221545e+01,-2.482783e+01,-2.552084e+01,-2.131154e+01,-1.849043e+01,-1.782808e+01,-1.602054e+01,-1.420804e+01,-1.200841e+01,-7.836080e+00,-8.732129e-01,9.541208e-02,4.417679e+00,-1.964026e+00,-4.651689e+00,4.873151e-02,6.691312e+00,8.596701e+00,5.665773e+00,1.285424e+00,1.316822e+00,2.629309e+00
2.994181e+00,4.391258e+00,-3.661244e+00,-9.362430e+00,-1.075986e+01,-4.913510e+00,-6.300360e+00,-6.568039e+00,-4.838163e+00,3.091527e+00,1.809674e+01,2.690752e+01,2.576963e+01,2.440693e+01,2.625474e+01,2.998012e+01,3.097349e+01,3.086095e+01,2.602180e+01,2.110962e+01,1.922940e+01,1.945975e+01,1.188662e+01,4.455607e+00,5.941201e-01,-5.212851e-01,-1.033594e+01,-9.242968e+00,-3.732341e+00,-1.441621e+00,-8.590490e-01,2.143848e+00,3.472251e+00,2.782135e+00,1.846416e-01,8.378647e-01,3.638926e-01
