Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.335059e+02,-5.124108e+02,-5.098681e+02,-5.126320e+02,-5.125933e+02,-5.090782e+02,-5.066002e+02,-3.620015e+02,-1.942496e+02,-1.167414e+02,-1.036239e+02,-1.150326e+02,-1.079776e+02,-8.746165e+01,-8.683062e+01,-1.166235e+02,-1.618867e+02,-2.079467e+02,-2.389405e+02,-2.931239e+02,-3.570744e+02,-4.097981e+02,-4.560858e+02,-4.645803e+02,-4.803643e+02,-4.925268e+02,-4.907727e+02,-4.814935e+02
5.659995e+01,7.055666e+01,7.658719e+01,7.589163e+01,7.427643e+01,7.627391e+01,7.525807e+01,6.185217e+01,7.982750e+01,5.870386e+01,4.412063e+01,4.623604e+01,5.046159e+01,5.988717e+01,6.727503e+01,7.639304e+01,8.287410e+01,9.130309e+01,1.014806e+02,1.043524e+02,1.095729e+02,1.034677e+02,8.348865e+01,8.304617e+01,8.009618e+01,7.121843e+01,6.620007e+01,5.743528e+01
1.574232e+01,9.054753e+00,1.566561e+01,1.913985e+01,1.525782e+01,1.420828e+01,1.439948e+01,1.286835e+00,-3.238108e+01,-4.772581e+01,-5.493269e+01,-5.463585e+01,-5.613506e+01,-5.936036e+01,-6.067322e+01,-4.726801e+01,-3.230697e+01,-2.229192e+01,-2.066037e+01,-1.932969e+01,-2.330138e+01,-1.427874e+01,-3.151647e-01,5.613726e+00,-5.794215e-02,1.463671e+00,3.423775e+00,-4.242291e-01
5.716381e+00,1.026585e+00,2.053910e+00,4.649267e+00,2.062458e+00,2.448549e+00,5.715637e+00,4.292292e+01,2.048192e+01,1.832927e+01,2.711330e+01,1.790771e+01,4.461138e+00,-8.064929e+00,-2.186071e+01,-1.838231e+01,-9.571775e+00,-1.503742e+00,6.902386e+00,1.818114e+01,2.346107e+01,1.742747e+01,1.410168e+01,9.298148e+00,9.179815e+00,1.013099e+01,1.636800e+01,3.489348e+01
1.631283e+01,1.887908e+01,1.683505e+01,1.749735e+01,1.861876e+01,1.904860e+01,1.610789e+01,-2.270646e+01,-2.609613e+01,-2.857698e+01,-3.478411e+01,-3.327520e+01,-3.149060e+01,-2.582839e+01,-2.744311e+01,-2.314771e+01,-3.120332e+01,-3.742764e+01,-2.948110e+01,-2.638394e+01,-2.074359e+01,-8.482924e+00,7.473576e+00,1.519711e+01,1.928294e+01,1.410484e+01,6.796981e+00,3.622786e+00
1.767865e+01,1.740341e+01,1.843500e+01,2.065848e+01,2.260087e+01,1.981884e+01,1.907713e+01,2.055059e+01,2.412163e+01,4.214005e+01,6.083676e+01,6.941957e+01,8.371081e+01,8.647136e+01,8.675154e+01,8.603175e+01,8.478333e+01,7.974416e+01,7.489194e+01,5.407111e+01,2.960279e+01,1.891126e+01,1.792657e+01,1.834501e+01,1.868911e+01,1.486202e+01,2.138503e+01,1.943379e+01
8.811691e+00,6.274474e+00,9.729702e+00,1.348805e+01,1.263635e+01,9.085239e+00,1.185334e+01,-8.063411e-01,-1.992825e+01,-4.507833e+01,-5.575793e+01,-5.673077e+01,-5.248291e+01,-5.037371e+01,-5.196729e+01,-5.121877e+01,-4.082061e+01,-3.711993e+01,-3.539029e+01,-8.195293e+00,2.377505e+01,3.222052e+01,2.764571e+01,2.065067e+01,1.393922e+01,1.255693e+01,2.132735e+01,2.607964e+01
1.322750e+00,1.100225e+00,3.604412e+00,6.116151e+00,4.011180e+00,2.124447e+00,2.424254e+00,4.623245e+00,2.884138e+00,2.014124e+01,3.725104e+01,3.841602e+01,3.398262e+01,2.675096e+01,2.466056e+01,2.240530e+01,2.061438e+01,1.910645e+01,9.760421e+00,-3.339749e+00,-1.701115e+01,-1.391464e+01,-1.075342e+01,-1.077024e+01,1.652573e+00,4.278899e+00,-3.821256e+00,-1.709550e+01
-7.929339e-01,-4.146051e-01,2.637468e-01,1.666168e+00,1.223547e+00,-6.112167e-01,2.113279e+00,-9.496959e+00,-1.351698e+01,-1.683858e+01,-1.506132e+01,-8.991333e+00,-7.032542e+00,-7.223729e+00,-1.023716e+01,-1.261225e+01,-6.678590e+00,-3.613279e+00,-2.706177e+00,2.670232e+00,1.077738e+01,4.292104e+00,6.278008e+00,9.412233e+00,4.905611e+00,6.787159e+00,8.691087e+00,5.017072e+00
2.621228e+00,2.576215e+00,8.891416e-01,1.953257e+00,1.724954e+00,-2.312923e-01,7.324001e-01,1.262035e+01,5.964632e+00,5.175549e+00,8.674431e+00,9.471910e+00,1.232119e+01,1.587860e+01,1.568434e+01,6.856683e+00,7.961005e+00,5.203070e+00,9.450574e-01,4.055067e+00,5.570631e+00,7.775010e+00,7.485486e+00,5.547218e+00,8.857340e-01,1.918834e+00,5.767834e+00,9.260093e+00
