Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.069543e+02,-4.840155e+02,-4.723089e+02,-4.150639e+02,-3.634094e+02,-3.302368e+02,-2.800376e+02,-2.445764e+02,-2.112673e+02,-1.361306e+02,-1.014993e+02,-9.887096e+01,-1.076887e+02,-1.187184e+02,-1.208193e+02,-1.182593e+02,-1.170208e+02,-1.098786e+02,-1.006890e+02,-9.352637e+01,-9.311863e+01,-8.004511e+01,-5.525637e+01,-5.800790e+01,-5.916626e+01,-5.950566e+01,-5.574055e+01,-5.806567e+01,-1.031707e+02,-2.015398e+02,-2.974176e+02,-3.727902e+02,-4.327981e+02,-4.644966e+02,-4.754720e+02,-4.762548e+02,-4.770587e+02,-4.789352e+02,-4.845753e+02,-4.845686e+02,-4.837505e+02
6.903828e+01,8.334227e+01,8.362473e+01,5.226424e+01,3.463420e+01,8.886305e+00,-1.589578e+01,-2.646625e+01,-4.681676e+00,4.334402e+01,5.455458e+01,5.510234e+01,5.742744e+01,5.939703e+01,5.544707e+01,6.405702e+01,6.087858e+01,5.207028e+01,4.800250e+01,3.885613e+01,3.371660e+01,3.778713e+01,3.626359e+01,3.629010e+01,3.101023e+01,2.963799e+01,5.117283e+01,8.522537e+01,1.054245e+02,1.212857e+02,1.299391e+02,1.337953e+02,1.185697e+02,1.008242e+02,9.400612e+01,9.115750e+01,8.924509e+01,8.842879e+01,8.649358e+01,8.635280e+01,8.452875e+01
1.708497e+01,8.995047e+00,8.792128e+00,4.145000e+01,5.048458e+01,5.545935e+01,5.771157e+01,6.245947e+01,6.056770e+01,2.162281e+01,-2.280913e+00,-1.740006e+01,-1.300144e+01,-4.231698e+00,-4.387811e+00,-3.564371e+00,-3.773963e+00,-1.145682e+01,-1.531324e+01,-2.264174e+01,-2.356660e+01,-2.736527e+01,-3.263030e+01,-2.732095e+01,-2.339155e+01,-2.796189e+01,-4.664981e+01,-6.806247e+01,-6.475112e+01,-4.092132e+01,-2.097174e+01,-1.467487e+01,-4.147799e+00,8.188093e+00,1.364034e+01,9.416836e+00,8.289320e+00,1.149245e+01,1.466881e+01,1.555262e+01,1.302285e+01
-1.314545e-01,-3.809353e+00,-4.063770e+00,-2.162220e+01,-3.262856e+01,-3.000494e+01,-1.728099e+01,-9.654779e+00,-1.222378e+00,-8.369570e+00,-4.924453e+00,-3.128222e+00,-1.108176e+01,-2.229400e+01,-2.085271e+01,-1.842284e+01,-1.348057e+01,-1.030297e+01,-1.149577e+01,-1.127975e+01,-9.348417e+00,-1.419344e+01,-1.635414e+01,-1.229905e+01,-1.126486e+01,-1.594730e+01,-2.946835e+01,-3.937312e+01,-4.198534e+01,-4.397699e+01,-4.495190e+01,-3.878960e+01,-2.681367e+01,-1.354831e+01,-7.778572e+00,-9.458939e+00,-7.436541e+00,-2.273325e+00,-3.385433e+00,7.230355e-01,3.087194e+00
1.041446e+01,1.697592e+01,2.332900e+01,3.883808e+01,3.907802e+01,2.884103e+01,1.683784e+01,7.869380e+00,7.250722e+00,1.017668e+01,-2.524670e+00,-1.829295e+01,-1.681519e+01,-9.800549e+00,-1.611755e+00,-1.768267e+00,-9.247994e-02,6.447818e+00,5.578547e+00,2.074009e+00,7.371616e-02,-5.397674e+00,-9.117426e+00,-7.922907e+00,-9.009394e+00,-1.001047e+01,-9.473372e+00,-1.230496e+01,-1.114365e+01,-2.370651e+00,4.105218e+00,5.213984e+00,7.243483e+00,9.176460e+00,1.006631e+01,1.118540e+01,1.303918e+01,1.575970e+01,1.257071e+01,1.953778e+01,2.217244e+01
1.241942e+01,1.769612e+01,1.843588e+01,9.785005e+00,6.385242e+00,1.426960e+01,2.113546e+01,2.033600e+01,1.278358e+01,1.032660e+01,2.596709e+01,4.369486e+01,4.680499e+01,4.301186e+01,4.181052e+01,4.097971e+01,4.357484e+01,5.121001e+01,4.972112e+01,4.857120e+01,5.090843e+01,5.911736e+01,6.155382e+01,6.042260e+01,5.977872e+01,5.610229e+01,5.844327e+01,5.402493e+01,5.215704e+01,4.293105e+01,2.872284e+01,1.868510e+01,1.451501e+01,1.610955e+01,1.563420e+01,1.604636e+01,1.434813e+01,1.341403e+01,1.179203e+01,1.830600e+01,1.772950e+01
4.802103e+00,6.250506e+00,8.179211e+00,8.497959e+00,9.668694e+00,7.553374e+00,1.239153e+01,1.057524e+01,2.089555e+00,-2.167935e+01,-4.592990e+01,-5.604592e+01,-5.255946e+01,-4.450587e+01,-3.903336e+01,-4.086079e+01,-4.152384e+01,-4.156240e+01,-4.116985e+01,-4.358782e+01,-5.042088e+01,-4.855676e+01,-4.884821e+01,-4.711270e+01,-4.455515e+01,-4.390375e+01,-3.917451e+01,-3.787368e+01,-3.433657e+01,-2.752016e+01,-1.856887e+01,-2.384502e+00,1.107695e+01,1.158199e+01,9.764597e+00,7.707721e+00,5.704770e+00,3.111788e+00,4.967849e-01,3.934691e+00,4.170033e+00
6.012004e+00,4.331228e+00,1.198955e+01,2.199219e+01,2.085897e+01,1.514485e+01,1.722280e+01,1.729962e+01,1.199351e+01,2.364953e+01,4.298765e+01,5.104362e+01,4.332190e+01,4.334722e+01,4.549149e+01,3.483990e+01,3.531033e+01,4.103006e+01,4.449579e+01,4.652206e+01,4.550885e+01,4.965095e+01,5.102411e+01,4.683732e+01,4.455204e+01,4.699879e+01,4.918189e+01,4.308217e+01,4.146990e+01,3.280835e+01,2.684772e+01,1.835194e+01,2.063923e+01,1.192831e+01,7.266643e+00,4.981910e+00,6.826981e+00,4.221525e+00,1.417115e+00,2.598303e+00,3.694921e+00
1.239373e+01,6.902428e+00,3.743794e+00,-9.516127e+00,-1.225773e+01,-1.213227e+01,-1.394526e+01,-1.100317e+01,-1.779840e+01,-1.977384e+01,-1.926404e+01,-1.495491e+01,-1.003866e+01,-1.020430e+01,-9.214713e+00,-1.521276e+01,-1.765816e+01,-1.463017e+01,-1.130620e+01,-9.089782e+00,-1.217518e+01,-1.411651e+01,-1.303318e+01,-1.446671e+01,-1.725596e+01,-1.692302e+01,-1.768646e+01,-1.869882e+01,-1.578406e+01,-1.073562e+01,-8.124250e+00,4.858297e+00,1.339359e+01,6.895207e+00,3.376898e+00,4.009887e+00,8.884543e+00,7.358366e+00,7.273428e+00,8.429046e+00,7.371829e+00
1.013065e+01,4.535604e+00,3.106120e+00,1.852058e+01,2.394676e+01,2.218228e+01,2.294218e+01,2.193792e+01,1.407112e+01,3.152064e+00,6.435695e+00,1.169662e+01,1.400329e+01,1.028375e+01,7.074111e+00,5.016007e+00,5.309602e+00,8.757935e+00,1.489634e+01,1.975610e+01,1.984796e+01,1.660253e+01,1.776381e+01,1.719195e+01,1.810159e+01,1.598182e+01,8.023074e+00,-1.962011e+00,-7.340125e+00,-9.094666e+00,-1.923421e+00,-1.947820e-01,-4.755733e+00,-4.499758e+00,-2.343349e+00,3.353137e-01,4.566576e+00,5.211879e+00,6.472286e+00,7.871784e+00,6.894535e+00
