Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.687174e+02,-4.435591e+02,-4.339536e+02,-4.179282e+02,-4.004954e+02,-3.782569e+02,-2.512106e+02,-1.495276e+02,-1.046081e+02,-8.957616e+01,-9.407645e+01,-6.535894e+01,-2.468019e+01,-2.164750e+01,-7.532969e+01,-1.850250e+02,-2.616279e+02,-3.297841e+02,-3.674047e+02,-4.085768e+02,-4.493898e+02,-4.639473e+02,-4.672076e+02,-4.751357e+02
5.719145e+01,7.120990e+01,7.092725e+01,6.734059e+01,6.210009e+01,4.363816e+01,6.175732e+01,5.978217e+01,4.692577e+01,2.843653e+01,2.858644e+01,3.047424e+01,4.847160e+01,7.399881e+01,1.011623e+02,1.276225e+02,1.315136e+02,1.058155e+02,8.633250e+01,8.086829e+01,6.676007e+01,6.435588e+01,6.159206e+01,5.466089e+01
1.213647e+01,3.825366e+00,4.537980e+00,1.616116e+01,2.694305e+01,2.936531e+01,1.444401e+01,1.766701e+00,-1.341463e+01,-2.097338e+01,-2.656244e+01,-5.240106e+01,-7.269756e+01,-7.460328e+01,-6.316930e+01,-5.169028e+01,-5.199674e+01,-4.035635e+01,-2.212589e+01,-9.629925e+00,2.180034e+00,1.501868e+01,1.492636e+01,1.639087e+01
2.807382e-01,-2.453908e+00,-1.037820e+01,-1.754469e+01,-2.387820e+01,-2.192532e+01,-2.330577e+01,-1.308475e+01,-1.382436e+01,-1.253935e+01,-1.181902e+01,-1.292665e+01,-2.484058e+01,-2.750424e+01,-1.882042e+01,-1.311692e+01,-2.311768e+01,-3.534177e+01,-1.557726e+01,2.162051e+00,-3.670649e+00,-3.286427e+00,-3.343151e+00,2.367978e+00
1.055426e+01,1.101278e+01,1.904805e+01,3.260818e+01,3.864651e+01,4.031749e+01,1.147613e+01,-1.134120e+01,-1.170119e+01,-6.681888e+00,-1.605489e+00,-1.048600e+01,-1.471449e+01,-1.650524e+01,-1.358708e+01,-8.675782e+00,-6.359424e+00,1.317867e+01,3.150868e+01,2.865836e+01,1.218925e+01,8.828977e+00,8.061558e+00,1.081151e+01
1.759650e+01,1.668971e+01,1.278257e+01,6.550601e+00,-1.076144e+00,-1.018285e+01,-6.709068e+00,1.606285e+01,3.493022e+01,5.275821e+01,5.875828e+01,6.481693e+01,5.981421e+01,4.345205e+01,2.698319e+01,2.828103e+01,3.068987e+01,6.592058e+00,-6.238578e+00,-3.860484e-01,1.309965e+01,1.900454e+01,1.917976e+01,1.680724e+01
1.577851e+01,1.845891e+01,1.532165e+01,1.779798e+01,2.258315e+01,1.969650e+01,-1.856990e+01,-3.549984e+01,-2.746513e+01,-2.035659e+01,-2.947683e+01,-3.990263e+01,-3.869486e+01,-3.758075e+01,-3.339349e+01,-2.664020e+01,-8.310713e+00,7.925464e+00,1.088578e+01,2.501246e+00,8.519657e+00,1.374752e+01,1.434944e+01,1.127445e+01
8.177311e+00,9.989542e+00,2.679388e+00,-3.935832e+00,-4.625165e+00,3.681071e+00,1.631449e+01,3.828979e+01,5.044604e+01,4.471506e+01,3.888151e+01,4.225937e+01,4.093588e+01,4.076709e+01,3.976916e+01,2.848804e+01,1.591747e+01,1.048746e+01,1.081412e+01,1.298315e+01,3.968714e+00,4.057719e+00,3.908642e+00,3.757936e+00
1.236094e+00,2.743954e-01,5.425494e+00,9.084886e+00,6.955036e+00,-3.687415e+00,9.040323e-01,-1.170580e+00,1.517000e+00,5.004602e-01,-3.734213e+00,-8.084438e+00,-9.150667e+00,-1.082359e+01,-1.116984e+01,-3.352986e+00,8.319132e+00,1.732022e+01,1.013362e+01,1.241375e+00,-2.732508e+00,5.566071e-01,1.037255e+00,1.395463e+00
-2.498075e+00,-2.767066e+00,1.868398e+00,1.307279e+00,-2.670621e+00,-1.180531e+01,-2.472834e+01,-1.870197e+01,-1.497779e+01,-1.462780e+01,-1.227582e+01,-2.142480e+01,-2.891281e+01,-2.943994e+01,-2.317337e+01,-1.860202e+01,-1.891898e+01,-1.616211e+01,-2.038856e+01,-2.042546e+01,-9.233978e+00,1.358842e-01,9.916874e-01,-6.383620e-01
