Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.061406e+02,-4.862256e+02,-4.843478e+02,-4.860794e+02,-4.879720e+02,-4.832199e+02,-4.610602e+02,-3.976263e+02,-2.671151e+02,-1.488057e+02,-7.911222e+01,-6.854639e+01,-8.131464e+01,-8.384103e+01,-6.366041e+01,-6.186676e+01,-6.546082e+01,-8.266022e+01,-1.302359e+02,-1.773469e+02,-2.402313e+02,-3.212829e+02,-3.959865e+02,-4.467078e+02,-4.753494e+02,-4.853691e+02,-4.887163e+02,-4.887575e+02,-4.871052e+02,-4.869088e+02,-4.829564e+02,-4.802265e+02,-4.983883e+02
5.726152e+01,6.542356e+01,6.099603e+01,6.073409e+01,6.355590e+01,7.416574e+01,9.756887e+01,8.023206e+01,7.662191e+01,8.960040e+01,8.316115e+01,5.611322e+01,4.031729e+01,4.078502e+01,3.922334e+01,4.517649e+01,5.764433e+01,6.755892e+01,7.962532e+01,9.649937e+01,1.292037e+02,1.512202e+02,1.244199e+02,9.018060e+01,6.925659e+01,6.167418e+01,5.863677e+01,6.146626e+01,6.503577e+01,6.390954e+01,6.409276e+01,6.387514e+01,5.292061e+01
2.646644e+01,1.858115e+01,1.460491e+01,1.625290e+01,1.840067e+01,2.678038e+01,3.810428e+01,5.035754e+01,3.353151e+01,1.618153e+01,-5.582573e+00,-1.937173e+01,-2.120031e+01,-2.121536e+01,-3.372311e+01,-4.709227e+01,-4.666383e+01,-2.939877e+01,-1.221374e+01,-1.190896e+01,-9.977042e+00,-4.678896e+00,4.510514e+00,1.058007e+01,1.546784e+01,1.574114e+01,1.044532e+01,1.391305e+01,1.830768e+01,1.991858e+01,1.743037e+01,1.510365e+01,1.976601e+01
1.273583e+01,1.031901e+01,9.626423e+00,8.077920e+00,6.524421e+00,9.955574e+00,2.286699e+01,7.372565e+00,-1.143463e+01,-3.059490e+01,-2.824554e+01,-1.025199e+01,-6.820338e+00,-1.680301e+01,-2.144789e+01,-3.314064e+01,-4.065133e+01,-2.787640e+01,-1.827134e+01,-1.384176e+01,-1.344466e+01,-2.048765e+01,-1.568085e+01,-5.012002e+00,4.697586e+00,7.844862e+00,4.251822e+00,4.644629e+00,4.885077e+00,1.009771e+01,9.099070e+00,6.810185e+00,1.025230e+01
1.539415e+01,1.383037e+01,6.179498e+00,3.766376e+00,7.077141e+00,1.251028e+01,3.159050e+01,5.962146e+01,5.335766e+01,1.444190e+01,-1.371968e+01,-2.670659e+01,-2.498903e+01,-2.381494e+01,-2.897698e+01,-2.921232e+01,-3.055959e+01,-3.186051e+01,-2.749967e+01,-2.228951e+01,-2.127354e+01,-1.653904e+01,-9.403091e+00,-4.302274e+00,3.335434e+00,8.138749e+00,1.277015e+01,1.128141e+01,7.550189e+00,9.558283e+00,8.613531e+00,4.640077e+00,2.427880e+00
1.539866e+01,1.908335e+01,1.781634e+01,1.806166e+01,1.995900e+01,2.065897e+01,3.295113e+01,9.461276e+00,-1.491849e+01,-7.447400e+00,1.573862e+01,4.455696e+01,5.553515e+01,7.060071e+01,7.808408e+01,7.743839e+01,7.735472e+01,7.051614e+01,6.907450e+01,6.801807e+01,6.172983e+01,3.695970e+01,1.794699e+01,1.482491e+01,1.938406e+01,2.172232e+01,2.281096e+01,1.884442e+01,1.921950e+01,1.873959e+01,2.253196e+01,2.312630e+01,1.576250e+01
9.163246e+00,1.175158e+01,1.502876e+01,1.307684e+01,1.392822e+01,1.235075e+01,1.754586e+01,3.914227e+01,3.019431e+01,1.097881e+01,-1.010502e+01,-2.892770e+01,-4.307119e+01,-4.257563e+01,-4.319549e+01,-4.938560e+01,-4.518913e+01,-4.494847e+01,-4.360486e+01,-3.372811e+01,-1.841011e+01,8.856725e-01,9.099682e+00,9.491106e+00,1.054584e+01,1.214690e+01,9.101640e+00,5.682945e+00,1.135333e+01,8.850761e+00,1.070589e+01,1.263041e+01,8.762218e+00
6.099567e+00,2.833738e+00,2.443444e+00,-2.458418e+00,-9.234260e-01,-4.740855e-01,6.610471e+00,7.096824e+00,2.968578e+00,4.012586e+00,1.501273e+01,3.188841e+01,3.646997e+01,3.983721e+01,3.747561e+01,3.371542e+01,3.382399e+01,3.560637e+01,3.651632e+01,2.575292e+01,1.532563e+01,-2.948389e-01,-4.532812e+00,-1.371362e+00,-2.179623e+00,-4.723596e-01,-1.858682e+00,-3.775419e+00,7.844349e-01,-3.430003e+00,-5.877060e+00,-6.788182e+00,-7.906152e+00
7.398840e+00,7.984719e+00,1.181408e+01,1.094033e+01,7.322573e+00,2.727341e+00,8.258382e+00,3.534466e+00,-2.211955e+01,-2.660502e+01,-3.225131e+01,-2.748136e+01,-1.536860e+01,-1.053196e+01,-1.951704e+01,-2.290149e+01,-1.958567e+01,-1.726475e+01,-1.596500e+01,-1.283316e+01,4.234475e-01,1.072421e+01,8.967031e+00,1.243371e+01,9.433199e+00,6.581324e+00,5.516288e+00,5.059952e+00,5.569624e+00,2.903329e+00,3.962482e+00,4.823342e+00,2.577018e+00
6.984333e+00,4.926129e+00,3.724508e+00,8.784133e+00,7.318733e+00,2.526792e+00,1.841576e+00,-8.990023e-01,1.631651e+00,-3.741860e+00,-2.590168e+00,9.395479e+00,2.052479e+01,1.809518e+01,1.942180e+01,1.890971e+01,2.302396e+01,2.484540e+01,1.999310e+01,1.311165e+01,1.397558e+00,-3.991908e+00,2.692150e+00,5.346416e-01,-4.904470e+00,-7.694629e+00,-3.059261e+00,1.345885e+00,-2.389125e-01,-2.913486e+00,-1.818702e+00,-3.331765e+00,-2.804568e+00
