Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.109358e+02,-4.885812e+02,-4.839262e+02,-4.812842e+02,-4.828416e+02,-4.807177e+02,-4.724861e+02,-4.713072e+02,-4.513226e+02,-2.456768e+02,-1.627547e+02,-1.465726e+02,-1.392840e+02,-1.278629e+02,-1.478363e+02,-1.621047e+02,-1.691066e+02,-1.641726e+02,-1.620885e+02,-1.621697e+02,-1.564972e+02,-1.520688e+02,-1.480809e+02,-1.409055e+02,-1.288247e+02,-1.173802e+02,-9.119086e+01,-5.598945e+01,-4.210555e+01,-5.569445e+01,-6.748948e+01,-7.993266e+01,-1.284539e+02,-1.926960e+02,-2.552405e+02,-3.216633e+02,-3.699019e+02,-4.113753e+02,-4.411122e+02,-4.493278e+02,-4.530581e+02,-4.577668e+02,-4.629676e+02,-4.656638e+02,-4.650639e+02,-4.692878e+02,-4.905995e+02
6.114971e+01,7.596980e+01,7.600577e+01,7.756682e+01,7.889363e+01,8.366600e+01,9.883691e+01,1.063485e+02,1.130282e+02,1.146625e+02,1.141768e+02,1.076262e+02,1.113760e+02,1.042368e+02,9.575761e+01,9.103847e+01,8.977722e+01,8.843977e+01,8.574971e+01,8.204411e+01,7.928935e+01,7.848260e+01,7.933233e+01,8.389748e+01,8.074903e+01,7.471782e+01,8.012056e+01,8.967180e+01,9.117400e+01,7.953391e+01,8.485127e+01,1.014708e+02,1.184294e+02,1.305726e+02,1.379301e+02,1.466712e+02,1.319915e+02,1.031599e+02,8.384129e+01,8.330025e+01,8.560891e+01,8.264845e+01,7.928343e+01,7.878787e+01,8.152318e+01,8.081537e+01,6.886591e+01
1.555470e+01,1.108459e+01,8.334211e+00,7.890955e+00,1.137390e+01,1.430046e+01,2.751020e+01,4.053835e+01,3.493171e+01,4.435612e+00,-1.938788e+01,-3.545923e+01,-3.859646e+01,-3.438110e+01,-1.752351e+01,-8.942965e+00,-1.065147e+01,-1.625598e+01,-1.760822e+01,-1.551883e+01,-1.558159e+01,-1.699560e+01,-1.726529e+01,-2.177680e+01,-2.847713e+01,-3.462396e+01,-4.369366e+01,-5.623230e+01,-6.182452e+01,-5.697910e+01,-6.654764e+01,-7.748874e+01,-6.899393e+01,-5.038099e+01,-4.465825e+01,-3.728764e+01,-3.758869e+01,-3.269304e+01,-2.509643e+01,-1.318033e+01,-5.851022e+00,-6.587781e+00,-3.310890e+00,-1.652256e+00,-3.028378e-01,1.836517e+00,6.821171e+00
4.143335e+00,3.483073e+00,7.978195e+00,7.304346e+00,3.486672e+00,2.149370e+00,9.424060e+00,1.856986e+01,2.833847e+01,5.675565e+01,5.026966e+01,3.607645e+01,1.989562e+01,1.495825e+01,1.253895e+01,1.280855e+01,1.353319e+01,1.422699e+01,1.187490e+01,1.398863e+01,1.447170e+01,7.969044e+00,3.990300e+00,-3.569868e-01,-3.531412e+00,-5.657454e+00,-1.468657e+01,-2.155070e+01,-1.955405e+01,-9.015514e+00,-1.054209e+01,-2.285945e+00,5.799665e+00,1.261647e+01,9.672163e+00,-4.460573e-03,-4.557511e+00,3.815352e+00,1.150462e+01,1.634781e+01,1.212903e+01,1.136335e+01,1.726058e+01,1.702235e+01,1.529333e+01,1.210505e+01,8.479815e+00
1.247605e+01,1.626829e+01,1.914105e+01,1.897526e+01,1.348216e+01,1.308886e+01,2.280119e+01,2.854165e+01,3.376241e+01,-1.298788e+01,-1.908012e+01,-1.195556e+01,-1.651035e+01,-1.910685e+01,-1.697623e+01,-1.647249e+01,-1.580931e+01,-1.077994e+01,-8.159882e+00,-4.082118e+00,-9.027454e+00,-1.189157e+01,-1.106469e+01,-1.083614e+01,-1.036139e+01,-3.548019e+00,1.439954e+00,1.886437e+00,-2.612317e+00,-1.123210e+01,-1.128268e+01,-1.404591e+01,-9.440149e+00,5.301792e+00,1.092850e+01,1.258408e+01,2.550928e+01,3.121296e+01,3.273861e+01,3.149500e+01,2.170786e+01,2.258374e+01,2.567180e+01,2.429343e+01,2.686483e+01,2.444046e+01,1.855892e+01
1.416652e+01,1.494083e+01,1.228561e+01,1.564741e+01,1.972446e+01,1.867886e+01,2.650515e+01,3.242528e+01,2.499193e+01,8.307810e+00,1.316874e+01,2.477468e+01,3.582318e+01,3.647180e+01,3.978723e+01,4.031135e+01,4.244293e+01,4.175337e+01,4.082962e+01,4.068915e+01,4.501196e+01,5.216846e+01,4.927512e+01,4.721737e+01,4.794187e+01,4.777834e+01,4.820293e+01,4.803918e+01,4.890520e+01,4.788890e+01,4.804191e+01,5.151975e+01,4.911668e+01,2.710129e+01,1.194088e+01,9.864089e+00,1.239026e+01,1.101443e+01,6.723538e+00,1.152527e+01,1.099257e+01,1.045176e+01,9.169590e+00,7.720076e+00,1.349419e+01,1.662187e+01,1.812254e+01
1.208380e+01,1.457935e+01,1.437237e+01,1.651571e+01,1.881408e+01,1.604317e+01,1.853062e+01,2.465455e+01,2.114282e+01,-3.280021e+01,-4.550760e+01,-4.556743e+01,-4.109143e+01,-3.904947e+01,-3.909296e+01,-3.716415e+01,-3.322566e+01,-3.308322e+01,-3.859085e+01,-4.770400e+01,-5.225587e+01,-4.620461e+01,-4.319936e+01,-4.500505e+01,-4.599367e+01,-5.175815e+01,-4.976812e+01,-4.360342e+01,-4.159108e+01,-4.209354e+01,-3.906623e+01,-3.605131e+01,-2.385975e+01,-8.620686e+00,2.719922e+00,1.694427e+01,1.862653e+01,1.526595e+01,1.106334e+01,1.563709e+01,1.645464e+01,1.694960e+01,1.645714e+01,1.639522e+01,1.851099e+01,2.178149e+01,2.475920e+01
1.066720e+01,1.358888e+01,1.430828e+01,9.140349e+00,2.349184e+00,1.013133e+00,5.778887e+00,1.452310e+01,1.480405e+01,1.054235e+01,1.950973e+01,2.078227e+01,1.494407e+01,1.443002e+01,1.750419e+01,2.105035e+01,1.976798e+01,2.472874e+01,2.492781e+01,1.719221e+01,1.602899e+01,1.711808e+01,1.800048e+01,1.904493e+01,2.389015e+01,2.745974e+01,2.949755e+01,3.187631e+01,3.124015e+01,3.254308e+01,3.406448e+01,2.903236e+01,2.636122e+01,1.356566e+01,-3.496482e+00,1.528491e+00,1.468132e+01,1.817430e+01,1.813477e+01,1.829439e+01,1.415679e+01,1.363053e+01,1.520179e+01,1.519901e+01,1.467998e+01,1.446708e+01,1.697716e+01
9.524172e+00,5.629550e+00,4.004955e+00,-5.429649e-01,-4.826079e+00,-7.689106e+00,-2.416353e+00,7.335165e+00,2.203735e+00,-1.629995e+01,-1.870799e+01,-1.391235e+01,-1.289382e+00,-1.225462e+00,-1.122404e+00,-2.513639e+00,-6.228100e+00,1.950737e+00,2.351115e+00,-2.132507e+00,-1.748214e+00,-6.739321e+00,-5.224043e+00,-5.311177e+00,-7.422129e+00,-5.898235e+00,-5.178731e+00,-4.874953e+00,-5.098824e+00,-6.624344e+00,-8.439795e+00,-6.508518e+00,-1.055530e-01,6.498501e-01,2.744946e+00,9.274401e+00,1.430239e+01,1.512253e+01,1.158752e+01,9.243185e+00,9.943626e+00,3.041165e+00,1.072462e+00,3.422674e+00,5.139615e+00,1.783519e+00,1.048830e+00
9.935932e+00,4.641867e+00,5.482356e+00,5.614516e+00,4.286645e+00,-6.685057e-01,-1.503178e+00,1.861498e+00,3.199661e+00,1.016799e+01,1.023329e+01,9.809596e+00,1.888334e+01,2.578886e+01,2.093040e+01,1.271810e+01,1.392480e+01,2.023531e+01,1.669989e+01,1.637080e+01,1.977418e+01,1.722004e+01,1.655693e+01,1.921900e+01,1.960162e+01,1.596784e+01,1.471451e+01,1.724477e+01,1.718251e+01,1.449017e+01,8.273630e+00,-3.326551e-01,-7.487977e+00,-8.941050e+00,-4.119409e+00,7.138298e-01,6.873936e+00,6.406450e+00,3.669456e+00,-5.544773e-01,4.260186e+00,1.261667e+00,-6.512395e-01,4.562810e+00,7.885852e+00,4.038820e+00,-1.149994e+00
