Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.904726e+02,-4.728249e+02,-4.736672e+02,-4.748109e+02,-4.762079e+02,-4.733069e+02,-4.269069e+02,-2.655586e+02,-1.439517e+02,-8.577835e+01,-7.557928e+01,-7.696389e+01,-7.689622e+01,-7.394866e+01,-8.974709e+01,-1.090692e+02,-1.165548e+02,-1.265873e+02,-1.423792e+02,-1.472713e+02,-1.282063e+02,-1.143762e+02,-1.247409e+02,-1.095339e+02,-9.790843e+01,-1.232995e+02,-1.676486e+02,-2.310941e+02,-2.955860e+02,-3.636801e+02,-4.315174e+02,-4.577619e+02,-4.666021e+02,-4.681103e+02,-4.649513e+02,-4.641371e+02,-4.696873e+02,-4.728013e+02,-4.925429e+02
5.791434e+01,7.232693e+01,7.247043e+01,7.044535e+01,6.949771e+01,7.047946e+01,9.761144e+01,1.508703e+02,1.335528e+02,1.088232e+02,8.429327e+01,7.157691e+01,6.467290e+01,7.408768e+01,8.646213e+01,8.869046e+01,9.359773e+01,8.468112e+01,7.626899e+01,7.165159e+01,6.495923e+01,6.198740e+01,7.451806e+01,9.142519e+01,8.986656e+01,8.179834e+01,9.494583e+01,1.106337e+02,1.218260e+02,1.195037e+02,9.906121e+01,8.406198e+01,7.735576e+01,7.570406e+01,7.289047e+01,7.271364e+01,7.400153e+01,7.548019e+01,6.273858e+01
6.716035e+00,7.697327e+00,7.903492e+00,4.903842e+00,7.325006e+00,8.604161e+00,-1.892727e+01,-6.231831e+01,-7.048906e+01,-7.622656e+01,-8.124109e+01,-7.566364e+01,-6.226943e+01,-4.474445e+01,-3.410046e+01,-4.494430e+01,-4.958456e+01,-4.211267e+01,-2.990272e+01,-2.123645e+01,-2.831455e+01,-3.780547e+01,-3.983623e+01,-3.910938e+01,-4.398409e+01,-5.444891e+01,-5.230963e+01,-4.618325e+01,-4.015298e+01,-2.773590e+01,-1.165729e+01,7.882730e-01,8.377958e+00,1.100891e+01,5.955585e+00,2.392513e+00,4.894014e+00,9.028602e+00,1.631562e+01
-1.620475e+00,-9.729904e-01,-3.942942e+00,-7.809242e+00,-2.219851e+00,1.798884e+00,-2.674794e+01,-3.872966e+01,-3.167326e+01,-3.045375e+01,-2.306884e+01,-1.990098e+01,-2.193460e+01,-2.357447e+01,-2.401416e+01,-1.198870e+01,-5.577472e+00,-1.231904e+00,5.058522e+00,8.802303e+00,9.093801e+00,7.929590e+00,2.365586e+00,-6.059488e+00,-4.880034e+00,-7.257140e+00,-7.538496e+00,-8.251513e+00,-1.480853e+01,-1.885139e+01,-2.386412e+01,-1.457845e+01,2.272870e+00,7.221370e+00,2.744369e+00,-4.311884e+00,-7.683939e+00,-8.104877e+00,-2.241059e+00
1.179857e+01,1.341569e+01,1.123280e+01,9.471317e+00,1.359666e+01,1.310980e+01,1.084478e+01,-3.176510e+00,-6.901541e+00,-6.552857e+00,3.758971e+00,5.750417e+00,4.345792e+00,6.052808e+00,5.249667e+00,1.700272e+01,2.559350e+01,2.327775e+01,1.999155e+01,1.117067e+01,7.651191e+00,3.658571e+00,1.938246e+00,-9.572953e+00,-1.353592e+01,-1.304987e+01,-1.280361e+01,-6.374988e+00,3.105218e+00,1.151735e+01,1.004523e+01,1.017630e+01,2.061454e+01,2.166371e+01,1.077358e+01,3.920718e+00,8.932487e+00,1.089860e+01,8.684605e+00
9.666465e+00,9.399096e+00,1.302667e+01,1.435216e+01,1.452726e+01,1.177001e+01,1.527566e+01,1.549582e+01,2.463167e+01,3.281442e+01,3.561533e+01,3.547550e+01,3.381086e+01,2.369721e+01,1.607375e+01,1.025029e+01,2.348157e+00,-2.627992e+00,3.213116e+00,-1.572551e+00,4.479979e-01,4.149360e+00,-9.389619e-01,3.500857e+00,2.604652e+01,3.537699e+01,3.343465e+01,2.944595e+01,1.944040e+01,1.392957e+01,1.350227e+01,1.414412e+01,1.442904e+01,1.551923e+01,1.017887e+01,7.172763e+00,1.430907e+01,1.862374e+01,1.756456e+01
1.246585e+00,2.659297e+00,8.324736e+00,8.638084e+00,7.471671e+00,9.568211e+00,4.277562e+00,-2.290751e+01,-3.460936e+01,-2.844343e+01,-2.165316e+01,-2.297041e+01,-2.399012e+01,-2.936468e+01,-3.401568e+01,-2.606117e+01,-2.590077e+01,-2.821678e+01,-2.294143e+01,-2.742322e+01,-2.867080e+01,-2.355346e+01,-2.589001e+01,-4.388387e+01,-5.091922e+01,-4.306343e+01,-3.868823e+01,-3.556782e+01,-2.617982e+01,-1.054909e+01,2.878026e+00,2.908484e+00,3.617581e+00,7.565003e+00,8.488068e+00,8.388599e+00,1.017915e+01,9.155697e+00,1.098701e+01
3.889592e-01,1.679514e+00,5.236871e+00,5.723358e+00,4.758472e+00,1.055060e+01,7.545380e+00,7.076253e-01,9.910904e+00,1.572551e+01,1.809290e+01,1.460905e+01,1.599172e+01,6.559702e+00,-1.829132e+00,-2.750357e+00,-2.162681e+00,2.434542e-01,7.462021e-01,6.759672e+00,1.182693e+01,8.794123e+00,2.206330e+00,-6.640603e+00,-2.132897e+00,5.421789e+00,5.071788e+00,-3.369225e+00,-1.211252e+01,-1.080825e+01,-1.632476e+00,-1.605556e+00,3.814287e+00,6.526567e+00,8.160164e+00,1.012611e+01,6.945566e+00,1.874070e+00,1.004567e+00
5.299982e-01,-2.493551e+00,6.122373e-01,2.971907e+00,2.020290e+00,3.526582e+00,2.247918e+00,7.218266e+00,2.095232e+00,2.372877e-01,-1.230736e+00,-5.943446e+00,-8.261720e+00,-1.874323e+01,-1.762971e+01,-1.653390e+01,-1.595811e+01,-1.552864e+01,-2.282061e+01,-2.332381e+01,-1.788620e+01,-1.554598e+01,-1.202210e+01,-1.734533e+01,-1.615482e+01,-7.673104e+00,-4.583538e+00,-2.110646e+00,-1.215842e+00,-5.509499e+00,-7.025289e+00,-2.422996e+00,1.752922e+00,1.607569e+00,3.936790e+00,7.348262e+00,1.474432e+00,1.238057e+00,-1.946851e+00
-2.932984e-01,-2.616633e+00,-1.235824e-01,-1.284853e+00,-9.089381e-01,-4.771209e+00,-1.719973e+01,-3.265169e+01,-2.973048e+01,-2.413815e+01,-2.300363e+01,-2.300996e+01,-1.456717e+01,-1.088212e+01,-1.311407e+01,-1.868606e+01,-2.472804e+01,-1.983975e+01,-2.087415e+01,-2.061783e+01,-1.696745e+01,-1.311901e+01,-6.766375e+00,-5.704485e+00,-1.121380e+01,-1.490905e+01,-1.050447e+01,-2.065372e+01,-3.179225e+01,-1.825502e+01,-7.018686e+00,-1.553715e+00,-1.725956e+00,-2.874881e+00,-5.459471e+00,-3.853717e+00,-4.877539e+00,1.300534e+00,2.806551e-01
