Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.879077e+02,-4.711653e+02,-4.663940e+02,-3.294078e+02,-1.533269e+02,-8.518957e+01,-8.604832e+01,-9.690309e+01,-1.077326e+02,-1.247574e+02,-1.372471e+02,-1.416615e+02,-1.405118e+02,-1.583757e+02,-1.827997e+02,-2.260015e+02,-2.965470e+02,-3.565707e+02,-4.039898e+02,-4.399308e+02,-4.576219e+02,-4.644369e+02,-4.663915e+02,-4.719116e+02
4.009453e+01,5.305366e+01,5.809258e+01,1.129497e+02,1.181554e+02,1.090221e+02,9.844116e+01,9.067549e+01,8.301187e+01,8.896103e+01,8.959720e+01,9.342496e+01,9.987193e+01,1.094856e+02,1.211768e+02,1.353104e+02,1.381762e+02,1.315426e+02,9.977725e+01,7.450274e+01,6.068718e+01,5.506826e+01,5.442730e+01,5.014580e+01
2.494105e+01,2.171972e+01,2.342009e+01,-7.920493e+00,-2.809558e+01,-3.176114e+01,-3.320181e+01,-3.634228e+01,-2.848466e+01,-1.327304e+01,-1.049682e+01,-1.478639e+01,-2.454833e+01,-2.495175e+01,-2.147991e+01,-1.149852e+01,-4.309525e+00,-4.101374e+00,1.317253e+00,7.910439e+00,1.153088e+01,1.359855e+01,1.519321e+01,1.638502e+01
1.507805e+01,1.022005e+01,1.051207e+01,-2.475524e+01,-2.493544e+01,-2.349311e+01,-2.282549e+01,-1.294520e+01,-8.348127e+00,-9.148607e+00,-1.038306e+01,-7.451089e+00,-1.379937e+01,-1.378803e+01,-1.970593e+01,-1.905922e+01,-8.132078e+00,-7.982356e+00,-6.697127e+00,-5.862449e+00,5.095236e-01,5.944635e+00,5.751534e+00,7.576499e+00
1.427141e+01,1.679313e+01,1.465061e+01,-8.040693e+00,-2.145115e+01,-2.026060e+01,-1.847249e+01,-1.278474e+01,-8.046054e+00,-7.088128e+00,-2.438925e+00,3.054350e-01,-4.444437e+00,-5.395403e+00,7.367334e+00,2.194408e+01,3.146711e+01,3.721223e+01,2.700565e+01,1.722504e+01,1.714907e+01,1.918574e+01,1.714947e+01,1.676895e+01
1.484253e+01,1.889308e+01,1.483131e+01,1.414477e+01,2.532560e+01,3.384085e+01,4.459505e+01,4.891625e+01,4.992605e+01,4.156627e+01,3.381053e+01,3.446652e+01,3.777237e+01,3.832798e+01,3.571874e+01,2.939106e+01,2.678732e+01,2.685777e+01,1.970284e+01,2.036354e+01,1.958676e+01,1.646089e+01,1.662329e+01,1.708759e+01
1.313540e+01,1.420286e+01,1.045935e+01,-3.599677e+01,-5.466055e+01,-5.488914e+01,-4.494331e+01,-4.385507e+01,-4.833049e+01,-4.854657e+01,-4.718037e+01,-4.590047e+01,-5.170724e+01,-4.889518e+01,-3.915017e+01,-2.266970e+01,-6.594474e+00,-7.309376e+00,-6.227591e+00,2.354576e+00,6.019107e+00,1.330420e+00,4.299824e+00,8.266690e+00
1.063896e+01,1.128128e+01,9.290784e+00,6.242186e-01,5.780294e+00,1.087801e+01,1.175790e+01,9.061615e+00,1.390530e+01,1.721985e+01,2.273277e+01,2.143656e+01,1.656975e+01,1.494699e+01,1.181102e+01,6.211772e+00,-5.830797e+00,-1.420798e+01,-8.087867e+00,-3.347082e+00,4.066104e-01,-2.447121e+00,-3.061205e-02,4.680344e+00
1.004657e+01,1.170974e+01,9.230297e+00,2.971511e+01,2.401290e+01,2.175148e+01,2.049162e+01,1.814077e+01,1.597587e+01,1.208542e+01,1.040747e+01,7.248949e+00,1.080492e+01,9.501480e+00,8.264594e+00,5.493767e+00,6.557078e-01,3.594879e+00,5.027716e+00,7.555375e+00,4.890300e+00,3.620969e+00,4.497184e+00,5.745706e+00
8.903826e+00,9.410774e+00,6.650177e+00,2.167951e+01,3.208229e+01,3.337599e+01,3.156827e+01,2.725869e+01,2.467690e+01,2.552693e+01,2.601886e+01,2.618535e+01,2.697477e+01,1.751089e+01,1.512688e+01,1.667724e+01,1.616795e+01,1.195114e+01,1.323760e+01,1.459077e+01,6.491690e+00,4.739512e+00,6.452092e+00,4.906234e+00
