Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.772741e+02,-4.701596e+02,-4.696229e+02,-4.665229e+02,-4.670527e+02,-4.674560e+02,-4.114848e+02,-1.766251e+02,-9.898568e+01,-8.001962e+01,-7.396499e+01,-9.800462e+01,-1.243803e+02,-1.035046e+02,-7.331889e+01,-6.687806e+01,-9.029817e+01,-1.462385e+02,-2.182838e+02,-2.885811e+02,-3.559390e+02,-4.157605e+02,-4.599285e+02,-4.683064e+02,-4.695940e+02,-4.696623e+02,-4.748852e+02
1.347916e+01,1.967906e+01,1.980171e+01,2.406586e+01,2.401130e+01,2.386559e+01,7.080116e+01,9.681059e+01,8.453427e+01,5.278382e+01,3.317308e+01,3.311822e+01,3.788409e+01,3.036932e+01,4.032232e+01,5.759365e+01,8.263510e+01,1.135789e+02,1.367461e+02,1.403657e+02,1.169104e+02,6.943382e+01,3.054459e+01,2.361542e+01,2.219656e+01,2.182272e+01,1.504739e+01
1.175509e+01,1.089176e+01,9.538753e+00,1.349560e+01,1.497916e+01,1.583203e+01,1.855462e+01,-1.663123e+01,-2.773689e+01,-3.511963e+01,-4.373688e+01,-4.221579e+01,-3.961649e+01,-4.671064e+01,-6.815305e+01,-8.081359e+01,-7.969417e+01,-6.593234e+01,-3.782079e+01,-6.940384e+00,6.749025e+00,1.324665e+01,1.408766e+01,1.639425e+01,1.616441e+01,1.549102e+01,1.028449e+01
9.917857e+00,6.464236e+00,3.926358e+00,7.292252e+00,9.833038e+00,1.172374e+01,1.879129e+00,4.622996e+00,2.484511e+00,3.320200e+00,3.451304e+00,1.330708e+00,2.091363e+00,-5.108699e-01,-7.270128e-01,-1.163958e+01,-2.772787e+01,-3.793639e+01,-4.315022e+01,-3.124747e+01,-1.887299e+01,-7.744204e+00,4.029234e+00,1.030939e+01,1.174491e+01,1.151679e+01,8.056249e+00
8.460107e+00,8.174170e+00,5.864806e+00,8.018459e+00,1.000955e+01,1.256103e+01,-2.640148e+00,-4.413575e+01,-4.969376e+01,-4.492574e+01,-3.660596e+01,-3.033075e+01,-2.018850e+01,-2.825047e+01,-3.297568e+01,-3.426417e+01,-2.922226e+01,-1.783618e+01,-6.265538e+00,4.254858e+00,1.042050e+01,7.062538e+00,5.185283e+00,8.038661e+00,1.075935e+01,1.145854e+01,9.061443e+00
7.238198e+00,1.035285e+01,9.708342e+00,1.014037e+01,1.020046e+01,1.269457e+01,-3.849424e+00,-1.098305e+01,-4.056902e+00,1.403933e+01,3.626913e+01,3.953569e+01,4.268618e+01,5.210544e+01,5.188287e+01,4.325935e+01,3.962106e+01,3.430613e+01,2.833597e+01,1.778837e+01,1.264885e+01,1.714888e+01,9.821240e+00,8.207344e+00,1.092307e+01,1.191184e+01,9.858406e+00
5.908789e+00,8.575327e+00,9.617508e+00,8.860600e+00,7.235150e+00,8.714630e+00,3.650778e+00,-2.152841e+01,-2.914281e+01,-2.835282e+01,-2.551889e+01,-2.699658e+01,-3.016198e+01,-3.041607e+01,-3.095836e+01,-3.551007e+01,-3.495430e+01,-3.038875e+01,-2.195594e+01,-1.442531e+01,-3.715949e+00,8.241966e+00,9.669830e+00,8.081024e+00,9.478470e+00,9.543983e+00,8.020767e+00
4.336743e+00,4.857004e+00,6.057744e+00,5.671109e+00,4.038429e+00,3.938727e+00,2.658762e+00,1.783772e+01,2.886501e+01,3.963900e+01,3.818731e+01,3.417563e+01,2.331272e+01,2.598056e+01,2.297455e+01,2.271213e+01,2.008529e+01,1.605885e+01,1.477884e+01,6.697087e+00,-6.912502e-01,-9.029323e-01,5.281327e+00,6.629090e+00,6.495333e+00,5.109442e+00,4.872935e+00
2.554283e+00,2.996700e+00,2.975740e+00,4.056242e+00,3.669697e+00,2.620351e+00,-8.945116e+00,-1.617023e+01,-1.251289e+01,1.216002e+00,1.940674e+00,2.057900e+00,8.624928e-01,5.315543e-01,2.038553e+00,8.851992e+00,7.859354e+00,1.074359e+01,1.077895e+01,1.087790e+01,7.501083e+00,-2.351035e-01,2.109165e+00,4.579593e+00,3.950533e+00,1.708757e+00,2.739075e+00
6.026570e-01,2.390717e+00,1.679108e+00,3.520076e+00,3.777316e+00,3.324838e+00,-1.686938e+00,1.001893e+01,1.631271e+01,1.472764e+01,5.149136e+00,-3.484262e-01,-6.616825e+00,-4.564060e+00,-3.648511e+00,-2.008124e+00,-2.951807e+00,-4.450726e+00,-3.092145e+00,-2.072337e+00,1.840936e+00,1.302716e+00,1.845276e+00,2.599456e+00,2.659115e+00,6.046669e-01,1.748819e+00
-1.375357e+00,-2.570326e-01,3.649182e-01,1.073872e+00,3.629382e-01,1.436575e+00,1.250425e+01,1.680327e+01,8.145875e+00,-1.904393e+00,-1.637233e+01,-2.236301e+01,-2.205842e+01,-1.928595e+01,-1.163298e+01,-8.166252e+00,-6.720868e+00,-8.340391e+00,-9.947777e+00,-7.373387e+00,-3.652225e+00,-1.325056e+00,1.481306e+00,6.665934e-01,1.496977e+00,3.692434e-01,7.080680e-01
-3.011151e+00,-4.787387e+00,-1.691608e+00,-3.170135e+00,-5.258508e+00,-3.378972e+00,2.989489e-02,2.120058e+00,3.994383e+00,9.472999e+00,5.289783e+00,6.994531e+00,4.612300e+00,-2.427528e-01,-4.906544e+00,-3.078937e+00,-2.390932e+00,-1.041477e+01,-1.166210e+01,-3.322064e+00,-2.659802e+00,-3.643457e+00,-8.127562e-01,-9.464485e-01,-4.613394e-01,-3.717971e-01,-3.930618e-01
