Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.715463e+02,-4.548312e+02,-4.368667e+02,-3.909061e+02,-3.623151e+02,-3.618240e+02,-3.365097e+02,-2.213134e+02,-1.595407e+02,-1.133958e+02,-1.062247e+02,-1.167285e+02,-1.334560e+02,-1.311799e+02,-1.199492e+02,-1.038523e+02,-1.154960e+02,-1.504738e+02,-2.160260e+02,-2.940245e+02,-3.513410e+02,-3.888089e+02,-3.824038e+02,-3.821181e+02,-3.902251e+02,-4.188730e+02
3.030355e+01,4.773252e+01,6.935635e+01,1.153270e+02,1.364000e+02,1.401387e+02,1.494148e+02,1.548563e+02,1.554316e+02,1.489126e+02,1.308285e+02,1.186083e+02,1.134902e+02,1.126680e+02,1.138492e+02,1.244195e+02,1.506323e+02,1.798286e+02,1.835783e+02,1.738415e+02,1.404882e+02,9.188229e+01,8.194283e+01,8.299857e+01,8.058331e+01,6.854618e+01
1.224622e+01,1.818447e+01,3.257727e+01,4.671081e+01,4.750685e+01,4.731562e+01,4.756771e+01,8.747786e+00,-2.490339e+01,-5.125550e+01,-6.021588e+01,-4.874505e+01,-4.201082e+01,-4.158501e+01,-5.381471e+01,-7.036707e+01,-7.361230e+01,-5.764307e+01,-2.802691e+01,5.031054e+00,2.019947e+01,3.676864e+00,-9.221979e+00,-8.456720e+00,-5.023424e+00,6.217763e+00
-2.624737e-01,2.934501e-01,1.079183e+01,9.894615e+00,9.836360e+00,5.546071e+00,8.239989e+00,-3.265143e+00,-1.368324e+01,-1.123862e+01,-3.488689e+00,5.786639e+00,1.106168e+00,4.431273e+00,3.530326e+00,-7.938211e+00,-2.444030e+01,-3.732708e+01,-3.610850e+01,-3.265048e+01,-2.670237e+01,-1.854574e+01,-1.270708e+01,-7.305364e+00,-5.511683e+00,-4.111603e+00
-1.127528e+00,1.268113e+00,1.193973e+01,1.364346e+01,1.187073e+01,1.403654e+01,7.961623e+00,-1.419705e+01,-2.230655e+01,-3.126974e+01,-3.260600e+01,-3.589656e+01,-3.525192e+01,-3.289743e+01,-3.740759e+01,-3.966698e+01,-3.661776e+01,-3.377328e+01,-2.267543e+01,-4.836930e+00,-5.061028e+00,9.678102e+00,1.831901e+01,1.631823e+01,1.192783e+01,9.206635e+00
4.724555e+00,9.039703e+00,1.847572e+01,3.047446e+01,3.107561e+01,3.152732e+01,1.984537e+01,2.383861e+01,3.061892e+01,3.097754e+01,2.977152e+01,3.036566e+01,3.495792e+01,4.261508e+01,4.644757e+01,4.264694e+01,3.482518e+01,2.335546e+01,8.511422e+00,1.981814e+00,6.602807e+00,1.943007e+01,2.064861e+01,1.495418e+01,1.141492e+01,1.013361e+01
1.031116e+01,1.336487e+01,1.588388e+01,3.130788e+01,3.442506e+01,3.304337e+01,1.571912e+01,-9.800221e+00,-2.459149e+01,-3.213446e+01,-3.713667e+01,-3.821122e+01,-3.216108e+01,-2.849249e+01,-2.747561e+01,-3.096067e+01,-3.064085e+01,-2.258349e+01,-1.344196e+01,-9.262043e+00,-4.110237e+00,-4.742829e+00,-7.537107e+00,-2.662403e+00,1.454521e+00,4.455695e+00
1.211257e+01,1.374322e+01,5.569902e+00,1.512044e+01,2.047320e+01,2.445235e+01,7.477742e+00,-1.888724e+00,6.502432e+00,1.284857e+01,1.380727e+01,1.443818e+01,2.087544e+01,2.420961e+01,2.157130e+01,1.388151e+01,6.876517e+00,6.805742e+00,3.602347e+00,-2.870119e+00,-3.330041e-01,1.593416e+00,6.561635e+00,1.121776e+01,1.316955e+01,1.348173e+01
9.173064e+00,1.093277e+01,-5.875713e+00,-5.384778e+00,4.636374e+00,9.084472e+00,7.445101e+00,4.835215e+00,9.029840e+00,2.037993e+01,2.831553e+01,2.563100e+01,2.174819e+01,2.273651e+01,2.857828e+01,3.217489e+01,3.100106e+01,3.221728e+01,2.347654e+01,1.173952e+01,1.275119e+01,1.216006e+01,1.306248e+01,1.167035e+01,1.584157e+01,1.387274e+01
2.919446e+00,4.320288e+00,-1.503689e+01,-2.454719e+01,-2.236075e+01,-1.797752e+01,4.544400e+00,8.093296e+00,-1.883941e+00,-5.829348e+00,-6.201642e+00,-2.575814e+00,5.960482e-01,-2.036771e+00,-6.660342e+00,-6.603971e+00,-7.529468e+00,-7.706483e+00,-3.789202e+00,7.740596e+00,5.422217e+00,9.162743e+00,1.178588e+01,3.640981e-01,-3.202456e+00,-1.740998e+00
-2.355289e+00,-2.550553e+00,-1.950501e+01,-2.814611e+01,-3.212193e+01,-3.105853e+01,-2.183959e+01,-1.613285e+01,-1.740172e+01,-1.985212e+01,-2.011943e+01,-1.375640e+01,-1.261947e+01,-1.350171e+01,-1.691195e+01,-2.008089e+01,-2.063628e+01,-1.317746e+01,-9.596399e+00,-7.487267e+00,-1.082252e+01,-1.235844e+01,-8.890352e+00,-4.538230e+00,-4.476330e+00,-3.615775e+00
-3.346506e+00,-4.440558e+00,-1.851142e+01,-1.499410e+01,-1.394981e+01,-1.728161e+01,-1.661160e+01,-1.673922e+01,-9.076324e+00,-8.887249e-01,1.165975e+00,-1.464307e+00,-4.547000e+00,-5.102734e+00,-2.629254e+00,-2.000829e+00,-5.851117e+00,-1.246586e+01,-1.303483e+01,-1.119164e+01,-7.124287e+00,-1.658680e+01,-2.010462e+01,-9.116942e+00,1.549261e-01,5.375097e+00
-1.845484e+00,-2.768393e+00,-1.647961e+01,-7.568932e+00,-2.989997e+00,-2.812895e+00,-3.126573e+00,-1.503545e+01,-6.158763e+00,-1.174577e+00,4.081270e-01,-3.472536e+00,-4.237529e+00,-3.032934e+00,-1.152634e+00,4.436048e+00,1.103224e+01,1.028689e+01,5.360416e-01,3.093037e+00,5.385626e+00,7.360423e+00,9.898453e+00,8.397041e+00,8.583578e+00,8.829086e+00
