Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-5.096222e+02,-4.945500e+02,-4.985979e+02,-5.001055e+02,-4.534206e+02,-3.669452e+02,-2.966358e+02,-2.537840e+02,-2.336331e+02,-1.966972e+02,-1.328955e+02,-1.010531e+02,-1.141429e+02,-1.331740e+02,-1.509666e+02,-1.585725e+02,-1.612955e+02,-1.554261e+02,-1.326805e+02,-1.051617e+02,-8.621977e+01,-7.655156e+01,-6.699872e+01,-6.947233e+01,-1.008030e+02,-1.580244e+02,-2.309118e+02,-3.208827e+02,-3.805798e+02,-3.970452e+02,-4.008574e+02,-4.056808e+02,-4.098450e+02,-4.149451e+02,-4.326523e+02
4.717133e+01,5.999249e+01,5.543320e+01,5.514520e+01,1.001111e+02,1.189614e+02,1.104380e+02,9.996338e+01,9.489880e+01,1.064804e+02,1.042681e+02,8.445699e+01,6.816696e+01,6.955589e+01,7.834288e+01,7.614305e+01,7.708549e+01,8.139174e+01,7.753133e+01,7.313394e+01,7.736352e+01,8.512025e+01,8.524979e+01,9.191122e+01,9.963634e+01,1.099434e+02,1.286897e+02,1.293769e+02,1.026051e+02,7.717017e+01,6.975809e+01,6.659837e+01,6.417498e+01,6.389191e+01,5.717822e+01
2.052062e+01,1.973528e+01,1.733163e+01,1.918024e+01,4.706496e+01,4.266446e+01,3.952726e+01,3.127662e+01,2.189232e+01,7.465373e+00,-8.240057e+00,-2.327766e+01,-3.816822e+01,-3.633922e+01,-2.865410e+01,-2.754404e+01,-2.759253e+01,-3.273587e+01,-4.745945e+01,-6.428934e+01,-7.579718e+01,-8.610912e+01,-9.361133e+01,-9.144712e+01,-8.155255e+01,-6.640184e+01,-4.985943e+01,-2.785244e+01,-1.755254e+01,-1.774899e+01,-1.422252e+01,-9.786203e+00,-7.341856e+00,2.079973e+00,2.622616e+00
6.364542e+00,2.587729e+00,1.754828e+00,2.484576e+00,2.566853e+01,4.627511e+01,5.613570e+01,4.762173e+01,3.741574e+01,3.115626e+01,1.185231e+01,6.114729e+00,5.399150e+00,-1.045033e+00,-9.523803e+00,-1.162601e+01,-6.108947e+00,-2.295080e+00,-5.392867e-01,-3.456129e+00,-5.543301e+00,-3.786136e+00,-5.909287e+00,-3.154127e+00,-3.007202e+00,-1.612399e+00,1.700020e+00,-1.827649e+00,-1.906182e+00,1.599515e+01,2.981416e+01,2.926366e+01,2.492552e+01,3.073511e+01,3.010560e+01
9.599235e+00,1.065607e+01,1.004311e+01,9.257908e+00,1.294535e+01,1.160926e+00,-1.976461e+01,-3.106029e+01,-3.494114e+01,-4.634501e+01,-5.391784e+01,-5.624860e+01,-4.173496e+01,-2.858128e+01,-2.669969e+01,-3.105285e+01,-2.882116e+01,-2.641269e+01,-3.035417e+01,-3.356085e+01,-3.178543e+01,-2.972878e+01,-3.359710e+01,-3.335835e+01,-3.212066e+01,-2.641165e+01,-2.439115e+01,-1.235248e+01,-8.757258e+00,-7.871447e+00,-6.991268e+00,-1.118730e+01,-1.330137e+01,-3.479314e+00,-7.689522e-01
1.561097e+01,1.808394e+01,1.661000e+01,1.666646e+01,1.652153e+01,1.524174e+01,2.078207e+01,2.573344e+01,3.537101e+01,2.785295e+01,2.035714e+01,3.109135e+01,4.810979e+01,5.003363e+01,4.921272e+01,4.859914e+01,5.255392e+01,5.860297e+01,5.850994e+01,5.391596e+01,5.571497e+01,5.820989e+01,5.800624e+01,5.844495e+01,5.656228e+01,4.742657e+01,2.762119e+01,1.083000e+01,3.572038e+00,5.397468e+00,1.016433e+01,7.373910e+00,3.460549e+00,1.255826e+01,1.221545e+01
1.438823e+01,1.310793e+01,1.214898e+01,1.202058e+01,6.378932e+00,-6.354623e+00,-2.018889e+01,-2.553568e+01,-2.684380e+01,-3.660559e+01,-4.171260e+01,-3.957973e+01,-3.496965e+01,-3.288646e+01,-2.992348e+01,-3.389874e+01,-3.729568e+01,-3.958340e+01,-4.069568e+01,-3.894172e+01,-3.775601e+01,-3.694571e+01,-3.336865e+01,-2.985632e+01,-2.518389e+01,-1.214306e+01,4.847067e+00,1.909630e+01,2.399090e+01,2.877156e+01,2.814578e+01,3.018805e+01,3.147588e+01,3.081601e+01,2.734383e+01
9.895103e+00,7.101982e+00,7.464280e+00,3.574589e+00,-1.820390e+01,-1.448486e+01,7.239619e-01,1.589898e+01,2.568206e+01,2.345433e+01,2.825659e+01,4.045700e+01,4.267865e+01,3.750072e+01,3.670206e+01,3.700380e+01,3.478996e+01,3.046945e+01,2.893213e+01,3.015368e+01,3.609451e+01,4.021146e+01,4.080142e+01,4.199797e+01,4.126425e+01,2.864408e+01,6.686036e+00,-1.156484e+01,-7.343715e+00,-6.983696e+00,-1.615580e+01,-1.278795e+01,-1.104213e+01,-1.688709e+01,-1.839974e+01
7.550417e+00,7.921251e+00,6.871164e+00,7.911842e-02,-1.701050e+01,-1.414902e+01,-1.182462e+01,-9.251752e+00,-5.834827e+00,-3.086487e+00,-7.516413e+00,9.720691e-01,6.086756e+00,1.349813e+00,-4.492173e+00,-7.264261e+00,-3.852351e+00,-3.006656e+00,-5.940197e+00,-5.511210e+00,-2.997490e+00,-1.445806e+00,-3.366885e+00,-4.440722e+00,-5.154748e+00,-2.795346e+00,4.557221e+00,5.095395e+00,7.610151e+00,1.574467e+01,1.434433e+01,1.258147e+01,1.253621e+01,8.065342e+00,2.963066e+00
5.583144e+00,7.486430e+00,4.176548e+00,-5.245262e-01,-1.965161e+01,-3.084580e+01,-3.257401e+01,-2.607627e+01,-2.930565e+01,-1.810326e+01,-6.887099e+00,-3.448135e+00,-6.804400e+00,-1.491704e+00,1.459820e+00,-5.721655e-01,1.588007e+00,-1.207992e+00,-4.211861e+00,-7.783123e+00,-8.549795e+00,-8.515039e+00,-7.140194e+00,-1.121790e+01,-1.502469e+01,-1.888084e+01,-2.176616e+01,-6.377343e+00,1.892310e+00,7.943000e+00,1.227103e+01,5.603909e+00,4.694610e+00,-1.157859e+00,-1.160133e+00
